"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",7.74978865901714,-0.991339910183711,0.629030410066089,-1.57598089745702,0.115030205644564,0.194064760990816
"21S_rRNA",51.3025945478788,-0.628071540826549,0.371206782596872,-1.69197215749323,0.0906512824156279,0.15866924542574
"HRA1",2.91312019097087,-0.83763321395456,0.665864575376657,-1.25796332306872,0.208405020833336,0.315991645255418
"ICR1",145.081749946221,0.282590037544104,0.0967052718695534,2.92217820270742,0.00347592601516536,0.00946099214573147
"LSR1",171.147663853526,-0.764810644626489,0.214906760937823,-3.55880215814972,0.000372550023286465,0.00128707800953489
"NME1",25.3707781244629,-0.149868834206888,0.220549561668003,-0.679524516273976,0.49680557912407,0.618866760876621
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",0.748208210166779,1.47305945859205,1.50984780955747,0.975634397895907,0.329245672169922,0.45241557121899
"Q0050",5.69141458321622,-0.773299448843883,0.571156886251531,-1.3539177544002,0.175762618536419,0.27557184804579
"Q0055",2.90662815395458,-0.137340853486721,0.831794064840515,-0.165114009935926,0.868854246027873,0.911138214950147
"Q0060",0.0834041139095748,-0.879716166479857,3.11653965008542,-0.282273375362237,0.77773389920448,NA
"Q0065",0.352266741870794,-1.31467622270953,2.07667555480022,-0.633067702689842,0.52668943220619,0.643338127311449
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0,NA,NA,NA,NA,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.409043304743442,0.993725803069146,1.56265845015946,0.635920026521307,0.524828548930839,0.641457086740996
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.110786420828124,-0.879716166479857,3.11653965008542,-0.282273375362237,0.77773389920448,NA
"Q0110",0.0746720932235206,0.0820688501130406,3.11653965008542,0.0263333245610372,0.978991474965405,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.289503737972182,0.497070522120415,2.18275704550099,0.227725995957707,0.819859261517296,NA
"Q0130",2.08571543418099,-0.294668532827564,0.697017295864163,-0.422756414476393,0.672472990741615,0.764196848321891
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.09610577087846,-0.404394851127085,1.178437038548,-0.343162034032259,0.731476564823122,0.810647977415072
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",0.682149623920972,-0.311502873350826,1.38030977730654,-0.225676060890241,0.821453378427123,0.875080187476714
"Q0255",0,NA,NA,NA,NA,NA
"Q0275",0.622304128194945,0.330408840653185,1.3156116146515,0.251144666840531,0.801702263131302,0.861272661398489
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",60.9153204896308,0.427116192703664,0.399551193090494,1.06898990690018,0.285074217398181,0.404144886043561
"RDN5-2",3.70116139505611,-0.541955420648674,0.599409849346135,-0.904148340638488,0.365916748463011,0.491135217809093
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",25.2176587733107,0.860719897232191,0.525080955003865,1.63921370415321,NA,NA
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",17.5702187156998,0.535370814047496,0.27643661196343,1.93668563018824,0.0527837833690314,0.100272782025995
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",64.4036952585704,-1.75111959521237,0.399575327676162,-4.38245175295602,1.17351159243673e-05,5.43729733697599e-05
"RUF20",128.838272092286,0.214008420785605,0.230312397909348,0.929209294541925,0.352780631533425,0.477500339399883
"RUF21",43.5435842248023,0.308509018553454,0.718810926287228,0.42919355740313,0.667782371132513,0.76170696999048
"RUF22",0.0746720932235206,0.0820688501130406,3.11653965008542,0.0263333245610372,0.978991474965405,NA
"RUF23",9.06466789367191,-0.0998720325901995,0.398030339243668,-0.250915628140244,0.801879341352743,0.861313862581687
"RUF5-1",338.402423747585,-0.149895402539093,0.232608471360979,-0.644410763125108,0.519309106942824,0.636813334081129
"RUF5-2",221.573134294585,-0.0627030900958916,0.236161837169007,-0.265508986750551,0.790617387794282,0.853729633495175
"SCR1",287.290197699493,-1.07100283904912,0.397519910845989,-2.69421181135267,0.00705553118917554,0.0176139384273402
"SRG1",195.530642790045,-1.14673615014982,0.187896954395303,-6.10300552151198,1.04092244806346e-09,8.68253302522412e-09
"TLC1",1564.36446454693,0.219639563008371,0.119127234476535,1.84373929247585,0.0652211437531695,0.120131986151386
"YAL001C",570.257299636881,0.390188270302276,0.114106520702588,3.41950896320184,0.00062734265722345,0.00205337131670558
"YAL002W",494.517356164306,-0.141124285035507,0.141304086153152,-0.998727558964926,0.317926686597435,0.439979644708637
"YAL003W",9074.6713380756,-0.956077786188287,0.122936055627871,-7.7770332007588,7.42451264014806e-15,1.11666663265583e-13
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",12043.7020314806,-0.813332849817808,0.171352734558891,-4.74654140718296,2.069243792688e-06,1.07259259971021e-05
"YAL007C",1110.51536399668,0.281435832593725,0.0848287747464591,3.31769300493725,0.000907641836776803,0.00285945457762439
"YAL008W",470.862147883761,0.315055085367022,0.110578012943333,2.84916573359367,0.00438340398887068,0.0116619014709844
"YAL009W",374.706324788928,0.17252148114989,0.0761170639851874,2.26652831989766,0.0234190552367508,0.0500306032274153
"YAL010C",347.824212049039,0.120411631557235,0.117599693586899,1.02391109946437,0.305877267126949,0.426996027179086
"YAL011W",434.093430057872,0.281187091301544,0.0895774378079685,3.13903922887746,0.00169502754538968,0.00499372050291622
"YAL012W",6239.48061148077,0.176676331439247,0.140616356679102,1.25644224905099,0.208955671844885,0.316745039436714
