,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-3.0147885918186126,-0.6411310657301817,-4.253312666970371,6.776741221578982
1,21S_rRNA,15.228249526890668,-0.6776944355690211,6.691759324794895,45.747911450002235
2,HRA1,-6.562416638315085,0.17968225193011383,-5.912601218773837,-4.667387898621152
3,ICR1,-3.144977099386965,-0.20793827746262272,-4.630977826761391,-5.08954809209888
4,LSR1,-4.0461880781919115,-0.12827051192385014,-2.0924514335885656,5.814887433559718
5,NME1,-6.0626354289738265,-0.10180941408828373,-5.765553210910526,-4.990807806766913
6,PWR1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
7,Q0010,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
8,Q0017,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
9,Q0032,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
10,Q0045,-6.444741052145953,-0.6683148434049835,-6.230108776427159,-4.97843993110077
11,Q0050,-6.362028671019286,-0.1000310688420907,-5.878589563247273,-2.7688251545618363
12,Q0055,-5.906366637737806,-0.4819018927800993,-6.020334983392908,0.09645043665544108
13,Q0060,-5.739470392454122,-2.8907072537981473,-6.525692376141953,-5.6305953534222155
14,Q0065,-6.935419146566949,-0.6683147645607849,-6.525692376141953,-6.282750656531872
15,Q0070,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
16,Q0075,-6.680741244181758,-2.0833522785764598,-6.525692376141953,-6.282750656531872
17,Q0080,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
18,Q0085,-5.726655698143515,-1.9578214870890964,-5.9344560086527895,-5.6305953534222155
19,Q0092,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
20,Q0105,-6.651900067756423,-0.9313492068321447,-6.230108776427159,-5.6305953534222155
21,Q0110,-6.994498189268919,-1.6683147615762555,-6.525692376141953,-6.282750656531872
22,Q0115,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
23,Q0120,-7.208045550578113,0.501610291040453,-6.525692376141953,-6.282750656531872
24,Q0130,-6.658687834402409,-0.03088481465763484,-6.525692376141953,-5.8945826299649475
25,Q0140,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
26,Q0142,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
27,Q0143,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
28,Q0144,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
29,Q0160,-5.858821172248838,-1.1613549225860227,-6.230108776427159,-4.677100743371202
30,Q0182,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
31,Q0250,-4.21858108496303,-2.1537418408249507,-6.099585367604189,-5.304517657162972
32,Q0255,-7.333346651965659,0.9166477913141389,-6.525692376141953,-6.608828263382289
33,Q0275,-5.080073445610147,-1.4052805950737806,-6.105100902502906,-4.396780418434642
34,Q0297,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
35,RDN18-1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
36,RDN18-2,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
37,RDN25-1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
38,RDN25-2,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
39,RDN37-1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
40,RDN37-2,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
41,RDN5-1,-5.780987395947769,-0.05813649454773642,1.4222260949548484,40.664496533320815
42,RDN5-2,-6.52864809463858,0.03448428602480434,-5.106585199217908,-5.244400465240888
43,RDN5-3,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
44,RDN5-4,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
45,RDN5-5,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
46,RDN5-6,-5.866534412162648,-0.10649803648225785,-5.135223883202618,22.74637490193083
47,RDN58-1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
48,RDN58-2,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
49,RNA170,-6.196903875781307,0.16088480129746988,-5.765553210910526,-5.795914461922604
50,RPM1,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
51,RPR1,-5.91908541290877,-0.029760495361189434,-4.62374810878284,-0.5440556664762698
52,RUF20,1.6717574588560402,-0.3665143025148738,10.038953602857818,-5.132834271808932
53,RUF21,-0.6357675619483081,-0.5260413762817139,10.334362792327212,-5.47718268898369
54,RUF22,-7.182954029924688,-0.6683147448497381,-6.525692376141953,-6.608828263382289
55,RUF23,-6.059538677600913,0.3586525875389499,-5.29074297159617,-5.388816110878268
56,RUF5-1,7.856653455196125,-0.2904885221907626,59.53248988445561,-4.815152912635561
57,RUF5-2,2.3122008550342437,-0.27992744630633126,45.69897293320779,-5.192749099263989
58,SCR1,2.2112386411398863,0.18246050478149425,-4.363020953567123,165.43245440413756
59,SRG1,7.485499095328439,-0.32174503902397633,9.39971842777954,-5.003770813724287
60,TLC1,17.940566273782597,-0.18816461213240304,31.94189487784802,-4.551048835779891
61,YAL001C,-2.018231618806397,-0.12306405670336516,7.388534399750075,-4.687803675145121
62,YAL002W,2.1775113988379777,-0.18018956763315486,-1.1556742668206408,-4.676327894725736
63,YAL003W,-4.8214406272839,-0.003243963340002937,-4.185863262487836,3.273241839447549
64,YAL004W,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
65,YAL005C,84.52048587914646,0.11366822863008005,76.40139056277852,116.23963843872039
66,YAL007C,2.074701133893194,-0.12525478268286785,-3.5085668350894434,-3.851595689143032
67,YAL008W,-4.48033407818087,-0.07626806974368908,-1.1457749677580191,-4.5449165728428165
68,YAL009W,-1.8774505730007824,-0.155374574541494,-2.431703958453979,-4.771728268880957
69,YAL010C,10.162566815612761,-0.3182740561068678,-3.1458965042668328,-5.047895265217995
70,YAL011W,-2.884813798804725,-0.12226194506448873,-4.434958078947758,-4.325584478506929
71,YAL012W,17.99080700362794,0.09442432370295394,-4.465654592078556,-3.1738520298699444
72,YAL013W,-5.091970740459637,0.022591703029924665,-3.3729902085153625,-2.7280887502872626
73,YAL014C,-5.354565561818276,0.007899252409348566,12.052512551993946,-3.460773254673874
74,YAL015C,-5.079102929150766,-0.05120289750829763,-3.0588834685935122,-4.528126066609387
75,YAL016C-A,-2.8201067473347057,0.49706789654123174,-1.2576665351664573,-5.056025200102395
76,YAL016C-B,-6.071729273189132,0.03967941377810655,-2.2763781500681812,-5.20289852149552
77,YAL016W,3.9967995144237207,-0.1084478677665625,-3.6179574231969833,-4.557785290160579
78,YAL017W,-5.127891249085511,-0.020492109496705546,0.2574461346169023,-2.501516137052542
79,YAL018C,-6.505821769074398,-0.3914746292783915,-6.094138938491907,-6.205174836517842
80,YAL019W,3.2418832926769228,-0.15394471119504022,-4.637193643132716,1.1824155981366364
81,YAL019W-A,-6.887025819132546,-0.08335223436596272,-6.230108776427159,-6.052765000040881
82,YAL020C,-5.324145614373029,-0.0345790177098237,0.7637632561971401,-4.351522911214981
83,YAL021C,-3.745937559978854,-0.05198267117270059,-2.9322538804368925,-4.155563458293062
84,YAL022C,-4.7286208964970875,0.0360350201275602,12.120769281585007,-4.820982762747717
85,YAL023C,2.721453251183029,-0.06562164859288169,-1.956735508147453,-0.6496698865666822
86,YAL024C,-3.046041032005088,-0.15255558138871064,-4.813242897048465,-5.159749129713572
87,YAL025C,6.330116278625133,-0.15450707903607402,0.003022633334518521,7.727805323067473
88,YAL026C,-3.5950572589483163,-0.06536657647894244,-1.977604588135182,-4.768105495256867
89,YAL026C-A,-2.9968157569250713,-0.6308412123334426,-2.765327215305641,-4.4349625313343095
90,YAL027W,-3.826892716045073,-0.12811430428188741,-5.001476365621644,-5.059999550476739
91,YAL028W,-5.545810992235533,-0.012193778462519738,-4.294536822215847,-1.1977425570215983
92,YAL029C,1.8016634987380655,-0.1083507380289892,-0.2712861128805735,-4.431444492338049
93,YAL030W,-5.211982541985847,-0.029833966722845166,-4.85865449595951,-0.16523309326964697
94,YAL031C,-1.307776514985807,-0.1393365519215786,-4.282300984466091,-1.751351265376726
95,YAL031W-A,-6.465716690805954,-0.10888738995726488,-5.5723037755383835,-5.695487302274382
96,YAL032C,-5.388364249392753,-0.023093065262517868,-3.4238430962110704,-4.418835184780331
97,YAL033W,-5.511250946560778,-0.036810700573171186,-5.053913908168613,-5.175680338285577
98,YAL034C,-0.5350660715268876,-0.1355453667454316,-4.894105607850315,-1.4037452544044846
99,YAL034C-B,-2.1490341415433414,-0.5189388678850735,-4.947486868672897,-5.1435790583688785
100,YAL034W-A,-5.755571723898483,-0.04297621053297414,-5.132840930974282,-5.1684489312475925
101,YAL035W,-5.041779504585725,-0.0005135999735722645,5.890155215883424,5.630745870014523
102,YAL036C,-3.3175713789967776,-0.08172955475431161,-4.304456150546458,2.2885625265129135
103,YAL037C-A,-6.016476398613458,0.06443889539195147,-0.7083856217316453,-4.912361764667137
104,YAL037C-B,-2.862423885820632,-0.15368448199553997,47.20677814944973,-3.778437140818627
105,YAL037W,-4.416960568254914,-0.2505122633015872,-2.9474814954469273,-5.422862628219474
106,YAL038W,606.9671456747568,0.21041554549413763,253.7826321396846,47.004453505176286
107,YAL039C,-5.2506442711131225,-0.0008198074548127434,10.51861627290324,-4.272570060684418
108,YAL040C,25.099126935277617,-0.2721653150152472,-3.961947908616265,-4.686582303973288
109,YAL041W,-0.45268024976346194,-0.12255053861713242,-2.859757682855428,-4.871257946816896
110,YAL042C-A,-7.195318609079903,-0.08335222740206367,-6.525692376141953,-6.282750656531872
111,YAL042W,-5.106815929116671,-0.002893923740291353,0.47682460366503776,-1.7447457875242536
112,YAL043C,-3.930743182740898,-0.05997264249803013,-0.6414032867125267,-4.244754079865038
113,YAL044C,12.790289667643417,0.15713305561238128,-4.673577083473072,-0.8652790479955502
114,YAL044W-A,-5.937343096997724,-0.079777154390581,-5.153004288279147,-4.655891628128346
115,YAL045C,-6.712960778915006,-0.08335224530923438,-6.105100902502906,-6.306432126735144
116,YAL046C,-2.17244551483741,0.16053808166606504,-3.4807039877244157,-5.206576348102738
117,YAL047C,0.21108039832799266,-0.25261732944209125,-4.598979048807754,-5.217270294620901
118,YAL047W-A,-6.651900067756423,-0.9313492068321447,-5.912601218773837,-6.282750656531872
119,YAL048C,-5.579748635687961,-0.05091022074676428,-5.192436137906979,-5.239119145566624
120,YAL049C,-5.177387291394174,-0.03104272464012904,-4.809262560543946,-4.9932167096784905
121,YAL051W,9.130679430508533,-0.25108051930990877,1.2743675730218746,-3.654712171866947
122,YAL053W,1.5831956592265368,-0.06507042078911648,-4.389521648921599,0.9026591369452467
123,YAL054C,-5.638708691558931,0.014007614842135143,-4.730955221933931,-5.098172293662417
124,YAL055W,-5.235939073772773,0.04756984159438518,-3.3535829997596522,-5.089421153781722
125,YAL056C-A,-6.354721354933281,-0.38591514833282436,-5.956827467505692,-4.786613081530311
126,YAL056W,2.6648490255170856,-0.12057662083920287,-4.699720261247565,-4.2931650082676205
127,YAL058W,-5.332927584441994,-0.05079105139946604,-4.145925219220965,-4.298519203711863
128,YAL059C-A,-7.308255131611709,-1.0833522431337388,-6.525692376141953,-6.608828263382289
129,YAL059W,0.022301175884685626,-0.29436896112146393,-3.51065443489072,-3.699303088509812
130,YAL060W,6.556125943235269,0.1203779100664252,-4.6528327350237015,2.5120629153693033
131,YAL061W,11.848022300553687,0.12387610674177704,-3.9487294330375224,-3.9293791734121197
132,YAL062W,-4.765762912196129,0.059218065273524974,-1.5748702917527988,-5.0553506052964385
133,YAL063C,-4.508657365735928,0.08261845102713043,0.1341509439257762,-4.570865974729944
134,YAL063C-A,-6.2255906270015995,-0.4510841992504617,-5.884434215599685,-5.969416657737751
135,YAL064C-A,-5.461865282021039,0.1584665411196024,-3.865937266286366,-5.408149962777264
136,YAL064W,-4.0869076250781005,-1.2088835891434917,-6.094138938491907,-5.723043186783652
137,YAL064W-B,-6.167681723862244,0.01933349789293971,-3.8675426363837766,-5.62192645589238
138,YAL065C,-6.076878924183189,0.05682564294331291,-4.5990793763494775,-5.545351432168425
139,YAL066W,-7.208045550578113,0.501610291040453,-6.525692376141953,-6.608828263382289
140,YAL067C,-6.168281449976322,-0.06288828059560003,-1.5933108278504857,-5.640402578725017
141,YAL067W-A,-6.9122117678513995,-0.08335223337111987,-6.219146814049747,-6.282750656531872
142,YAL068C,-6.2224855286594725,-0.16908230226639318,-5.823753416538871,-5.772292105043729
143,YAL068W-A,-7.308255131611709,-1.0833522431337388,-6.525692376141953,-6.608828263382289
144,YAL069W,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
145,YAR002C-A,0.6046129707220889,-0.09171432444571727,-0.38849889053812087,-4.57217924108932
146,YAR002W,13.173589413216051,-0.2193719872264611,-0.7512920308659422,-1.1558912106496533
147,YAR003W,-5.108280660748189,-0.04414217981737435,-4.991945333287352,-4.755442202512214
148,YAR007C,-3.433388825303877,-0.08547977432831409,1.8568754670122993,-2.546143973557726
149,YAR008W,-4.242600658517811,-0.12483482187984941,-3.8898789201129986,-4.976812680952105
150,YAR009C,-4.847274927212886,-0.01925578180424593,-3.4718363480432894,-0.8031164901391783
151,YAR010C,-3.4514841525995172,-0.07656598256613283,-4.86880833174864,-4.2024591903688835
152,YAR014C,-4.078672483382756,-0.05155507091751282,-4.865744597967919,-2.7529849686102357
153,YAR015W,16.48280107405913,0.13074004707442674,88.63621013327119,-0.6966782096617191
154,YAR018C,-2.797306697068523,-0.14088404092857892,-3.870098506880501,-5.1294404595746474
155,YAR019C,6.033782618050778,-0.28714992364705794,-4.786468153418858,-3.878629978434017
156,YAR019W-A,-5.966955933676749,-0.48068799312929755,-5.72401662116407,-5.9111297077380955
157,YAR020C,-6.014826737624249,-0.06714228250567511,-5.319120410171679,-5.550918086697669
158,YAR023C,-5.778587559596596,-0.058261803173178056,-2.828050814495064,-5.1486957176963095
159,YAR027W,-3.6407507560543864,-0.06670774017920905,73.36080052679621,-2.422451588568671
160,YAR028W,-5.5686333044344725,0.01849567280114447,-3.5382654894418817,-5.133286512618497
161,YAR029W,-4.632738337938446,-0.36387504066539816,-5.270973576889406,-4.424810093387469
162,YAR030C,-3.712182153743411,-0.4211557311698559,-5.490192174197187,-5.4166894395664835
163,YAR031W,-4.303420776528509,-0.12869672499010604,-1.921182056080889,-3.488196493581878
164,YAR033W,-5.674685217420254,-0.0007910594259394542,-5.0914559397361305,-4.967100239751814
165,YAR035C-A,-6.599325707930357,0.4312210348435484,-5.934525145162251,-6.156445775777211
166,YAR035W,-4.175930518754143,0.12544145793156192,2.6129886235768347,-5.2353971380829725
167,YAR042W,-3.89374333277988,-0.04804766142872227,-1.9916659173139726,-4.744257127988574
168,YAR047C,-4.910612835599919,-0.6283488747050202,-5.777381771777692,-5.585418273044402
169,YAR050W,-3.4440757955535775,0.12158337167899938,2.2470709433287044,-4.789372138417574
170,YAR053W,-4.710225542520607,-0.7463177810908892,-4.257014604558451,-5.7445962130747175
171,YAR060C,-6.071082651980624,-0.5472995479628114,-6.014888553474128,-5.9539434356997045
172,YAR061W,-6.021332823502067,0.48780472631002525,-4.45660650936874,-6.075898385247496
173,YAR062W,-6.297543136334882,0.10568173465964266,-4.776308384013267,-5.813713356052008
174,YAR064W,-6.214311361126701,-0.007221173162952294,-5.4652585959504325,-5.657884538001274
175,YAR066W,-5.993175920807679,0.04490251331792161,-5.530801971284991,-5.521140583685723
176,YAR068W,-5.69686607532418,0.04600240437594686,-3.315624411189901,-5.111718213797444
177,YAR069C,-6.6211118049271835,-0.19438359712008163,-5.475532046295666,-6.306432126735144
178,YAR070C,-6.425112977432511,-0.15997361390094036,-5.840889332190602,-5.935725680320306
179,YAR071W,-3.561679270131005,0.03253470883452766,8.813128018896139,-1.1892193819209296
180,YAR073W,-5.624718050488135,-0.004319043606461302,-2.6418784449630914,-1.4630680050491025
181,YAR075W,-5.5158079124241395,0.04761284955658114,-4.815381867553875,-5.119724187251045
182,YBL001C,-5.041765319075085,-0.0317116105421923,1.5755752184421368,-2.397539968094546
183,YBL002W,97.21576669143404,-0.2965287702987535,17.949043805449623,-4.60925384325536
184,YBL003C,3.2643042688230013,-0.06600739465147552,25.11904968897842,1.8532043707568446
185,YBL004W,16.255543188056517,-0.18337604220199746,0.08742034491337142,-4.371634664841997
186,YBL005W,8.63191656576319,-0.201394990645778,-4.65470508652689,-4.910303280108731
187,YBL005W-A,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
188,YBL005W-B,-5.083153979649247,-0.010152384661020844,-4.269493953410839,-0.8501912236859446
189,YBL006C,-3.120805817606842,0.07462000692715766,11.99366187728212,-4.454309717000974
190,YBL006W-A,-7.622012071210141,-0.08335222541237867,-6.525692376141953,-6.608828263382289
191,YBL007C,-3.5886644602115756,0.033320692424253874,-4.5571132062935495,-3.329504583890884
192,YBL008W,-4.611693977587718,-0.08546191173915507,-5.142229933471885,-4.745794450346758
193,YBL008W-A,-6.542467121707876,0.3316853710552641,-6.224593242355539,-6.052765000040881
194,YBL009W,-0.36461898121742803,-0.19278206417975097,-4.99515236531721,-4.589715916831116
195,YBL010C,-4.379342768458119,-0.13483287147046272,-3.0724203415826117,-4.957917755509483
196,YBL011W,0.1155816769076252,-0.08959085450872199,-3.9614598998699706,-4.7668856643001485
197,YBL012C,-6.3603446699048005,-0.08335231594314929,-5.884434215599685,-5.789234134792729
198,YBL013W,-1.0444336926865423,-0.46214868520357694,-4.763922665765151,-5.342213191910627
199,YBL014C,-0.6925160242297402,-0.2020867453572557,1.130326991971153,-4.666970117177422
200,YBL015W,-4.499608148930009,0.04734091526383374,-4.7389111772252415,-4.052378713987551
201,YBL016W,0.6816909264530752,-0.152551865831286,-0.2360462822632119,-1.8271459048136849
202,YBL017C,1.3103644905547427,-0.07603156596861538,25.286370407935316,-2.1802961336521274
203,YBL018C,-5.6495863896232255,0.014377117857714682,-4.867425690994162,-5.1343412816982115
204,YBL019W,-0.023605103880989103,-0.24980190611011266,0.0060411831575342845,-5.164221435517538
205,YBL020W,5.138589298529653,-0.22365024661144747,-3.987440054287465,-4.243750416158282
206,YBL021C,-5.5794059054673815,0.016595443533810594,4.17848253871308,-5.111522684135727
207,YBL022C,-2.851395945596198,-0.0540056241523109,6.195798654949334,-1.907085198410577
208,YBL023C,-5.328244709228715,-0.02780250898253895,-4.973369627134581,-4.721578353483979
209,YBL024W,10.598235324714532,-0.18538483988011725,-3.232000948923552,-2.125267903981041
210,YBL025W,-4.615015561498892,-0.136836581619108,-5.151540708573219,-5.105760894705781
211,YBL026W,2.047164158511877,-0.19001214685747475,2.6315424949153265,-5.026781556358133
