genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.75417520853812,8.92256669222961,4058.61251237194,1.62417897466443e-30,9.88475323980773e-27
YIL121W,-2.84744169268992,6.71314546552431,3773.16372128531,4.24263237303403e-30,1.29103303111425e-26
YGR234W,-4.19718112558908,8.47433006834211,3229.04432451759,3.28447839475462e-29,5.05067213188697e-26
YML123C,-4.76743257646793,9.27872775987469,3226.4133572484,3.31953475641602e-29,5.05067213188697e-26
YHR215W,-4.38943118053168,7.25352125751556,2972.14941604363,9.7708684713313e-29,1.18931011033045e-25
YOR290C,-7.53452744356033,6.53032831572201,2507.29321448364,1.14508491172484e-27,1.16149779545956e-24
YAR071W,-4.24548169942136,7.61686143770141,2316.62557438463,2.56342518874688e-27,2.22871509981622e-24
YER081W,3.11794887840838,9.04852768422158,2087.82253776843,9.99153701643129e-27,7.6010617852501e-24
YAR009C,-2.47833481298392,7.20388000545638,1710.3002955705,1.35329406754131e-25,9.15127521672933e-23
YOR153W,-2.72734650654517,9.73981792993617,1621.67284674054,2.70874685248047e-25,1.64854333441961e-22
YGL028C,-1.70223738217374,6.58120901435023,1608.78551277189,3.005817966131e-25,1.66303710380666e-22
YJR027W,-2.43965889648072,7.82984528171055,1588.00430095471,3.56077335279132e-25,1.80590555209066e-22
YML045W,-2.36365873141433,7.61364757525346,1566.54285809747,4.2516122108926e-25,1.87235852891506e-22
YML039W,-2.50308854269784,7.58895496066131,1564.98522800694,4.30710144673198e-25,1.87235852891506e-22
YPL257W-B,-2.50563117029874,7.36567872578184,1522.25400656013,6.17749209469848e-25,2.50641445922233e-22
YLR157C-B,-2.48118744129787,7.8727038817699,1476.44200889731,9.1959267588732e-25,3.49790064090639e-22
YDR365W-B,-2.39179399766028,7.44623336028053,1467.68449772071,9.93644991656513e-25,3.55724907013032e-22
YER138C,-2.48476627137102,7.54865601170248,1432.58323422563,1.36155715365971e-24,4.60357602065167e-22
YGR038C-B,-2.27114414140875,7.57808081802002,1376.1717746622,2.29587180852979e-24,7.04772166877096e-22
YDR261C-D,-2.64160477158195,7.54909661415117,1370.38713926171,2.42513396091332e-24,7.04772166877096e-22
YLR227W-B,-2.37477312037352,7.45513139715495,1370.09528874734,2.43184612297388e-24,7.04772166877096e-22
YJR029W,-2.35783931232578,7.67729152377946,1363.47781264131,2.58980200542404e-24,7.16433409318668e-22
YDR098C-B,-2.18082598770283,7.35497572072326,1320.42770607192,3.92947524217394e-24,1.03977331842916e-21
YPR158W-B,-2.33228963463394,7.43441204135307,1310.03161927755,4.35439906894256e-24,1.10420303056602e-21
YHR214C-B,-2.20570643544479,7.5533137893298,1304.56830596163,4.59725840632576e-24,1.11089617577419e-21
YJL012C,-1.45917440049835,8.208103063224,1301.37516077101,4.74585944300509e-24,1.11089617577419e-21
YDR406W,-2.02183179494455,7.44637462830233,1280.00903953795,5.88409974419105e-24,1.32631966826469e-21
YPR137C-B,-2.29090962085878,7.37145056624412,1252.88378575483,7.77020620440659e-24,1.68890982000066e-21
YOL103W-B,-2.51710474642262,7.78138225685838,1214.41053501921,1.16456025841608e-23,2.44397025266217e-21
YGR027W-B,-2.42514479991871,7.73774115908975,1205.14155602286,1.28621686365625e-23,2.60930527740398e-21
YOR306C,-1.30993687919295,6.72647074873929,1171.01776563758,1.86653101049989e-23,3.66442184835558e-21
YBR012W-B,-2.04891515421682,7.118339410407,1155.32024128654,2.22322404321653e-23,4.22829422719244e-21
YBL005W-B,-2.21114582349636,7.41059032129453,1151.84759854114,2.31162772387619e-23,4.26320191742742e-21
YPR158C-D,-2.45266659697655,7.79379228773219,1142.88574015758,2.55775032323273e-23,4.57837307858659e-21
YDR316W-B,-2.31359291911021,7.44148478790577,1129.26685307121,2.98736714657119e-23,5.19460470115207e-21
YMR056C,2.07252248249285,5.85229646749227,1103.99186702072,4.00888741162268e-23,6.77724688531546e-21
YPL019C,-2.4519699656856,7.9346581131981,1089.99403024149,4.72358294555786e-23,7.76965562342301e-21
YOR142W-B,-2.18198991891369,7.23982961952971,1071.74079881048,5.87706359129274e-23,9.4125813201599e-21
YMR045C,-2.27889208841943,7.48945736441094,1068.82095697468,6.08809749974625e-23,9.50055420088607e-21
YGR161C-D,-2.13292280563308,7.52058113929658,1060.29940116822,6.75208426793138e-23,1.02732962136576e-20
YNL284C-B,-2.18241313649145,7.95570796416308,1056.56006538174,7.06763057054875e-23,1.04911218664292e-20
YER011W,-4.14343401770893,7.48524673014335,1031.33577203527,9.66585645690383e-23,1.40062862849325e-20
YDR210C-D,-2.12086093315798,7.39419846487274,1010.0370928238,1.26476705795005e-22,1.79008658481024e-20
YLR035C-A,-2.14141743586481,6.78902206805609,1007.22817706954,1.31112471346678e-22,1.8135238650361e-20
YER001W,-2.34234184738313,6.25652260837982,1001.41552247733,1.41366336272462e-22,1.91190116123156e-20
YOR273C,-2.17399328823239,7.92274078702322,995.191233503426,1.53126274375977e-22,2.02592718663521e-20
YPL025C,3.54787828319787,3.97897242193995,996.561370233089,1.58440209952469e-22,2.03036505546597e-20
YFR055W,-2.07361096651582,6.88060352885394,991.750276595223,1.60133951137638e-22,2.03036505546597e-20
YER160C,-2.25531831376171,7.33373124749525,988.986741921686,1.66005090172807e-22,2.06185097712593e-20
YMR050C,-2.31696181040162,7.79583431415402,919.04714858897,4.27481369918453e-22,5.20330323464741e-20
YGR233C,-1.39042239999391,6.32888413918659,915.623039899487,4.48557583942913e-22,5.35278716838543e-20
YPL095C,-1.9623329298997,6.24411960082383,912.123986530845,4.7132089259429e-22,5.51626721601702e-20
YCL064C,-1.36557729333161,8.5045446745618,910.478239393656,4.82305201875345e-22,5.53831973323273e-20
YNL054W-B,-1.98368540799792,7.20849304520212,908.19960378699,4.98137053938982e-22,5.61418909309749e-20
YER124C,-1.85433523095377,6.45934297284948,902.189856883883,5.42624736410105e-22,6.00438935598528e-20
YHL047C,-1.81409869045828,7.58632112382262,884.924830074514,6.95850716014911e-22,7.56240617440491e-20
YBR092C,-2.68205496333938,7.22403683493319,875.749692615485,7.95760273259749e-22,8.49648600536637e-20
YDR011W,-1.29683565865612,7.75202791884967,866.630986354242,9.10431959937346e-22,9.55325673823912e-20
YDR034C-D,-1.37894757930582,6.3828824174916,827.444641926581,1.65038253184203e-21,1.70241154047298e-19
YBR067C,-2.78270422606889,8.87228182598527,823.2865236645,1.76064528449476e-21,1.78588120023919e-19
YLR410W-B,-1.40501137451595,6.40163724540954,815.438357931617,1.99118078650953e-21,1.98661086339295e-19
YPR064W,2.71445145265715,3.34537320257874,768.467396841208,4.43992764812733e-21,4.35829026879079e-19
YCL019W,-1.40395626136801,6.11487973648758,707.043336403899,1.23799389193369e-20,1.19594140100133e-18
YOR192C-B,-1.3576408032561,6.46476269902152,687.343351097997,1.77615871001739e-20,1.68901592330716e-18
YPR149W,-2.15100142353788,8.44942864594495,682.01923124168,1.96147014529063e-20,1.8365395852675e-18
YDR281C,-3.89838732933996,3.23902389655864,679.671668248291,2.23282656305346e-20,2.0589367367793e-18
YHR136C,-4.68449650413525,5.8869210756451,672.482215961444,2.36078213892988e-20,2.14443583545182e-18
YFR015C,-3.12354403862048,9.3991281464741,668.481737452159,2.53328440638196e-20,2.26728954371185e-18
YGR161W-B,-1.35875230066869,6.40195444597521,662.07044651081,2.86467699133096e-20,2.5267281404696e-18
YDR399W,-1.84727548753527,7.57548711817991,659.64801891796,3.00165430932468e-20,2.60972401807857e-18
YKL109W,-2.03760806362733,7.55513714933196,655.715001213142,3.23943540397479e-20,2.77678927726627e-18
YJL077C,1.87235798150385,5.04690340423281,640.205543466205,4.40240680831059e-20,3.72125664380253e-18
YML122C,3.15717790071495,3.05579963530738,642.333704313144,4.83799067702966e-20,4.03342620005514e-18
YKL062W,-2.24906155194164,7.1185841335846,629.954771808518,5.39717448851886e-20,4.43881134285483e-18
YFL002W-A,-1.4312641987595,6.30265766038177,623.254963234355,6.18385700612091e-20,5.01799383190025e-18
YLR413W,-2.20004441068967,8.16842677799084,619.812490964167,6.63497822607113e-20,5.31322072156169e-18
YPL057C,-1.15940051997291,7.22061630671374,618.141149582498,6.86681535321199e-20,5.42745951164262e-18
YLR112W,1.54402650914993,4.03550262025263,588.556963551632,1.28598925571428e-19,1.00340136029194e-17
YDL039C,-2.96487578369603,7.3819144228069,580.628841687185,1.52091845721188e-19,1.17168477602424e-17
YGR087C,2.90726341784979,3.58629934289077,576.671319249388,1.71195087434334e-19,1.3023666276567e-17
YOR376W,3.77247932082552,2.8109329534313,590.126918436949,1.77908152773691e-19,1.33672718244529e-17
YDR210W-B,-1.27312563344023,6.20572465540336,563.575136413305,2.21937671911116e-19,1.6472105746964e-17
YGR050C,1.40993538185581,4.32211294683583,557.023690157354,2.58051580596449e-19,1.89217098736144e-17
YHR216W,-1.28179667980728,8.05338865018393,555.762504241206,2.64846945328339e-19,1.91887917770032e-17
YPR124W,-1.18525479724799,7.70513633630792,553.793718081447,2.77017857241386e-19,1.98344785784832e-17
YEL071W,1.08790492356727,8.78055062685299,547.205469776384,3.22318953847347e-19,2.28096878269181e-17
