,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-4.278202769733327,-0.585205244211725,-5.9477220976358405,-2.362802952997358
1,21S_rRNA,0.6983415060847414,-0.4010583018370171,-5.455555900817215,21.722567278232905
2,HRA1,-6.282298813477786,-0.42242164587225894,-5.984439387868156,-6.2480253956175265
3,ICR1,-4.569954717458606,0.1484312447875624,-5.253037765402056,-4.4650434243664785
4,LSR1,5.000006385610049,-0.3600427167622533,-3.48065332888441,54.083463240257146
5,NME1,-5.714128288615353,-0.2137827487623072,-5.6708738062735105,-2.3792773721431026
6,PWR1,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
7,Q0010,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
8,Q0017,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
9,Q0032,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
10,Q0045,-6.792401734855801,0.4453839689936879,-6.622257170658189,-5.776333740004048
11,Q0050,-6.239806843256735,-0.2066929770154368,-5.945401692065027,-3.294169731580856
12,Q0055,-6.291350783646251,-0.3475554919774618,-5.941826492865525,-5.033391607030431
13,Q0060,-7.1383103619852335,-0.7916553022755691,-6.622257170658189,-6.496917657006634
14,Q0065,-7.05443686040899,0.7933072516635877,-6.622257170658189,-6.496917657006634
15,Q0070,-7.32769648808393,0.7933072373897277,-6.622257170658189,-6.496917657006634
16,Q0075,-6.932222066089263,-1.791655319148534,-6.297305344740654,-6.496917657006634
17,Q0080,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
18,Q0085,-6.899276543124517,0.7933072659374484,-6.622257170658189,-6.496917657006634
19,Q0092,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
20,Q0105,-6.929995403473711,-1.2066928210264838,-6.622257170658189,-6.136625720486586
21,Q0110,-7.265475760789903,-1.2066927989553071,-6.622257170658189,-6.496917657006634
22,Q0115,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
23,Q0120,-7.056663521459721,1.378269754983849,-6.622257170658189,-6.496917657006634
24,Q0130,-6.545963328801811,-0.33222375509247565,-6.064293377824444,-5.769209547545721
25,Q0140,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
26,Q0142,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
27,Q0143,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
28,Q0144,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
29,Q0160,-6.391731576353748,0.7193067675377411,-6.297305344740654,-6.004562801366502
30,Q0182,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
31,Q0250,-6.406204107827905,-0.79165540095671,-6.343899848615138,-5.055749647151465
32,Q0255,-7.32769648808393,0.7933072373897277,-6.622257170658189,-6.496917657006634
33,Q0275,-6.800031421479876,-0.2066928080734004,-6.343899848615138,-5.055749647151465
34,Q0297,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
35,RDN18-1,-7.59872945235012,-0.20669277948323705,-6.622257170658189,-6.496917657006634
