genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.80538139433597,6.69873201479964,4210.00077561707,3.34333493238435e-31,2.01934863373685e-27
YOR290C,-7.88207164074233,6.61252260575042,4125.48024598581,6.63277593607111e-31,2.01934863373685e-27
YDR033W,-3.75399601680339,8.96456865346592,2996.77996868816,3.18930976706145e-29,6.47323572387906e-26
YGR234W,-4.23152173213564,8.52249368961155,2930.87715779621,4.29587954518983e-29,6.53940263766522e-26
YHR215W,-4.43670553426906,7.2577059658494,2813.91461629452,7.4204987539856e-29,9.03668338260367e-26
YML123C,-4.563114581876,9.11146866129267,2465.85068639056,4.33466812880011e-28,4.36042121531188e-25
YDR261C-D,-2.63845692824553,7.58908566811577,2439.18202897184,5.01280152852409e-28,4.36042121531188e-25
YAR071W,-4.21455281418371,7.60367585563017,2359.29904235312,7.82954324215511e-28,5.95926110018531e-25
YER081W,3.14832227224621,9.08706498384285,2261.83388591945,1.3743948980821e-27,9.29854503824659e-25
YDR365W-B,-2.43406288973221,7.49297063572526,2214.24908904215,1.82573022428349e-27,1.11168713356622e-24
YPL025C,3.69895233995089,3.94124474993879,2205.00308654136,2.07970707950509e-27,1.15121240064604e-24
YPL257W-B,-2.54090635391999,7.39135091343626,2158.29986276639,2.56939028774217e-27,1.30375145517184e-24
YOL103W-B,-2.55927241833769,7.83065203618097,2135.17894760399,2.96658157023266e-27,1.38950116778051e-24
YML039W,-2.49171068889865,7.64609334352393,2115.50961723381,3.35660735915828e-27,1.45988444356534e-24
YPR137C-B,-2.36257927144613,7.41417160713766,2049.91772694941,5.10992838649506e-27,2.07429026302456e-24
YAR009C,-2.50530785405171,7.25363281753168,1944.96880931381,1.02990031358555e-26,3.919414380889e-24
YML045W,-2.40286329948497,7.67272010594459,1919.35514780936,1.22893758782012e-26,4.4017652777863e-24
YJR027W,-2.45172516262374,7.87005869598396,1903.71828223011,1.37049737518259e-26,4.63608806527043e-24
YGR038C-B,-2.3080346117247,7.62445982140762,1886.17899174723,1.55042200134568e-26,4.96869450852309e-24
YPR158C-D,-2.50030473435228,7.83227677023713,1826.81354246922,2.37402703915235e-26,7.22772532069932e-24
YER138C,-2.50976637488539,7.60480013185666,1793.44125213434,3.03478811962851e-26,8.79944040972287e-24
YLR227W-B,-2.42386738584939,7.50350472636201,1755.14068304708,4.04532604634357e-26,1.11963592255391e-23
YOR153W,-2.78024072957628,9.80945806214728,1705.50697254884,5.92591323335357e-26,1.56882111643e-23
YHR214C-B,-2.25855292598084,7.59840348209735,1696.01843539374,6.38268982381128e-26,1.61934159738279e-23
YDR316W-B,-2.35629954576347,7.48938167188007,1659.84790654392,8.50266675936866e-26,2.07090951591183e-23
YPL019C,-2.52278033619618,7.98051928571891,1631.60261861468,1.0682716667895e-25,2.50181006887742e-23
