,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.905265412141151,0.17252326822154165,-0.732127237732073,-4.983995283056672
1,21S_rRNA,0.33446151749096287,0.6803008774785692,3.133629642184043,-4.549671585778316
2,HRA1,-6.36022080478941,-0.5543422407022275,-6.047412862556362,-5.922938005816999
3,ICR1,-5.566807049369372,-0.0063738923560414,-4.87915173048379,-4.154847394165853
4,LSR1,-3.9092618931308674,0.22258258203915107,1.8408446621771768,-0.9737757418450029
5,NME1,-5.9224960963229085,-0.0007437665136799353,-5.388326591780337,-5.695586350708257
6,PWR1,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
7,Q0010,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
8,Q0017,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
9,Q0032,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
10,Q0045,-6.24303555945218,1.253013009294656,-6.189519707009393,-6.4216155779296855
11,Q0050,-5.77796662211053,0.5749414365220045,-5.881934425922891,-6.017041914180277
12,Q0055,-4.48011005503612,1.4050168941948502,-5.953952417304754,-5.20229594743156
13,Q0060,-6.734555784593851,-1.3319497519618129,-6.189519707009393,-6.725451687286457
14,Q0065,-6.7816514990419,-0.3319496998547541,-6.36278567415547,-6.457947144079259
15,Q0070,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
16,Q0075,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
17,Q0080,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
18,Q0085,-6.7816514990419,-0.3319496998547541,-6.189519707009393,-6.725451687286457
19,Q0092,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
20,Q0105,-6.326614000553785,1.668050469947216,-6.585766747072721,-6.725451687286457
21,Q0110,-6.380694666926074,-1.916912318270819,-6.267568656844911,-6.725451687286457
22,Q0115,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
23,Q0120,-6.58054830440007,1.25301291856131,-6.585766747072721,-6.190442583589445
24,Q0130,-5.4738755950501155,1.4754057163119993,-6.267568656844911,-6.4216155779296855
25,Q0140,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
26,Q0142,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
27,Q0143,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
28,Q0144,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
29,Q0160,-6.574812911440332,0.6680504043593692,-6.36278567415547,-6.3880901051742836
30,Q0182,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
31,Q0250,-5.904539635606077,-1.5543423970234207,-5.7309076563556065,-6.725451687286457
32,Q0255,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
33,Q0275,-6.471586059194281,0.1534771910872511,-6.1254618213036105,-6.725451687286457
34,Q0297,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
35,RDN18-1,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
36,RDN18-2,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
37,RDN25-1,-7.088416891258931,-0.3319496863739661,-6.585766747072721,-6.725451687286457
