,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,0.7989850119371211,0.9091454507219806,-5.260522209619971,-4.381447534073117
1,21S_rRNA,14.568813078035426,0.6384984531947785,-5.233788972300983,-2.6594370849490088
2,HRA1,-6.405256895879382,0.45626299817645266,-6.137397954375724,-5.957613368180382
3,ICR1,-4.342677986471057,0.15489942224891096,-5.078797138206981,-4.98372804620285
4,LSR1,32.00481109272909,0.633194333662304,-5.161155624387859,-5.219367899348933
5,NME1,-3.8757747431851435,0.4407718592468769,-5.783179393859287,-5.657398897821081
6,PWR1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
7,Q0010,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
8,Q0017,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
9,Q0032,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
10,Q0045,-5.167065215390177,1.5557987729620182,-6.180480170740737,-6.342746591950261
11,Q0050,-2.841884033416196,0.9511410782810247,-5.828057278605278,-6.342746591950261
12,Q0055,-2.628965987369418,1.1943428076330223,-5.764288432807026,-6.386830853763075
13,Q0060,-5.907457843962344,2.2338705535018466,-6.607677369294092,-6.647841960905252
14,Q0065,-6.734645233744152,1.2338705020258522,-6.607677369294092,-6.647841960905252
15,Q0070,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
16,Q0075,-6.457831185201137,1.8188330181039394,-6.607677369294092,-6.647841960905252
17,Q0080,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
18,Q0085,-5.907457843962344,2.2338705535018466,-6.197060605035034,-6.647841960905252
19,Q0092,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
20,Q0105,-6.293416366927206,1.6489080374237595,-6.607677369294092,-6.647841960905252
21,Q0110,-6.959902030730507,1.818832979282277,-6.607677369294092,-6.647841960905252
22,Q0115,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
23,Q0120,-7.169769284272236,0.8188329639253461,-6.607677369294092,-6.647841960905252
24,Q0130,-6.505799406587831,0.33696404179284006,-6.394078778105455,-6.173723564158061
25,Q0140,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
26,Q0142,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
27,Q0143,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
28,Q0144,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
29,Q0160,-6.148672765459695,0.944363978689805,-6.607677369294092,-6.386830853763075
30,Q0182,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
31,Q0250,-5.236556993559797,1.4562631021137062,-5.78644380069762,-6.647841960905252
32,Q0255,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
33,Q0275,-5.715315446477025,1.108339770682137,-6.197060605035034,-6.647841960905252
34,Q0297,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
35,RDN18-1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
36,RDN18-2,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
37,RDN25-1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
38,RDN25-2,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
39,RDN37-1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
40,RDN37-2,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
41,RDN5-1,-4.029410967947088,0.2110139051291189,-5.532013182214258,1.8324706290829937
42,RDN5-2,-6.568032721171333,-0.0802381889048254,-6.018514910885735,-5.993918118678268
43,RDN5-3,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
44,RDN5-4,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
45,RDN5-5,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
46,RDN5-6,-1.663887192591367,0.4758453002016492,-1.6775633338699054,-3.8513836636480008
47,RDN58-1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
48,RDN58-2,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
49,RNA170,-6.3162553780275665,0.06123114215299023,-5.783179393859287,-5.845392481125823
50,RPM1,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
51,RPR1,-5.958711963847334,0.03989534278907233,-4.805456811952774,-5.480694152943997
52,RUF20,9.674232889784886,0.5274509743032574,-1.7073378064436904,-4.861262209579292
53,RUF21,0.5419129101479919,0.6408729389018591,-1.7909480668661955,-5.9747771698095145
54,RUF22,-7.158140020823194,-0.18116706678851638,-6.394078778105455,-6.647841960905252
55,RUF23,-6.480185569457017,0.014860669086919949,-5.907218865024368,-5.798416435384724
56,RUF5-1,0.06682079609930056,0.19080836267531945,18.166471177878936,-4.669602079478028
57,RUF5-2,-0.5984011666758539,0.2256931373570479,20.538069069815386,-4.679986934591445
58,SCR1,100.23084872658954,0.7040829688128748,-4.64148674037799,35.114510542098984
59,SRG1,16.60000176296947,0.40893493205179815,-5.001499080558847,-3.2290304693437095
60,TLC1,18.376445805298125,0.18859558216350758,-1.3726914825533865,-1.3397979108042644
61,YAL001C,2.483172084430282,0.18435700914510234,-3.333197689690904,-4.108437832932575
62,YAL002W,12.365834649387011,0.2703954774968253,-5.017927222064724,-3.615875725396484
63,YAL003W,-2.472237333691806,0.021641175829505456,9.9477022381767,-3.260863480027705
64,YAL004W,-7.635214084193659,0.23387044244206004,-6.607677369294092,-6.647841960905252
65,YAL005C,15.470535770662158,-0.052239148292590756,45.530034341230795,-2.5170334289910814
66,YAL007C,7.279096498563935,0.1619672417064103,-4.871941627597734,-4.8812801006851725
67,YAL008W,-5.2462257434083455,0.04142557048069608,-2.9853400153346388,-4.064506904938042
68,YAL009W,0.009471468721183813,0.19187274214273228,-4.937033784618476,-3.0301633491440807
69,YAL010C,-0.26023971596072576,0.18609634546871004,-5.071277089679224,-5.169173770718062
