genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.85917755116525,8.95789811437304,1017.83342234532,5.47400492058958e-10,3.04638119409586e-06
YHR215W,-4.6670773220329,7.33528981388186,881.591689668801,9.90210041961925e-10,3.04638119409586e-06
YAR071W,-4.33378661573477,7.69871644574668,730.986519044474,2.14116329345543e-09,3.37454252580654e-06
YGR234W,-4.20479111460196,8.45163744392899,726.675678449317,2.19375428298816e-09,3.37454252580654e-06
YIL121W,-2.85228430462146,6.687456255778,607.297443670571,4.5864945267308e-09,4.84010872968674e-06
YER081W,2.93907918801456,8.95852618800158,602.719422468722,4.73115124627774e-09,4.84010872968674e-06
YDR261C-D,-2.46938470522042,7.45673205726874,580.841447573436,5.50638080737968e-09,4.84010872968674e-06
YML123C,-4.83046857758316,9.28081474514749,529.965923134261,8.01874814892295e-09,6.16741967004037e-06
YML039W,-2.44956479153031,7.51117489794814,510.119471025898,9.37596014241777e-09,6.21953294166205e-06
YAR009C,-2.35033312990861,7.12650262554449,500.83889542737,1.01081308981993e-08,6.21953294166205e-06
YJR027W,-2.30599942864844,7.74806904654494,461.299135727337,1.41521057954714e-08,7.09773770925107e-06
YER138C,-2.36285540451207,7.47856363169889,441.86766759787,1.6874427734481e-08,7.09773770925107e-06
YDR365W-B,-2.24598731857495,7.3810694634685,438.022568883924,1.74879813449446e-08,7.09773770925107e-06
YLR227W-B,-2.38013115378736,7.41400670794496,435.968110932795,1.78271588175728e-08,7.09773770925107e-06
YPL257W-B,-2.36614818141021,7.32196758432623,433.994879425146,1.8160644983485e-08,7.09773770925107e-06
YGR038C-B,-2.25587941333197,7.51041586818945,424.49071090372,1.98797190610863e-08,7.09773770925107e-06
YLR157C-B,-2.34827884683307,7.77341852931246,423.288435783326,2.01113088240756e-08,7.09773770925107e-06
YMR045C,-2.22210136991751,7.43010924877807,418.344612611704,2.10995939344678e-08,7.09773770925107e-06
YJR029W,-2.2188663781054,7.59521569163506,412.026121679344,2.24520114640946e-08,7.09773770925107e-06
YOR142W-B,-2.0992797448807,7.20064172405797,406.500833826059,2.37238417242551e-08,7.09773770925107e-06
YDR316W-B,-2.19601955406989,7.40204347407529,404.426213446918,2.42243607824269e-08,7.09773770925107e-06
YPR137C-B,-2.2411362475814,7.30178117893543,395.17924893072,2.66214332908686e-08,7.16990998079229e-06
YER160C,-2.11596071360614,7.30086816656993,393.004907416727,2.72272502984626e-08,7.16990998079229e-06
YOL103W-B,-2.41599229376352,7.69206902634843,388.487023301195,2.85416937470058e-08,7.16990998079229e-06
YPR158C-D,-2.3336756368415,7.75538267939608,385.937373441995,2.93182911784241e-08,7.16990998079229e-06
YOR290C,-7.36118125988319,6.52360650209899,380.247836427419,3.14043254575584e-08,7.16990998079229e-06
YML045W,-2.2258343122269,7.55740799655333,379.31234351369,3.1462306107816e-08,7.16990998079229e-06
YNL284C-B,-2.06749645980356,7.88160115116043,370.219429004744,3.47316988550124e-08,7.45818502382129e-06
YBL005W-B,-2.0629793686767,7.34519215404274,369.129083021558,3.51515302601686e-08,7.45818502382129e-06
YOL109W,-2.8443373252669,8.38178620321806,354.945815870755,4.12313849409982e-08,8.19790274397757e-06
YDR210C-D,-2.03527458537485,7.28609546725097,351.80689142621,4.27491972107857e-08,8.19790274397757e-06
YPR158W-B,-2.24074551112869,7.36975431893082,349.44234030619,4.39385138444751e-08,8.19790274397757e-06
YOR153W,-2.65410942188837,9.71449050662708,346.845202945998,4.52924041140744e-08,8.19790274397757e-06
YDR098C-B,-2.06235351388162,7.26557677153342,346.831752591145,4.52996413611633e-08,8.19790274397757e-06
YBR093C,-2.53999625607257,7.28906756842386,331.101929341312,5.47085314205496e-08,9.61775982373263e-06
YGR027W-B,-2.28263289138531,7.65833163000348,327.108075703254,5.74738751975798e-08,9.82324316918635e-06
YMR050C,-2.22597886800276,7.74149924580603,316.151115996429,6.60030650662562e-08,1.09761313338561e-05
YHR214C-B,-2.13241632391613,7.47551416759171,312.432214082312,6.92506958656976e-08,1.12131455700431e-05
YDR281C,-4.22055350765123,3.3603351045279,302.311470607989,7.97665655632884e-08,1.25847096900234e-05
YER011W,-4.23279853108762,7.55366533445734,299.672326199248,8.20181493053123e-08,1.26164418168897e-05
YLR035C-A,-1.95489188445852,6.69556077053612,296.766597767808,8.53184627869062e-08,1.28040122323862e-05
YBR092C,-2.93556046820206,7.36007109632777,294.331690112162,8.82156298739005e-08,1.29235897765264e-05
YGR161C-D,-1.96488574294335,7.4418950655915,290.795779202726,9.2643307464669e-08,1.32566109495374e-05
YER124C,-1.84965176663117,6.34791306196625,286.762576386806,9.80363623116072e-08,1.37094940296209e-05
