"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",35.4507880425037,2.72058346056721,1.85473276824787,1.46683312396389,0.142421456513469,0.256016614796082
"21S_rRNA",144.055006771316,2.08293272265282,1.33108275761443,1.56484088666722,0.11762022214575,0.220380201684289
"HRA1",3.25475342185392,-1.34079083981383,1.07659893306887,-1.24539491785662,0.212986620498211,NA
"ICR1",132.493747284268,0.309669514246211,0.199230359909287,1.55432894056513,0.12010597363749,0.223770773994826
"LSR1",250.207371057768,0.769809030480296,0.933350397393263,0.824780310406768,0.409496327052365,0.555416933672406
"NME1",33.864319234849,0.752770375385499,1.03972037035247,0.724012337211691,0.469058160959673,0.609513890496884
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.36701734949281,1.85161460861969,1.67127763854281,1.10790365760779,0.267903425813419,NA
"Q0050",17.7840518213703,1.58903372518556,1.60393180158413,0.990711527520148,0.321826460592147,0.471712070909888
"Q0055",13.1271137761569,3.55918770918435,1.93933336620163,1.83526348342852,0.0664666588989352,0.141149054764101
"Q0060",0.292809397161988,-0.318347503147575,3.5473215091016,-0.0897430645434223,0.92849139343151,NA
"Q0065",0.585618794323975,-0.328370659442758,2.85119877395671,-0.115169332437341,0.908310906067047,NA
"Q0070",0.260566568067537,1.37269255676632,4.05414383147342,0.338589999227393,0.734918617516936,NA
"Q0075",0.130283284033769,0.643423771710442,4.0804728567969,0.157683629885856,0.874706100562551,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.91198298823638,3.16996083597468,2.90872860774544,1.08980976345941,0.275796952240237,NA
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.562401624495804,2.4662041054092,2.80334802068294,0.879735261984487,0.379002742239553,NA
"Q0110",0.130283284033769,0.643423771710442,4.0804728567969,0.157683629885856,0.874706100562551,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.408672875048009,2.01583783978439,3.09731406681837,0.650834173188999,0.515153537961487,NA
"Q0130",4.07539731048199,0.836283635931882,1.24950023361717,0.669294501459139,0.503307633634062,0.64129653501337
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.99359436223831,3.20796860535461,2.229596088098,1.43881155088105,0.150203922807178,NA
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",2.00278788401864,0.978472484554227,1.54025051995194,0.63526840074351,0.52525337892337,NA
"Q0255",0.726407567794034,1.50267303680989,2.3045693581174,0.652040708393966,0.514374911588544,NA
