genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.87607938771567,6.68561130297054,6771.36278789234,1.00124543988393e-48,4.29405279668352e-45
YDR033W,-3.77038242244101,8.95512102712412,6663.38767591797,1.40673310292662e-48,4.29405279668352e-45
YGR234W,-4.23866953413916,8.52315690713161,5490.62437407885,8.57805609713837e-47,1.74563441576766e-43
YHR215W,-4.44742120219028,7.27633965896505,5407.72490376098,1.18792827293936e-46,1.8130755265737e-43
YML123C,-4.67580503835928,9.18385257068757,5171.4300419988,3.05545410960261e-46,3.73070946782478e-43
YAR071W,-4.28511883109199,7.64576058096339,4575.14634642844,4.10807471932569e-45,4.17996602691388e-42
YOR153W,-2.77316703251756,9.80550601756259,3546.1788807131,8.99414550576352e-43,7.84417975895518e-40
YOR290C,-7.47094145189444,6.55899902303733,3222.56177385161,1.00131508412961e-41,7.64128573576409e-39
YJR027W,-2.42090428320191,7.85093133933645,3134.21656994841,1.22003781137216e-41,8.27592315380784e-39
YDR098C-B,-2.17304683992058,7.37531240672107,2988.61870382594,3.32731154850333e-41,1.74882245624269e-38
YER138C,-2.50421564949176,7.57630988266354,2986.29169593804,3.38242252835395e-41,1.74882245624269e-38
YPR137C-B,-2.32535743250432,7.39327167618813,2984.0057850216,3.4374888574795e-41,1.74882245624269e-38
YPL257W-B,-2.48523982567463,7.374944980749,2948.02921119598,4.43920978346554e-41,2.03683364802948e-38
YLR157C-B,-2.47763217691028,7.89046182124538,2940.91808961877,4.67087159253279e-41,2.03683364802948e-38
YML045W,-2.34465482202065,7.64013737394983,2884.22372788005,7.04018901179668e-41,2.73636975935071e-38
YDR365W-B,-2.36886332674922,7.46978210393189,2876.08365940414,7.47233866964412e-41,2.73636975935071e-38
YPR158C-D,-2.46664310903712,7.81533084074878,2873.41691495298,7.61970285159084e-41,2.73636975935071e-38
YML039W,-2.51809445671391,7.60004057659827,2793.96018691359,1.37570854523934e-40,4.66594481593678e-38
YGR038C-B,-2.28758846104869,7.60070737641774,2785.28100417046,1.46886504322279e-40,4.71969530993429e-38
YER081W,3.15334391734533,9.08558954407006,2738.30397505989,2.10162521022264e-40,6.41521095420461e-38
YPR158W-B,-2.35352140460328,7.45325892183241,2713.5252857916,2.54504727742178e-40,7.3988160136476e-38
YOL103W-B,-2.54482556639077,7.80198961332568,2661.50656613797,3.8252374346351e-40,1.06150338811124e-37
YJR029W,-2.34469865590818,7.69459996985812,2619.81454757127,5.33298355221086e-40,1.41555932983684e-37
YDR261C-D,-2.62312738860452,7.57140357087818,2611.71017843972,5.69241036231193e-40,1.4480068859131e-37
YLR227W-B,-2.39673151511324,7.4768428975871,2538.04012677665,1.03924544107638e-39,2.53783736710852e-37
YCL064C,-1.36765501867201,8.50270917092836,2481.56210414225,1.66808724585273e-39,3.91679716766573e-37
YAR009C,-2.48509395739331,7.22140177021175,2458.34061175472,2.03281300815255e-39,4.59641607954494e-37
YMR045C,-2.30643983199953,7.50452846940662,2447.11297560424,2.23805264801204e-39,4.74001852368756e-37
YJL012C,-1.4096678300479,8.16672390166606,2446.40528434794,2.25160585072792e-39,4.74001852368756e-37
YGR161C-D,-2.10998849495237,7.53127217208504,2382.73349308751,3.91917556514104e-39,7.97552227506202e-37
YDR316W-B,-2.3189592648543,7.45515545160442,2345.43752413298,5.45932244227625e-39,1.07513430677731e-36
YHR214C-B,-2.22302034759522,7.56173185071712,2306.10603555928,7.78724085919882e-39,1.48565954516902e-36
YBL005W-B,-2.22960490625559,7.41786395779156,2282.48602349124,9.66646035806576e-39,1.78829516624217e-36
YGR027W-B,-2.40760822886375,7.75274249311433,2241.17737618232,1.41828491841801e-38,2.54665571380647e-36
YHL047C,-1.89852432693862,7.62159237842996,2236.2619703827,1.4851530961753e-38,2.57131554427409e-36
YDR406W,-2.02134423840257,7.4378705989642,2234.05599533583,1.51625486640241e-38,2.57131554427409e-36
YNL284C-B,-2.1815541451732,7.95963433658144,2192.59506411934,2.24633591401649e-38,3.70645425812721e-36
YBR012W-B,-2.06138292021763,7.12342348959317,2165.42654018097,2.91798152824388e-38,4.68796769208656e-36
YER160C,-2.26466436738716,7.34930431906888,2104.29150039801,5.31960493368085e-38,8.3272277231081e-36
YDR210C-D,-2.1196468511045,7.40301449951593,1992.25446753887,1.67381236247103e-37,2.55465611822141e-35
YOR142W-B,-2.182743756484,7.25045167842886,1982.80694058411,1.84900916003021e-37,2.75321973706937e-35
YMR050C,-2.33508582231759,7.8112766755951,1976.32450414203,1.98017490873902e-37,2.87832567091708e-35
YOR273C,-2.22735417023951,7.97949368893749,1950.0792811476,2.61963018752274e-37,3.71926564995961e-35
YLR035C-A,-2.12089183384732,6.82193249912561,1901.63616266971,4.4348397717566e-37,6.15334018331229e-35
YPL019C,-2.47158615528023,7.92181051394625,1866.39831545176,6.5576056858178e-37,8.89648504709281e-35
YPL025C,3.5596850228137,3.92504238172533,1701.75243178719,4.91679446922572e-36,6.52544135535283e-34
YER001W,-2.26980716983415,6.24784530461003,1682.82499803133,5.70596415333029e-36,7.41168322469817e-34
YFR055W,-2.01231786082945,6.86211171577011,1629.43030905479,1.11673213577144e-35,1.40807110844902e-33
YGL028C,-1.69989992469515,6.60339914571945,1628.49759008203,1.13014716321051e-35,1.40807110844902e-33
YNL054W-B,-1.99886948106081,7.22085413464673,1560.88203627304,2.73403967064414e-35,3.3382624378565e-33
YDR011W,-1.24564100780599,7.72311999419615,1555.84477358466,2.92427696427632e-35,3.50053154253077e-33
YOR306C,-1.33444698386118,6.71718497461494,1527.0069065826,4.31682136837951e-35,5.06811431806863e-33
YER124C,-1.79818220268876,6.48530961907924,1456.28951862341,1.15732639064773e-34,1.33310898394422e-32
YER011W,-4.21168946533704,7.56904339314924,1452.98778987641,1.21469872067975e-34,1.37328438699072e-32
YGR161W-B,-1.36965296360264,6.40995773270441,1404.0345175726,2.47229632576432e-34,2.74424892159839e-32
YPL095C,-1.97957899654583,6.23047027876783,1358.68696179634,4.88921162738639e-34,5.33011374735606e-32
YBR092C,-2.76841573857417,7.27840455594897,1350.18756404266,5.56558673009534e-34,5.96103631354949e-32
YKL109W,-2.08781925391914,7.63760616637116,1307.44481960436,1.08407550056724e-33,1.14108291913155e-31
YBR067C,-2.90960123791451,8.94160821318095,1295.29366793462,1.31538066364219e-33,1.36108456805687e-31
YFR015C,-3.04933031595045,9.3344532511761,1293.64039417283,1.35063411746952e-33,1.37427021452524e-31
YOL130W,-1.13761402455262,7.24693427953679,1285.53155246325,1.53849063025047e-33,1.51492622179127e-31
YHR136C,-4.6280326316316,5.73020376848002,1286.35253593002,1.53850001230236e-33,1.51492622179127e-31
YLR410W-B,-1.38495042976853,6.40884934617675,1230.70018071355,3.79165701017528e-33,3.67429619795557e-31
YPR064W,2.67231346071935,3.34208712407002,1229.50548896528,4.09032300161145e-33,3.90178467575592e-31
YDR034C-D,-1.34870677734704,6.38554198223265,1218.55355737255,4.65463253967086e-33,4.37177410072163e-31
YMR056C,2.04346473684225,5.8528237271557,1193.85693027899,7.11564909636249e-33,6.5819754141353e-31
YOR343W-B,-1.31396449274868,6.19681882196812,1157.37085742958,1.34877021193672e-32,1.22899136475726e-30
YML122C,3.14018557310523,2.99350461539414,1139.99002063401,2.28625436379453e-32,2.05258571925965e-30
