genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.84032394961838,6.69929706352799,7599.17643672557,1.32877822036758e-49,8.09890325314038e-46
YML123C,-4.67676061969303,9.194708805804,5836.30751071622,3.52018815486013e-47,1.07277734019363e-43
YDR033W,-3.81794839479504,8.97682143179772,5610.80843880373,8.09123607758871e-47,1.32859587863439e-43
YHR215W,-4.43433229803555,7.27391216923154,5591.77004409115,8.71925104928228e-47,1.32859587863439e-43
YGR234W,-4.2160931252692,8.5261997722833,5381.18072790528,1.9557608825122e-46,2.38407251578238e-43
YOR290C,-7.30671729717867,6.5450876685951,4350.42109087863,2.32225281295772e-44,2.35902181582955e-41
YAR071W,-4.25812221950974,7.64510353472822,4184.52319447687,3.94319041966475e-44,3.43339222969381e-41
YER081W,3.14664693814668,9.09483097191534,3361.73921188131,3.94359985003573e-42,3.00453013574598e-39
YPL257W-B,-2.49308849804827,7.36764341234999,3193.83411762794,1.15724460033831e-41,7.83711759895777e-39
YOR153W,-2.79375410588449,9.80291983538263,3060.17197209923,2.83950543286342e-41,1.73067856133025e-38
YDR365W-B,-2.3693458063242,7.48555583755264,2968.5191883703,5.3755371829604e-41,2.97853628455851e-38
YML039W,-2.46152973295559,7.61208221550865,2914.80802119104,7.88480114959948e-41,4.00482191723407e-38
YGR038C-B,-2.28734340571953,7.5945340985489,2837.27455924188,1.38789667958278e-40,6.50710020158234e-38
YML045W,-2.3274918301301,7.63613428319164,2827.08451645929,1.49665684440902e-40,6.515802476195e-38
YDR261C-D,-2.59294857968944,7.56709744456489,2785.05214603555,2.04891920705682e-40,8.32544171134088e-38
YJL012C,-1.40873541836427,8.16211266728685,2745.24372191286,2.77052209781387e-40,1.05539576163597e-37
YPR158C-D,-2.45145075177157,7.81243861562859,2716.11147452129,3.46479559357899e-40,1.24223112605082e-37
YJR027W,-2.40078290083162,7.8492580144003,2642.66371782837,6.1534499241884e-40,2.07177744251605e-37
YLR157C-B,-2.47035831864164,7.89961679910973,2636.5691101346,6.45837102671124e-40,2.07177744251605e-37
YLR227W-B,-2.3803025168861,7.47386072514625,2615.75869424081,7.62455676968271e-40,2.3235836755608e-37
YAR009C,-2.45856380837703,7.22450002662472,2605.48947992343,8.27953497532751e-40,2.40303646069625e-37
YOL103W-B,-2.5077637528934,7.80903135701443,2558.13190151591,1.21562147696304e-39,3.36782404640442e-37
YJR029W,-2.3183295915556,7.69583670588603,2540.28823381751,1.40747082329976e-39,3.61048307844376e-37
YBL005W-B,-2.19624998641966,7.41883441840083,2539.07066343128,1.42168324663905e-39,3.61048307844376e-37
YHR214C-B,-2.20437713637931,7.57259006769994,2497.51448619098,2.00820250302235e-39,4.89599770236849e-37
YER138C,-2.47523929469124,7.57454506391402,2428.95007126989,3.59555866031838e-39,8.42881924409252e-37
YDR316W-B,-2.27870988133972,7.45829891021196,2388.63950099084,5.10246393561479e-39,1.1518339884286e-36
YGL028C,-1.67579103068726,6.58312924179215,2372.8797002109,5.86026297520235e-39,1.2756536726378e-36
YPR158W-B,-2.36284619619859,7.45078236202046,2353.87049289629,6.93327581964275e-39,1.45718331450767e-36
YPR137C-B,-2.30343014025681,7.38789001368289,2348.32419183287,7.28380855734783e-39,1.4798271052345e-36
YGR027W-B,-2.39680713317382,7.76239832393382,2326.48986571918,8.85439530639877e-39,1.74088836750002e-36
YBR012W-B,-2.05475146263846,7.12786491162255,2307.31366116533,1.05269196640156e-38,2.00504922975548e-36
YNL284C-B,-2.14957222818954,7.95817581886267,2296.35817484918,1.16274040986175e-38,2.14754630245678e-36
YMR045C,-2.29858509972153,7.51327295328783,2237.91000572204,1.99268418176457e-38,3.49270334284847e-36
YCL064C,-1.34607142794039,8.49236705293202,2237.21065910716,2.0056540935143e-38,3.49270334284847e-36
YMR050C,-2.32732528535997,7.8256663726436,2194.47649769326,3.00052640201526e-38,5.08005789452305e-36
YDR098C-B,-2.15982636187179,7.36910501125834,2190.8465461079,3.1061176855598e-38,5.11669926851e-36
YOR142W-B,-2.15270816512672,7.26436587325189,2117.58660511398,6.31746630511857e-38,1.01328834551836e-35
YGR161C-D,-2.0838818378116,7.52921667278177,2091.15800329985,8.20987233575947e-38,1.28305568939626e-35
YDR406W,-1.94676518142116,7.40647818175047,2051.20342991525,1.22768713635621e-37,1.87068827402277e-35
YDR210C-D,-2.11255108901399,7.40866878545375,1981.31924959288,2.52885269936995e-37,3.75935541528289e-35
YPL019C,-2.47367472742283,7.92563222808133,1907.34288684224,5.58686389768494e-37,8.10760368009279e-35
YER160C,-2.22412332106336,7.35950398498986,1801.90878865475,1.82431403667613e-36,2.58585908221884e-34
YER011W,-4.32035716669618,7.61744596783352,1781.03571807319,2.32766287542436e-36,3.22434209675261e-34
YLR035C-A,-2.11430601707327,6.81979494745355,1729.80875511806,4.26356761699369e-36,5.77476547235034e-34
YPL095C,-1.93464141250807,6.23165389854459,1663.11136332687,9.65207163793128e-36,1.27889949202589e-33
YDR281C,-3.82075226613275,3.23361301049055,1662.39736819554,1.16656031848125e-35,1.51280534917941e-33
YNL054W-B,-1.99961157157764,7.21881140037385,1634.53264345437,1.38237117100781e-35,1.75532339318596e-33
YDR011W,-1.33702056739235,7.75114500227839,1620.54573107613,1.65212750708927e-35,2.05504431749165e-33
YOR273C,-2.25707748117911,7.94181065669856,1604.69229237755,2.02584482606337e-35,2.46950484297125e-33
YKL109W,-2.10566919088171,7.61409634944875,1582.50479981311,2.7039158143786e-35,3.23144448796815e-33
YHL047C,-1.80233177201879,7.57395840794848,1552.80933224499,4.00414687340752e-35,4.69332215258054e-33
YMR056C,2.10845074130017,5.86366622969665,1542.22023862184,4.62110545008787e-35,5.31427126760105e-33
YFL002W-A,-1.41760310350961,6.33768519520136,1533.10644097058,5.21724448806448e-35,5.88872317680611e-33
YDR399W,-1.87976353571755,7.62190525059344,1472.3314377091,1.20534081263465e-34,1.33573677327422e-32
YDR034C-D,-1.37323938047754,6.40950154802879,1461.23570192398,1.40964135605164e-34,1.53424358305977e-32
YER124C,-1.74551871917641,6.4596716141327,1456.24455747237,1.51306602817268e-34,1.61791884942325e-32
YPL057C,-1.15748958763505,7.22927198443471,1442.11542162117,1.85098920287803e-34,1.94513434336924e-32
YLR410W-B,-1.37639260575775,6.43383836788218,1432.44510084811,2.12740996380588e-34,2.19772266599947e-32
YGR087C,2.88631648173046,3.5591134010743,1350.58806548641,7.5318597312248e-34,7.6511141769692e-32
YFR055W,-2.01819905693325,6.82573057810611,1328.00668853345,1.01604019109314e-33,1.01520737126437e-31
YBR070C,1.57661223362648,5.60317774821666,1312.02048232952,1.30595868722972e-33,1.28384164494599e-31
YER001W,-2.34336960520205,6.28801919337595,1284.29350228216,2.02776122293336e-33,1.96177851647283e-31
YOR306C,-1.27561757956412,6.73496211335482,1271.8772092398,2.47500762260486e-33,2.3570580405901e-31
YPL025C,3.65488935046487,3.97597770011826,1271.90585557472,2.65968877559972e-33,2.49396970573543e-31
YOR343W-B,-1.33334481576649,6.22550099703427,1260.89108620913,2.95946243929108e-33,2.73301872234532e-31
YGR161W-B,-1.37941085138805,6.43515907084646,1254.25387505453,3.29922583791505e-33,3.00131066896899e-31
YOR192C-B,-1.33831236565075,6.50870693568831,1225.26082734221,5.33952628544438e-33,4.7859430455564e-31
YBR067C,-2.95327804109966,8.99118281543487,1156.61877047304,1.74678026038591e-32,1.54298923000756e-30
YCL019W,-1.37581862057951,6.15882890645604,1154.91264497006,1.80071742608521e-32,1.56791038742705e-30
YBR092C,-2.78700023376008,7.31192353713288,1151.18433918976,1.92431273683443e-32,1.65192762408533e-30
YDR210W-B,-1.23771866096549,6.24688329761744,1140.25402319028,2.34069203979486e-32,1.98146083090967e-30
YBR244W,-2.64106549036348,5.14180797616068,1126.87406018055,2.99129014651038e-32,2.49752238944942e-30
YDR077W,-3.37385185481854,11.5584000172242,1101.94628798274,4.71835549217199e-32,3.88626712497139e-30
YDR261W-B,-1.24703172374074,6.10474758311177,1086.10608300812,6.34933875907547e-32,5.15989596487534e-30
YHR136C,-4.63562494963139,5.70398466386927,1075.5709951076,7.84783906188436e-32,6.29376040555068e-30
YKL062W,-2.1489493800157,7.03612360587136,1069.90677853677,8.63802794894056e-32,6.83750394140165e-30
YIL169C,-2.92793194429397,7.75654627985092,1041.9783742937,1.48445042988996e-31,1.15996479104863e-29
YGR233C,-1.37719404862015,6.27997495369732,1040.62868933062,1.52439333780599e-31,1.17609840429462e-29
YPR064W,2.80439740649149,3.29841346161971,1032.09537275785,1.91546898565773e-31,1.45934793344799e-29
YIL011W,-1.76509613872422,5.34159833902346,1015.11255611838,2.53561344608352e-31,1.90797085850359e-29
YLL052C,-2.55184982819207,3.1453501441206,998.527463014446,3.64968650990048e-31,2.71278527778578e-29
YPR149W,-2.1261581707375,8.40954324311032,982.723505752274,4.91149009927247e-31,3.60669062109225e-29
YGR035C,-3.73197397178823,5.58291134317853,980.764832827802,5.14073765331488e-31,3.73009476154216e-29
YBL005W,-1.30228341784097,5.96091167699099,978.107980156248,5.4081124891427e-31,3.87793477897938e-29
YML122C,3.20462433102472,3.0153003023644,968.176454807098,8.06382477983861e-31,5.71500139919958e-29
YER037W,-1.84561110078958,5.56721846391632,952.290480261012,9.34067929568837e-31,6.54384371347363e-29
YOR376W,3.50127526842265,2.66913430971057,972.6520575552,1.01188568431744e-30,7.00845823399406e-29
YOL104C,-2.59359480309463,2.27068332100692,938.039975011018,1.43026271136085e-30,9.79488901769034e-29
YHR216W,-1.30868596337857,8.08110712304371,928.868024673284,1.54988412000459e-30,1.04961596793644e-28
YBL100W-B,-1.24185226208926,5.73455345385626,926.19220836529,1.64441903489961e-30,1.10139934260584e-28
YDL039C,-3.13322016353999,7.61113547887473,902.965400401535,2.7562932822754e-30,1.82604429950745e-28
YFR015C,-2.96756869208128,9.22982659206251,900.653456336285,2.90363110947685e-30,1.90297114110337e-28
YJR150C,-3.00912134770238,2.88285994828302,896.784956684277,3.40342720300045e-30,2.20679668109444e-28
YKL182W,-1.13669019568559,9.6432307918478,876.868702149828,5.00258198733785e-30,3.20955128556044e-28
YLR111W,3.19735707574588,2.99240868725819,874.630227579243,6.37265887135961e-30,4.04597456468092e-28
YJL077C,1.92394105651807,5.07228735490634,855.470618591517,8.28058584873007e-30,5.20311038639276e-28
YBR093C,-2.34071651306176,7.21131079060905,839.139767885291,1.22132041647722e-29,7.59586524329455e-28
YLR413W,-2.33966259404537,8.23580636954671,838.61097871951,1.2369800441011e-29,7.61554885736992e-28
YMR272C,-1.42135342978842,7.27048466516155,819.699265712025,1.96369661667836e-29,1.19687308786546e-27
YIL056W,-1.39344862801565,6.96344784171002,793.791698029015,3.76104199570474e-29,2.26965851126935e-27
YJR147W,-1.27074209418738,5.65306357041608,783.37407068571,4.91439368227432e-29,2.93659112681e-27
YGR180C,-0.751947061335657,9.07567686842317,770.156560842898,6.92649072794234e-29,4.06823944197141e-27
YCR025C,2.54385703376459,3.42147738656457,771.260732808916,6.94170470820388e-29,4.06823944197141e-27
YCR018C,-1.62007991708921,4.50834476199341,768.675851529007,7.22049534456282e-29,4.15322166004301e-27
YOL130W,-1.13270678409617,7.23746851804226,768.559624388084,7.22299419137914e-29,4.15322166004301e-27
YIL094C,-1.12378996026502,7.92543543223197,762.215797963317,8.53802815313619e-29,4.86348426106216e-27
