genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.85807261756051,6.71656054927869,4924.74807206152,2.01305185552317e-31,1.22916946298245e-27
YHR215W,-4.41718900085727,7.27113863495983,3074.3682570111,9.42911408889118e-29,2.87870853133848e-25
YDR033W,-3.76248104790928,8.95838947989049,2638.96164680476,6.87526087841776e-28,1.39934476412063e-24
YML123C,-4.61245150975334,9.18158429223493,2518.83960155635,1.26029836811751e-27,1.92384545893138e-24
YGR234W,-4.21495481455933,8.47574343860377,2402.31197965504,2.33311499070032e-27,2.84920002664323e-24
YAR071W,-4.21462638023001,7.62196194670149,2204.71042795797,7.12283354001091e-27,7.24867026588443e-24
YOR290C,-7.741440826785,6.54514467634852,2071.86908096634,2.10883360202074e-26,1.83950542484837e-23
YOR153W,-2.74794412184542,9.78000963882589,1848.21526065181,7.01274926473983e-26,5.35248087631267e-23
YAR009C,-2.39993528030061,7.16341854197149,1674.52490118562,2.51710352376601e-25,1.70771490179058e-22
YJL012C,-1.47204123490138,8.18565712434807,1594.02071980556,4.76054109754646e-25,2.90678639416187e-22
YML039W,-2.4412646958096,7.55735441051731,1507.41716663175,9.79962073563044e-25,5.43968038288723e-22
YLR157C-B,-2.41051943863353,7.83700269569943,1467.63584586415,1.38426332556245e-24,6.66056165348243e-22
YDR365W-B,-2.28424963427825,7.42574820394597,1464.89696453806,1.41806913683707e-24,6.66056165348243e-22
YPL257W-B,-2.41750397068783,7.32943562762967,1397.452079807,2.60557732021845e-24,1.02548151966643e-21
YPR158C-D,-2.34674137938415,7.74848830319712,1397.0184087626,2.61599025709113e-24,1.02548151966643e-21
YML045W,-2.26446876707374,7.59297443474203,1394.11566074405,2.68714449961725e-24,1.02548151966643e-21
YPR158W-B,-2.26370390011106,7.40462883027876,1375.60494380667,3.19282510141644e-24,1.14678765113228e-21
YJR029W,-2.24834106798727,7.63137937413211,1350.79629818009,4.03736037982394e-24,1.36956235995583e-21
YJR027W,-2.32304780927026,7.79523759093726,1315.57271640632,5.67561792263646e-24,1.66870678551862e-21
YGR038C-B,-2.21822360459148,7.54370331108772,1315.44634471255,5.68267220843729e-24,1.66870678551862e-21
YPR137C-B,-2.22724163365154,7.33688078388952,1314.43912662905,5.73908327806926e-24,1.66870678551862e-21
YGR027W-B,-2.33849278737432,7.69667595670029,1302.39146798583,6.46202261005157e-24,1.79350500258977e-21
YER138C,-2.39989255026108,7.5205560904794,1281.71172989458,7.94184489444005e-24,1.99825477402368e-21
YER081W,3.05627475046256,9.03979099672498,1276.31584819034,8.38523812926639e-24,1.99825477402368e-21
YLR227W-B,-2.30827457421031,7.40467239886009,1275.87203189809,8.42299519204259e-24,1.99825477402368e-21
YOR273C,-2.16493030195022,8.00284778356096,1274.86700912846,8.50878220186959e-24,1.99825477402368e-21
YHR214C-B,-2.16392097443233,7.50589046242521,1243.09792462654,1.17757575722592e-23,2.66306576800796e-21
YDR261C-D,-2.50313786101801,7.50411045128345,1210.23989975872,1.66232061974421e-23,3.62504632291362e-21
YDR406W,-1.95773757447592,7.45059609468032,1183.40150143173,2.21813507828235e-23,4.67032165103172e-21
YBR012W-B,-1.98920640085121,7.08795829910931,1173.56467016528,2.46949289334941e-23,5.02624120226384e-21
YMR045C,-2.19222435724944,7.43763590459147,1157.47098717927,2.94917473326673e-23,5.80892287784731e-21
YOL103W-B,-2.4304017052773,7.75286993130358,1146.61654918579,3.32882596049672e-23,6.3518160358728e-21
YBL005W-B,-2.13573294156456,7.34865935750578,1136.84276183597,3.71593323773574e-23,6.87560253018619e-21
YOR142W-B,-2.08526010816049,7.20659836341891,1108.38381388406,5.14636749702014e-23,9.24227056964852e-21
YCL064C,-1.3663481757866,8.51947013304556,1104.28286639753,5.39713268468073e-23,9.41568347790301e-21
YDR316W-B,-2.22171551874561,7.39364914173026,1089.20402498368,6.43922661340597e-23,1.09216438059602e-20
YDR098C-B,-2.08359050901883,7.3187578282286,1067.48948633651,8.33822340172831e-23,1.37603221867441e-20
YER160C,-2.17182731155186,7.32077338997302,1039.69640240816,1.16958915854876e-22,1.87115980903675e-20
YMR050C,-2.24245529360882,7.77017941771155,1037.94483441885,1.19513974045911e-22,1.87115980903675e-20
YOR306C,-1.3889659078314,6.75004186336743,1029.81604006307,1.32191608139798e-22,2.01790489825402e-20
YGR161C-D,-2.02729008757963,7.48122320908525,1026.70666387869,1.37415296828452e-22,2.04648244496227e-20
YDR281C,-4.00499504613312,3.22173099464146,1033.2330940783,1.41953625767806e-22,2.06373533080529e-20
YNL284C-B,-2.07852462583766,7.91654102552035,978.384171568518,2.54839698825771e-22,3.61872372332595e-20
YHL047C,-1.84709781564791,7.58936300100684,959.712142747093,3.26129740883315e-22,4.52579135871255e-20
YIL011W,-1.61945665338369,5.36339942451667,952.549073161584,3.59204255974272e-22,4.77271294049724e-20
YDR210C-D,-2.04142460214802,7.36796542863971,950.90166461447,3.66983715115773e-22,4.77271294049724e-20
YER011W,-4.19026160492945,7.60517643377659,950.877559050381,3.67372270231527e-22,4.77271294049724e-20
YPL025C,3.607280179511,3.96138560715127,951.73407999884,3.80048192950909e-22,4.83452972116302e-20
YER001W,-2.27914015931654,6.25098534195294,918.516597316027,5.71853969921506e-22,7.12600069457289e-20
YER124C,-1.75857587834089,6.45376648554726,907.416112382371,6.67733141011958e-22,8.15435711803804e-20
YKL109W,-2.01846135670836,7.65822176060167,883.058814862818,9.45222787114004e-22,1.13167261531728e-19
YPL095C,-2.01269808607872,6.27153881693492,878.37989450634,1.01168183284953e-21,1.1879479368037e-19
YFR055W,-2.02781471444246,6.87515920031672,876.372734417453,1.04156896221074e-21,1.19996605344505e-19
YKL062W,-2.14875079192877,7.09668338230579,861.989457788893,1.28651575541749e-21,1.45471577825541e-19
YML122C,2.9723695837975,3.02060659653879,857.245357000478,1.51566375251026e-21,1.68266234051411e-19
YPL057C,-1.17259201727754,7.26150500861666,848.881005242553,1.56426772163035e-21,1.70561048362052e-19
YPL019C,-2.50083901676971,7.96929645565377,837.65860056089,1.85360740685161e-21,1.98563628530455e-19
YHR136C,-4.64932662564189,5.77475371634008,828.725846823088,2.13861782360772e-21,2.25144835016358e-19
YFL002W-A,-1.38865362654701,6.30556334108161,825.02997398805,2.24971954277778e-21,2.30020657516943e-19
YGL028C,-1.64288944816462,6.57710858069818,824.726498753405,2.26027504929849e-21,2.30020657516943e-19
YMR056C,2.01299841991361,5.89574654388254,794.128442922838,3.66139679154028e-21,3.66499816543359e-19
YPR064W,2.8456613155939,3.41534267500138,790.690436275246,4.00566812762643e-21,3.88374156042763e-19
YLR111W,3.10154057627289,3.16912627865427,793.682499777324,4.0071359041425e-21,3.88374156042763e-19
YLR035C-A,-2.06186097228654,6.76660099102181,773.946690679118,5.07628179546802e-21,4.84309010048871e-19
YGR035C,-3.70353553640223,5.51352258209102,765.600555681577,5.84368440324659e-21,5.48946722557287e-19
YBR067C,-2.89816349795881,8.98241140874078,750.625905328217,7.48952589541039e-21,6.92894622990543e-19
YNL054W-B,-1.9169456008742,7.17638985523772,739.341852980596,9.07879987582155e-21,8.27390328981588e-19
YLL052C,-2.63971874204671,3.22203266825185,730.215845837677,1.07944477385479e-20,9.59321721580773e-19
YOR376W,3.58303034378552,2.83241791112165,747.027546997421,1.08406810987673e-20,9.59321721580773e-19
YER037W,-1.89588279745407,5.63156675774646,703.062090580511,1.72023288887271e-20,1.50053457420811e-18
YMR272C,-1.35043622470412,7.32849018822207,693.620454298734,2.04053622246068e-20,1.75486115131619e-18
YLR410W-B,-1.34266772362213,6.38856303574408,691.376516763652,2.12612497812337e-20,1.80307209950296e-18
YBR092C,-2.73033553651249,7.26613422936592,666.791712527116,3.36288076671743e-20,2.81284246048995e-18
YLL053C,-2.24390655592736,3.79941976801702,659.765400548508,3.86531343782613e-20,3.18940592586032e-18
YDR399W,-1.88893139721028,7.60536705913407,653.069309597076,4.37462317404768e-20,3.56152654676468e-18
YDR011W,-1.25494286320937,7.75300998711837,642.703265252691,5.35526232721761e-20,4.30253049605141e-18
YDR034C-D,-1.33684593639268,6.38274782909159,613.218731175054,9.68961964355827e-20,7.68374253812556e-18
YGL255W,-1.40093103835994,6.8650879587956,605.652883842448,1.13317357868707e-19,8.8707152198247e-18
YGR233C,-1.30964505781695,6.31606955569572,589.979555353609,1.57687956885777e-19,1.21878818322095e-17
YDR077W,-3.36991192615846,11.5984821015318,582.068926456891,1.86896443452559e-19,1.42648710465165e-17
YBR070C,1.4708726414563,5.58023382032723,570.824718126385,2.39058699255004e-19,1.80208940450747e-17
YCR025C,2.4198197929736,3.47321668331702,567.103436315626,2.63768599104995e-19,1.96411105626232e-17
YBL005W,-1.28006691438179,5.98522416890196,564.362633005977,2.75675813551007e-19,2.0280439970391e-17
YLR413W,-2.3545278969766,8.26425842402877,561.171552079048,2.96027463730282e-19,2.15183773040131e-17
YGR087C,2.77306591331692,3.65234293138515,559.000319939378,3.16944051276032e-19,2.27677691422524e-17
YLR312C,1.5304809847967,4.75152751178042,550.851773396346,3.74371699561793e-19,2.65803906688873e-17
YOL104C,-2.58690209138891,2.3140953894395,544.200608028814,4.56698711668897e-19,3.174864542067e-17
YBR244W,-2.67263678248133,5.13699589996798,542.110545063097,4.57563183265469e-19,3.174864542067e-17
YJR150C,-2.92753179428287,2.94241042925805,531.149816849712,6.06179760422882e-19,4.15880181701361e-17
YFR015C,-3.0005368805892,9.38616873511341,527.067257400534,6.50273322093119e-19,4.41174322744509e-17
YKL051W,-1.07149807422599,6.79105392176662,523.67209971768,7.05136753397102e-19,4.73139012773923e-17
YPR149W,-2.14656192395832,8.48466936105293,517.614800551842,8.15758123840627e-19,5.41415120018572e-17
YOR092W,-1.06379659085035,5.9468186119436,512.777563452358,9.17563115396531e-19,6.02434449743141e-17
YOR192C-B,-1.31701649852174,6.46883287705747,510.300652889545,9.74869651740127e-19,6.33250435481406e-17
YOL130W,-1.08297840742009,7.22743023566645,509.654180459924,9.90438801758403e-19,6.36591507740717e-17
YDR210W-B,-1.17444789936369,6.22380236369185,505.711996986804,1.09152449917483e-18,6.94255061662656e-17
YHR092C,-2.36365525640278,9.97257160348389,501.336428285981,1.21679893692799e-18,7.65956114317766e-17
YIL056W,-1.43918241945287,7.00810535401141,499.300999417506,1.28031123432668e-18,7.97712285387623e-17
YGR161W-B,-1.31058745169369,6.39684126768477,487.633223501178,1.72041022785364e-18,1.05218713896792e-16
YHR216W,-1.27947275445649,8.06140156849544,487.568838421094,1.72320199634444e-18,1.05218713896792e-16
YBR093C,-2.22526279642746,7.20408774712733,487.097592886759,1.74416814187011e-18,1.05444462121375e-16
YOR100C,2.1725277841668,3.57224790669626,478.454160372111,2.20419005442423e-18,1.31948867375631e-16
YAR073W,-1.35581908535181,4.84503419221103,475.621917687496,2.35057811295162e-18,1.39345921919249e-16
YPR015C,1.75187354564637,4.35776716799859,468.821569634204,2.81783265132362e-18,1.65439290086366e-16
YDL039C,-3.10393196958995,7.55687265304833,462.687384805997,3.31164625194447e-18,1.92580114422599e-16
YPR009W,-1.26209772264215,5.61977025836492,458.46976888582,3.71233562713045e-18,2.13844540936401e-16
YMR006C,-1.77842834731491,7.2466540063086,453.772152581224,4.21908642002774e-18,2.40763940941022e-16
YPR124W,-1.21187045302491,7.74214357841537,437.255764568008,6.6889405047579e-18,3.78172877056034e-16
YOR343W-B,-1.2334334213154,6.17915768919392,436.125726173875,6.90757255429147e-18,3.8695080749086e-16
YCL019W,-1.31364799470686,6.12523894773059,432.24396955056,7.7182928246368e-18,4.28435418065748e-16
YOL109W,-2.69870677040688,8.49779402282596,422.914158542132,1.01165499721308e-17,5.56093068309528e-16
