genes,logFC,logCPM,F,PValue,FDR
YML123C,-4.71168632971656,9.16154630975963,4612.92723205688,1.19085344383184e-31,6.0554662067291e-28
YOR290C,-7.77579437671294,6.49454496157547,4588.46656805054,1.9935691215569e-31,6.0554662067291e-28
YDR033W,-3.77150852846359,8.93745374480139,2909.3580818073,5.64613821869294e-29,1.14334298928532e-25
YIL121W,-2.87629986231198,6.6863932225368,2796.14383612183,9.59484069500047e-29,1.4572164305532e-25
YGR234W,-4.25709350223806,8.47339463873047,2517.50812965805,3.88707515142694e-28,4.72279630898373e-25
YAR071W,-4.28854764831791,7.59462871091735,2370.73734984238,8.65894216459264e-28,8.76717894165005e-25
YER081W,3.26047424574265,9.12513562563482,2139.42117278149,3.39237139141462e-27,2.94409374326341e-24
YHR215W,-4.49587945055591,7.2332609177182,2047.40180018802,6.09624239671219e-27,4.62933407000332e-24
YGR038C-B,-2.28592296185724,7.558613863661,1727.68864050856,5.80247047014259e-26,3.91666756734625e-23
YOL103W-B,-2.49278527698694,7.74961831263827,1697.73286910593,7.31732668328949e-26,4.05952718855492e-23
YLR157C-B,-2.45054149729022,7.83739863761504,1697.15190266385,7.35058420972907e-26,4.05952718855492e-23
YJR027W,-2.40072068961154,7.80409468362374,1663.16516563617,9.61168264551655e-26,4.86591433929275e-23
YER138C,-2.47135617825829,7.51187321319343,1651.88449278515,1.05192305706702e-25,4.91571736283242e-23
YOR153W,-2.73824448106434,9.75197603686783,1602.4671399107,1.57313746760701e-25,6.82629293979469e-23
YDR406W,-2.01239535731505,7.4260050940493,1518.08171350112,3.22030716849174e-25,1.2947405853754e-22
YPL025C,3.66157036082176,3.96397087608452,1518.87518026942,3.41001635654426e-25,1.2947405853754e-22
YDR365W-B,-2.36929663791462,7.41951099399483,1502.82053958113,3.68111708583053e-25,1.3154580174365e-22
YML039W,-2.49933118788941,7.56090786613557,1473.4033512055,4.78171268880219e-25,1.60999251637382e-22
YML045W,-2.38387597533977,7.59492756856239,1467.65745640853,5.03536754092224e-25,1.60999251637382e-22
YPL257W-B,-2.49170911236789,7.32474604943653,1449.16824367199,5.95480901578647e-25,1.79411037920219e-22
YPR137C-B,-2.27066961499129,7.33457435310917,1444.71993183973,6.20186303921744e-25,1.79411037920219e-22
YPR158W-B,-2.348987220479,7.40639566152096,1435.48688896735,6.75064224108783e-25,1.86409780066403e-22
YDR261C-D,-2.59017442808566,7.51154144385624,1421.00373797152,7.71933146673332e-25,2.03891037653934e-22
YPR158C-D,-2.44510688618815,7.75217671974737,1388.33780811141,1.04974488441413e-24,2.58750376432169e-22
YKL109W,-2.23304431827715,7.59989051575169,1386.52572566544,1.06802120711211e-24,2.58750376432169e-22
YLR227W-B,-2.35208796233293,7.41721264960194,1382.7322684541,1.10740901847513e-24,2.58750376432169e-22
YJR029W,-2.30399849235223,7.65892337623257,1369.55491578831,1.25676823974002e-24,2.82772853941506e-22
YDR098C-B,-2.14553160129975,7.30541858424866,1345.16708399755,1.59346360817875e-24,3.4572469356021e-22
YAR009C,-2.48915881130432,7.1839345260896,1327.14494818245,1.90419977670098e-24,3.98897022188223e-22
YPL019C,-2.43990817510326,7.90322608536027,1312.92739249513,2.19512662545438e-24,4.44513141654513e-22
YER001W,-2.40639687052906,6.26529734234861,1287.40007645334,2.84618557888263e-24,5.57760561022966e-22
YMR045C,-2.28227780894705,7.46493113665889,1281.39670691522,3.02555802013155e-24,5.74383280384349e-22
YDR316W-B,-2.29532972030615,7.40218956041954,1276.37617560906,3.18642244668148e-24,5.86591404957272e-22
YBR012W-B,-2.06162009093231,7.10186368350938,1268.47381298217,3.45853405912777e-24,6.17958659094152e-22
YDR210C-D,-2.07877041560938,7.35569999986333,1254.13679642865,4.01799193093393e-24,6.97408599440675e-22
YGR161C-D,-2.06490360454021,7.48693072363164,1248.32622251912,4.2717690306594e-24,7.20861023923774e-22
