"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",22.8105851990024,0.189087427011729,1.10110313425426,0.17172544617248,0.863653379831357,0.907099152102205
"21S_rRNA",127.908298209965,0.340585069360581,0.915800815377463,0.371898630839506,0.709968324571291,0.790120351943849
"HRA1",2.93208204453638,-0.967436447990126,0.65054423065376,-1.48711863452837,0.136983480714665,0.215072382261721
"ICR1",145.165653982423,0.341733588324533,0.101571808402206,3.36445312631758,0.000766955107454798,0.00229778929920615
"LSR1",220.451707841674,0.0532422205856183,0.423046037277274,0.12585443638306,0.899847150300998,0.931485009610676
"NME1",27.8683927243852,0.246877363865345,0.278559305517703,0.88626500344881,0.375474742764724,0.486662173820559
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.26496652387301,2.19017313123857,1.23350456958377,1.77556953192125,0.075803895578693,0.130774849878253
"Q0050",10.4134321977638,0.391800834948878,1.00231074534207,0.390897570209292,0.695872950061135,0.778039887454018
"Q0055",6.53878542091223,0.997232161852117,1.10400319326379,0.903287388964858,0.36637338786595,0.477720769321719
"Q0060",0.289630938940774,-0.735462272448702,2.13790581199485,-0.344010605295307,0.730838310448871,NA
"Q0065",0.30271548249631,-0.735462290654216,2.11367459414312,-0.347954360000419,0.727874459621287,NA
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.108382329121621,0.226321317399975,3.11653965008542,0.072619425006761,0.942108968611524,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.458172747666376,1.04809654447405,1.71309984158244,0.611812878054962,0.540661568341188,0.64609855146253
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.597956705115761,2.26870090978492,1.61291759259156,1.40658203506831,0.159551363251136,0.244453923230945
"Q0110",0,NA,NA,NA,NA,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.337563728680477,1.48602811771523,2.05566234542125,0.722895042089566,0.469744369774229,NA
"Q0130",4.40722464655043,-0.0433145095395473,0.7983501789195,-0.0542550257810048,0.956731980970535,0.970444946901766
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.27649870657389,1.50617807257129,1.3051904607435,1.15399102113672,0.248503850090995,0.351798564784536
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.97073732654838,0.290396611381393,0.964417131184243,0.301111004762851,0.763329849649469,0.830533513382971
"Q0255",0,NA,NA,NA,NA,NA
"Q0275",1.24531616883922,-1.42387716263844,1.10241811683039,-1.29159448751831,0.196497614071972,0.290341419649642
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",99.3303792849373,-0.0362533205272502,0.710581267019087,-0.0510192460875505,0.959310184358855,0.971530812088716
"RDN5-2",3.95999034954961,-0.341059343061448,0.739787617820452,-0.461023319187567,0.644781874838445,0.736220880526302
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",48.5218649649283,-0.179392036084525,0.876680854351388,-0.204626387349645,0.837864037491907,0.887301608014255
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",18.2265586722729,0.383930931485856,0.278412022907039,1.379002700663,0.167893921227367,0.254567170142442
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",62.2110056762169,-1.39156122763762,0.348251730055553,-3.99584871384742,6.44628921156418e-05,0.000237731225284399
"RUF20",138.703812031989,0.554722363908178,0.179992884048752,3.08191274805024,0.00205675114485526,0.0056141039167121
"RUF21",37.8952764641717,1.11570790964839,0.641259749392532,1.73986892317085,0.0818820366435231,0.139825484468988
"RUF22",0.155745169016349,0.226322819180271,2.92003159334298,0.0775069761903388,0.938220241773036,NA
"RUF23",9.54933649733227,0.345327610880509,0.351644345994346,0.982036579897295,0.326081827395949,0.436366448391591
"RUF5-1",326.278111218603,0.221003172479989,0.182395764902707,1.21166833340607,0.22563936549282,0.324903288543206
"RUF5-2",208.459507985795,0.194077025517405,0.142776115665458,1.35931016621962,0.174048323920022,0.262540138030588
"SCR1",545.733389120999,0.108789393216664,0.811825186688637,0.134005935022053,0.893397881299197,0.927043364095463
"SRG1",210.344083630939,-0.979069738652654,0.155012707626824,-6.31606113874003,2.68313934892127e-10,2.43109782247948e-09
"TLC1",1630.03168269874,0.347182120644239,0.0897034314044232,3.87033266407599,0.000108686939593007,0.000385006953223935
"YAL001C",601.347186021266,0.414253064739155,0.0963670889017821,4.29869854387076,1.71803958367806e-05,7.11230303021403e-05
"YAL002W",529.001844524628,-0.0389574560277655,0.0905502381446588,-0.430230298958783,0.667028123760115,0.754827482921941
"YAL003W",9773.90779401557,-1.03149474754626,0.134239345374879,-7.68399715199514,1.54200094255328e-14,2.30771849849811e-13
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",12672.2226016519,-0.799629444759764,0.160093501150341,-4.99476517793714,5.89073990018534e-07,3.19125256639372e-06
"YAL007C",1185.05789437853,0.285282772892144,0.0908354934927318,3.14065308529392,0.00168571581863503,0.00470251761356154
"YAL008W",498.679458125387,0.209189688968358,0.110533412341268,1.89254709989855,0.0584181243963434,0.1051807847661
"YAL009W",390.082521514507,0.320618194440383,0.0766652094793112,4.182055936688,2.88884869702281e-05,0.000114312712125276
"YAL010C",379.238723183256,0.169245447138342,0.0855321957116199,1.97873380579366,0.0478459846810945,0.0888341770259591
"YAL011W",480.417239754886,0.399156073129086,0.0850675539447026,4.69222464523376,2.70250138045863e-06,1.3014983367352e-05
"YAL012W",6439.28231050241,0.116347836272015,0.117379464206004,0.991211171894783,0.321582476495987,0.431192459011273
"YAL013W",1453.18472352221,0.125555278226582,0.102166662827843,1.22892609733324,0.219099515717636,0.317405668584004
"YAL014C",1297.96428465829,0.0977411058062834,0.112454237436079,0.869163386233809,0.384757770686668,0.496683274256235
"YAL015C",554.360478421966,0.547445610668989,0.0925834303759829,5.91299769781485,3.3593687624876e-09,2.60496380509852e-08
"YAL016C-A",27.2941583916976,-1.19776191772153,0.31636242389473,-3.78604356034423,0.000153064854201296,0.00052502806877312
"YAL016C-B",60.8101560295307,0.92583901643982,0.2538979680589,3.64650029899034,0.000265836168794325,0.000869268756227745
"YAL016W",1824.11303620605,-0.00324136755527981,0.0497550429102069,-0.0651465131108321,0.948057346954798,0.965725688420774
"YAL017W",1307.68835562316,0.147832328430504,0.120263254423403,1.22923938105018,0.21898206771752,0.317371652634083
"YAL018C",3.4019641735106,0.317929099897926,0.665948275586071,0.477408098426459,0.633071548539248,0.726179836346932
"YAL019W",708.575523018926,-0.661712439800793,0.141753120939343,-4.66806258243825,3.04053293696379e-06,1.44667395153628e-05
"YAL019W-A",0.67431852325234,-0.733853902385772,1.31955741258826,-0.556136394964692,0.578117616568068,0.679252837502118
"YAL020C",517.780623932411,0.0171297018407806,0.106959622514903,0.160151105978276,0.872762043928315,0.913241902152539
"YAL021C",1296.64337365043,-0.395604447205983,0.097175981015823,-4.07101058379403,4.68096223977958e-05,0.000177998999273481
"YAL022C",1225.75987941858,-0.08459940630721,0.0939776449591745,-0.90020777115623,0.368009691351551,0.479389489431598
"YAL023C",4107.95545777388,-0.174832646213446,0.0734411531407431,-2.38058144155765,0.0172853396748615,0.0367402272001562
"YAL024C",299.23388592007,0.308769845130799,0.103278164279004,2.9896914540102,0.00279259377725405,0.0073886690139626
"YAL025C",834.873901760622,-1.34185402606028,0.162216591024719,-8.27199004481485,1.31741306371718e-16,2.45345374719408e-15
"YAL026C",962.855175617487,0.00614139062017311,0.0859207666891213,0.0714773721979682,0.943017832857755,0.962341968776971
"YAL026C-A",21.703181988932,1.08591008712837,0.385437108856004,2.81734701246437,0.00484221772870468,0.0120839754231929
"YAL027W",266.089170307852,-0.0260402986419837,0.111827837485776,-0.232860611699622,0.815869645006842,0.87106425653184
"YAL028W",524.432122956592,0.239618220613863,0.0910169369891067,2.6326772636014,0.00847148033178162,0.0198100042680236
"YAL029C",1362.84015252786,-0.0358680147055376,0.083563410012577,-0.429231103662945,0.667755049718173,0.755395793245041
"YAL030W",831.184377868586,0.228667206406822,0.127053699387942,1.79976818863508,0.0718972489510091,0.125304104959921
"YAL031C",585.176093139248,0.283758921790722,0.0950565071620026,2.98516040892517,0.00283429650221083,0.00749016328001706
"YAL031W-A",11.4427702060054,1.80859800279871,0.39480481335779,4.58099278835205,4.6277380334956e-06,2.13793122135883e-05
"YAL032C",693.6905658158,0.201344774753993,0.0846650666661845,2.37813283190162,0.0174005564407529,0.0369500761058691
"YAL033W",282.543677624106,-0.276245467327054,0.095498312582031,-2.89267380603993,0.00381977774259721,0.00977182867712367
