genes,logFC,logCPM,F,PValue,FDR
YHR215W,-4.47040557651958,7.25229023630146,784.182072882766,1.08689047535543e-10,4.9274523202421e-07
YDR033W,-3.83556848682401,8.94845622549151,665.999361691967,2.39807124800327e-10,4.9274523202421e-07
YML123C,-4.49941045950754,9.03010273396928,632.999846769992,3.06667403782436e-10,4.9274523202421e-07
YOR290C,-7.49330790187043,6.60112518489413,602.27831872757,3.99260698882178e-10,4.9274523202421e-07
YGR035C,-3.9942662221337,5.7832359828791,583.901899069598,4.53394600675111e-10,4.9274523202421e-07
YGR234W,-4.21637890085329,8.50292364542211,571.276086754778,5.03570819709949e-10,4.9274523202421e-07
YAR071W,-4.14468200691615,7.56752399357985,558.822894335784,5.60210593498371e-10,4.9274523202421e-07
YIL121W,-2.77335007623921,6.68650237982485,538.98346225244,6.66947762814047e-10,5.13299671955761e-07
YER081W,3.28961004046343,9.09991785207335,394.374785525321,2.99859752840699e-09,2.05137388693354e-06
YER011W,-4.22193383257936,7.58797328978606,359.330018194407,4.68434408023224e-09,2.88415065019899e-06
YBR067C,-2.93870325643845,9.02715555447118,340.280796098335,6.07783245341388e-09,3.40192858324266e-06
YDR281C,-3.6261400530468,3.33784674899922,328.212049882282,7.2765171719644e-09,3.54577665008471e-06
YIL169C,-2.48265695031172,7.44846768435283,325.752095277808,7.48661628245919e-09,3.54577665008471e-06
YER001W,-2.19705264709418,6.27509436128951,314.719927608659,8.82505380048813e-09,3.88113258925753e-06
YOR153W,-2.77722470049014,9.87952740518906,297.786195233679,1.14865166635232e-08,4.5396431606929e-06
YDR261C-D,-2.5093473913892,7.50880689649974,290.93115749227,1.28335375237473e-08,4.5396431606929e-06
YER124C,-1.8570061273875,6.51220698769505,287.469423753254,1.35858450593781e-08,4.5396431606929e-06
YOL103W-B,-2.53116365376628,7.73488976244214,285.745737834032,1.39801069167606e-08,4.5396431606929e-06
YGR087C,3.07547774586839,3.63798912239671,285.895172595267,1.40089686622e-08,4.5396431606929e-06
YBR093C,-2.0674543019153,7.09701234127836,279.146013786793,1.56231814341669e-08,4.69284945054442e-06
YPL019C,-2.6146091426662,8.13618668118387,276.223525130352,1.64245116635183e-08,4.69284945054442e-06
YPL025C,4.05200902346839,4.01916884198469,273.894388929955,1.72697692285812e-08,4.69284945054442e-06
YLR413W,-2.47982356713289,8.39141725806155,272.460390555663,1.75305404194448e-08,4.69284945054442e-06
YBR244W,-2.88467180758507,5.32517236818259,269.08576888949,1.86051943947944e-08,4.77300757869789e-06
YAR009C,-2.39096426844773,7.21163434612116,259.545479348985,2.20747173522337e-08,4.85006119750526e-06
YGL028C,-1.70423450857993,6.54376206712476,258.653059261626,2.24382706890374e-08,4.85006119750526e-06
YBR092C,-2.65668846016556,7.25857604640321,257.677237675227,2.28440463364823e-08,4.85006119750526e-06
YPL257W-B,-2.45472454225791,7.31640739137551,254.433653186023,2.42577938918182e-08,4.85006119750526e-06
YLR227W-B,-2.27474876230719,7.39843109180388,252.492607734608,2.51542389921837e-08,4.85006119750526e-06
YPR064W,2.98899225294008,3.43863664940435,250.361147882899,2.63230729791378e-08,4.85006119750526e-06
YLR157C-B,-2.45389348207166,7.85312627524735,249.672359304948,2.65289202992501e-08,4.85006119750526e-06
YOR273C,-2.16159361711916,8.06404197355316,249.022583704083,2.68583354888985e-08,4.85006119750526e-06
YBR012W-B,-2.0941947343173,7.11170470397818,247.721788618322,2.75328467955834e-08,4.85006119750526e-06
YML039W,-2.47593106929109,7.56388579727863,247.712751305135,2.75375814556531e-08,4.85006119750526e-06
YKL109W,-2.21732017002069,7.80446412045782,246.666418143725,2.80949963469345e-08,4.85006119750526e-06
YJR027W,-2.34951488311307,7.77449449805716,246.180828386747,2.83583243641691e-08,4.85006119750526e-06
YML045W,-2.2728363589413,7.58009697409741,243.970607621234,2.95950672634836e-08,4.89564346511842e-06
YPR137C-B,-2.30872139639612,7.33942616013481,242.903996159616,3.0215113151616e-08,4.89564346511842e-06
YPR158C-D,-2.34118944983275,7.75334166746127,240.093845937563,3.1925001023311e-08,5.040057212834e-06
YHR136C,-4.56014535256351,5.68966645469408,237.631504333522,3.35515738598904e-08,5.06397530374533e-06
YDR316W-B,-2.26875559687428,7.44384449171156,237.330351914265,3.37214532164298e-08,5.06397530374533e-06
YHR214C-B,-2.18504763269474,7.53561882662381,233.948148761902,3.60885707665748e-08,5.29041262404289e-06
YDR365W-B,-2.25806466372521,7.41037426006361,232.773989555893,3.69568159412427e-08,5.29170036628445e-06
YGR051C,2.39235495997693,4.80927099665981,230.280780238232,3.89035970971954e-08,5.35838706812191e-06
YER138C,-2.35362104242154,7.4953752328113,229.9338227857,3.91631343292977e-08,5.35838706812191e-06
YJR029W,-2.32244900018455,7.67252622761548,228.251153568199,4.05451116637274e-08,5.42687505464281e-06
YPR158W-B,-2.28128610557691,7.39230295802269,226.636937563536,4.19264712782856e-08,5.49236773745541e-06
YMR045C,-2.20380748507386,7.47028356630016,222.757062783241,4.54852339108543e-08,5.75799706565642e-06
YMR050C,-2.20481638091974,7.73834157793946,222.406261092428,4.5824566544935e-08,5.75799706565642e-06
YDL039C,-3.18423658793146,7.60809066142135,218.625584462587,4.96828383219425e-08,6.117944710964e-06
YGR027W-B,-2.40795213479308,7.72282023966241,215.707177675995,5.29303879731151e-08,6.39004703432293e-06
YPL095C,-1.97846911209216,6.29936992108903,214.172810233934,5.47407499902426e-08,6.48151534019084e-06
YDR077W,-3.12680202918222,11.2835578762519,208.444731237105,6.21900240666407e-08,7.22460336185485e-06
YGR161C-D,-2.03875693621523,7.47837900548715,206.660780970735,6.47557610575495e-08,7.38335594132097e-06
YOL155C,-1.77244969094435,7.69250422698868,202.756473673124,7.0829601099443e-08,7.92905189035037e-06
