genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.80315502206455,6.7056264639774,3727.55294986512,3.76188529768265e-30,2.29550240864595e-26
YHR215W,-4.33314637295538,7.24668624971631,2993.71766422018,6.81658685017613e-29,1.52493280571081e-25
YAR071W,-4.13421840797467,7.59040757589211,2972.10530339133,7.4972114341731e-29,1.52493280571081e-25
YDR033W,-3.78308309629709,8.98743268595889,2835.32794320089,1.39474237922752e-28,2.12767949951159e-25
YPL257W-B,-2.45457635057899,7.3612821775799,2331.86049199841,1.83461639634558e-27,2.00805641320212e-24
YPR158C-D,-2.38979252515163,7.80340207862285,2290.12012924611,2.32710280947611e-27,2.00805641320212e-24
YDR261C-D,-2.53876425134912,7.5583688837049,2276.34696567541,2.51947200737502e-27,2.00805641320212e-24
YML039W,-2.4665210369398,7.59819470335182,2268.76001645363,2.6326534424151e-27,2.00805641320212e-24
YML123C,-4.6061576956545,9.15965404801414,2220.19649603462,3.50014308410039e-27,2.37309701102007e-24
YER081W,3.10261034242496,9.06958004658737,2186.26028498295,4.28645763065213e-27,2.61559644622393e-24
YML045W,-2.28328006698319,7.63430093665773,2141.53295813081,5.62611133065667e-27,3.12095739451518e-24
YDR365W-B,-2.32437416738705,7.48154798635112,2119.19557393122,6.45818315008784e-27,3.28398613181967e-24
YGR234W,-4.14457446969939,8.47362289100027,2023.21103456596,1.18801363804096e-26,5.54318898391685e-24
YPR137C-B,-2.28501507076719,7.37779598923906,2000.77644424204,1.37550113846704e-26,5.54318898391685e-24
YJR027W,-2.34706067895125,7.82806046464937,1998.1769845097,1.39918808321553e-26,5.54318898391685e-24
YMR050C,-2.25986020543715,7.81204550341913,1992.39815777835,1.45347465982743e-26,5.54318898391685e-24
YDR098C-B,-2.1028656090697,7.374313915801,1944.45038455142,2.00185996967648e-26,7.18549972645052e-24
YGR161C-D,-2.05634502036761,7.5285116662231,1924.06799024719,2.29909332026034e-26,7.79392635568254e-24
YDR406W,-1.96678221805921,7.43699580903067,1889.31914307598,2.92096157548078e-26,9.38089870188618e-24
YAR009C,-2.38084586291892,7.20637073250262,1853.5821143217,3.75360063016289e-26,1.1452235522627e-23
YER138C,-2.42009914796736,7.56329688684085,1827.55631589968,4.51927487899408e-26,1.31317215769628e-23
YLR157C-B,-2.41908290155763,7.87056808308096,1777.40984131613,6.51120948300876e-26,1.8059727393327e-23
YLR227W-B,-2.31217528527996,7.44304587452641,1755.30629951119,7.67323422032281e-26,2.03574240053956e-23
YDR316W-B,-2.24970007957387,7.4530738365514,1741.44806116553,8.51413904826013e-26,2.16471985302014e-23
YPR158W-B,-2.31595526183357,7.45542738684949,1695.47116035441,1.20936111813397e-25,2.9518086171414e-23
YOR142W-B,-2.12431170626791,7.24046459088978,1682.6846008638,1.33557721412024e-25,3.13449698483142e-23
YJR029W,-2.3192783167209,7.69157205179738,1657.2274363714,1.63104548000532e-25,3.61270378623218e-23
YGR038C-B,-2.22828469177697,7.58585709631193,1651.99586101632,1.70007190311771e-25,3.61270378623218e-23
YOL103W-B,-2.46018309078317,7.77634316508616,1650.75116834532,1.71695197969081e-25,3.61270378623218e-23
YOR153W,-2.73392197988865,9.78678895723322,1620.63893571481,2.18545707293378e-25,4.44521968634732e-23
YHR214C-B,-2.1823910527344,7.55255103937156,1579.76347883115,3.05428051261131e-25,5.94201614162947e-23
YDR210C-D,-2.07239833430706,7.39376573551826,1577.34898294267,3.11610154919933e-25,5.94201614162947e-23
YER160C,-2.20486599388834,7.35421225465748,1518.52294086405,5.12587814590839e-25,9.47821468070697e-23
YMR045C,-2.25292577560291,7.49925836221474,1511.15470832223,5.46285217017439e-25,9.8042129242365e-23
YER124C,-1.79015386015514,6.45726035325458,1496.66378784502,6.19740825855824e-25,1.06046736822525e-22
YOR290C,-7.34067661999356,6.58173925110481,1509.69693781518,6.25644465029646e-25,1.06046736822525e-22
YBL005W-B,-2.16990246433737,7.40569784083046,1475.5165240112,7.46567075501725e-25,1.23123034992203e-22
YGR027W-B,-2.35956582125633,7.75509790091308,1456.32382979944,8.86052135889554e-25,1.42281319294686e-22
YNL054W-B,-1.92610858179547,7.20262011111257,1437.09014438074,1.05435589969614e-24,1.64966146152458e-22
YPL019C,-2.48175383815625,7.97723132848307,1370.36429314253,1.96299269686471e-24,2.99454535906712e-22
YNL284C-B,-2.10269647507525,7.95639948971351,1356.34526022525,2.24526777819941e-24,3.34161560550556e-22
YER001W,-2.32786036026223,6.3346955382444,1336.11729914358,2.7334941763748e-24,3.97137653910452e-22
YBR012W-B,-2.0058833966956,7.12676877129968,1302.78315524845,3.80018840539093e-24,5.39273247667336e-22
YCL064C,-1.33161197866979,8.52511328437179,1277.41830564254,4.91190495089499e-24,6.81191909326391e-22
YOR273C,-2.27834937436651,8.01898506336374,1272.05438725567,5.18921232619193e-24,7.03657191431626e-22
YJL012C,-1.39812112817642,8.17345028189332,1257.90587715653,6.00451006413087e-24,7.96511313289708e-22
YPL095C,-2.02264566334238,6.32400132240272,1180.88244134349,1.3688422593518e-23,1.7771649928861e-21
YML122C,3.22911919133908,3.02860330169349,1123.94132552068,2.94577935542911e-23,3.74482200558925e-21
YBR067C,-2.87257896494005,8.92103816589167,1061.75058711928,5.46124998690792e-23,6.80092804492084e-21
YHL047C,-1.78066995250659,7.52780248826841,1038.27415598693,7.30263955031266e-23,8.79843221484552e-21
YPR064W,2.69584942735852,3.3520732091776,1040.04281565569,7.35365524347954e-23,8.79843221484552e-21
YLR035C-A,-2.06350004972074,6.82548135019803,1029.25480895871,8.17925958960977e-23,9.59804654149977e-21
YOR306C,-1.29564250243081,6.76104265507396,983.86209013425,1.46889770444976e-22,1.69117241368914e-20
YIL169C,-2.85865284996671,7.64105530793198,967.915869603591,1.81571335132916e-22,2.05175608700195e-20
YGL028C,-1.68128798324102,6.61339395899834,957.993998560425,2.0752691841075e-22,2.30241682934981e-20
YKL062W,-2.15377663447179,7.10779394277159,931.698154482925,2.9766583300642e-22,3.24349448750924e-20
YGR233C,-1.32334252560818,6.33583003462314,915.496023652387,3.73608123352575e-22,3.99957327841651e-20
YPR149W,-2.17387200526886,8.4646514135297,897.462922338462,4.83337663251658e-22,5.08504555372693e-20
YKL109W,-2.08781782999979,7.68191712749705,867.866433339286,7.458511673945e-22,7.71387088718854e-20
YDR077W,-3.44348587802191,11.609191463779,853.172636021329,9.30061944170989e-22,9.45872997221896e-20
YBR092C,-2.65528189798554,7.22465134169115,847.54777415648,1.01310362263047e-21,1.01343578775264e-19
YBR070C,1.56083874163252,5.623706988387,845.051133471363,1.05313729652599e-21,1.03649093280671e-19
YDR011W,-1.2526566270285,7.75274277984295,837.927584052841,1.17404645522596e-21,1.13714785234743e-19
YER011W,-4.16511259459713,7.50945796797196,823.75165029658,1.46447210595039e-21,1.39628262351707e-19
YFR055W,-1.97730575988426,6.85382842258001,790.411946717059,2.49395560234177e-21,2.34124878238299e-19
YGR035C,-3.57085248826422,5.50878139394362,779.149515265336,3.008637202764e-21,2.78162185019181e-19
YOL155C,-2.16429600321477,7.94408424301429,761.385625393394,4.03888618003071e-21,3.67840051799215e-19
YBR244W,-2.65728257328536,5.28525079849604,752.309815466335,4.71989374850999e-21,4.23541053726587e-19
YPL025C,3.58438413471335,3.94169423244907,752.336951308891,4.87495763807769e-21,4.31115818950001e-19
YCR018C,-1.64675684393795,4.60713342335686,747.566586636055,5.12048268859841e-21,4.46359790940393e-19
YDL039C,-3.04350717809904,7.53580925765976,731.231071094734,6.79425148551199e-21,5.83922853022453e-19
YER037W,-1.92981691273423,5.6614160312419,725.954454197532,7.46169927968688e-21,6.32379013953463e-19
YOR376W,3.57237313409763,2.77266700327953,729.149592939773,9.32090148495053e-21,7.79125217276276e-19
YBR093C,-2.23586179776437,7.18612983119349,712.077395763614,9.55703245234286e-21,7.88067730056705e-19
YGR087C,2.88084866481724,3.6083469187367,708.915410541545,1.03404442862344e-20,8.4129854712803e-19
YNL327W,-1.26282835541464,8.37467860490287,706.843362732713,1.0506939267103e-20,8.43596623787661e-19
YOR192C-B,-1.34356232770659,6.52299858433018,701.939419562041,1.14901291009094e-20,9.10555425633104e-19
YCR025C,2.54506677594228,3.391106507712,698.73201726864,1.24276790226779e-20,9.72226889697184e-19
YFR015C,-3.03730940946541,9.32724420446112,695.653463701721,1.28966853894306e-20,9.87405797504794e-19
YDR399W,-1.91698312129586,7.65435938324274,695.449842137538,1.29453398558478e-20,9.87405797504794e-19
YHR136C,-4.70180126866266,5.79940552864339,690.178195614229,1.43632028775661e-20,1.08202795010998e-18
YLL052C,-2.51052176640977,3.18020510136811,663.455263396577,2.4027931001849e-20,1.78802969479613e-18
YLR410W-B,-1.3451049798762,6.4213293302826,654.005448920473,2.84666906022402e-20,2.09281621752855e-18
YOR343W-B,-1.30042830371452,6.24595128662034,652.989040120544,2.90397626589528e-20,2.10953133029678e-18
YPR124W,-1.23617392678509,7.81827332313787,650.145446546029,3.0708047450332e-20,2.20447653578736e-18
YPL057C,-1.17373396285981,7.27721866510707,643.322719112045,3.51495319403495e-20,2.4939819058141e-18
YDR034C-D,-1.32230249975134,6.42572400023832,639.847594411492,3.76739799634719e-20,2.64237500847248e-18
YDR281C,-3.71743832003733,3.28234950792458,642.062795442017,3.8164816548476e-20,2.6463830747591e-18
YCL019W,-1.30413412538343,6.18983878033612,623.34488965016,5.26283900365414e-20,3.6082970337413e-18
YOL104C,-2.66617293990365,2.29356918590107,625.03516042524,5.43310431359357e-20,3.68364472461644e-18
YGR051C,2.5001135291438,4.84485614873491,602.275240455906,8.18799788863069e-20,5.49045748532137e-18
YBL005W,-1.28307103058123,6.02265866934871,599.986310889105,8.57329102193563e-20,5.6863284582447e-18
YIL011W,-1.7744362458693,5.39251035380583,593.641767181922,9.82502247703734e-20,6.44648248977224e-18
YLR312C,1.53139453775122,4.71355233128029,592.448983312603,1.00879544775524e-19,6.51052623150496e-18
YJR150C,-2.9071763522092,2.92835942550712,593.559954393868,1.01360208455092e-19,6.51052623150496e-18
YBL100W-B,-1.22965368888693,5.77628429776295,588.829700084143,1.08951402079378e-19,6.92522349467045e-18
YMR056C,2.02065134965569,5.86193871408721,587.993534161042,1.10997474704736e-19,6.98254217163197e-18
YPR009W,-1.21733231019019,5.64832371388277,584.752575661728,1.19049361082306e-19,7.38856794243841e-18
YJL101C,-0.941442782432942,7.00795877999342,584.427594264265,1.19873521190004e-19,7.38856794243841e-18
YDR210W-B,-1.20174936843314,6.27551323530692,578.088174908157,1.37760567969502e-19,8.40614985749898e-18
YFL002W-A,-1.36319118864021,6.3401267728808,566.656307824347,1.77683848770481e-19,1.07349192593809e-17
YDR261W-B,-1.24194480685992,6.11911461529286,564.507249441272,1.86494936824854e-19,1.11507159129627e-17
YLL053C,-2.19922479855498,3.84920723122156,564.295184078136,1.88220868409564e-19,1.11507159129627e-17
YCL048W,2.1945459992816,2.73498412713077,563.928447461632,1.952146764319e-19,1.14538457268025e-17
YLR111W,2.95245509078195,3.15256344486508,560.946429072706,2.11848377860996e-19,1.23114171591219e-17
YMR272C,-1.36719008504488,7.3223287036983,545.182164017789,2.90494904259759e-19,1.67226406206891e-17
YHR092C,-2.44838808085153,9.97906317490081,527.855233562159,4.37868649528139e-19,2.49707897142122e-17
YGR050C,1.47429449797484,4.34085664947886,525.920341743013,4.59759404257524e-19,2.59764063405501e-17
YOR178C,-1.65960753362831,6.31354733905323,520.397551330523,5.24555274003712e-19,2.9365470476795e-17
YNL040W,-0.965406306194247,4.87832401330199,489.592057149905,1.13714653970529e-18,6.30806198661969e-17
YJR147W,-1.27636841572703,5.68964310850577,487.507928764597,1.19953735045141e-18,6.59421343464369e-17
YPL062W,2.68258654731225,2.53478731874313,485.763370883922,1.3795959697311e-18,7.51633447080281e-17
YOR348C,2.21114630285679,5.06387463393671,480.571581204294,1.43966078198207e-18,7.77416822270319e-17
YOL130W,-1.06389069552754,7.21988345850384,465.22990388926,2.16544123714111e-18,1.15908091482764e-16
YJL077C,1.90402789055813,5.01840315125857,464.047301991916,2.23881892425228e-18,1.18793678919891e-16
YGR161W-B,-1.33912924234915,6.45053198285511,457.582445445729,2.66892244852427e-18,1.40394523973233e-16
YMR015C,-1.32105398417339,5.94419661305254,456.010784717575,2.78738900821566e-18,1.45373057505401e-16
YDL037C,-4.0936614651506,4.48409946615519,450.609782292171,3.28166292557749e-18,1.68851170124679e-16
YOL109W,-2.75340216407567,8.59071098162829,450.015286500886,3.2929022033492e-18,1.68851170124679e-16
YBL044W,3.17850978676748,3.18969807814715,451.515508275335,3.34410561244165e-18,1.70047770392658e-16
YJR010W,1.36365544190202,6.48788192837413,447.407285320563,3.54307742585731e-18,1.78676516137036e-16
YKL051W,-1.08969169257789,6.83023149307874,444.820088525736,3.81132757506253e-18,1.90628859533045e-16
YIL094C,-1.09271926512057,7.92448432108811,441.75793140926,4.15743261737137e-18,2.06249218139838e-16
YIL056W,-1.45760350980784,7.04925324402673,439.393756693193,4.44782415181645e-18,2.18875991728903e-16
YER042W,1.30893312225811,5.98785455132327,436.277620509833,4.86539143107372e-18,2.37508948099295e-16
YDR277C,-1.87535802573301,7.20663852341503,428.916477427835,6.02415366556803e-18,2.91741156089652e-16
YNR067C,-1.38716044630308,6.68989758618245,426.624834958386,6.44346568346768e-18,3.0959076850803e-16
YHR216W,-1.28821265310585,8.07439843914375,422.899534398582,7.19334874922674e-18,3.42920422404544e-16
YKL182W,-1.09763004247151,9.63507714708766,421.325147788893,7.53804923069946e-18,3.56567258959132e-16
YLR413W,-2.21367846552794,8.21315128382815,419.051940328554,8.06752254222841e-18,3.7867709655906e-16
YOL158C,-1.76134371272675,7.76085230688236,404.178701080316,1.26887303633723e-17,5.91042997536625e-16
YDL048C,-1.35948644352513,7.46001654734748,388.130260557623,2.10582143992226e-17,9.73463820182245e-16
YJR052W,0.665784434585922,5.90274046251526,386.84134459113,2.19535956352549e-17,1.00722436516034e-15
YKR039W,1.96320132127649,6.87791959672669,380.974597414483,2.65657818875951e-17,1.20973433640377e-15
YMR244W,2.14818621270135,3.28015047532362,379.763173290391,2.79580353064224e-17,1.26370319585029e-15
YJL082W,-1.08950071566776,7.53753090281316,378.754441105412,2.85716623876397e-17,1.28194326389248e-15
YLL061W,1.30896449172955,6.53150328259648,375.244172626849,3.20887602745961e-17,1.42463093236453e-15
YOR092W,-1.0681273159042,5.9951408534915,375.122665309932,3.2218791980712e-17,1.42463093236453e-15
YML035C,-0.78043799457569,6.6974800990202,374.703722757524,3.26696231340692e-17,1.43417295225964e-15
YOR049C,-1.10981130892756,5.44695524238003,374.253438044148,3.31724277209928e-17,1.4458439568107e-15
YJL016W,-1.02585476414326,5.97169709529326,373.045973660553,3.45260304270645e-17,1.49416906146062e-15
YNL146W,1.50339041154746,3.14952668927426,370.284999917741,3.81553115196913e-17,1.63960359783913e-15
YKL037W,1.5830882105625,4.60690130394122,362.697045663506,4.90630967785009e-17,2.09358752826862e-15
YDR055W,-2.15654838545844,7.64965134137322,357.330901759691,5.89713647396966e-17,2.49306167197735e-15
YMR122C,2.21424599340677,4.6308419486025,357.259123608755,5.92418784720938e-17,2.49306167197735e-15
YKR069W,0.909621327350948,5.84158948173359,355.109416065586,6.37290870669699e-17,2.66352663892226e-15
YMR006C,-1.70041710423885,7.17771669056565,350.188675285018,7.57679439460575e-17,3.14514281604655e-15
YGR155W,-1.04079036716479,9.1373885672353,344.746489578978,9.20055384340946e-17,3.79336348327598e-15
YLR161W,1.20473310347421,3.27157520946318,344.44187976397,9.34832870753906e-17,3.82842293781231e-15
YNL160W,-2.57200869850881,7.16754146348736,343.290430111952,9.69617610753227e-17,3.94440444054413e-15
YPR015C,1.62193280675258,4.34713558998943,341.41463106726,1.03958505985258e-16,4.20102518888771e-15
YGL162W,-1.38383696482015,5.89063880979375,337.696312092865,1.1884390736611e-16,4.75510430558597e-15
YDL154W,-1.43418034103588,3.43834051190127,337.696544673121,1.19228279048616e-16,4.75510430558597e-15
YMR017W,1.62527556982158,2.70803639857157,337.443521215257,1.21651613708295e-16,4.82024770680529e-15
YIR042C,1.24506093926185,4.70886508811214,334.618246574413,1.33211040197676e-16,5.24421785345946e-15
YNL332W,2.1476258686006,2.78385428589034,334.164624010612,1.38380337943924e-16,5.41280014188349e-15
YNL217W,-1.51861916661477,7.40533104055674,331.03399261445,1.5203064807116e-16,5.90885996516062e-15
YJR148W,-1.43053574914914,7.68948168751224,328.626472112548,1.66375165968253e-16,6.4254510299891e-15
YLR112W,1.46139713401914,4.0853166549547,327.857657199721,1.71642141323543e-16,6.58717198966201e-15
YOL152W,-1.26299146567772,4.17191211053778,327.463383199475,1.74061387211593e-16,6.63826615478214e-15
YBR068C,-0.811552703929468,8.87875731371522,323.025303291002,2.05698033487512e-16,7.750767353696e-15
YDR343C,-2.61069532535674,9.90082898612623,323.015814767015,2.05772584611398e-16,7.750767353696e-15
YLR108C,1.57984000087255,5.9260446453965,321.332181988421,2.19552128594303e-16,8.21906189375728e-15
YPL134C,1.38464901986095,6.16506849951745,321.165541500916,2.20908779712723e-16,8.21942301101853e-15
YGR180C,-0.785289915348177,9.11232166410336,320.117443129838,2.29959895557473e-16,8.50433504661636e-15
YJL117W,-0.626022862614268,7.33846931062366,318.201619928487,2.47616563693344e-16,9.1021462147999e-15
YKL045W,0.793349339757529,5.99120091224968,316.838737654033,2.61086169990652e-16,9.51292863340342e-15
