"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",12.1510166309697,-2.06400312198138,0.52577451473462,-3.92564314956036,8.64983104408371e-05,0.000229700725097162
"21S_rRNA",72.4045096065776,-1.57996522244465,0.417149801382585,-3.78752481053108,0.000152155495485333,0.000388270540280435
"HRA1",2.8769800845323,-0.593992284054979,0.428457430006675,-1.38635076078789,0.165639823938126,0.230560435507961
"ICR1",148.721786278471,0.227163053301238,0.0668217776889685,3.39953621645028,0.000675002398897536,0.00155189577959982
"LSR1",174.899534899988,-0.519841324815798,0.192315671087048,-2.70306273990797,0.00687037768454335,0.0133257791273446
"NME1",24.2843404719627,-0.168867991217868,0.202312593576497,-0.834688480003184,0.403893129544708,0.494712876941964
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",0.78766757907324,-0.15684411257877,0.815531666550208,-0.192321302791636,0.847490532647988,0.885772614502962
"Q0050",6.0993603298327,-1.46916099328664,0.460236839098689,-3.19218469378459,0.00141201013372115,0.00309121810733728
"Q0055",3.95452954033993,-1.40620010158405,0.567548666550851,-2.47767316612672,0.0132242220082015,0.0242597046557289
"Q0060",0.236548720169898,-0.625619708700234,1.44432612180892,-0.433156819123846,0.664900846771464,0.739340825512647
"Q0065",0.173837124633296,-1.34696398592691,2.05043439920244,-0.656916400959151,0.511234671837421,0.599830060588485
"Q0070",0.0483546678821848,-0.625622842914743,3.00317535619469,-0.208320450427332,0.834978764777166,0.876577965061577
"Q0075",0.0846183565206294,-0.385175462285017,2.9005362577757,-0.132794569022348,0.89435584961188,0.922963417710292
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.373751778460533,-0.374418828332458,1.16337207912275,-0.321839276575034,0.747574457638509,0.809793769371348
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.314979958408335,1.01969496654354,1.28062124726304,0.796250233019982,0.425886605587746,0.516809598022072
"Q0110",0.100787593096579,-0.86606873749979,2.76728093431561,-0.312967406655437,0.754305424821925,0.815364859993369
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.198777085465044,-0.625619831378964,1.72247958967196,-0.363208850270389,0.71644887686969,0.783363036093637
"Q0130",2.97966701227986,0.471047716212648,0.622754100235309,0.756394403560991,0.449412762392249,0.539640835778357
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",0.897578138892113,-1.52340541614748,0.874679484591286,-1.74167274182649,0.0815657248077524,0.124201121400149
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.41858064520973,-0.591675953771314,0.76279823410321,-0.775665080644716,0.437946762909515,0.527994763984945
"Q0255",0.0282889164758641,-0.144729917575575,3.00317535619469,-0.0481922966226525,0.961562989460569,0.971172966427547
"Q0275",0.966552301494241,-2.68510874695826,0.854302544883374,-3.1430419621714,0.00167201868709465,0.00362349808190301
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",74.3697484574121,-0.835646486055317,0.309519067768895,-2.69982231491877,0.00693765178382799,0.013448672230879
"RDN5-2",4.13102040853158,-0.0620764186045581,0.359322772005258,-0.17275948935307,0.862840480982062,0.897719876655371
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",33.4203771610285,-0.965381724930371,0.497946471828818,-1.93872590639069,0.0525347223870709,0.0841927733777872
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",17.7459632396393,0.516851423867593,0.181305405920413,2.85072263148333,0.00436200017695422,0.00878794054999396
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",50.5175095068736,-1.41823712560752,0.176879818380354,-8.01808334378663,1.07407922454316e-15,9.75042593270883e-15
"RUF20",132.018643703638,0.0657747912667971,0.139993615076663,0.469841365484972,0.638468358322272,0.717272283536154
"RUF21",43.9404065088633,0.27987132248685,0.436958876245606,0.640498082775048,0.521848835176376,0.610407692822478
"RUF22",0.389142830459018,-1.09647862951828,1.03075708136708,-1.06376046242053,0.287437226478261,0.37094246391711
"RUF23",8.33916648616594,0.41001725444859,0.245212636585015,1.67208860097403,0.094506852067832,0.141430985934264
