,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.867592837635387,-0.2172619345554536,-3.2399559529055266,-0.6509039095055328
1,21S_rRNA,-4.554476254472549,-0.16373964473271851,6.8642158069238395,21.681789338837866
2,HRA1,-6.583938095769628,-0.14407286486035123,-5.442252847579905,-6.082300756272211
3,ICR1,-4.453430998391815,-0.14599140553673362,-5.10908012946533,-4.880534131793061
4,LSR1,-5.665363680227589,0.024505097131213387,2.8700587645038635,48.46439733918013
5,NME1,-3.507866483745006,0.4564612712553991,-5.189201472605937,-2.7797472481460956
6,PWR1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
7,Q0010,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
8,Q0017,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
9,Q0032,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
10,Q0045,-6.377336871818737,0.7863863829046542,-6.321039684088638,-5.5715800469454075
11,Q0050,-5.985108592352255,-0.2935576901726747,-3.1485505113599173,-3.044729545306035
12,Q0055,-5.874193549429165,-0.44863407808205663,-5.860362479570381,-2.6388046462205668
13,Q0060,-6.879852958910705,0.9383894000270977,-6.229955916348634,-6.508852023075438
14,Q0065,-7.073782742990496,-0.061610650164252045,-6.43643834849525,-6.508852023075438
15,Q0070,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
16,Q0075,-7.025580594324236,0.6753549779357347,-6.646384599594505,-6.508852023075438
17,Q0080,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
18,Q0085,-6.999213028890933,0.16078178672044335,-5.813527195820067,-6.207530760191096
19,Q0092,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
20,Q0105,-6.948283698902431,-0.2542557464921822,-6.229955916348634,-5.5715800469454075
21,Q0110,-7.345860971029938,0.9383893689306025,-6.646384599594505,-6.508852023075438
22,Q0115,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
23,Q0120,-7.016714003163486,-1.0616106819700677,-6.226492082990036,-6.508852023075438
24,Q0130,-6.455670066469015,-0.3329127908067452,-3.688579075227816,-3.072186551085635
25,Q0140,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
26,Q0142,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
27,Q0143,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
28,Q0144,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
29,Q0160,-6.7727391710628835,0.10831437599066411,-4.564240810538112,-5.884004074394835
30,Q0182,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
31,Q0250,-6.834793566733179,0.04530456433525687,-5.813527195820067,-6.082300756272211
32,Q0255,-7.345860971029938,0.9383893689306025,-6.646384599594505,-6.508852023075438
33,Q0275,-6.684187713995147,0.21402384754895887,-4.564240810538112,-5.189478657636748
34,Q0297,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
35,RDN18-1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
36,RDN18-2,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
37,RDN25-1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
38,RDN25-2,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
39,RDN37-1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
40,RDN37-2,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
41,RDN5-1,-5.526661381222085,0.11002213693734164,-3.604252679703317,43.15808863895248
42,RDN5-2,-6.540950500975699,0.09708715018845551,-6.086015322750808,-5.933442329510738
43,RDN5-3,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
44,RDN5-4,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
45,RDN5-5,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
46,RDN5-6,-6.0459152678593115,-0.06583549132591471,-5.721386156024755,29.03887791727512
47,RDN58-1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
48,RDN58-2,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
49,RNA170,-5.723351148496774,-0.32695564321332515,-5.561083545286575,-5.638559031833078
50,RPM1,-7.637716637541146,-0.06161064732696575,-6.646384599594505,-6.508852023075438
51,RPR1,-1.4408529647240074,0.3493253176962996,-3.497801074423664,5.2219500958754415
52,RUF20,-0.875549079424984,-0.2849546344902575,-5.169091252722544,-2.4526532784720136
53,RUF21,3.0213639384039586,-0.6552934489682193,-4.736331122762612,1.8090259081902342
54,RUF22,-7.016911995688001,-1.6465731819819018,-6.646384599594505,-6.508852023075438
55,RUF23,-6.340286256882147,-0.23444740126087643,-5.942334142239817,-5.668198787371025
56,RUF5-1,28.43555230752961,-0.43651699533336463,11.560737675583473,25.852445882763597
