genes,logFC,logCPM,F,PValue,FDR
YML123C,-4.56994402723048,9.15298435278812,1318.4350634576,1.24076424791357e-15,5.21008815138008e-12
YFR055W,-2.03168032521998,6.76967235180631,1246.32620087405,1.85665308803579e-15,5.21008815138008e-12
YOR290C,-7.83984075971722,6.52683863641342,1171.1627973201,3.32413898041721e-15,5.21008815138008e-12
YHR136C,-4.52681221865587,5.66149829300901,1139.68175420728,3.53465764008235e-15,5.21008815138008e-12
YIL121W,-2.77336242720794,6.68099476545244,1103.68818520191,4.43295051886868e-15,5.21008815138008e-12
YGR234W,-4.27095004527274,8.50796327336481,1073.56303752405,5.40227897191763e-15,5.21008815138008e-12
YHR215W,-4.49113383088319,7.25747736830435,1057.38436119588,6.02527277184627e-15,5.21008815138008e-12
YDR033W,-3.69134872312831,8.92764862274958,1038.59572567266,6.84524638052893e-15,5.21008815138008e-12
YPL025C,4.01432590315138,4.02173022046726,1000.72612722771,9.30479709368851e-15,6.29521216705215e-12
YAR071W,-4.24148783495272,7.62189834159575,887.454396612234,2.1049368291638e-14,1.24718206231348e-11
YPL095C,-2.02875267826192,6.24873376118331,879.001766522938,2.25307976440275e-14,1.24718206231348e-11
YOR153W,-2.80017693855038,9.78008758692301,843.874791699985,3.01307132321371e-14,1.44751357921203e-11
YDR365W-B,-2.40701603331902,7.51673337727174,834.694689735968,3.25736726114304e-14,1.44751357921203e-11
YER081W,3.19712859881279,9.08080935534891,829.050034887095,3.41871381184369e-14,1.44751357921203e-11
YDR261C-D,-2.60830995588709,7.61269054749798,824.160504003937,3.56588991430127e-14,1.44751357921203e-11
YOL103W-B,-2.50568802835719,7.85651286982268,793.742690046341,4.66106598907451e-14,1.77382692546717e-11
YER001W,-2.38166741406253,6.26181466739881,773.049441823497,5.62670401170428e-14,2.01535298395690e-11
YML045W,-2.38413260281866,7.67155427903002,755.674958456638,6.61293482247385e-14,2.23700889633574e-11
YKL109W,-2.08545679973799,7.63393428166886,737.768441610749,7.84275133603135e-14,2.33053803548507e-11
YER138C,-2.49750633958795,7.61729481310607,735.065451169282,8.05016389555397e-14,2.33053803548507e-11
YDR406W,-1.98891147755742,7.45313147632761,732.810888580366,8.22790566624025e-14,2.33053803548507e-11
YGR038C-B,-2.30043218492884,7.63180838355551,726.429701521001,8.75574876495702e-14,2.33053803548507e-11
YPL257W-B,-2.44703464581937,7.39749192782595,725.878680237174,8.80314909117369e-14,2.33053803548507e-11
YDR281C,-3.86855800428623,3.10369449112277,725.539591635205,9.2558633364709e-14,2.34828966065714e-11
YDR077W,-3.20500951589323,11.5239524087059,709.897138719009,1.03121730647005e-13,2.5044628706005e-11
YPR158C-D,-2.43184489607958,7.84459295849496,706.274183547019,1.06940441181825e-13,2.5044628706005e-11
YJR027W,-2.42895917005432,7.89689902585925,682.137656445481,1.36899758197239e-13,3.08734306541847e-11
YAR009C,-2.51898171768789,7.2583979396188,677.254361065075,1.44065548197684e-13,3.13291115348463e-11
YPL019C,-2.48361691383043,7.88783443272381,666.298564890967,1.61745539729435e-13,3.39609859107768e-11
YLR227W-B,-2.39891613942751,7.50150505238349,662.869730456787,1.67778149263054e-13,3.40533716954245e-11
YPR137C-B,-2.2961988369033,7.43816080665581,644.515321803952,2.0476243323993e-13,3.94098485393957e-11
YLR157C-B,-2.48912584523368,7.92780787619609,643.478255819208,2.07113672731263e-13,3.94098485393957e-11
YKL062W,-2.08538908559365,7.05336033646383,629.065525972703,2.43201969541429e-13,4.37866357162292e-11
YGR027W-B,-2.43047675564721,7.81614498434362,628.593621639856,2.44497555321365e-13,4.37866357162292e-11
YOR273C,-2.17012461810778,7.96679105640443,616.850082724598,2.79460116660314e-13,4.86180757241329e-11
YML039W,-2.51583403651144,7.63784569875505,605.56027142493,3.18532904439502e-13,5.3876301531448e-11
YGR035C,-3.72478268754531,5.47780250937778,587.648987512331,3.94536650267616e-13,6.49279368507977e-11
YMR050C,-2.31950237460901,7.8699903413805,575.369799334264,4.57484676647877e-13,7.33058998976032e-11
YDR316W-B,-2.32276550240199,7.4930586348083,570.846933825468,4.83753239966417e-13,7.55275250809106e-11
YJL012C,-1.45118645162761,8.12221052087007,565.240928379226,5.18722092366163e-13,7.89624705104391e-11
YPR158W-B,-2.33194153808126,7.50131469730417,555.784992446196,5.8444200032573e-13,8.67967643898383e-11
YBL005W-B,-2.21148930162465,7.45887768320983,548.017023231029,6.45572784327118e-13,9.35926829468529e-11
YJR029W,-2.33136952912142,7.73445879409892,539.22127518568,7.23755978949072e-13,1.02487212926067e-10
YDR098C-B,-2.19959670554045,7.41048515749672,537.233126350152,7.42890375058695e-13,1.02805897584827e-10
YOR142W-B,-2.17612504576094,7.30782840806043,521.152361356372,9.20684466543732e-13,1.23388648042856e-10
YFR015C,-2.88417004191299,9.3087586220309,520.238453371519,9.32152703230643e-13,1.23388648042856e-10
YCR018C,-1.57517030109183,4.47880518513309,514.338235158579,1.01104364061948e-12,1.30983930377276e-10
YMR056C,2.0571359550544,5.86785370378785,507.249834747195,1.11462495249454e-12,1.41394819494567e-10
YGR161C-D,-2.08290190475719,7.57665622974566,501.724869648893,1.20365105488313e-12,1.49572066799661e-10
YDR210C-D,-2.12466439116509,7.43228694208088,498.797286317504,1.25435416458442e-12,1.52755250163091e-10
YLR035C-A,-2.2186498007232,6.85669729456495,485.305897614996,1.52176345524173e-12,1.78394230027273e-10
YNL284C-B,-2.17424400546888,7.99724773911698,485.227020354602,1.52348496656564e-12,1.78394230027273e-10
YMR045C,-2.3069071921587,7.56403982296814,476.478264558716,1.73177631444007e-12,1.95984728636816e-10
YHR214C-B,-2.24524077564681,7.59134462642765,476.232362741578,1.73808102256332e-12,1.95984728636816e-10
YER011W,-4.08846227290502,7.48820546576831,469.932906400182,1.90931756479944e-12,2.11378811855706e-10
YBR012W-B,-2.02813716129087,7.1508999590937,463.30387714822,2.10959956679086e-12,2.2938128146767e-10
YER124C,-1.8851699714583,6.47206946322492,443.246592453751,2.87969408222265e-12,3.07622057309714e-10
YLR410W-B,-1.43699062160231,6.4564586876357,436.392157471932,3.21285748676194e-12,3.37294642015405e-10
YER160C,-2.25810851555772,7.39387628278156,434.068919154747,3.3355612551465e-12,3.38643976786676e-10
YML122C,3.06354974330965,2.92880255239879,437.312145229803,3.33694179786509e-12,3.38643976786676e-10
YOR306C,-1.36423247169434,6.66498580961356,415.442155495063,4.53772533069925e-12,4.52954254731603e-10
YPR149W,-2.03955589626022,8.4474049319995,410.30186452082,4.95158760217149e-12,4.86293821122938e-10
