genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.66202051389287,8.87767813732334,1662.15102981814,1.22135836372642e-16,5.38701953650001e-13
YIL121W,-2.76564097776719,6.73186139104511,1581.49839955648,1.76103940389016e-16,5.38701953650001e-13
YML039W,-2.53373533699802,7.65922518670262,1271.17023284836,8.75150888368564e-16,1.2782137588796e-12
YJR027W,-2.46711808206357,7.88790842134569,1265.7054544993,9.03236689257751e-16,1.2782137588796e-12
YDR365W-B,-2.43580783316652,7.51658068842568,1190.20442131024,1.41778955263053e-15,1.2782137588796e-12
YDR261C-D,-2.63659745042135,7.6086773095389,1159.30396741186,1.7191610271603e-15,1.2782137588796e-12
YML123C,-4.55709801782218,9.09995131239951,1148.3069993411,1.84349442469733e-15,1.2782137588796e-12
YGR038C-B,-2.30854525324837,7.63179712352911,1137.2916861923,1.97832216814426e-15,1.2782137588796e-12
YHR215W,-4.38188577414977,7.29314941346713,1125.28238153881,2.13971298020758e-15,1.2782137588796e-12
YOL103W-B,-2.54845970705093,7.83950213177713,1123.72082461706,2.16011877798957e-15,1.2782137588796e-12
YER081W,3.18776758463642,9.06867260842345,1114.2517312641,2.29819407448114e-15,1.2782137588796e-12
YOR142W-B,-2.20946461730559,7.29816655687306,1094.03753757299,2.62787500951022e-15,1.31450083671987e-12
YLR227W-B,-2.41885021785122,7.51147846782694,1076.86169267662,2.95058541608757e-15,1.31450083671987e-12
YML045W,-2.40534856709934,7.69971039566621,1066.58552392025,3.16506791602254e-15,1.31450083671987e-12
YOR290C,-7.15568746206808,6.68346429816748,1071.47175590604,3.22286900143807e-15,1.31450083671987e-12
YGR234W,-4.17436713672643,8.52116353262539,1050.79562286535,3.53053708737127e-15,1.31516269834686e-12
YER138C,-2.53414641910943,7.63610554691683,1045.83505849906,3.65442397383078e-15,1.31516269834686e-12
YPR137C-B,-2.36806142765389,7.42770370447865,1022.41165021171,4.31303072222093e-15,1.41713765575717e-12
YMR050C,-2.31153597982808,7.85157887321764,1019.59035846729,4.40104862036389e-15,1.41713765575717e-12
YPR158C-D,-2.51622167697696,7.84975673472738,970.247175988833,6.32511449138481e-15,1.93485252291461e-12
YPL257W-B,-2.53040211326659,7.41594103735795,935.678203927315,8.2451753296672e-15,2.40209441270971e-12
YDR210C-D,-2.16033637457856,7.42609441101571,927.122872007595,8.81731099728343e-15,2.45201403097182e-12
YAR071W,-4.1733374019499,7.60571362434174,916.976115837276,9.55936703144107e-15,2.54279163036333e-12
YPR158W-B,-2.45302808371842,7.52397370080878,883.910831205486,1.24935885902025e-14,3.07548410740363e-12
YDR316W-B,-2.34695438169246,7.50504321748211,883.197966789069,1.25673590528099e-14,3.07548410740363e-12
YLR157C-B,-2.50573716767649,7.92741937246553,878.128451108345,1.31065316252907e-14,3.08406771090495e-12
YGR161C-D,-2.15620813724601,7.56746441270607,863.210894380258,1.48520543937661e-14,3.36536551040966e-12
YDL037C,-3.98319758818274,4.26278856279409,832.783613138238,1.95861430595403e-14,4.27957225850956e-12
YDR098C-B,-2.22724675578933,7.41870133134499,826.137178826231,2.04567271619004e-14,4.3156640267761e-12
YGR027W-B,-2.44104423751848,7.82781984730173,812.044798644199,2.31902318854901e-14,4.65222085013002e-12
YHR214C-B,-2.2158805769971,7.6283878997218,810.223556594099,2.35728745266477e-14,4.65222085013002e-12
YJR029W,-2.42717509500474,7.75449260539321,803.333816437172,2.5086638689973e-14,4.74686461855982e-12
YGR035C,-3.35823011499634,5.43784950102454,801.267937809039,2.56042060170765e-14,4.74686461855982e-12
YDR406W,-2.03894188163751,7.54189267740193,783.179501695268,3.01883389914318e-14,5.43212523381116e-12
YMR045C,-2.37813269482102,7.56024986009553,772.327711473683,3.34176349349324e-14,5.84140258662618e-12
YBL005W-B,-2.26828502689415,7.48360348584372,760.759386163047,3.72992881617338e-14,6.3388068048191e-12
YAR009C,-2.48159369955116,7.26544784217645,754.419028355698,3.96428574353263e-14,6.55500004836018e-12
YER160C,-2.3122725203076,7.42423845864122,737.332255550442,4.68351595551394e-14,7.45674911948501e-12
YFR015C,-3.08189304561509,9.38993121256098,735.831544150271,4.75340332886426e-14,7.45674911948501e-12
YOR153W,-2.69802504015326,9.79812090713967,713.410058364332,5.95332878162299e-14,9.10561637149236e-12
YBR012W-B,-2.10265665641414,7.17632308448399,694.967807757568,7.2021060542723e-14,1.07469475219605e-11
YFR055W,-1.85549240477514,6.83358914779688,619.375034073883,1.6615792766028e-13,2.42024196915039e-11
YPL095C,-1.98483312700599,6.2828986098848,617.383283819187,1.70105270796775e-13,2.42024196915039e-11
YPL025C,3.90083108271922,3.96453560819252,616.671281288597,1.77125027874707e-13,2.46284300122149e-11
YNL284C-B,-2.23076081794256,8.01180900570571,592.840408221935,2.28206048013464e-13,3.10258800388083e-11
YOR178C,-1.74778792048796,6.3946328225742,582.545329622051,2.59106932810055e-13,3.44612220637373e-11
