,locus_name,BF_21,FC
0,15S_rRNA,-5.00553987374238,0.37617938889160213
1,21S_rRNA,2.324559644662036,0.3755507089622347
2,HRA1,-5.7034254334174035,-0.8426886941242703
3,ICR1,22.87909793701503,0.5641380039338043
4,LSR1,8.90345706005446,0.3747490442801944
5,NME1,-4.865641850088157,0.30567532036325007
6,PWR1,,
7,Q0010,,
8,Q0017,,
9,Q0032,,
10,Q0045,-4.313534447993758,1.5926979747028842
11,Q0050,-1.6487332465285311,0.9333632988708092
12,Q0055,-3.5815071077048413,0.9183114218793936
13,Q0060,-7.003522366578564,0.8271629660245746
14,Q0065,-7.0291301509748925,-0.9098026966851556
15,Q0070,-7.388096845245149,-1.1728370844936504
16,Q0075,-6.888537772397771,1.8271629693450304
17,Q0080,,
18,Q0085,-6.916124817715129,-0.5354071885445725
19,Q0092,,
20,Q0105,-6.259816537101782,1.4121255303085727
21,Q0110,-7.313629892102199,0.41212544231673204
22,Q0115,,
23,Q0120,-7.00196500758509,0.6345178864219507
24,Q0130,-3.796301897613274,1.2865949738657514
25,Q0140,,
26,Q0142,,
27,Q0143,,
28,Q0144,,
29,Q0160,-6.808660879828376,-0.17283709967292363
30,Q0182,,
31,Q0250,-5.993745380126315,0.942640311993226
32,Q0255,,
33,Q0275,-6.700198810258011,0.3797040213090759
34,Q0297,,
35,RDN18-1,,
36,RDN18-2,,
37,RDN25-1,,
38,RDN25-2,,
39,RDN37-1,,
40,RDN37-2,,
41,RDN5-1,11.93982988997912,0.6137048242052509
42,RDN5-2,-6.0600564755752995,-0.4458557892744813
43,RDN5-3,,
44,RDN5-4,,
45,RDN5-5,,
46,RDN5-6,20.87552119322656,1.1490955034499093
47,RDN58-1,,
48,RDN58-2,,
49,RNA170,-4.013368087307744,0.48357684004277085
50,RPM1,,
51,RPR1,9.75961568541673,-0.7438123356913366
52,RUF20,19.54630943976837,0.574164230872188
53,RUF21,1.6138659757573928,0.5406841221283366
54,RUF22,-7.060273594941336,-1.7577995999196483
55,RUF23,-4.804954273357676,0.5926982012049182
56,RUF5-1,-4.797625950603378,0.06736647299638113
57,RUF5-2,-5.7552068352890196,0.012576733489486595
58,SCR1,136.2767094292548,0.7810759129691022
59,SRG1,87.58597555687105,-0.9204491978188516
60,TLC1,274.5761872521241,0.5427505589066084
61,YAL001C,141.51998914238038,0.6528721721564538
62,YAL002W,2.305001449524597,0.16252468813499837
63,YAL003W,1552.3343196775036,-0.5458440127364538
64,YAL004W,,
65,YAL005C,1430.7689798388851,-0.4346755831687611
66,YAL007C,234.40891001620056,0.5827541737440679
67,YAL008W,51.1892448426589,0.4410670588388025
68,YAL009W,52.70105228199158,0.5144374061260824
69,YAL010C,25.241993561778976,0.3809590499209997
70,YAL011W,78.48322056291768,0.5629183863092119
71,YAL012W,973.4912167419137,0.5027130326978996
72,YAL013W,203.966577317443,0.50980782933309
73,YAL014C,110.73093191458685,0.39158225732984275
74,YAL015C,133.52471166734696,0.6733451294021119
75,YAL016C-A,-3.220430555289951,-0.4468022795304309
76,YAL016C-B,39.67459457096145,1.204506973391115
77,YAL016W,61.94635643693081,0.2541151046381945
78,YAL017W,38.17099495092037,0.242849100169925
79,YAL018C,-6.4844708195305305,0.3746508405433669
80,YAL019W,17.301863553658222,-0.2441251154702078
81,YAL019W-A,-6.938824970342192,0.06817103920192998
82,YAL020C,64.90424684202722,0.48196674125069816
83,YAL021C,5.565676816220508,-0.12285950645548152
84,YAL022C,81.89447678176258,0.3477514209133554
85,YAL023C,90.85307198978111,0.20065134524899605
86,YAL024C,29.1055941340624,0.47119997085137033
87,YAL025C,324.1721726958801,-0.926805232594597
88,YAL026C,28.366348138554986,0.24994266421392966
89,YAL026C-A,6.3798282099096,0.9800168510017309
90,YAL027W,-1.9916000310531015,0.15894084708832965
91,YAL028W,36.921066948325794,0.37852893105841756
92,YAL029C,65.04844090098412,0.29961511546097697
93,YAL030W,137.07250528989468,0.5388649449809549
94,YAL031C,65.06368483709718,0.46936528519400794
95,YAL031W-A,1.7464455578175782,1.17726301648271
96,YAL032C,82.13200290659131,0.47752010493635466
97,YAL033W,-0.545712038402766,0.18188865737292698
98,YAL034C,10.999047134944579,0.21179175022355273
99,YAL034C-B,-3.57645487730519,0.38294567227375104
100,YAL034W-A,29.412055006707465,0.6544464207595185
101,YAL035W,13.358118159660926,-0.08274397705000534
102,YAL036C,17.66826556037365,-0.26484811513899
103,YAL037C-A,-2.361245653143121,-0.48549544057512045
104,YAL037C-B,9.533452361698636,0.368489810967096
105,YAL037W,22.38747587194705,0.8221338244849453
106,YAL038W,10900.411452791494,-0.9312992487784989
107,YAL039C,29.754564057574168,0.1648230718961171
108,YAL040C,15.605125928283941,0.20783650828390238
109,YAL041W,29.710501583560117,0.28904383452056676
110,YAL042C-A,-7.180862142752706,-0.5878745870929513
111,YAL042W,232.345798858676,0.3157816591582504
112,YAL043C,28.129286200910194,0.24457846587462104
113,YAL044C,627.3460079111994,-0.9080756128484195
114,YAL044W-A,14.414805959119366,0.7664139004677379
115,YAL045C,-5.259786577071396,0.9646667354875827
116,YAL046C,4.940065872802924,0.23468450576349936
117,YAL047C,15.153467967181442,0.40310481441788426
118,YAL047W-A,-4.4647865758216,2.2194805697677107
119,YAL048C,-4.294073871086889,-0.1296489035066713
120,YAL049C,136.9628617505762,0.5442078585354942
121,YAL051W,32.53513060956063,0.3516067476332375
122,YAL053W,793.1378170354355,0.5622969454805556
123,YAL054C,116.04391777738475,0.7387677095176721
124,YAL055W,46.35405296773925,0.43660626829748
125,YAL056C-A,-6.0302177183642796,0.4861262379292661
126,YAL056W,208.66268668025444,0.5130561963610026
127,YAL058W,-4.329648957351478,0.08956160277608802
128,YAL059C-A,,
129,YAL059W,2.2137513403129425,-0.3705714923930631
130,YAL060W,45.604072475344296,-0.2232184941291477
131,YAL061W,3326.5177180271467,-2.1124716791930953
132,YAL062W,44.73339057922704,0.38814216269813373
133,YAL063C,3.7024455091627395,0.20589170419157057
134,YAL063C-A,-1.4979178666359898,1.1193445281817305
135,YAL064C-A,-5.245876904099241,-0.17026862686485003
136,YAL064W,7.732736963729911,1.793217159136406
137,YAL064W-B,-6.186640192885604,-0.05274337466913053
138,YAL065C,-4.443913349103146,0.27998622114147365
139,YAL066W,-6.852666993029714,1.0495554004056362
140,YAL067C,35.540162676374905,1.3170531863062072
141,YAL067W-A,-6.547193960216823,0.7447008610943061
142,YAL068C,-5.214344067103904,0.37465129402187536
143,YAL068W-A,,
144,YAL069W,,
145,YAR002C-A,324.92739706419377,0.5688364154108551
146,YAR002W,1.7092723360427882,0.12415951472325902
147,YAR003W,58.368782250355395,0.4427114092938356
148,YAR007C,240.0189261827523,0.7392344013831019
149,YAR008W,116.93500340790871,0.8772337683409741
150,YAR009C,2653.892491736267,-2.144144947761795
151,YAR010C,8.663271825015839,-0.19397326787066976
152,YAR014C,1.4490308598362165,0.10570224091654302
153,YAR015W,1609.6977467283898,-1.12696810548067
154,YAR018C,42.093985700324396,0.47815493942403614
155,YAR019C,32.53485777145452,0.4405722334584812
156,YAR019W-A,-5.003067684373576,0.7512144704508792
157,YAR020C,-2.4985085887660627,0.3683709701401236
158,YAR023C,2.977155881704064,0.38159803616260884
159,YAR027W,60.99316208489311,0.3348915103052945
160,YAR028W,8.300319900158332,0.24312941569478083
161,YAR029W,-5.91527758696864,0.14574540373602138
162,YAR030C,-0.03178434506355087,0.6082033050371461
163,YAR031W,0.23841732694611936,0.22445003331198063
164,YAR033W,0.868985951016686,0.19175094690847796
165,YAR035C-A,-1.6088606912139245,1.7579008298784344
166,YAR035W,187.0073673618986,1.0150168749111845
167,YAR042W,76.46818813916423,0.3057209981946506
168,YAR047C,-6.458167990866212,0.08148019151902655
169,YAR050W,-5.510352703460012,-0.03128399481166137
170,YAR053W,15.014846330078877,1.7141564186382126
171,YAR060C,-2.664640747092893,1.4121259700307423
172,YAR061W,-5.667808094877842,0.6016035205723037
173,YAR062W,-6.298485178494047,0.13142016171022236
174,YAR064W,-6.1602906586431425,-0.08504167827851006
175,YAR066W,-3.9344816342859263,0.2478559499716451
176,YAR068W,137.60968096429593,1.0762894636646931
177,YAR069C,-6.589922050900044,-0.3248402505143418
178,YAR070C,-6.186719300070141,-0.39101743716813053
179,YAR071W,7795.37899567776,-4.04595543638481
180,YAR073W,140.86851438902994,-1.031252355053346
181,YAR075W,47.98372760789461,-0.7728692185361546
182,YBL001C,501.4384352212211,0.8633921959148542
