"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",21.4305809758372,2.22122765283597,0.807655076274268,2.75021815387151,0.00595556006829656,0.0288525775857746
"21S_rRNA",124.084553995423,1.59274503655554,0.828058239637499,1.92346982411865,0.054421072664569,0.15642101601664
"HRA1",3.84210794257576,-1.77841422667164,1.06883808668745,-1.6638761743449,0.0961371772325122,0.234199934221334
"ICR1",142.446186326363,0.255730536383557,0.203043977767495,1.25948348330918,0.20785575231279,0.393353451396787
"LSR1",222.609870798127,0.0157955806051671,0.384163467339536,0.0411168212182094,0.967202764550341,0.983274340793067
"NME1",31.273104592942,-0.353813991394459,0.397841775901181,-0.889333430590612,0.37382390988187,0.573575771592724
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.67320961994129,1.77531620410257,1.6974359560502,1.04588111131662,0.295615926192124,NA
"Q0050",14.160510186581,1.19614995572446,0.801757151472331,1.49191055362322,0.135722595623535,0.296646565306155
"Q0055",6.41976002305148,2.24896198465395,1.06329984180454,2.11507788888335,0.0344233094057922,0.112251441432898
"Q0060",0.203437595919998,0.943710168326675,4.05866682985053,0.232517279168103,0.816136268100593,NA
"Q0065",0.272721373801077,1.23558509303834,3.70105023498294,0.333847155426151,0.738494897910376,NA
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.203437595919998,0.943710168326675,4.05866682985053,0.232517279168103,0.816136268100593,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",1.36690031053084,3.54145069259202,1.99505246094549,1.77511657558803,0.0758786406229624,NA
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.476158969721074,2.06871485646892,3.01543526146005,0.686041873592492,0.492686703449926,NA
"Q0110",0,NA,NA,NA,NA,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.476158969721074,2.06871485646892,3.01543526146005,0.686041873592492,0.492686703449926,NA
"Q0130",4.31352905322044,0.579455156396671,1.03347407482798,0.560686688239491,0.575011143516461,0.73951383102097
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.51071005596676,1.56916098878539,1.64262741938543,0.955275049148073,0.339438621787114,NA
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",2.62664785558122,2.55945261421883,1.72119082043765,1.48702432282786,0.137008387072756,0.298364945938506
"Q0255",0.171579033606303,-1.59882281813148,4.0804728567969,-0.391822926960119,0.695189053599161,NA
"Q0275",1.44641647357415,0.639647677280016,1.65980921601627,0.385374217173733,0.699960181951815,NA
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",81.6357156279132,0.639915783237612,0.47639093119474,1.34325769307314,0.179188546149994,0.358921528412564
"RDN5-2",4.32539763378031,-0.998664728613649,1.19906790188439,-0.832867535728546,0.404919440648444,0.600600897419904
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",38.1836082471408,1.21938804979014,0.570191149002723,2.13856011606436,0.0324713105436361,0.107372115156373
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",16.5434406831699,1.18871643775088,0.54019403355497,2.20053603689038,0.0277688860639764,0.0949373731106888
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",95.4362377506852,-1.972343441835,0.436429860877949,-4.5192678563912,6.20538464924043e-06,8.89807834525011e-05
"RUF20",120.446977433664,0.597848749762783,0.3013639863234,1.98380953562652,0.0472770767151002,0.141701749377869
"RUF21",32.9369548127104,0.588116256284763,0.587606765519356,1.00086706075441,0.316891083137223,0.515588860879829
"RUF22",0,NA,NA,NA,NA,NA
"RUF23",8.36028420894119,0.656305348425516,0.738439482790118,0.888773371036086,0.374124889875234,0.573575771592724
"RUF5-1",334.985297626807,-0.11032416282501,0.215808276055568,-0.511213771971391,0.609201376214433,0.762208846423972
"RUF5-2",214.080474231539,-0.127212124545455,0.222353595382599,-0.572116337163623,0.567243161812836,0.733369356045087
"SCR1",577.039849785999,0.798214241834492,0.694018624093981,1.15013374875427,0.250088788071975,0.441002024313579
"SRG1",176.650402491564,-1.09209092370361,0.246843978202152,-4.42421537546784,9.67934208242137e-06,0.000129812303836064
"TLC1",1548.27616774662,0.308527730599774,0.173523023918075,1.77802186495688,0.0754002638818309,0.197864091167027
"YAL001C",564.219909579152,0.361687446116981,0.181045150667647,1.99777483563174,0.0457410766982573,0.138408232081773
"YAL002W",454.155136491638,-0.116253209599828,0.201564053636428,-0.576755664030848,0.564104523739956,0.730955448944941
"YAL003W",9280.12490071913,-0.772488741959707,0.155207060084396,-4.97714950299076,6.45274819005668e-07,1.24109144829114e-05
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",12101.9048772691,-0.478490842359453,0.222183671464645,-2.15358239066453,0.0312729364566159,0.104308070507425
"YAL007C",1145.15765598885,0.342541083107661,0.178997925952936,1.91365950909244,0.0556636759389486,0.158714360511232
"YAL008W",465.753949551537,0.34582411417831,0.170529011866781,2.02794885393737,0.0425654683000953,0.130817738892535
"YAL009W",380.531098114702,0.121991883008309,0.156924828578183,0.777390576836159,0.436928370291082,0.628347403346746
"YAL010C",351.194957700243,0.0640058394209505,0.171368514637974,0.373498244739803,0.708777651467567,0.8293602245952
"YAL011W",450.647678533948,0.286250592245475,0.159840719999285,1.79084899171347,0.0733175309753906,0.194946944944499
"YAL012W",6560.95446921482,0.243081486711257,0.178493254012786,1.36185251401067,0.173244434803154,0.350747636046473
"YAL013W",1407.49725912479,0.270955977819734,0.19163731271735,1.41389990277819,0.157391294506376,0.329342565442658
"YAL014C",1284.69882502832,0.249798438792327,0.21182739082304,1.17925466495033,0.23829678458559,0.427699726223297
"YAL015C",539.96171426283,0.400878522663054,0.191623903691191,2.09200686835545,0.036437901296256,0.116630332798778
"YAL016C-A",22.0636298901256,-1.09514341374763,0.469429013855912,-2.33292655848446,0.0196520001937778,0.0733979356074584
"YAL016C-B",54.9661878134485,0.814506498731038,0.342803864801469,2.37601317360512,0.0175008379838967,0.0669597279383874
"YAL016W",1736.69410229316,-0.0805821204375336,0.120148469128041,-0.670687866623237,0.502419393976641,0.683905664854244
"YAL017W",1188.96205352527,-0.0393456852113239,0.213709415153608,-0.184108337871045,0.853928465614328,0.922110684670775
"YAL018C",2.85089392745712,2.00992006302566,1.28036274680801,1.56980517282032,0.116460443789675,0.267941579095247
"YAL019W",691.783385911714,-0.721525235286335,0.222716046857167,-3.23966434151494,0.00119670482187392,0.00792539358321447
"YAL019W-A",1.07042529886031,-1.71448677833309,1.99536727427358,-0.859233686168002,0.390211601836879,NA
"YAL020C",540.027282740129,0.254294102689883,0.198111240528498,1.2835925009177,0.199284575017625,0.383754229590294
"YAL021C",1198.00772891193,-0.353384861226251,0.170486065620914,-2.07280788573081,0.0381901622630647,0.121092597422472
"YAL022C",1222.62375841947,0.119941879104875,0.203696863588164,0.588825360352008,0.555978431704825,0.726515840758325
"YAL023C",4088.68377654153,-0.16684029647417,0.124600552551715,-1.33900125687583,0.180570263735803,0.36040144835588
"YAL024C",249.614710504711,0.041818217108092,0.182688014501891,0.22890509386788,0.818942681344481,0.901983320167081
"YAL025C",826.009133607366,-1.36997945138041,0.280684520432515,-4.88085146009964,1.05628782827686e-06,1.94429599107465e-05
"YAL026C",904.53445260711,0.0226707532498005,0.158319005887163,0.14319666247752,0.886134865616179,0.940298546447708
"YAL026C-A",18.5473722166648,1.10919686853308,0.496147922581373,2.2356172787384,0.0253768517794062,0.0892200819788065
"YAL027W",253.241341492844,-0.13363125396766,0.207782547493096,-0.643130308969285,0.520139549249975,0.697719036204184
"YAL028W",466.251472500268,0.242699226229478,0.246490063256201,0.984620730845518,0.32481040278,0.525557320330337
"YAL029C",1296.58305817293,0.0304300668522292,0.170349164612883,0.178633496215736,0.858225491326962,0.923955179534843
"YAL030W",750.688088143272,0.492763632289544,0.225302714402203,2.18711804514649,0.0287339076404227,0.0975101017866219
"YAL031C",509.494727389681,0.274640744022829,0.173771585947546,1.58046980192568,0.113999317249279,0.263998418893067
"YAL031W-A",11.0846811849271,1.21025762971935,0.616948993373017,1.96168182899945,0.0497995386773033,0.146857088427476
"YAL032C",661.365026880524,0.377457833771792,0.181440936839388,2.08033446226041,0.0374948659404235,0.119715218092088
"YAL033W",268.528418024223,-0.339869227303331,0.203125102326754,-1.67320150690487,0.0942876338129791,0.231096436327576
"YAL034C",544.615051445935,0.132073104904859,0.229028083623279,0.57666772919474,0.564163936350231,0.730955448944941
"YAL034C-B",33.8838145996282,-0.150578837717494,0.378994354432872,-0.397311558750842,0.691137724746757,0.819863971724525
"YAL034W-A",143.591061603429,0.351814828956168,0.214695572264986,1.63866830249272,0.101282358910543,0.242503866433593
"YAL035W",4719.00988878974,-0.482618545223645,0.14946611003448,-3.22894966030968,0.00124245762999266,0.00819460761301117
"YAL036C",626.855077303357,-0.814761571289138,0.238577252891992,-3.4150848893293,0.000637621364033513,0.00472782934556642
"YAL037C-A",15.1373872548105,-0.601809222106081,0.812916024833529,-0.740309212417508,0.459112392328918,0.647636804637894
"YAL037C-B",150.201602423663,-0.242355511480479,0.854414859775204,-0.283650861999571,0.776677954991097,0.875944379013835
"YAL037W",67.6145458783437,0.5989462747065,0.27735124133562,2.15952260326004,0.0308096456815065,0.103137657039082
"YAL038W",23278.2500595322,-1.36333864876805,0.143906710332515,-9.47376703711643,2.69929544654103e-21,1.92669710539773e-19
"YAL039C",2208.59706010593,0.0564135548021032,0.219388945879898,0.257139458762822,0.797071117694931,0.888492948129835
"YAL040C",809.084618549309,-0.221316145636637,0.19786720450666,-1.1185084773823,0.263349887930678,0.456368945256724
"YAL041W",705.183795484051,-0.0961021953716821,0.145470437185783,-0.660630415573362,0.508849358442619,0.689124172060676
"YAL042C-A",0.137447259564377,0.324730533511009,4.0804728567969,0.0795815938268283,0.936570034777467,NA
"YAL042W",4137.82677663974,0.103203883895706,0.165922586450122,0.622000211687457,0.533941728815548,0.70824729835042
"YAL043C",987.452505142872,-0.0902775167472844,0.138658697621663,-0.651077201039426,0.514996652963471,0.694009314142735
"YAL044C",1284.37463587976,-1.01999925061554,0.265373291741608,-3.84363944058359,0.000121223069589485,0.00114857964460598
"YAL044W-A",57.1099393446563,0.421329056032428,0.298357213017045,1.41216313080508,0.157901933678779,0.329935180676291
"YAL045C",2.32090661875895,-0.94141473862305,1.26672491670927,-0.743187985177305,0.457367876459582,0.646880501624033
"YAL046C",325.168787011143,0.13249837923148,0.225915240210912,0.586495975693278,0.557542265092315,0.727551993646545
"YAL047C",206.91662259907,0.153088548796599,0.192550209746648,0.795057813741297,0.426579872786314,0.620269149565251
"YAL047W-A",0.646041249364371,2.53093154775898,2.7337251481918,0.925817853134594,0.354540647516841,NA
"YAL048C",159.109076364853,-0.654614649861353,0.219254910949437,-2.98563278253008,0.00282992248213376,0.0158576321275493
"YAL049C",800.308670807858,0.417932438373903,0.153819614577795,2.71702955127698,0.00658707260538443,0.0313679424885023
"YAL051W",522.753646205209,0.121862308050632,0.151544727668218,0.804134264026848,0.421319438037664,0.615406109584801
"YAL053W",4065.12386568619,0.42810335105113,0.189155201328683,2.26323858949689,0.0236209855942753,0.0843475327724428
"YAL054C",398.54044866694,0.628594531888433,0.266141273239389,2.36188293622171,0.0181823826887224,0.0690736998180678
"YAL055W",450.372453816351,0.337159512441438,0.258134733234438,1.30613772202143,0.191505726915832,0.37470587880019
"YAL056C-A",4.64219124664141,0.478081758402654,1.078474053399,0.443294631795635,0.657552638166787,0.795818816072565
"YAL056W",1377.79991585568,0.248596620437812,0.142109250791952,1.7493345370018,0.0802332093341256,0.207078399663488
"YAL058W",303.120707709204,-0.340289138741667,0.211259578721427,-1.61076312279493,0.107231361633264,0.25325524526915
"YAL059C-A",0,NA,NA,NA,NA,NA
"YAL059W",120.224804751324,-0.965599402545716,0.370403692658667,-2.60688384506882,0.00913703497087718,0.039983864204983
"YAL060W",1618.69944072801,-0.233056649283999,0.241990645376879,-0.963081233661051,0.335506758640606,0.536274383669309
"YAL061W",1567.55524329986,-2.21752709848838,0.256518233642326,-8.64471529762819,5.39396188793808e-18,3.03954483930826e-16
"YAL062W",574.262800647891,0.162784548180149,0.225121410851286,0.723096695088161,0.469620479594597,0.655977812767056
"YAL063C",370.836003462807,-0.05796797113549,0.194247718375934,-0.298422919044551,0.765380398663487,0.868846736351694
"YAL063C-A",7.1294627546851,1.59104100027888,0.851605299261197,1.8682845229582,0.0617224227564968,0.172019455005525
