,locus_name,BF_21,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-4.44130161021529,0.8392904220294871,2.6565468093291935,-3.6174127395254434
1,21S_rRNA,-4.256631785243062,0.29899668471178464,39.80935258614482,3.169204831992505
2,HRA1,-6.029370205830204,0.6307027018881224,-5.590973543855416,-5.937942939819619
3,ICR1,-5.320273177055967,0.1166551936202675,-2.4769992646523398,-4.980992442956574
4,LSR1,0.7862760887018087,0.48810761717541584,6.094227298919921,-3.4157720324901253
5,NME1,-5.298565851170551,0.4069558340101461,-5.7531072632273945,-5.545908666465503
6,PWR1,,,-6.568649314274798,-6.601146003384029
7,Q0010,,,-6.568649314274798,-6.601146003384029
8,Q0017,,,-6.568649314274798,-6.601146003384029
9,Q0032,,,-6.568649314274798,-6.601146003384029
10,Q0045,-6.086643562195263,-1.0131540727767867,-6.095521553330689,-6.0022089901491
11,Q0050,-5.024164020287014,0.8348440733196748,-0.4022636172906095,-5.181387478608931
12,Q0055,-5.388640716481265,0.9254463150688285,-2.783625785233507,-5.231736230144511
13,Q0060,-6.8015198312661544,0.30877429996951394,-6.095521553330689,-6.601146003384029
14,Q0065,-6.850476977908337,-0.6912257623499816,-6.095521553330689,-6.601146003384029
15,Q0070,,,-6.568649314274798,-6.601146003384029
16,Q0075,-6.671617118789051,0.308774311976776,-6.568649314274798,-6.300110400284218
17,Q0080,,,-6.568649314274798,-6.601146003384029
18,Q0085,-6.057552319214954,2.3087744749207473,-6.568649314274798,-6.301677510269064
19,Q0092,,,-6.568649314274798,-6.601146003384029
20,Q0105,-6.5884761743833895,-0.69122580065496,-5.622393740753101,-6.601146003384029
21,Q0110,,,-6.568649314274798,-6.601146003384029
22,Q0115,,,-6.568649314274798,-6.601146003384029
23,Q0120,,,-6.568649314274798,-6.601146003384029
24,Q0130,-5.80992919168891,0.9462046162332715,-5.496025692888881,-6.002203383103752
25,Q0140,,,-6.568649314274798,-6.601146003384029
26,Q0142,,,-6.568649314274798,-6.601146003384029
27,Q0143,,,-6.568649314274798,-6.601146003384029
28,Q0144,,,-6.568649314274798,-6.601146003384029
29,Q0160,-5.4467552983642955,1.8937371866149773,-5.622393740753101,-6.176733166420175
30,Q0182,,,-6.568649314274798,-6.601146003384029
31,Q0250,-6.520556281741217,-0.2761882773615979,-4.676137960697422,-6.301677510269064
32,Q0255,,,-6.568649314274798,-6.601146003384029
33,Q0275,-5.004822058258568,2.4786997376483693,-6.568649314274798,-5.702740443024123
34,Q0297,,,-6.568649314274798,-6.601146003384029
35,RDN18-1,,,-6.568649314274798,-6.601146003384029
36,RDN18-2,,,-6.568649314274798,-6.601146003384029
37,RDN25-1,,,-6.568649314274798,-6.601146003384029
38,RDN25-2,,,-6.568649314274798,-6.601146003384029
39,RDN37-1,,,-6.568649314274798,-6.601146003384029
40,RDN37-2,,,-6.568649314274798,-6.601146003384029
41,RDN5-1,15.322632563076368,-1.6813202964708336,-3.6678081679865744,-4.794602767192033
42,RDN5-2,-5.591997690832779,-1.013154326621336,-5.339694373294041,-6.097546313130551
43,RDN5-3,,,-6.568649314274798,-6.601146003384029
44,RDN5-4,,,-6.568649314274798,-6.601146003384029
45,RDN5-5,,,-6.568649314274798,-6.601146003384029
46,RDN5-6,4.2782677952857515,-1.8105291845060827,-5.592993983151824,-5.255438061229168
47,RDN58-1,,,-6.568649314274798,-6.601146003384029
48,RDN58-2,,,-6.568649314274798,-6.601146003384029
49,RNA170,-5.8907869183312,-0.40171954706203666,-5.580679825154908,-5.952862851274716
50,RPM1,,,-6.568649314274798,-6.601146003384029
51,RPR1,-5.357748345167309,0.1897230326766034,-5.454648811186776,-2.722160882956057
52,RUF20,0.5711619058162051,0.5800842412849101,11.77164940094188,-5.292891258624897
53,RUF21,9.08910785968221,1.5669337678912354,10.10847210234219,-4.558297761146937
54,RUF22,-6.850476977908337,-0.6912257623499816,-6.568649314274798,-6.601146003384029
55,RUF23,-6.191515676552964,0.10714050399391623,-5.285959537404624,-5.867370729517825
56,RUF5-1,38.464016916023446,0.9855530949989739,15.95686472469964,-2.246873724607553
57,RUF5-2,28.50095217105579,1.0593470570014745,13.707542103359451,-2.8387789887348407
58,SCR1,-5.151810919253546,-0.06456884495225605,-5.132400584767161,31.753122838760923
59,SRG1,18.661978001984895,0.7487236763368007,22.922054219473296,-5.127288319582853
60,TLC1,44.64381371312174,0.4878653130815216,45.51623541811288,-4.749866086661548
61,YAL001C,0.6285063925182457,0.29758807417531596,3.046240936395453,-4.905816031629552
62,YAL002W,13.953178379721301,0.5108648784469535,11.719063907142969,-3.4386456830357384
63,YAL003W,12.179163890835449,0.09848933543517524,6.906218023190656,4.212597513991496
64,YAL004W,,,-6.568649314274798,-6.601146003384029
65,YAL005C,112.67614641305677,-0.2418983567744015,15.213682651222046,-2.339337821018577
66,YAL007C,1.5342260339696656,0.2124132027673528,9.979617313851767,-3.1699370489639462
67,YAL008W,-5.3365509728578315,0.016900870219356528,1.7307221418438474,-5.106304034093108
68,YAL009W,-3.3439471098391804,0.21093420027950113,1.0820381547381597,-4.069100247058388
69,YAL010C,-0.49432626863467877,0.32499575314710605,5.020375089830118,-4.315697067575259
70,YAL011W,-1.1395440986961152,0.27289930930294304,-2.4230096123877827,-5.0658618745361546
71,YAL012W,19.884139161799453,-0.1782190936277359,57.174170931248405,-4.4719132561989445
72,YAL013W,-3.3478923126131943,-0.10076497266685992,4.559695959368376,-3.4227661040275517
73,YAL014C,-4.930260397432485,-0.03445618798417732,-4.501535139240833,-3.195804023456446
74,YAL015C,-4.646744665906044,0.10395934104006702,-4.253970856543903,-5.080244817456867
75,YAL016C-A,-5.3895855493781735,-0.36040230746998925,-5.287379650607289,-5.697668313839931
76,YAL016C-B,-5.269492854200957,-0.41292573870004656,-4.4476329750777115,-4.302003157359336
77,YAL016W,4.604421651305309,0.20317995039643524,19.367324192854074,-4.525102915555502
78,YAL017W,-2.465046444665737,0.13141453083675392,3.201634365401999,-3.672824810403902
79,YAL018C,-5.4140339267492,1.4242520016551223,-5.573224084896858,-5.45597457294985
80,YAL019W,6.2330432243833735,0.3167136500116626,-4.959279506287524,-4.796344122752529
81,YAL019W-A,-6.428349350969927,-1.0131539458545618,-6.212445578001484,-6.301677510269064
82,YAL020C,1.2701197309207193,-0.3166103007791187,3.538940310750062,-4.4354487086483445
83,YAL021C,-3.3342234082426696,0.09663825218175169,-4.823881615853213,-4.415455195653131
84,YAL022C,-3.468962177208588,-0.10204513378182505,2.694300598301893,-4.028936426375814
85,YAL023C,-4.835807495018285,0.003213560372724878,-4.396338149187831,-4.591468862833929
86,YAL024C,2.0393396068672596,0.4718624858476028,1.4122691543122663,-3.6441592132752483
87,YAL025C,6.730695762289493,0.2664913834629775,1.4129015096894144,-4.790440044626211
88,YAL026C,2.864273697116905,0.25108267921157124,0.6000149367699845,-4.369833849212266
89,YAL026C-A,-5.134574566044727,0.6906459307346556,-3.3910377309470694,-5.687601513147792
90,YAL027W,3.865818585593103,0.4955871193312154,-2.589097117342334,-5.134601254478067
91,YAL028W,-5.322827759725768,0.006912883648445807,-4.633105808673249,-4.219359174833838
92,YAL029C,7.15707496222916,0.2578690339490547,2.639139483012427,-4.742791043815211
93,YAL030W,-4.828614043281352,0.0674940222939618,-3.9446303252388515,-4.920029272613439
94,YAL031C,7.27835126742192,0.42129890103686496,-0.5845799298532476,-4.810507766221112
95,YAL031W-A,-5.795521658217369,0.8112750721690122,-4.203010000842794,-5.499447216026338
