,locus_name,BF_21,FC
0,15S_rRNA,-5.852375253438077,0.3047212579844765
1,21S_rRNA,-1.895176507528471,-0.40908445147270117
2,HRA1,-6.484913880263542,-0.3416423338523148
3,ICR1,7.120454859423422,0.5320900708725831
4,LSR1,-5.451846428613723,0.05348176988658085
5,NME1,-5.394732197599905,0.28284948584944164
6,PWR1,,
7,Q0010,,
8,Q0017,,
9,Q0032,,
10,Q0045,-6.6082075606588235,-0.1855230744577575
11,Q0050,-6.22211896414399,0.2362657120227428
12,Q0055,-6.402006332778399,-0.1216766213778626
13,Q0060,-6.565710880192149,1.9213922516494533
14,Q0065,-7.120766549693307,-1.078607853174417
15,Q0070,,
16,Q0075,-6.807743745518483,-1.663570381186967
17,Q0080,,
18,Q0085,-7.0071760360320825,-0.07860782877749362
19,Q0092,,
20,Q0105,-6.823278480340909,-0.07860783311919867
21,Q0110,,
22,Q0115,,
23,Q0120,-7.144429863613692,0.9213921999611348
24,Q0130,-5.097664950171772,1.0506756603926382
25,Q0140,,
26,Q0142,,
27,Q0143,,
28,Q0144,,
29,Q0160,-6.740990139720865,-0.2712529398002264
30,Q0182,,
31,Q0250,-6.4317687996261235,0.9213922975488436
32,Q0255,-7.144429863613692,0.9213921999611348
33,Q0275,-5.670177601084522,-1.4005361736291444
34,Q0297,,
35,RDN18-1,,
36,RDN18-2,,
37,RDN25-1,,
38,RDN25-2,,
39,RDN37-1,,
40,RDN37-2,,
41,RDN5-1,-0.6420051484189916,-0.42934703148240594
42,RDN5-2,-6.292142308327606,0.4068191805430982
43,RDN5-3,,
44,RDN5-4,,
45,RDN5-5,,
46,RDN5-6,6.715076350205924,-0.9881574747934853
47,RDN58-1,,
48,RDN58-2,,
49,RNA170,-0.1025683864567855,1.1545932593683337
50,RPM1,,
51,RPR1,11.298441863044918,-1.0786135721933372
52,RUF20,22.59061595658009,0.8154139214712881
53,RUF21,13.20225605225493,1.3887901598562362
54,RUF22,-6.807421454404834,-1.0786078819130474
55,RUF23,-4.676289624788473,0.781989865073496
56,RUF5-1,2.615860865906896,0.2906359255029978
57,RUF5-2,1.8017915825093216,0.349997147345551
58,SCR1,99.26719965320991,-0.8589847997832696
59,SRG1,24.525091868179473,-0.7394162722853937
60,TLC1,192.67264582551846,0.6307208900638956
61,YAL001C,99.43213981439054,0.7590454301762402
62,YAL002W,5.885833954704616,0.268597452154647
63,YAL003W,1044.7374882363451,-0.605684467630726
64,YAL004W,,
65,YAL005C,439.6825293601642,-0.34718648180257977
66,YAL007C,121.54253342040413,0.5949987805782629
67,YAL008W,37.41511199180063,0.5519093435896403
68,YAL009W,36.78660249296618,0.6078932398305522
69,YAL010C,11.358206506583265,0.401144725365579
70,YAL011W,63.07830810346025,0.6695563986146363
71,YAL012W,532.8063862605948,0.5165319756289275
72,YAL013W,155.63352653992453,0.612631854602009
73,YAL014C,116.5544073481834,0.5692197995099371
74,YAL015C,109.52547341697222,0.8494909153744925
75,YAL016C-A,-6.069327831907923,0.0517889604477652
76,YAL016C-B,21.262148631798894,1.2642877333655667
77,YAL016W,32.88828562730321,0.26557320255116956
78,YAL017W,80.50375670593989,0.48139326888670214
79,YAL018C,-6.230118007154882,0.6583579591169181
80,YAL019W,9.81018977476212,-0.2575520863768016
81,YAL019W-A,-6.740990139720865,-0.2712529398002264
82,YAL020C,7.185077781496395,0.2860016871865472
83,YAL021C,1.471200897405384,-0.13424467638145046
84,YAL022C,24.69506488286509,0.28763413351778006
85,YAL023C,15.656592151641572,0.12827741094257686
86,YAL024C,15.404788517441096,0.49219784061534094
87,YAL025C,197.36989442979575,-0.8711530937014463
88,YAL026C,27.002565104911785,0.32746281593616894
89,YAL026C-A,7.42422923450412,1.4161603740681845
90,YAL027W,-2.3351408966171103,0.20450665744863608
91,YAL028W,31.34112742950743,0.4977086381791563
92,YAL029C,36.68407050218086,0.31238245228604744
93,YAL030W,71.06272253188746,0.5772477547981727
94,YAL031C,38.08976954534487,0.5203088587867919
95,YAL031W-A,0.6369251528913079,1.6422396676312356
96,YAL032C,46.74912642828367,0.4947277931026092
97,YAL033W,-5.381087082434267,-0.04844112015201235
98,YAL034C,15.975988708604449,0.34252179427795865
99,YAL034C-B,-4.217813187147757,0.3925743659834046
100,YAL034W-A,12.641266581296094,0.6317797418371403
101,YAL035W,3.221539044225425,-0.07233709695786111
102,YAL036C,25.493703644089937,-0.39445480489488477
103,YAL037C-A,6.280120119408495,1.2374233004412332
104,YAL037C-B,-5.618354140492041,0.012845808660274096
105,YAL037W,7.307690812207323,0.7923420270431983
106,YAL038W,6469.375363686288,-1.0038106409408916
107,YAL039C,32.50235840417399,0.24481958630212144
108,YAL040C,-5.107893303118222,-0.028138502736478187
109,YAL041W,-0.21650671855147238,0.1510452194133784
110,YAL042C-A,-7.144429863613692,0.9213921999611348
111,YAL042W,153.84731054455443,0.36123908030146523
112,YAL043C,7.677976490750066,0.20854158017952698
113,YAL044C,282.4979501820537,-0.8967965289225205
114,YAL044W-A,-0.31699402847099867,0.5661129334368024
115,YAL045C,-5.187176501872404,1.5843575155773586
116,YAL046C,-0.6212268958226115,0.22531140317921544
117,YAL047C,6.657975424579822,0.4274246278990551
118,YAL047W-A,-6.288537331197239,1.058895847142941
