"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",14.9967806464352,-1.16758119818668,0.462144804516591,-2.52644016934905,0.0115225013062928,0.019736050182659
"21S_rRNA",94.597490553575,-1.22691242035036,0.398012288545973,-3.08259934594619,0.00205201223812598,0.00390580906769787
"HRA1",2.38335985594053,-0.403403818577595,0.390519333342574,-1.03299320708334,0.30160707759888,0.376024632459662
"ICR1",138.406942175698,0.192255772358499,0.0578204065810072,3.32505050944507,0.000884025181582771,0.00177144656091812
"LSR1",180.429680310995,-0.606463397391552,0.242358939356827,-2.50233558127043,0.0123376917599905,0.0209963638291153
"NME1",24.1392885975909,-0.11647524101873,0.203025084331189,-0.573698769304426,0.566171661274768,0.64218415216668
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.7590727587076,-0.412654928945623,0.486413814930327,-0.848361860373416,0.396236476324066,0.473569386110637
"Q0050",8.00861328706956,-0.941386648624975,0.436973095186142,-2.15433549341056,0.0312138713203898,0.049171986600554
"Q0055",5.70794354546277,-0.718906355853957,0.445935688568326,-1.61213012163705,0.106933627281097,0.149863981009192
"Q0060",0.277217904860429,-0.512724682160477,0.99172993223236,-0.517000309758067,0.605155942590962,0.677794367621832
"Q0065",0.195276621086035,-1.09119174130129,1.16685159706168,-0.935158973128275,0.349706378292154,0.426708794094242
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.146673924094478,-1.33765804933862,1.78002401469742,-0.751483147583266,0.452361939202378,0.531685704306059
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.535680918471808,-0.53897593807489,0.804031675585299,-0.670341672400581,0.502640007756727,0.582222559094326
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.667239505978153,-0.931274160094328,0.800187148069036,-1.16382044168245,0.244496786240939,0.313870524356718
"Q0110",0.101785136360555,-0.65661919618287,1.84615627265344,-0.355668263791736,0.722089014723807,0.783992130447683
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.169613282620331,-0.0795415310592093,1.21340889956377,-0.0655521243397877,0.947734406320852,0.962997859377734
"Q0130",3.31164455628267,0.138732583270276,0.421377196033989,0.329236096722913,0.741977241171854,0.799025600929979
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
