genes,logFC,logCPM,F,PValue,FDR
YHR215W,-4.36683576464673,7.20608955392838,960.421039783748,2.63027393850447e-10,6.00537606357105e-07
YDR033W,-3.65262169873439,8.85869888806905,942.38334655537,2.85686143380431e-10,6.00537606357105e-07
YML123C,-4.66766455700488,9.15257972479629,912.731378819807,3.28535951047614e-10,6.00537606357105e-07
YAR071W,-4.274457035229,7.51718744806379,860.205910269404,4.25724672613401e-10,6.00537606357105e-07
YER081W,3.26243773615614,9.18140158327019,832.390172681558,4.9135788443553e-10,6.00537606357105e-07
YIL121W,-2.83229876414743,6.68126979074987,696.681770118183,1.06818998657334e-09,1.00457107147256e-06
YOR290C,-6.90953668850859,6.52642568794539,686.697700907031,1.15071142207624e-09,1.00457107147256e-06
YGR234W,-4.0529224749286,8.40120406625674,581.15566004502,2.35216408036916e-09,1.79675933689199e-06
YIL169C,-2.98198739021216,7.66264373757603,544.080500538875,3.1326921028407e-09,2.12709793782884e-06
YER001W,-2.25206259650493,6.23135833429811,500.343275730256,4.50794289425249e-09,2.75480390267769e-06
YPL019C,-2.47779879255765,7.99259758250974,396.680040747289,1.23206162335945e-08,6.2231155298478e-06
YBR244W,-2.61800566083346,5.30205132879344,376.899536416744,1.53713372197797e-08,6.2231155298478e-06
YPL025C,3.80347050951852,3.86544139292038,375.38231658718,1.5839552617379e-08,6.2231155298478e-06
YLR227W-B,-2.41112887547426,7.39356769494802,369.997803053978,1.6643212235295e-08,6.2231155298478e-06
YMR056C,2.07550797346707,5.99733436921009,369.335105682961,1.67742746744301e-08,6.2231155298478e-06
YAR009C,-2.42193710457577,7.20178813877957,361.892984236302,1.83121796909644e-08,6.2231155298478e-06
YKL109W,-2.2210307585041,7.62010379221566,357.604863778446,1.9278172511151e-08,6.2231155298478e-06
YDR406W,-2.05301171157005,7.50540533136782,354.06450380423,2.01232507015031e-08,6.2231155298478e-06
YDR261C-D,-2.57918426056458,7.49730755482288,348.559850257875,2.15295121941815e-08,6.2231155298478e-06
YLR157C-B,-2.44126775435309,7.83094970225559,345.143307014817,2.24630637070157e-08,6.2231155298478e-06
YFR015C,-3.22424668446098,9.41341969274387,344.502928310403,2.26434938342931e-08,6.2231155298478e-06
YPL257W-B,-2.4495277732563,7.30583924491464,342.138019614209,2.33257250837594e-08,6.2231155298478e-06
YPR158C-D,-2.43923614972526,7.73858488490371,341.810949753436,2.34219697572409e-08,6.2231155298478e-06
YOL103W-B,-2.5245799768945,7.73989678541239,335.612854591104,2.53428100247585e-08,6.45291300255413e-06
YOL155C,-2.28007245462957,7.89138631999718,317.460524644485,3.21942765527278e-08,7.34420230473266e-06
YML039W,-2.4332364667453,7.55153883123396,313.404205369764,3.40246985259982e-08,7.34420230473266e-06
YPR149W,-2.25324031513742,8.43564988639801,306.574765835097,3.74040546941486e-08,7.34420230473266e-06
YJR027W,-2.41081408152887,7.77971959050406,306.002579833822,3.77055753325941e-08,7.34420230473266e-06
YDR365W-B,-2.35554046511363,7.41177479512676,304.156923146012,3.8698527483642e-08,7.34420230473266e-06
YOL109W,-2.14334083216381,8.69873543491854,303.982298494887,3.87939672342793e-08,7.34420230473266e-06
YNL284C-B,-2.26838837317796,7.93743407228814,303.05576994751,3.93060938284475e-08,7.34420230473266e-06
YDR316W-B,-2.22976359792512,7.39123619955308,302.10497097378,3.98403121820459e-08,7.34420230473266e-06
YFR055W,-2.00648202575838,6.83354101314491,300.472490622609,4.07784548200623e-08,7.34420230473266e-06
YOR153W,-2.66253212839913,9.66815148508465,300.33020129949,4.08612139356751e-08,7.34420230473266e-06
YBR012W-B,-2.15164054581221,7.10679163699765,295.830158571536,4.35979430566057e-08,7.61220085768336e-06
YJR029W,-2.35457278255036,7.67450106534963,293.059938073843,4.53945454051014e-08,7.65378767945555e-06
YBR092C,-2.63271082887142,7.10994844488151,289.995258929387,4.74895859118802e-08,7.65378767945555e-06
YML045W,-2.32754873090795,7.58914386886676,289.847158048915,4.75935087251368e-08,7.65378767945555e-06
YOL110W,1.83271727695897,6.78847819484818,287.257299590328,4.94622008240542e-08,7.73661300419372e-06
YGR027W-B,-2.42596627022547,7.71659746398475,285.684348397907,5.06405694923496e-08,7.73661300419372e-06
YGR038C-B,-2.2536049938766,7.52744522691869,280.821917665218,5.45088702074198e-08,8.12448063018396e-06
YPR137C-B,-2.24731537968817,7.31347473548391,276.697183593783,5.80779060947018e-08,8.45033533677911e-06
YBL005W-B,-2.19628982085831,7.37139793640814,273.129252423903,6.13987799985463e-08,8.72576615281666e-06
YER124C,-1.78695929940596,6.45958659464502,270.05367947647,6.4450449224809e-08,8.95128852756381e-06
YKL062W,-2.50705623103668,7.14883628055031,266.377056041643,6.83460415368989e-08,8.99349055745583e-06
YOR273C,-2.2599540899885,7.84160049118947,264.623067442209,7.03058158941458e-08,8.99349055745583e-06
YHR136C,-5.12923951338437,6.04272944468784,263.238318401361,7.20043839994325e-08,8.99349055745583e-06
YDR277C,-2.17996729460187,7.18671209739336,260.981551340218,7.46005474926105e-08,8.99349055745583e-06
YPR158W-B,-2.40028692915583,7.39193266590576,260.903266712201,7.4696334252406e-08,8.99349055745583e-06
YDR077W,-3.48407103118452,11.536977951389,260.360316687535,7.53646208813177e-08,8.99349055745583e-06
YOR142W-B,-2.19559503830044,7.19344999922751,259.505190385264,7.64330190313553e-08,8.99349055745583e-06
YBR067C,-2.82431242904686,8.80201229738939,259.429761582806,7.65278201583543e-08,8.99349055745583e-06
YBR093C,-2.33793492610911,7.11622199212593,257.486666120328,7.90287975801814e-08,9.06970270699029e-06
YER138C,-2.46294551022884,7.4853866398909,256.285352236193,8.06248233494783e-08,9.06970270699029e-06
YGR161C-D,-2.10532092443155,7.49062747048868,255.544502847528,8.16288085230676e-08,9.06970270699029e-06
YER160C,-2.30101772414544,7.29668624739059,253.530838180314,8.44366961259718e-08,9.15524893848381e-06
YJR150C,-3.24641603959648,2.99585257074444,253.361183306533,8.53950563727012e-08,9.15524893848381e-06
YDR210C-D,-2.10829420079023,7.32644487116906,250.422259021696,8.9007641465606e-08,9.37802925855722e-06
