"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",18.5719994865787,0.282231213387139,0.552367724269068,0.510948053238642,0.609387431739166,0.675050780453231
"21S_rRNA",104.222925188612,-0.0488874314225598,0.446006286287903,-0.109611529984136,0.912717466156243,0.935147966888411
"HRA1",2.76503610791279,-0.968966212544747,0.336301457142402,-2.88124297996858,0.00396110147359876,0.00666057615176872
"ICR1",151.682084126829,0.26978493402743,0.0572456476334845,4.71275887653031,2.44385312729567e-06,5.79698815954032e-06
"LSR1",214.252413045319,-0.0844389068193775,0.253902158603842,-0.332564745741786,0.739462858755014,0.791714397723851
"NME1",28.5589172888689,0.105366514951908,0.210577382949091,0.50036957187079,0.616814874616645,0.681727108368878
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.93913371881722,1.03762033735437,0.579335378596101,1.79105294737709,0.0732847987984454,0.101905423677887
"Q0050",9.51638315929983,0.00836583346145422,0.521400630463613,0.0160449239465161,0.987198552172743,0.990943942856603
"Q0055",4.66065347076952,0.158214685121073,0.464578707450191,0.340555179529049,0.733438475958272,0.786488429636313
"Q0060",0.295563009460979,0.166323151608622,0.904807779287455,0.183821531397092,0.854153464348657,0.888242128685474
"Q0065",0.303054074369868,-0.987765930145602,0.970438257156341,-1.01785551307513,0.308746625855993,0.377174221144268
"Q0070",0.0693969211422526,-0.268002030871804,2.72523531512582,-0.098340876982005,0.92166162033345,0.941926947893894
"Q0075",0.169246235113278,-0.834131602029509,1.54670393715887,-0.539296229866539,0.589682469849086,0.656379564739784
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.517319953078517,0.870248335563891,0.953758535688202,0.912440940762797,0.36153664592506,0.431922644549928
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.724667278937213,1.04437739054737,0.820120099836888,1.27344445131279,0.202860372250177,0.259623535015622
"Q0110",0.103963972164689,-0.412267613356717,1.82216015551131,-0.226252128337771,0.821005329025213,0.859880581358776
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.280480244122813,0.932818946887717,0.994147815512262,0.93831011076261,0.348085065256129,0.418030231127255
"Q0130",3.34654964474728,0.587445471631344,0.409696280606602,1.43385600367561,0.151613359297017,0.198656818781748
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.4168347769314,0.0154748560261986,0.621013864938069,0.0249186965056598,0.980119814209274,0.986412883932702
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.63565376752042,-0.0342666160783783,0.624718036959024,-0.0548513314025314,0.956256905379038,0.967429789980573
"Q0255",0.0673104599450263,-0.268002109982092,2.74378090969275,-0.0976762062289089,0.92218940987143,0.942287065129905
"Q0275",1.52720946114206,0.455910760655227,0.688460804328593,0.662217453468314,0.507831870185494,0.578181965409801
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",88.3827833539003,-0.299728187737663,0.303883528994335,-0.98632587534302,0.323973226243768,0.393261306393309
"RDN5-2",4.90027943185968,-0.346821857393868,0.258489586823818,-1.34172467701863,0.179685282690708,0.232210231003077
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",50.6625132119475,0.500594050367354,0.47640979326729,1.05076355994742,0.293367195885869,0.36037016794623
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",17.166829884297,0.646446612555453,0.133116048360983,4.85626354233732,1.19621472438498e-06,2.9200713587808e-06
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",64.8599501833496,-1.40225902046232,0.259261595804217,-5.40866461965792,6.34964073030462e-08,1.72986845876299e-07
"RUF20",132.242674980978,0.221731493042034,0.133116863380655,1.6656904873726,0.0957750776372971,0.130359469542336
"RUF21",38.4982381858996,0.340062825645339,0.357802898718687,0.950419426067044,0.341899177094805,0.412112219946586
"RUF22",0.18790090124334,-0.980220555443748,1.06117326145289,-0.923713959869,0.355635261959433,0.42598205937993
"RUF23",8.05147318307803,0.502005231042705,0.195369802017153,2.56951292297788,0.0101841593264667,0.0161421271904987
"RUF5-1",320.762958126455,-0.158970237468619,0.111912772429637,-1.42048341773115,0.155466992789093,0.203309285121385
"RUF5-2",209.757903384493,-0.18688119712464,0.10462449270159,-1.78620887231121,0.0740654450723697,0.102845417168517
"SCR1",524.843282618898,-0.118126468863181,0.451090984347,-0.26186838789115,0.793422912161042,0.83710984858218
"SRG1",199.441198510003,-1.15109455273256,0.115648259575248,-9.95341008122633,2.43686769621534e-23,1.70357854494566e-22
"TLC1",1584.75169999688,0.202283830479752,0.0562044982762406,3.59906834299176,0.000319359259769865,0.000606870814352735
"YAL001C",595.089960964185,0.424104711683063,0.0474900157811883,8.9303973626191,4.24481326006501e-19,2.39148815855751e-18
"YAL002W",511.116296845258,-0.0843638409731504,0.0628762240563,-1.34174470937711,0.179678785099377,0.232210231003077
"YAL003W",9136.53396962947,-0.95903981306333,0.0643076463697976,-14.9133091817484,2.7003113006458e-50,5.15984484365068e-49
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",12280.5556303462,-0.705680342247001,0.0875933184297116,-8.05632615475422,7.86216787770469e-16,3.66421767145871e-15
"YAL007C",1162.65683202258,0.251236336740634,0.0366657784213306,6.85206608335566,7.27909138526368e-12,2.62161621147795e-11
"YAL008W",473.591722211222,0.263310072554829,0.0568198007691481,4.63412523434613,3.58449959148044e-06,8.38985120442122e-06
"YAL009W",376.163291288197,0.23079508609333,0.0362658786112724,6.36397338024489,1.96600227616214e-10,6.38834655537052e-10
"YAL010C",360.523085633656,0.100432037119146,0.048338780115836,2.07767007935402,0.0377397566833858,0.0551778504197686
"YAL011W",465.277184608264,0.326361880232127,0.0437178896788045,7.46517918934124,8.31863292545755e-14,3.38803291262419e-13
"YAL012W",6452.45119324498,0.224750007808097,0.0855596050303951,2.62682381163698,0.00861859465493885,0.0138134465590225
"YAL013W",1396.60145653629,0.235521891855319,0.0655839939290298,3.59114896403204,0.000329223387955965,0.000624752465034229
"YAL014C",1262.97093599302,0.17679438689751,0.0708470980984428,2.49543582789873,0.012580250792705,0.0196904539711075
