,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-6.216211701833138,0.04354552956017046,9.532190728825167,-5.405474293858731
1,21S_rRNA,-5.458400600476982,0.08037054458192722,57.75665984435256,-5.434022373323111
2,HRA1,-6.179089097113702,0.5637312711548684,-5.03022953605279,-6.209633263418847
3,ICR1,-4.968172857206686,0.11899764751616969,-3.3038067871443513,-5.315345692385032
4,LSR1,12.152216597812501,0.4192797909113446,52.22106540313591,-3.9238184273551453
5,NME1,-3.092790883706432,0.5137788219351893,0.9651722119808711,-5.652580270118431
6,PWR1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
7,Q0010,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
8,Q0017,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
9,Q0032,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
10,Q0045,-6.612627845755777,0.5193370475335739,-5.112397325610694,-6.209633263418847
11,Q0050,-4.816431416363859,0.6043736702123202,-2.0036256988773897,-5.663821568574097
12,Q0055,-5.87832865696625,0.43146452370427685,0.452537964989202,-5.356768100101101
13,Q0060,-7.056202729377365,0.10429946808356864,-5.69817940791999,-6.652456124453413
14,Q0065,-6.76691977592754,1.4262276128214286,-6.2839613794794,-6.652456124453413
15,Q0070,-7.304601711655177,1.1042994809629954,-6.576852323727911,-6.652456124453413
16,Q0075,-6.987022068938978,1.1042995000714317,-6.2839613794794,-6.652456124453413
17,Q0080,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
18,Q0085,-6.848409006983811,-0.41027375210508593,-5.69817940791999,-6.286618124096993
19,Q0092,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
20,Q0105,-6.767018993564453,0.6892620236384329,-5.69817940791999,-6.286618124096993
21,Q0110,-7.179095635564425,0.6892619829299536,-6.2839613794794,-6.652456124453413
22,Q0115,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
23,Q0120,-7.320016676956763,0.10429946434616333,-6.2839613794794,-6.652456124453413
24,Q0130,-6.331936101091883,0.4368749596165729,-5.815967882419272,-6.342999065337218
25,Q0140,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
26,Q0142,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
27,Q0143,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
28,Q0144,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
29,Q0160,-6.78958954401735,-0.08834563188027744,-4.233723993308627,-6.652456124453413
30,Q0182,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
31,Q0250,-6.42582181683261,0.5637312076005166,-5.405288380609082,-6.286618124096993
32,Q0255,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
33,Q0275,-6.686399380939931,-0.17133502355597138,-3.9408328306973597,-6.286618124096993
34,Q0297,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
35,RDN18-1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
36,RDN18-2,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
37,RDN25-1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
38,RDN25-2,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
39,RDN37-1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
40,RDN37-2,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
41,RDN5-1,-5.631503901767873,0.07211986700255245,36.722746604492045,-5.47445369313083
42,RDN5-2,-6.186363973915457,0.397081421678293,-5.273112157222332,-5.663821568574097
43,RDN5-3,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
44,RDN5-4,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
45,RDN5-5,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
46,RDN5-6,-1.6013347855805773,0.4297358699950676,22.084507068200523,-5.418449040043022
47,RDN58-1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
48,RDN58-2,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
49,RNA170,-6.3050563833244615,0.06837998599967907,-5.758874521068148,-5.872089424477639
50,RPM1,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
51,RPR1,-5.604092835736473,0.10660304546452333,-2.035918879697413,-3.753787143354838
52,RUF20,-0.768416996753073,0.3052307474277778,-2.179183878308262,-3.4579509399052135
53,RUF21,-1.8772406895696296,0.5293625379749253,0.41202348258613725,-3.8838735696071134
54,RUF22,-6.95842600564844,0.8412650954834403,-6.576852323727911,-6.407807046324587
55,RUF23,-6.118365647643198,-0.32379443745062525,-6.013088710295135,-5.612085168355594
56,RUF5-1,-5.639296095952088,0.007438173926186428,5.948628783808738,-3.869647702742178
57,RUF5-2,-5.418285115368757,-0.05795558888277061,1.0558683208877877,1.4668946695026788
58,SCR1,76.81994717840715,0.5645110438509585,288.28628753630295,-5.013294002610178
59,SRG1,2.7997758042709253,0.2585625218621168,-2.369547004909749,-5.044367357196312
60,TLC1,0.36567688897080153,0.09412913278163083,6.252254502244856,-0.8608255418760783
61,YAL001C,2.1852923067400045,0.18393080697192807,-2.4461459149109728,-5.057389610663683
62,YAL002W,2.619999825153798,0.18552023739203508,-3.188827470248081,-4.984799900021656
63,YAL003W,39.25032593167696,-0.0932073837395418,28.956517301973346,-1.7451128117261037
64,YAL004W,-7.621614011908906,0.10429946310036096,-6.576852323727911,-6.652456124453413
65,YAL005C,4.590343852179173,-0.036654940139298,60.06532908967165,182.78274087787318
66,YAL007C,-0.982095310861837,0.09722360516723604,-2.6166580954877774,-4.899245473948346
67,YAL008W,-5.5402740871553835,-0.015305621653709208,-4.61678855618417,-2.3898977766252636
68,YAL009W,-0.6113104990779133,0.1826049670096065,-2.6242648490664275,-5.100743294507625
69,YAL010C,-3.3833617064691253,0.1202399604307396,-0.5619951214136605,-4.950012523773099
70,YAL011W,-4.362026091089597,0.0836050917188894,-4.996613569985545,-2.6153723912131723
71,YAL012W,1.092089242647528,-0.04956528394856632,-2.582728761431181,1.7567343107326638
72,YAL013W,-5.014464630812609,-0.02565788095511061,-4.309567011416985,-2.479334748486265
73,YAL014C,-4.565579471092863,-0.04058791391095983,-3.794433239041722,-4.337448186047584
74,YAL015C,-5.402248654449556,0.030615287969377503,-2.7472129930517557,-4.8897404246547564
75,YAL016C-A,-6.113374722569046,-0.05381810880242423,0.02946692316402194,-5.475506514291427
76,YAL016C-B,-5.42998650494505,0.18883378072403395,-5.071440404253367,-5.39056878258443
77,YAL016W,4.481175268607453,0.11096012549951624,4.657914247677644,-4.62068646529406
78,YAL017W,12.560038535351826,0.1797780747297322,3.2243238566974797,-3.913655919766628
79,YAL018C,-6.6767662402031736,0.10429949175381166,-6.142433666231938,-5.663821568574097
80,YAL019W,-5.39024854079883,0.013935770540183676,-4.356509273520865,13.8416342343652
81,YAL019W-A,-6.926156216863185,-0.06562554623817105,-6.275666906091897,-6.652456124453413
82,YAL020C,-1.4015343532645996,-0.14037231550942134,-5.007563354000124,-4.536704508252423
83,YAL021C,-4.270161966709351,-0.042699085665453336,-4.4531534102105175,-3.9105593496350908
84,YAL022C,-3.760350245877168,-0.05634423703658264,-4.15632391038445,-4.418145543755287
85,YAL023C,-1.475355440005216,0.04484750261344643,-2.498281788854612,-2.4917449217611765
86,YAL024C,-4.472958440998888,0.10430216780633811,-5.05031943437939,-0.5341258737429652
87,YAL025C,-5.2836797367976,0.015233236659899002,-1.137181130435324,53.84899149790307
88,YAL026C,9.804643706049184,0.1913635013061794,2.0916784785744778,1.1578096197619787
89,YAL026C-A,-5.914780162201369,0.19851520302768186,-0.9205230510316175,-5.609876194649523
90,YAL027W,-5.228625355827017,0.06358634410882921,-4.725250362219817,-5.195453503446944
