,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.998699572272049,0.17435483552565248,-5.952627886966711,-2.0519763991404814
1,21S_rRNA,-4.7960961934194355,0.14676647280032354,-5.141065207270232,2.0295392504470557
2,HRA1,-6.539584155561713,-0.30447193568208275,-6.027218450774617,-6.158437847826022
3,ICR1,-4.635668422464722,-0.13423591439575935,-5.363192474936994,-4.9510618503279735
4,LSR1,1.8481251878400518,-0.2597809169455791,-5.236188627450378,-3.0759240073949616
5,NME1,-6.161203812061661,-0.0471063219866875,-5.68510839670977,-5.671475519135658
6,PWR1,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
7,Q0010,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
8,Q0017,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
9,Q0032,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
10,Q0045,-6.733172971346459,-0.3353512078956526,-6.395333358913885,-6.660287901458299
11,Q0050,-6.385824735511828,-0.0935260380140861,-5.751141789781274,-2.847125610715337
12,Q0055,-5.08527075036278,0.7128704938796813,-6.217132023795518,-5.942957242287196
13,Q0060,-7.078261964453317,0.373600084830237,-6.6712711736007355,-6.660287901458299
14,Q0065,-7.034717026797849,-0.6852936529965664,-6.6712711736007355,-6.293704617771445
15,Q0070,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
16,Q0075,-7.151947994504057,-0.3633655422373093,-6.6712711736007355,-6.497340296393533
17,Q0080,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
18,Q0085,-7.085969738218874,0.05167197407097953,-6.6712711736007355,-6.155622206760336
19,Q0092,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
20,Q0105,-7.004614534563428,-0.5332905589727415,-6.6712711736007355,-6.293704617771445
21,Q0110,-7.215713695708994,0.6366344895064802,-6.6712711736007355,-6.660287901458299
22,Q0115,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
23,Q0120,-7.348499474936675,0.051671972334654225,-6.6712711736007355,-6.497340296393533
24,Q0130,-6.065240717893711,0.5821869009109233,-5.688287180685098,-6.1752574135615586
25,Q0140,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
26,Q0142,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
27,Q0143,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
28,Q0144,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
29,Q0160,-6.587676585733165,0.46670956139093916,-6.119395523753599,-5.820395585912922
30,Q0182,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
31,Q0250,-6.815187728067414,-0.04143744040464572,-6.343609868608767,-6.497340296393533
32,Q0255,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
33,Q0275,-6.426011174073195,0.5752340516492314,-6.343609868608767,-6.497340296393533
34,Q0297,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
35,RDN18-1,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
36,RDN18-2,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
37,RDN25-1,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
38,RDN25-2,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
39,RDN37-1,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
40,RDN37-2,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
41,RDN5-1,-2.6424163489133257,0.26035796195448635,-5.100296664481694,-4.563931091459086
42,RDN5-2,-6.363840826952405,-0.291215893207038,-5.2140722366255075,-5.971895191175251
43,RDN5-3,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
44,RDN5-4,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
45,RDN5-5,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
46,RDN5-6,-3.156767226062665,0.3573998717614116,-5.057764827774506,-5.04038417970677
47,RDN58-1,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
48,RDN58-2,-7.649668739622483,0.051671971755878815,-6.6712711736007355,-6.660287901458299
49,RNA170,-5.70361703231862,0.30858072087556576,-5.399095633492601,-5.873325725381702
