,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,4.705973573444004,-1.2089058608915615,4.004999175680959,-5.959193685611503
1,21S_rRNA,45.671156894144985,-1.0340443911584989,48.20253778933719,-5.539782849134541
2,HRA1,-6.464006868219935,0.3269727059846836,-5.834261545312964,-6.043369262599286
3,ICR1,-5.72236758524442,0.04298382390169575,-5.087801954105736,-4.71043406230343
4,LSR1,38.1462959060181,-0.644558003663672,43.11189481785068,-4.119048031871725
5,NME1,-4.291040967494439,-0.3823325982158154,-4.770465059512824,-5.760488401177644
6,PWR1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
7,Q0010,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
8,Q0017,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
9,Q0032,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
10,Q0045,-6.562308903513263,-0.7125558698648189,-5.985147883411131,-6.7628914873673205
11,Q0050,-4.751581223849151,-0.6160483757478807,-2.213794821646396,-5.868240507658162
12,Q0055,-1.7631883393471577,-1.29751907059301,-1.6515187926048585,-6.096270232197837
13,Q0060,-7.232397848518331,0.024409816921001845,-6.529366996863612,-6.7628914873673205
14,Q0065,-7.098852079554455,-0.2975182934029617,-6.529366996863612,-6.442737138511647
15,Q0070,-7.361057245801946,-0.975590199319526,-6.529366996863612,-6.7628914873673205
16,Q0075,-6.863193187366925,-1.2975183253480662,-6.529366996863612,-6.5437692161985055
17,Q0080,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
18,Q0085,-6.884351407645558,-0.9755902301927288,-6.19423551299147,-6.7628914873673205
19,Q0092,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
20,Q0105,-6.884320328853604,-0.7829451519823577,-5.523972433891085,-6.5437692161985055
21,Q0110,-7.361057245801946,-0.975590199319526,-6.529366996863612,-6.360829396081188
22,Q0115,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
23,Q0120,-7.156875105404128,-0.3906276980624187,-6.529366996863612,-6.5437692161985055
24,Q0130,-4.416539453530686,-1.130868827489088,-4.595783904341841,-6.183310316864358
25,Q0140,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
26,Q0142,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
27,Q0143,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
28,Q0144,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
29,Q0160,-6.803904174234852,0.02440982067266245,-5.859103992000637,-6.3997061325640034
30,Q0182,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
31,Q0250,-5.606456405105276,-1.4161629618480165,-5.859103992000637,-6.216766296885931
32,Q0255,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
33,Q0275,-5.76573779410012,-1.1979827912625356,-4.518577536129491,-6.216766296885931
34,Q0297,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
35,RDN18-1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
36,RDN18-2,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
37,RDN25-1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
38,RDN25-2,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
39,RDN37-1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
40,RDN37-2,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
41,RDN5-1,78.54552881347526,-1.509034710084124,35.2948048489028,-1.5051117229946305
42,RDN5-2,-6.418694342026856,0.20996559474784937,-5.9246721118732415,-6.08194477363095
43,RDN5-3,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
44,RDN5-4,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
45,RDN5-5,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
46,RDN5-6,71.42531924948764,-2.2618472461456944,45.4664626159739,3.779159922354615
47,RDN58-1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
48,RDN58-2,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
49,RNA170,-6.266400038478598,-0.10021699121104882,-4.942660410464829,-5.914295266242766
50,RPM1,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
51,RPR1,-2.4693027967789787,-0.3001178501735314,8.95555825327204,-4.852166042098329
52,RUF20,-5.763866520043633,0.04293045480299975,-5.205794436543611,-4.551224692105685
53,RUF21,-2.068074429546698,0.4562054186752663,-3.5982556515362476,-4.529190711186017
54,RUF22,-7.232397848518331,0.024409816921001845,-6.529366996863612,-6.442737138511647
55,RUF23,-6.4801416618782826,0.06684513233698411,-5.8214685961706865,-5.982518743573592
56,RUF5-1,-2.6114772324874167,0.13295225969329655,-4.054865113016793,-3.193234549883368
57,RUF5-2,-4.250969384988488,0.11633501180172628,-5.099385983173151,-3.485916800481178
58,SCR1,602.8516452242427,-1.7162271258851476,500.7825656517128,6.434746715432461
59,SRG1,-5.477494608430475,0.03780274592352387,1.1650751509777033,-0.9659045436854701
60,TLC1,-3.5938592563343854,0.048704504970425916,-1.9244983398400495,9.665937135858908
61,YAL001C,-5.561652583585208,-0.00025721308315292406,-2.171491474531928,-4.893973718841715
62,YAL002W,-5.1756110997918086,0.03761554704402683,-2.666265330973366,-4.814637743037006
63,YAL003W,21.909573887808968,0.0701133295853853,-4.148646675785552,22.58574485154816
64,YAL004W,-7.658428738612499,0.02440981638505042,-6.529366996863612,-6.7628914873673205
65,YAL005C,-2.1406537146149827,0.01893976354657643,7.010181592153571,-0.9664352707509869
66,YAL007C,-4.390125102615116,0.04407472730833833,-4.43491686848619,-4.841321270985739
67,YAL008W,-5.602886756700426,-0.00015028108405167783,-1.7377783785341987,-4.763182663588737
68,YAL009W,-5.4084472048800105,0.03753462861508577,-4.236921833616337,-5.175979483006995
69,YAL010C,-5.597519560028593,-0.017486903519264848,-3.2753384540372936,-4.572055881507283
70,YAL011W,-5.126085961654752,0.04967998217251861,-4.846781631257562,-4.759836578608547
71,YAL012W,-4.528186361501101,0.013717098604597102,5.4298999940389185,-3.3245820110824376
72,YAL013W,-3.2421897825418524,-0.060547136319747244,-4.8198814183395,-4.863896980507461
73,YAL014C,-4.155629810501362,-0.047870108265847464,0.14994215470960473,-4.463923344988689
74,YAL015C,-4.931107049798385,0.056136693691415496,-4.794037236442107,-5.184211764538648
75,YAL016C-A,-3.9816829372748015,0.39364480817916025,-5.520851430948077,-5.516411107257973
76,YAL016C-B,-5.242268400115188,-0.20964640210492028,-5.359239241041308,-5.595416014470831
77,YAL016W,-5.276387970152982,0.004952947107830888,-3.181856003632492,-3.641611309185275
78,YAL017W,-5.171942850992869,-0.017810201887717498,1.4753076868651545,3.2513758584622887
79,YAL018C,-6.6349118198391634,0.17125125986733866,-5.815556051416835,-6.159402388520968
80,YAL019W,-4.875982983801079,0.03859895450798333,3.7328789237830065,-3.7214196133109665
81,YAL019W-A,-6.548976020630635,-0.7829451980241914,-6.19423551299147,-6.258369524708519
82,YAL020C,-5.454939542968489,-0.025273976182999237,-5.023790445661538,-2.4235970038379557
83,YAL021C,-4.154268519199258,0.04334651494656483,-4.695001579268605,-4.910218044086539
84,YAL022C,-4.976287383468444,-0.02787516228596936,-4.841208239905062,-4.266657356059157
85,YAL023C,-4.828278043412536,-0.012049614405103921,-3.2308357891319295,-4.08463935439673
86,YAL024C,-5.693165003117408,0.013727899725702923,-4.320372468215186,-4.983098758312948
