genes,logFC,logCPM,F,PValue,FDR
YGR234W,-4.2840913855317,8.54032668564606,3669.83836657274,2.21116165462158e-30,6.89413947173417e-27
YIL121W,-2.86247824111579,6.69392567552934,3662.72977208548,2.27117096746308e-30,6.89413947173417e-27
YML123C,-4.7382904893852,9.21337050587435,3499.45346591688,4.18079871772426e-30,8.46054300510132e-27
YOR290C,-7.43427074367933,6.58076079226722,3027.35406059508,3.66165366214146e-29,5.5574748457152e-26
YDR033W,-3.81340950334671,8.98104345734003,2889.87113215222,5.42125559911433e-29,6.58248854844462e-26
YER081W,3.14796809213953,9.11025424068976,2721.46036469113,1.21014898318388e-28,1.22446907948489e-25
YAR071W,-4.39588955368179,7.69025533204591,2400.544811182,6.47783194475791e-28,5.61813110523218e-25
YPL257W-B,-2.5280721050467,7.39540587293004,2130.79626443989,3.17526954457617e-27,2.40963267564024e-24
YHR215W,-4.56114351099489,7.30932391938706,2102.369803771,3.80453778792987e-27,2.56637210116914e-24
YGR038C-B,-2.3323118486219,7.61304863313191,2000.12558162635,7.38142409228848e-27,4.48126256642834e-24
YOR153W,-2.81716234270898,9.78600321476248,1946.22754828167,1.06213363706897e-26,5.86201210058701e-24
YER138C,-2.50316185425665,7.60270978220166,1825.91760789549,2.48405086557551e-26,1.16819388455046e-23
YOL103W-B,-2.55251296505923,7.83368472908487,1824.95713227483,2.50148583415516e-26,1.16819388455046e-23
YDR261C-D,-2.6417133207403,7.582916254011,1788.54614837872,3.27090577318536e-26,1.41840492492917e-23
YAR009C,-2.50612916030245,7.24079076100638,1772.25087887876,3.69449890327082e-26,1.49528685611714e-23
YJR027W,-2.45922101046044,7.87213959202088,1754.32048161701,4.22945360127324e-26,1.60481330083312e-23
YLR157C-B,-2.48944801720006,7.91713146569781,1723.9505569644,5.33512874354803e-26,1.90526862365177e-23
YBR012W-B,-2.08420130780294,7.15607511860106,1696.01434761481,6.62962744960224e-26,2.2360260136964e-23
YJR029W,-2.36758862931394,7.72404624271769,1671.34696477377,8.05491936497489e-26,2.57375870867172e-23
YLR227W-B,-2.46599653925864,7.49444786594594,1646.83832497139,9.80229022298321e-26,2.97548519718655e-23
YBL005W-B,-2.28237792981827,7.44549845291539,1624.71887518451,1.1731515046504e-25,3.39152513558693e-23
YML045W,-2.39568095013758,7.66473294307238,1615.12740420835,1.26914756523833e-25,3.50227039480087e-23
YPR158W-B,-2.38147867832248,7.4887926168071,1594.37924818695,1.50694928963182e-25,3.91672450161383e-23
YDR098C-B,-2.22657610090037,7.38804205305457,1591.12744738845,1.54836745245811e-25,3.91672450161383e-23
YGR027W-B,-2.47252174834238,7.79892123872175,1578.19370796078,1.72561074405152e-25,4.19047313085472e-23
YML039W,-2.53317725917692,7.63938504002959,1537.61080168065,2.43865966077168e-25,5.69427030790186e-23
YPR137C-B,-2.31727698837483,7.41202613046929,1526.76386611458,2.67891734387267e-25,6.02359525727814e-23
YMR045C,-2.34759451376224,7.54349313509574,1507.27971321585,3.17672146165023e-25,6.88781285488521e-23
YDR365W-B,-2.41840799363804,7.49986106466973,1422.90967568474,6.81955512915891e-25,1.40887486591258e-22
YGR161C-D,-2.1584573760975,7.55165495381795,1420.69136912412,6.96199077209313e-25,1.40887486591258e-22
YDR316W-B,-2.35377996726709,7.49113833427148,1408.45099133485,7.80810813986438e-25,1.52912982313279e-22
YHR214C-B,-2.25569228289867,7.59355505658241,1404.82146993197,8.0796752908314e-25,1.53286589658242e-22
YPR158C-D,-2.49996457660888,7.8436758405192,1367.08373990116,1.15898410133298e-24,2.13217953914925e-22
YDR406W,-2.04439887171466,7.42401256808835,1347.12764458858,1.40818375075238e-24,2.45133127047375e-22
YLR035C-A,-2.15567144548286,6.86738592368363,1346.7680831752,1.41322013616507e-24,2.45133127047375e-22
YNL284C-B,-2.24126381169973,7.98885746419977,1327.72273102799,1.70642186175752e-24,2.87769086742498e-22
YPL019C,-2.39493506337266,7.9049780631137,1302.68670647921,2.1954114007335e-24,3.60225476050084e-22
YJL012C,-1.39743187724709,8.14577402076401,1224.71677536427,4.96601756543223e-24,7.93386648414186e-22
YDR210C-D,-2.14512604186623,7.43089932082161,1193.17743540788,7.01026456097219e-24,1.06777531893264e-21
YOR142W-B,-2.2291624339259,7.28463067304115,1192.85689162059,7.03525164837848e-24,1.06777531893264e-21
YBR070C,1.68412394665231,5.61278247470432,1155.12175260515,1.07649963090908e-23,1.5940071364022e-21
YHR136C,-4.71526083185748,5.68413623610718,1153.49984761555,1.10715470240423e-23,1.60036576149906e-21
YKL109W,-2.19985697435292,7.61149387845076,1108.90279089085,1.84340498467876e-23,2.60263061906622e-21
YER011W,-4.38730795408461,7.65861794886482,1096.67984147709,2.13534933723468e-23,2.9462967787163e-21
YHL047C,-1.81093632570996,7.57081652166772,1062.31016164115,3.24605553849683e-23,4.37928959426983e-21
YNL054W-B,-2.06538930394701,7.24999766650013,1026.62854089169,5.09066805764836e-23,6.71857516912678e-21
YPL095C,-1.94038384937165,6.21568173875149,1019.7963257697,5.56033928435322e-23,7.18230208410818e-21
YMR050C,-2.41269350591573,7.84488596813304,984.001332454113,8.89396417806825e-23,1.12490117760526e-20
YER160C,-2.28989973822694,7.39704336206594,977.378928538882,9.71991886572463e-23,1.20427811089417e-20
YOR273C,-2.34176901801286,7.92992296665897,963.949966174889,1.16584448526054e-22,1.41556837400335e-20
YDR034C-D,-1.41454686183321,6.4110105830119,926.30068235848,1.96763534566145e-22,2.34225768304131e-20
YDR011W,-1.28889250943535,7.72596806542781,906.540022569963,2.6112177333512e-22,3.04859670368752e-20
YER001W,-2.32649915927096,6.26610073643341,885.383118257697,3.56151864022151e-22,4.07961880467638e-20
YCL064C,-1.33731015942965,8.46895856816175,855.604971232779,5.57306169245412e-22,6.26556621016462e-20
YER124C,-1.73323714396636,6.45451157252523,848.82663808231,6.18533622883975e-22,6.82748659005203e-20
YJL077C,1.79031977013785,4.97269727468395,842.271662584098,6.85734292259789e-22,7.43409444340925e-20
YFL002W-A,-1.39936358668503,6.3422232986044,834.233598933092,7.76190335874383e-22,8.23418278298265e-20
YFR055W,-2.08687867046254,6.82158214134581,833.379737963991,7.86662166715522e-22,8.23418278298265e-20
YDR281C,-3.78796275885037,3.19370739684665,831.337494331203,9.07801152080601e-22,9.34111999030734e-20
YGR161W-B,-1.36492037437061,6.45637555097825,782.888890591141,1.78123335280771e-21,1.80231128081594e-19
YGL028C,-1.71300757189758,6.59701452286397,771.04266626232,2.1737287675718e-21,2.16339464720137e-19
YCL019W,-1.40232724879009,6.1732982934964,768.270868404665,2.27851863530495e-21,2.20937407824219e-19
YOR306C,-1.3116839743704,6.70886245610558,767.90091963806,2.29271235264797e-21,2.20937407824219e-19
YOR192C-B,-1.39087351232724,6.4981508290523,757.710577031278,2.72950712464634e-21,2.58919339901999e-19
YLR111W,3.22491512886218,2.94288721075563,747.145191593252,3.84684988385973e-21,3.59295779152499e-19
YBR092C,-2.97884569545524,7.34725803853221,702.577809568509,7.30651598533914e-21,6.72088765863544e-19
YBR067C,-3.09848762086796,9.02429125552037,698.029812547796,7.95015608850004e-21,7.20379068854982e-19
YPL025C,3.53116267057509,3.89719646199764,699.330415696049,8.10514619952965e-21,7.23622684960948e-19
YOR343W-B,-1.35538679037512,6.25122056708842,694.22861119369,8.5359726425626e-21,7.51041882797066e-19
YLR410W-B,-1.39302052700186,6.44838239044245,680.882908786383,1.09871971757753e-20,9.46727075037529e-19
YPR149W,-2.23038829459358,8.43201851683032,680.478811875545,1.10719193423924e-20,9.46727075037529e-19
YDR261W-B,-1.29970376565287,6.12005210529493,673.907876344838,1.25610012713976e-20,1.05913664887021e-18
YGR035C,-3.85246598927669,5.52727535328924,670.319259213145,1.35138480956583e-20,1.12387084642111e-18
YMR056C,1.95872910997039,5.80920142045054,659.570453976002,1.66206614472216e-20,1.36356804927139e-18
YPR064W,2.75284183835926,3.2892724736832,656.725514042005,1.82387343203626e-20,1.47636474745229e-18
YKL062W,-2.2876105168362,7.07780405033717,644.561874191039,2.23921770834912e-20,1.78872246149836e-18
YIL169C,-3.12818448312961,7.79564982209676,640.190439530358,2.44587963309341e-20,1.92843314967664e-18
YBR093C,-2.54143758106687,7.22392917434241,639.387496691332,2.48603024187403e-20,1.93496020492529e-18
YIL011W,-1.81504671742832,5.33761746395069,637.865733892811,2.56590853990059e-20,1.9718519931312e-18
YGR087C,2.85425428177651,3.49185638069934,619.639874338917,3.84684617003919e-20,2.91927538728849e-18
YDR399W,-1.89610320069416,7.58047709843355,616.55808008805,3.98242200596732e-20,2.9848498763244e-18
YGR233C,-1.41329420146261,6.24880211970875,615.345047667943,4.08547087181196e-20,3.02474312960615e-18
YFR015C,-3.02824239258926,9.24238673922026,609.630986620396,4.6097896176077e-20,3.37181117692727e-18
YJR150C,-3.23526692714635,2.9794470861734,611.316590901108,4.70906076443937e-20,3.38577802087802e-18
YDR210W-B,-1.27444170449664,6.25480208714912,608.31848230488,4.74042384738316e-20,3.38577802087802e-18
YML122C,2.92440283168141,2.93467227926361,609.515685261879,5.07409075859619e-20,3.58195406923691e-18
YER037W,-1.79073594172202,5.56457807915,591.335212688565,6.84164234815146e-20,4.77420812593419e-18
YBL100W-B,-1.28653608718746,5.74146283204391,578.103407897602,9.16219115012479e-20,6.32087073550086e-18
YLR413W,-2.47098470112652,8.27328271752932,571.339365405037,1.06635285369086e-19,7.27396424130026e-18
YLL053C,-2.13350428094165,3.80390910869712,563.61556472734,1.27779696756243e-19,8.61945043341277e-18
YDR077W,-3.65345340832982,11.6052513292337,560.914802697101,1.35238690607881e-19,9.02235264484005e-18
YMR272C,-1.54607967293642,7.23255156678162,554.665991084205,1.56261943735975e-19,1.03115897871859e-17
YHR216W,-1.2701472830225,8.06092253570539,550.316552997796,1.72950628973479e-19,1.12901426720214e-17
YCR025C,2.55614930852198,3.32590889328774,550.770161094175,1.75425276161304e-19,1.13298601231412e-17
YGL255W,-1.63324010404901,6.86347376827427,533.210215962074,2.5975366727791e-19,1.65996264636231e-17
YPL057C,-1.11056701018255,7.18705516860512,521.695800915382,3.4396609102021e-19,2.17522722769135e-17
YPR124W,-1.18210740511823,7.67723774197032,507.974001048817,4.84448806645868e-19,3.03205021149182e-17
YHR092C,-2.50791657276655,9.8724642283504,506.784361195256,4.99252363152623e-19,3.09281744561181e-17
