genes,logFC,logCPM,F,PValue,FDR
YOR290C,-7.95602907818319,6.54799471431063,2221.25655874496,1.86731486296281e-17,1.01937595280158e-13
YDR033W,-3.77369201854421,9.00389698897042,1992.90981739689,3.3455069012195e-17,1.01937595280158e-13
YML123C,-4.6775284056099,9.16333008878821,1821.71099103429,6.47407582102377e-17,1.3151006017773e-13
YIL121W,-2.75596247441119,6.65461918076232,1495.17236645532,2.76121964023157e-16,4.01883873235936e-13
YHR215W,-4.57746879972824,7.33099119414709,1459.52039263084,3.29737342661582e-16,4.01883873235936e-13
YGR234W,-4.28460325853771,8.53904486790174,1387.7290074291,4.76974700232258e-16,4.8444730386923e-13
YGR038C-B,-2.36728521168347,7.67090511345202,1287.52850360906,8.25991307488207e-16,7.19084432547591e-13
YDR365W-B,-2.46660508474961,7.5498000315027,1259.83557204977,9.68576860782173e-16,7.3781342370082e-13
YJR027W,-2.53377058056476,7.90155309585557,1212.64188284801,1.28093741204407e-15,8.38301814470425e-13
YDR261C-D,-2.72086684598179,7.64164729192695,1196.72625421522,1.41099741394124e-15,8.38301814470425e-13
YPL257W-B,-2.57474201953867,7.41518249602487,1185.34776864821,1.51318017052423e-15,8.38301814470425e-13
YPR137C-B,-2.39553454323246,7.44900186555477,1148.66514615995,1.90447480259784e-15,9.67155787252605e-13
YML039W,-2.5958397621996,7.6935351996799,1133.52182421512,2.09861115159319e-15,9.75160537702758e-13
YML045W,-2.45515365912445,7.68111989087288,1123.44210475565,2.24027691628464e-15,9.75160537702758e-13
YER138C,-2.56689629909841,7.6393049463969,1102.55134440354,2.56987035146358e-15,1.04405266145461e-12
YOL103W-B,-2.63673825263803,7.8567610183617,1071.59445527449,3.16463790160737e-15,1.07977726652277e-12
YDR098C-B,-2.29091390083744,7.44471942418003,1066.51860257941,3.27638821663312e-15,1.07977726652277e-12
YPR158C-D,-2.56239243484512,7.86631114216736,1064.22268498855,3.32838800114002e-15,1.07977726652277e-12
YAR071W,-4.34393978838,7.70015963741045,1062.61624134535,3.36655202886981e-15,1.07977726652277e-12
YBR012W-B,-2.1486913483349,7.19472010958294,1032.75738067459,4.14451242742319e-15,1.18062578357839e-12
YAR009C,-2.57467220019824,7.26975749564875,1028.56630531047,4.26950056483536e-15,1.18062578357839e-12
YPR158W-B,-2.47580138097387,7.52667995648867,1028.05536702398,4.28499089145972e-15,1.18062578357839e-12
YER160C,-2.38855512842838,7.44156662274433,1022.56490437158,4.45592271452297e-15,1.18062578357839e-12
YLR227W-B,-2.49581249488222,7.52909131947693,996.070627801142,5.39755641579534e-15,1.37052953324403e-12
