"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",17.9930359364651,-0.363282868353475,0.499166520897845,-0.72777891373813,0.466748934404436,0.541013386465415
"21S_rRNA",99.1489785960784,-0.292033470444866,0.427838006204255,-0.682579542279949,0.494872564799498,0.568533015056155
"HRA1",2.41103182157206,-1.04138490696346,0.353061625791342,-2.94958395614173,0.00318202104997343,0.00557806748933655
"ICR1",146.225594784631,0.28633436528415,0.0528975396011954,5.41299968661831,6.19775988591047e-08,1.75688354226737e-07
"LSR1",206.80538149047,-0.301108495716773,0.237712115823377,-1.26669393637681,0.205264748998397,0.26311382644212
"NME1",26.9371361239486,0.187135273197616,0.168126032510845,1.11306542123716,0.265680333279517,0.330634030395085
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.63525085124647,0.942401169123341,0.573070820220749,1.64447592840327,0.100077932567063,0.137784973426165
"Q0050",9.15623119216539,-0.207720715811675,0.468888390182369,-0.443006737127537,0.657760861674164,0.721323783405075
"Q0055",6.07362564171676,0.0552236671561523,0.466849625050021,0.118290053569681,0.905837838169361,0.931174624671656
"Q0060",0.226515959081123,-0.0936423604032732,1.07428896307428,-0.0871668271963791,0.930538907025589,0.94818729643132
"Q0065",0.214246762493872,-0.524700569389356,1.0649970358725,-0.492677962206247,0.622240151547159,0.68896240898242
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.133987459761558,-0.811608755075913,1.78698178481658,-0.454178527152261,0.649700336827818,0.714306829155061
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.595208833767687,0.592639349301664,0.830232231603887,0.713823586632828,0.475336272761298,0.549208257355418
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.657759537373032,0.892188814574934,0.860800150923094,1.03646451922456,0.299985483894375,0.367867363185025
"Q0110",0.0795856886724567,-0.241896533663208,2.21159826154941,-0.109376344641246,0.912903995409436,0.93562455684511
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.256366603927021,0.740071806457172,1.00195089129991,0.738630818020447,0.460131205368346,0.534243170575403
