,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-5.87539370361899,-0.22355761251830134,-2.0519763991404814,-3.4889792835637117
1,21S_rRNA,-3.423677523086192,0.39040420342772086,2.0295392504470557,5.933238261928563
2,HRA1,-6.150541261221987,-0.5888418851020519,-6.158437847826022,-5.5591684551691465
3,ICR1,-0.29052368441437937,-0.552476837673238,-4.9510618503279735,-4.86137810753096
4,LSR1,50.804281923621595,-1.6948203627520908,-3.0759240073949616,-5.269861062685858
5,NME1,-2.8718024756874776,-1.105902336105434,-5.671475519135658,-5.231585641053133
6,PWR1,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
7,Q0010,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
8,Q0017,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
9,Q0032,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
10,Q0045,-6.777105605668858,0.41115838616335565,-6.660287901458299,-6.562401215448196
11,Q0050,-4.754841162255001,-1.0978562940611643,-2.847125610715337,-5.509033668240519
12,Q0055,-5.104936459922683,-1.3961972294125409,-5.942957242287196,-5.947717073957141
13,Q0060,-6.843385497157045,-0.5888416812446197,-6.660287901458299,-6.562401215448196
14,Q0065,-6.599846601948997,-1.1738042326578768,-6.293704617771445,-6.562401215448196
15,Q0070,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
16,Q0075,-6.843385497157045,-0.5888416812446197,-6.497340296393533,-6.562401215448196
17,Q0080,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
18,Q0085,-6.5554080519117015,0.4111584195951111,-6.155622206760336,-6.562401215448196
19,Q0092,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
20,Q0105,-6.591057821786462,-0.5888417152208484,-6.293704617771445,-6.562401215448196
21,Q0110,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
22,Q0115,-7.0869243858151165,0.4111583694474798,-6.660287901458299,-6.562401215448196
23,Q0120,-6.843385497157045,-0.5888416812446197,-6.497340296393533,-6.562401215448196
24,Q0130,-5.243601196561332,-1.5888421887102613,-6.1752574135615586,-6.142563719296769
