"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",15.8250049846219,-0.640278583900052,0.629741558626666,-1.01673230094003,0.309280795268122,0.403062713833294
"21S_rRNA",89.5325816465217,-0.42309995482377,0.52657812642321,-0.803489422733305,0.421691907901258,0.520708382500151
"HRA1",2.54304965364188,-0.584694606652667,0.536313798887228,-1.0902098880652,0.275620698625339,0.365578014321905
"ICR1",142.456507601907,0.286893772452601,0.0695909893428251,4.12257068281182,3.74667591411132e-05,0.000107172720441968
"LSR1",178.065881911524,-0.256136408677326,0.287876094174256,-0.88974532398054,0.373602651083982,0.471067194353734
"NME1",23.5421265944427,-0.0714732445420546,0.210902088746658,-0.338893014131835,0.734690327292501,0.803479803796958
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.44050873637017,0.779645134372933,0.807908079255044,0.965017128052276,0.334536232884624,0.429617585536948
"Q0050",8.4570716371759,-0.2003673762703,0.604869101520936,-0.331257417127902,0.740450053380659,0.807402420436556
"Q0055",5.51643130443563,0.0299142950290006,0.630331923744188,0.0474580041120381,0.962148200461462,0.972781575355287
"Q0060",0.371951193715749,-0.799063009021234,1.31095767037879,-0.609526170887234,0.542175731235764,0.638597654283523
"Q0065",0.238556027548809,-1.27476014736522,1.4405322888429,-0.884922994950125,0.376198164898427,0.473644179014189
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.168629677364383,-0.312966542658513,1.78666138086685,-0.175168359270556,0.860947345550466,0.900387300654255
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.564050063538429,-0.0464988564719657,0.980058928282004,-0.0474449598183611,0.962158596591215,0.972781575355287
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.613649169500965,-0.45351850966735,1.1028798455102,-0.411212981644023,0.680916370136768,0.759424103621195
"Q0110",0.135721546579431,-0.793863428348507,2.15261572439644,-0.368790127913376,0.712284163607103,0.78623716420019
"Q0115",0,NA,NA,NA,NA,NA
