genes,logFC,logCPM,F,PValue,FDR
YML123C,-4.72094420613833,9.18598232951978,7855.10544319547,3.45538661494465e-50,2.10778583511624e-46
YIL121W,-2.84895036240265,6.70099269623113,6142.90419379602,6.50837884253789e-48,1.98505554697406e-44
YOR290C,-7.77165855882172,6.57300047141005,5958.51196593639,2.72584126763128e-47,5.54254391085026e-44
YDR033W,-3.78729828516354,8.93004401841535,5557.60503893844,5.47024191244965e-47,8.34211891648572e-44
YGR234W,-4.22669463656729,8.47928168479317,4606.40976803716,2.95637795520035e-45,3.60678110534443e-42
YHR215W,-4.43440579581994,7.24517019807804,4508.45020576935,4.6785283011139e-45,4.75650377279913e-42
YAR071W,-4.30619573606865,7.59074679916432,3896.89626654304,1.02995381112393e-43,8.97531178265139e-41
YOR153W,-2.79562781947148,9.78967182368561,3198.89569668594,6.71761341283011e-42,4.61802116672963e-39
YER081W,3.20724215493789,9.10343656417823,3196.7573953658,6.81347385255192e-42,4.61802116672963e-39
YPL257W-B,-2.50562743200879,7.37437037492768,2876.22586271818,6.3572705642593e-41,3.87793504419817e-38
YDR365W-B,-2.33618486033609,7.47214760893093,2718.11079005518,2.09742596492118e-40,1.16311803509266e-37
YOL103W-B,-2.51542144558939,7.80167139614591,2594.90757805476,5.58032197792978e-40,2.83666367211431e-37
YPR158C-D,-2.44338726400531,7.81279295142922,2548.94518936426,8.13405184969145e-40,3.65957563212467e-37
YDR406W,-2.07708421190225,7.47679347540656,2545.07267758744,8.39902604094186e-40,3.65957563212467e-37
YGR038C-B,-2.28115309258827,7.59349692936569,2524.27648639123,9.9849057115863e-40,4.06052832271176e-37
YCL064C,-1.4067113221452,8.5282659417966,2462.12910205408,1.68841504913317e-39,6.43708237482021e-37
YML045W,-2.33341976334249,7.64745619890811,2440.58434940588,2.03196047777025e-39,7.29115230258735e-37
YER138C,-2.48541427329734,7.57697468599574,2425.196108582,2.32160419615739e-39,7.86765866475559e-37
YDR261C-D,-2.58622869356309,7.56025805166372,2407.64223044899,2.70548399547729e-39,8.68602756442709e-37
YPR137C-B,-2.29271028154345,7.39436401718025,2380.13790019593,3.44610154970755e-39,1.0510609726608e-36
YJR027W,-2.40273806950199,7.84116354934419,2355.85698080765,4.27645585115576e-39,1.24220860438334e-36
YBL005W-B,-2.20094942411516,7.42234303926499,2348.739049083,4.55783806821693e-39,1.26376419164197e-36
YPL019C,-2.47867627004108,7.94277322612191,2342.11901056307,4.83678827851488e-39,1.28280036951916e-36
YML039W,-2.48210960396554,7.61691771293396,2300.4184403652,7.05976139125693e-39,1.7943560202778e-36
YAR009C,-2.46097519268345,7.23322400156493,2281.47497332697,8.40188690567557e-39,2.05006040498484e-36
YDR316W-B,-2.31260880456984,7.4625246111761,2226.88313984455,1.39842830215712e-38,3.28092793967633e-36
YLR157C-B,-2.44272387830296,7.89712225756799,2222.58064326668,1.45645221074475e-38,3.2905031427937e-36
YOR273C,-2.29170101090156,7.95578100979338,2176.30303714301,2.26699275724194e-38,4.83978474015406e-36
YJR029W,-2.32221756689669,7.7062939128948,2174.76892584824,2.30088126990931e-38,4.83978474015406e-36
YNL284C-B,-2.16830955883933,7.96538629570684,2170.98823314487,2.38656471404158e-38,4.85268158521787e-36
YLR227W-B,-2.37520715605925,7.4796140494402,2140.51134663959,3.21255166731715e-38,6.32147263568859e-36
YJL012C,-1.4161847665873,8.15718939622365,2065.87086491902,6.77149197509044e-38,1.29081565775162e-35
YGR161C-D,-2.08830776342671,7.52497575086448,2060.02019912426,7.18730365820514e-38,1.32856219136519e-35
YMR050C,-2.31361840219386,7.81852702833124,2038.16421584126,8.99162407456395e-38,1.61320314278941e-35
YPR158W-B,-2.34362655865335,7.46429412627257,2029.18634619197,9.86512848776597e-38,1.71935096501064e-35
YMR045C,-2.29842786631642,7.51063914837058,2005.7816991788,1.2585390590661e-37,2.13252451675088e-35
YGR027W-B,-2.39527019561283,7.77029636215095,2001.24229166693,1.31982216439481e-37,2.17592302778603e-35
YBR012W-B,-2.0623661964177,7.1339836019031,1988.16732346472,1.51451726463042e-37,2.43119876690672e-35
YHR214C-B,-2.1913990611989,7.5755587937096,1972.91166461808,1.78017659930023e-37,2.78437878352087e-35
YOR306C,-1.32613753971206,6.72610055128246,1947.94004491975,2.32560528171373e-37,3.54654805461344e-35
YDR098C-B,-2.12461451147397,7.36319378881103,1939.21302155285,2.55527072980601e-37,3.80174425654065e-35
YKL109W,-2.17584352695864,7.66539934786188,1921.2459598773,3.10610455378423e-37,4.51124709001995e-35
YDR210C-D,-2.10433386759816,7.40619808729592,1841.63378235769,7.54208007122881e-37,1.06992298684874e-34
YOR142W-B,-2.15308753740891,7.26136163665476,1800.25196572053,1.21405960380683e-36,1.68312808709584e-34
YER160C,-2.24680200452455,7.37070244420152,1777.7489762777,1.5798705858601e-36,2.14160234972147e-34
YER011W,-4.25212453017279,7.48739848056584,1775.75637506156,1.61988074462579e-36,2.14810272656898e-34
YER001W,-2.32999050676999,6.2422196758392,1678.65802280457,5.25036013729991e-36,6.81429719947435e-34
YDR281C,-3.83589627191025,3.21745567029237,1669.91113582011,7.32188786427297e-36,9.3048991608469e-34
YHR136C,-4.8734124502629,5.82151353434838,1635.51627596249,9.19986975509939e-36,1.14528990828788e-33
YPL095C,-2.00515140331048,6.29035429628132,1611.93474024945,1.22481871910299e-35,1.49427883730564e-33
YLR035C-A,-2.10359764725811,6.80540464378458,1577.0166237987,1.93388994094774e-35,2.31308404701592e-33
YPL025C,3.57287620083962,3.97029571397269,1561.8391658165,2.55977132778297e-35,3.00280867297618e-33
YDR011W,-1.2646649335659,7.72257065671697,1547.48433292347,2.86898786356089e-35,3.30204263541914e-33
YGR233C,-1.35832048535714,6.29452243124041,1511.00194092271,4.71928090445904e-35,5.33103954022225e-33
YNL054W-B,-1.96571504527663,7.22550614159466,1449.82083076704,1.11666430896427e-34,1.23848223357855e-32
YHL047C,-1.86507318952105,7.58610573993856,1434.79856812483,1.38710076052222e-34,1.5109490427117e-32
YGL028C,-1.67103417745933,6.60213391905589,1429.76179139108,1.49255764762613e-34,1.59729853517884e-32
YFR055W,-2.11039147455379,6.8404382750386,1415.89938049036,1.82815158099658e-34,1.92271114553088e-32
YPR149W,-2.22621491520944,8.48125426382198,1355.59558257777,4.52000099938877e-34,4.6732213722494e-32
YFR015C,-3.14153172093395,9.36411944929272,1328.15396172679,6.91353154296908e-34,7.02875706868524e-32
YER124C,-1.81700931906311,6.50493038051406,1295.72426370626,1.15530839109074e-33,1.15530839109074e-31
YFL002W-A,-1.3851151973406,6.33387772482965,1256.89292333317,2.17190458403443e-33,2.1368738649371e-31
YKL062W,-2.25598264842992,7.11276121668522,1249.71756031119,2.4456132879515e-33,2.36797477087367e-31
YCR018C,-1.60484556211549,4.51506629001769,1242.03507166502,2.78852587089234e-33,2.65781372069426e-31
YDR077W,-3.47128370659252,11.5778951309103,1202.37158042883,5.44388102164369e-33,5.10887295877331e-31
