genes,logFC,logCPM,F,PValue,FDR
YOR290C,-7.34750845642876,6.64523572236972,1311.17988036723,5.56387437628249e-11,3.267231137684e-07
YML123C,-4.56121164482989,9.1347745595149,1069.40411183272,1.33021013540474e-10,3.267231137684e-07
YGR234W,-4.33480715594646,8.61712449498292,997.319453593484,1.81186477782526e-10,3.267231137684e-07
YHR215W,-4.4244018998478,7.31497244665748,960.67123755206,2.1389401883365e-10,3.267231137684e-07
YPL019C,-2.56464519430486,7.97147886717357,828.196967660692,4.12176497169123e-10,4.62212115289907e-07
YIL121W,-2.8775633303227,6.73324733827909,776.0158950053,5.49555962813358e-10,4.62212115289907e-07
YDR261C-D,-2.7904959300456,7.67181065976804,775.490080075021,5.51131117927407e-10,4.62212115289907e-07
YAR071W,-4.29244844467221,7.67564684750444,749.552330147863,6.40563444296092e-10,4.62212115289907e-07
YBL005W-B,-2.27041296273464,7.53523084963311,715.015287967738,7.88717838883206e-10,4.62212115289907e-07
YJR029W,-2.40520465986964,7.8134200738802,712.878762478121,7.99201236157638e-10,4.62212115289907e-07
YER138C,-2.58895411379297,7.66852509838944,706.385068932487,8.32133104449914e-10,4.62212115289907e-07
YER001W,-2.51412595724048,6.40647877139648,680.960869515228,9.78303259781279e-10,4.98119409771968e-07
YML045W,-2.40997361100042,7.72641143959625,663.389073145117,1.0976980861929e-09,5.15918100510664e-07
YML039W,-2.60036144507041,7.71260096924131,651.747329656759,1.18680812706756e-09,5.17956975455914e-07
YOL103W-B,-2.65530998274648,7.90674924420813,630.1347661939,1.37697274381882e-09,5.33187379462407e-07
YLR157C-B,-2.60012199090408,7.97901729136908,621.442068996273,1.46387520494736e-09,5.33187379462407e-07
YPR158C-D,-2.57583730126259,7.88785491674542,619.566366340903,1.48350007379066e-09,5.33187379462407e-07
YER081W,3.34167232506588,9.11286914268289,606.744972816388,1.62662458510679e-09,5.34381629527664e-07
YAR009C,-2.63636659371542,7.31509888848925,597.976374160406,1.73432892710018e-09,5.34381629527664e-07
YDR365W-B,-2.43398871741959,7.58705253887941,596.817028197104,1.74920336997599e-09,5.34381629527664e-07
YNL284C-B,-2.28111205038501,8.05737680572232,565.711762792057,2.21388232664699e-09,6.16036503999613e-07
YMR045C,-2.43079302359331,7.61117870931492,561.195551643485,2.29335165653263e-09,6.16036503999613e-07
YDR316W-B,-2.35978464528836,7.52585678925315,559.780857690336,2.31895901669249e-09,6.16036503999613e-07
YGR027W-B,-2.4894034821542,7.86034511406637,546.559327165212,2.57602977252169e-09,6.39358405937266e-07
YBR012W-B,-2.27200749958639,7.22962628478793,542.80796712607,2.65525085491667e-09,6.39358405937266e-07
YPR137C-B,-2.50741535139815,7.4704705483921,539.811376585354,2.72067406781815e-09,6.39358405937266e-07
YDR033W,-3.8975281212802,8.97732268608608,513.043409010577,3.40216354104815e-09,7.54182635845092e-07
YOR142W-B,-2.24918683486039,7.3444625982097,508.349391141062,3.54235718848279e-09,7.54182635845092e-07
YHR214C-B,-2.32162241540041,7.67941917034337,507.140574419282,3.57959025196525e-09,7.54182635845092e-07
YLR227W-B,-2.41475688800653,7.56373412402565,500.590614273966,3.78992606464936e-09,7.71881608500253e-07
