,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-4.37749703218707,1.178503045813718,-6.011826336646462,-4.939914741380716
1,21S_rRNA,1.4806714601176767,0.895512287284716,-5.477324026370726,0.03253492165802434
2,HRA1,-6.273907596808432,-0.31899779982534415,-5.904958977448281,-6.040382170300204
3,ICR1,-5.592422638752008,0.009585397433734601,-5.028822347857191,-5.1669993558505265
4,LSR1,-4.535721119730355,0.17809177197879994,-1.884644180053525,-4.086559426682521
5,NME1,-5.342341689857377,0.38923728653648915,-5.6920485413036905,-4.666392348835972
6,PWR1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
7,Q0010,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
8,Q0017,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
9,Q0032,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
10,Q0045,-6.52970379723665,1.6810024590639077,-6.71194534065368,-6.2787231718803485
11,Q0050,-6.063892675438247,0.5366127470718418,-5.827553005039712,-5.5553557958061885
12,Q0055,-6.33096564859428,0.20295515057619717,-6.085164551403325,-6.0698821872503235
13,Q0060,-6.8454297693984945,1.0960399069142641,-6.71194534065368,-6.2787231718803485
14,Q0065,-6.859644686659646,0.09603985879789417,-6.523276201346351,-6.612966085102985
15,Q0070,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
16,Q0075,-6.587525554788694,-1.4889227414681188,-6.371297970220116,-6.612966085102985
17,Q0080,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
18,Q0085,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
19,Q0092,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
20,Q0105,-6.859644686659646,0.09603985879789417,-6.523276201346351,-6.2787231718803485
21,Q0110,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
22,Q0115,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
23,Q0120,-6.720009981036686,0.6810024109475377,-6.523276201346351,-6.612966085102985
24,Q0130,-6.478915714077503,0.09603987867059116,-6.203230555882351,-6.100734615515079
25,Q0140,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
26,Q0142,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
27,Q0143,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
28,Q0144,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
29,Q0160,-6.300710454900123,-1.903960288863336,-6.3587200987395445,-6.612966085102985
30,Q0182,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
31,Q0250,-6.310406777300817,1.4179681079707238,-6.523276201346351,-5.942119723261462
32,Q0255,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
33,Q0275,-6.529222744968023,1.0960399616548706,-6.523276201346351,-6.1514239345719615
34,Q0297,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
35,RDN18-1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
36,RDN18-2,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
37,RDN25-1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
38,RDN25-2,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
39,RDN37-1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
40,RDN37-2,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
41,RDN5-1,-2.3118057316137803,0.6511044349132272,-3.5164862523364677,-2.0291770863357583
42,RDN5-2,-6.144230264094534,-0.4889228975004464,-5.8482692184393565,-6.100734615515079
43,RDN5-3,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
44,RDN5-4,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
45,RDN5-5,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
46,RDN5-6,-1.004140759265472,1.3814445427385484,-5.948316773761064,-3.7168299469981223
47,RDN58-1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
48,RDN58-2,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
49,RNA170,-5.08430274715143,0.681003339792391,-5.657400621882003,-5.269582917956241
50,RPM1,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
51,RPR1,4.934572274947776,0.9616382500943077,-5.508772009161905,-3.9216549234232576
52,RUF20,-5.590332528011804,-0.026444530144122017,-5.349189796890928,-3.4895865118373273
53,RUF21,-4.795931688090751,0.34916071271932525,-3.8197008239377315,2.6952817412162084
54,RUF22,-6.859644686659646,0.09603985879789417,-6.523276201346351,-6.2787231718803485
55,RUF23,-5.962019948373026,0.4439635370317266,-6.011115796436319,-5.89320957247212
56,RUF5-1,0.0077806490423433785,0.28071297110130866,-4.326596949914406,1.944974852646687
57,RUF5-2,-3.2696027123629716,0.22202188494992103,-5.143197906899817,-1.564516260356161
58,SCR1,72.35032140051388,1.3711561577568576,-1.0525325126370204,2.8550499765270367
59,SRG1,-5.139437426395747,-0.07586085202256942,-4.804333626258785,0.4687110675415687
60,TLC1,-4.320287918171155,-0.05355726084739884,-2.083683888475447,11.497466331102991
61,YAL001C,-3.7455794017211543,0.13113520128597198,-3.036755003889469,3.9470466897807985
62,YAL002W,-4.074424311235504,-0.11899424589873256,-4.8893843437460145,1.468146036040305
63,YAL003W,68.9902798969584,-0.2047726233392532,120.05690567100426,23.12524599191358
64,YAL004W,-7.161155733562027,0.09603985548577902,-6.71194534065368,-6.612966085102985
65,YAL005C,260.56330909910105,0.34668575331943224,-4.3926614033197895,-4.336389482300685
66,YAL007C,-5.070831559806947,-0.022534084811286322,-4.758164163853182,-0.7220757097612431
67,YAL008W,4.9681294982097475,0.3905995637776182,-4.4097164706209595,-1.9375979405807662
68,YAL009W,-4.669022285559557,0.11333801493363047,-5.127247089706809,-4.170997656273289
69,YAL010C,-5.271617936884363,0.04681624981588061,-5.115603445254349,-4.527580021522116
70,YAL011W,-2.3015049282395044,-0.21247261636401257,-4.544973418429251,-3.629283382103214
71,YAL012W,3.9708989464158315,0.10023180223912327,-1.4183670212689332,-3.436609563953962
72,YAL013W,-5.131509149676065,-0.00180097837553882,-3.4761067432943453,2.1958830329594843
