,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-4.130191617659636,0.6555798420668285,4.568651229523764,-4.5701059303425575
1,21S_rRNA,17.02109911227486,0.9754449397441395,39.93655512138129,2.402979736078569
2,HRA1,-6.383421077257819,-0.04141150179979558,-6.374677327596505,-5.45062501932499
3,ICR1,-5.298867733333119,-0.11684820706112467,-4.565560548450019,-5.152112665514781
4,LSR1,-4.874082591322706,0.10723472640970211,22.48234522134812,11.289392762725857
5,NME1,-5.818587230882549,-0.057353257290498255,-3.384922274426863,-2.244977933360049
6,PWR1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
7,Q0010,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
8,Q0017,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
9,Q0032,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
10,Q0045,-6.425446519101368,0.32115867511345186,-4.872493214567346,-6.2533945410313505
11,Q0050,-5.063536712732097,0.7361972037546322,-3.9781228723726816,-5.805046766215344
12,Q0055,-6.053426961690792,0.16915570623490606,-1.480564663637079,-6.046292867692138
13,Q0060,-6.545072260579715,-0.6788414918661287,-5.575666850590803,-6.2795928310266635
14,Q0065,-6.550441572699862,-1.2638040064774894,-6.324120639997969,-6.555915381416291
15,Q0070,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
16,Q0075,-6.805817049470075,-0.6788414500469679,-6.27884036132379,-6.555915381416291
17,Q0080,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
18,Q0085,-6.430918786113262,0.6430868118199699,-5.575666850590803,-5.57423033271824
19,Q0092,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
20,Q0105,-6.2829849029989475,0.9061212872533491,-5.575666850590803,-6.2533945410313505
21,Q0110,-6.550441572699862,-1.2638040064774894,-6.324120639997969,-6.555915381416291
22,Q0115,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
23,Q0120,-6.805817049470075,-0.6788414500469679,-6.27884036132379,-6.555915381416291
24,Q0130,-5.746382324402678,0.9061215793935196,-5.3948948484415045,-5.726947649981014
25,Q0140,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
26,Q0142,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
27,Q0143,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
28,Q0144,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
29,Q0160,-5.9076422262927055,-1.1382733612699034,-4.516225492720508,-6.228687065674202
30,Q0182,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
31,Q0250,-6.299080091248518,0.5138038365456548,-5.888672003891162,-6.072491165169703
32,Q0255,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
33,Q0275,-6.286815112835961,0.08015053364197249,-4.695009205894088,-6.126964959288291
34,Q0297,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
35,RDN18-1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
36,RDN18-2,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
37,RDN25-1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
38,RDN25-2,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
39,RDN37-1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
40,RDN37-2,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
41,RDN5-1,-0.6931741490883525,0.47805865194631464,17.023822743260784,-5.155318603862478
42,RDN5-2,-5.8347071536005375,0.683729144018396,-5.778242825300732,-4.91102990556524
43,RDN5-3,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
44,RDN5-4,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
45,RDN5-5,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
46,RDN5-6,-0.7081999959183037,0.6488522836303161,5.841075096370771,-3.3855016606413324
47,RDN58-1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
48,RDN58-2,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
49,RNA170,-6.0629538004982155,-0.13827319488458198,-5.798181470898827,-5.786065291037638
50,RPM1,-7.061192518784662,0.321158605662395,-6.630427069706371,-6.555915381416291
51,RPR1,-5.364449782304351,-0.12158333563792673,-4.243634298175882,0.5960787746704072
52,RUF20,-4.709736590772969,-0.24131227437792002,-5.227248591187348,3.050060967569647
53,RUF21,-2.525875389791633,-0.835570242828266,-5.434084842636163,7.536568778962049
54,RUF22,-6.754793207282659,0.32115861955260405,-6.374677327596505,-6.2795928310266635
55,RUF23,-6.142768872382073,0.17676883493235965,-6.045702183752409,-5.859520602574376
56,RUF5-1,-1.292808937470548,-0.3041436082473484,-4.831271749177454,11.689921199260686
57,RUF5-2,-1.1369477101874748,-0.3981140688638611,-5.185193205141599,7.084886238179421
