genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.81671881140635,9.03839508013868,3671.88178292161,9.35043941964176e-31,2.23131114279187e-27
YML123C,-4.5958244852931,9.1046070325083,3650.25754680146,1.01338688054036e-30,2.23131114279187e-27
YHR215W,-4.47652680496766,7.32991115563254,3592.61204823526,1.26038434559174e-30,2.23131114279187e-27
YGR234W,-4.33031648485375,8.62691918596683,3553.31065540471,1.46195652271376e-30,2.23131114279187e-27
YIL121W,-2.77520773644346,6.71698398189979,3113.08755086204,8.84483551441919e-30,9.77479596320768e-27
YAR071W,-4.30005849852697,7.69073451175644,3094.29298177365,9.60667907931959e-30,9.77479596320768e-27
YOR290C,-7.48350609736625,6.60454287163596,2910.15845918756,2.71525092380313e-29,2.36808669854545e-26
YOR153W,-2.91215500866458,9.92004452704445,2406.94054928605,2.90996623807878e-28,2.22066798543387e-25
YPL257W-B,-2.50463026491936,7.38630504893706,2347.19925903215,4.09213361438938e-28,2.77583063509413e-25
YER081W,3.10448954585809,9.10397181496121,2135.53508411302,1.47303322640577e-27,8.99286784720724e-25
YPL019C,-2.56539303896009,8.01451489688627,2108.32644482073,1.75244998702642e-27,9.72609742799664e-25
YLR227W-B,-2.40093068076271,7.47661552289288,2045.63037896873,2.63746152224505e-27,1.34180854944217e-24
YOL103W-B,-2.51944901004651,7.83065275101868,1993.60780812525,3.73781941804311e-27,1.65054497155172e-24
YML039W,-2.50101274713762,7.63338733558127,1991.76068862254,3.78503351379592e-27,1.65054497155172e-24
YDR365W-B,-2.42645267013663,7.49605606255876,1956.11834367236,4.83272204622494e-27,1.96691787281355e-24
YBR012W-B,-2.08639795759148,7.15732487572098,1930.1044692094,5.79239072575052e-27,2.21015908629418e-24
YDR261C-D,-2.63305923540724,7.58744695006028,1915.72395365291,6.4090517410747e-27,2.301603581133e-24
YJR027W,-2.45683838962015,7.85912972054456,1866.66564036659,9.10244709684889e-27,3.08724664034791e-24
YAR009C,-2.52088911598918,7.26210356667907,1856.48310858662,9.80149815711365e-27,3.14937611837783e-24
YER138C,-2.50662868632114,7.59874338774847,1824.81945028405,1.23676713801034e-26,3.77523168877655e-24
YML045W,-2.35403425908989,7.65476032362894,1810.90568099653,1.37156404628228e-26,3.9873326202635e-24
YOR142W-B,-2.19814808653162,7.266125371337,1754.74690880295,2.0994145737922e-26,5.59019447714436e-24
YGR038C-B,-2.3012592127527,7.60720388857827,1754.33553670175,2.10605197337134e-26,5.59019447714436e-24
YJR029W,-2.37342806463813,7.71647503786009,1724.43531023466,2.65654417953821e-26,6.75758425670032e-24
YDR316W-B,-2.34700585388127,7.47041685438971,1715.77974143877,2.84338840921492e-26,6.94355449530283e-24
YHR214C-B,-2.24379231128732,7.59441594448125,1704.58103926403,3.10626599758676e-26,7.29375150587198e-24
YPR137C-B,-2.33852044576058,7.40660282236944,1675.58782336177,3.91598725351497e-26,8.85448228989219e-24
YLR157C-B,-2.48912248645501,7.91449916922134,1668.41023065134,4.14957776791356e-26,9.04756152611153e-24
YPR158W-B,-2.40069338379609,7.46236363730712,1640.50140355669,5.21072244511821e-26,1.09694691473954e-23
YJL012C,-1.40794499520529,8.18885762384803,1635.41099309095,5.4337592701449e-26,1.10577001147449e-23
YGR027W-B,-2.42695114012731,7.77492959965133,1630.54039951381,5.65703460764798e-26,1.11407084773197e-23
YPL025C,3.77957583305329,3.9876174169515,1630.93150506716,5.88102477615185e-26,1.12198925807522e-23
YDR210C-D,-2.10620355497893,7.40700537982865,1539.28093995614,1.23022343080023e-25,2.27591334698042e-23
YER001W,-2.41532139400213,6.35772763314262,1529.72915347474,1.3385864036521e-25,2.40354999832238e-23
YPR158C-D,-2.49040235264888,7.82270712100929,1519.77609315656,1.46096872655153e-25,2.54834687874202e-23
YBL005W-B,-2.24398035377457,7.44366119877153,1514.81859564198,1.52675586154344e-25,2.58912348186742e-23
YDR098C-B,-2.15834278487842,7.37590417290198,1441.14225752335,2.98880374618111e-25,4.93152618119883e-23
YMR050C,-2.33473575941303,7.81751334415465,1424.88150369911,3.48217260331229e-25,5.5869363379651e-23
YGR161C-D,-2.13333388188286,7.53386383322531,1422.27619920131,3.56905024046911e-25,5.5869363379651e-23
YNL284C-B,-2.19387439718101,7.97219845343556,1398.873714677,4.46212870925016e-25,6.81032394249306e-23
YKL109W,-2.16903105011809,7.72071649499247,1393.84185922895,4.68389375830347e-25,6.97443204742505e-23
