"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",28.1430647576642,0.553747429831012,1.07709717019413,0.51411093182169,0.607174434847228,0.721448369725008
"21S_rRNA",118.352388514697,0.384860319432509,0.930111265238646,0.413778795952721,0.679036114230184,0.780923119547629
"HRA1",2.79423844405664,-0.478544873100681,0.73688827885048,-0.649413061430688,0.516071423789506,0.645089279736883
"ICR1",140.479831754314,0.188792410471762,0.117406260138258,1.60802678025378,0.107829313677501,0.195272101438508
"LSR1",241.326930864925,0.175530756691023,0.500126163693572,0.350972953293784,0.725608639412723,0.814167539506922
"NME1",28.9897380868392,0.376395350672101,0.443616141188447,0.848470819081873,0.396175817052518,0.530758006581845
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.20944924044675,0.940707309443992,1.08368485412084,0.868063538829427,0.385359549938775,0.520286710529917
"Q0050",10.923227956964,1.33136982799736,1.01113990749908,1.31670189073076,NA,NA
"Q0055",10.3082498896093,1.07693539324536,1.27519820906857,0.844523922310064,NA,NA
"Q0060",0.624402033616236,-0.811785278572805,1.56765204834287,-0.517835114897421,0.604573316042077,NA
"Q0065",0.288276545333705,-0.384263122718447,2.1946207211949,-0.17509318079765,0.861006416436401,NA
"Q0070",0.128983329875594,0.571229605138672,3.11653965008542,0.183289696032911,0.854570718820509,NA
"Q0075",0.158316222214644,-0.390555180326508,3.04051915555384,-0.128450162733925,0.897792735787753,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",1.16185667584173,0.520949749905921,1.25660460064539,0.414569347938376,0.678457190951422,0.780623075158627
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.675190174292063,0.387337151298274,2.00143734906666,0.193529490932555,0.846544312178258,NA
"Q0110",0.267854540041984,-0.879560129354363,2.18042663605038,-0.403389004157276,0.686662074599894,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.555776260324188,0.364190138645737,1.51861042235814,0.239818016051947,0.810471339688493,NA
"Q0130",3.60595915284434,1.46494470479312,0.744393479317145,1.96797089912309,0.0490713861470768,0.102693056433546
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",2.02268388480933,0.76289666492716,2.09853191950469,0.363538270653145,0.716202829724306,0.806769301734209
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",2.06927502752223,0.385151452259899,0.971161507483061,0.396588465762083,0.691670959519798,0.78994362192995
"Q0255",0.128983329875594,0.571229605138672,3.11653965008542,0.183289696032911,0.854570718820509,NA
"Q0275",2.8318628489102,0.15790381721586,1.29969681378108,0.121492809354888,0.903300709819567,0.935023907438009
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",133.339108310897,0.394158862827361,0.821430654901976,0.47984435505928,0.63133807084494,0.742154457165207
"RDN5-2",2.99057568979577,0.115628378612746,0.637931003896407,0.181255304894262,0.856167186403285,0.907242604662751
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",71.4741242014068,0.60352066011616,0.977169777689287,0.617621086832326,0.536825141159643,0.66259558259509
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",16.5117809583095,0.73753822822525,0.282487265186133,2.61087248566508,0.00903115611150124,0.024873470432329
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",50.7796801692724,-0.681047097221891,0.361509217734,-1.88389967340475,0.0595785474301714,0.120621390956937
"RUF20",138.659259224052,0.424298534828389,0.26559387425624,1.59754638926285,0.11014396577873,0.198590625029228
"RUF21",45.3218952287283,0.278876681562052,0.443123569161995,0.629342921410034,0.529124577344684,0.656425256909162
"RUF22",0.308292211644758,-0.879289366320409,2.10611571580278,-0.417493378793413,0.676317566338156,NA
"RUF23",8.9569401336664,0.106700267965916,0.352977455892028,0.302286353377068,0.762433780465645,0.840570034860706
"RUF5-1",336.19799534141,-0.0926750641413273,0.262204394235527,-0.353445884885061,0.723754191533311,0.812805065133695
"RUF5-2",217.173749899574,-0.0866485107682654,0.261217522735298,-0.331710177253575,0.740108115068433,0.824773561542514
"SCR1",596.679100434838,0.180991571336941,0.936749734716873,0.193212300606249,0.846792705753164,0.901239759756954
"SRG1",201.021324401009,-0.994122380621541,0.205066891066138,-4.84779564098876,1.24840904445754e-06,1.00207254603839e-05
"TLC1",1524.08905851064,0.244343858899029,0.122686141601087,1.99161743706564,0.0464130486972666,0.0980326893958291
"YAL001C",577.419143114662,0.31531463309228,0.112422682094831,2.80472434224888,0.00503596282863579,0.0150781440439391
"YAL002W",496.287593107228,-0.0802080964330657,0.102037098678981,-0.786067983816443,0.431827659797898,0.565641875982538
"YAL003W",8302.37726658766,-0.905253304781498,0.120360355274016,-7.52119169738717,5.42791944830161e-14,1.17664438040486e-12
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",11900.7354193392,-0.947004510914315,0.161313874038134,-5.87057075258415,4.34297387437809e-09,5.33958914778948e-08
"YAL007C",1116.08773210294,0.226477149877456,0.0808084997747365,2.80264019885022,0.00506861808917221,0.0151552600760639
"YAL008W",443.389637117856,0.15408564157729,0.122433374286188,1.25852646368395,0.208201422742666,0.328398127303534
"YAL009W",359.105847154713,0.299411531445012,0.0861301848757062,3.47626713999385,0.000508445552908049,0.00205814262510077
"YAL010C",339.778083167243,0.043241980656098,0.0862655020358518,0.501266203008089,0.616183787506862,0.729356758526579
"YAL011W",440.872417835723,0.334011575462603,0.0846824511548123,3.94428327129997,8.00390023328865e-05,0.000409198623253469
"YAL012W",5886.59569173526,0.115901174839727,0.170406478019129,0.680145357072146,0.496412427419711,0.627177510869611
"YAL013W",1259.58387727221,0.261402378163308,0.117093055241373,2.23243280845699,0.0255863714490418,0.0600797279533507
"YAL014C",1153.81346223977,0.179710395419705,0.137060793389732,1.31117288157452,0.18979936210668,0.305440243292558
"YAL015C",512.419253594287,0.509054993254648,0.0947206211223866,5.37427845407505,7.68899569123106e-08,7.75964496251343e-07
"YAL016C-A",22.7174234363062,-0.629306241653226,0.287165437902335,-2.19144144312817,0.0284198628425142,0.0655850667222971
"YAL016C-B",56.9641255114381,0.694253576590356,0.177586191502099,3.90938941095627,9.25297028196787e-05,0.000464410313466628
"YAL016W",1687.42886465672,-0.0176380611142759,0.0491493089987624,-0.358866919466153,0.719694647881985,0.809625764687996
"YAL017W",1216.27577133769,-0.00345263040868945,0.125240717602619,-0.027567954534119,0.978006740523563,0.984569784518748
"YAL018C",2.32586002890032,0.421443072261582,0.735303402519307,0.573155340798951,0.566539519460341,0.687612797634889
"YAL019W",638.789687221332,-0.537129959645738,0.169050223385858,-3.1773395437623,0.00148632910211399,0.00524379699551541
"YAL019W-A",0.891304864017481,-0.631830729282476,1.12364443003499,-0.562304864771859,0.573908324397112,0.692865796837463
"YAL020C",466.012155258414,0.0631674926635065,0.171358025155214,0.368628738609063,0.712404471569517,0.80375714220906
"YAL021C",1131.24820527963,-0.423686429999201,0.113087407891633,-3.74653940609551,0.00017929084982984,0.000840346159586521
"YAL022C",1059.40830321272,-0.0504183322807869,0.149905830024329,-0.336333365237391,0.736619492107726,0.822787237576927
"YAL023C",3680.77500852893,-0.129701357469018,0.114803716732807,-1.12976618841429,0.258574758941191,0.387538699436536
"YAL024C",268.063401674743,0.276889736506004,0.0918179412937183,3.01563869331654,0.00256438629540922,0.00842858138989862
"YAL025C",704.945540379357,-1.06195398176736,0.220093022726237,-4.82502338608105,1.39986840862515e-06,1.10348478622485e-05
"YAL026C",901.236186345248,-0.00791519428126109,0.0833139953233989,-0.0950043777223357,0.924311349731606,0.948934693056751
"YAL026C-A",28.6988017276481,0.797256471361774,0.350673568223198,2.27350032510672,0.0229960465562131,0.054927128236841
"YAL027W",233.130714922773,-0.0754057652934939,0.0970655733315146,-0.776853859771223,0.437244995967998,0.570696083071719
"YAL028W",478.384680571216,0.0903676381258423,0.11002511231316,0.821336476972936,0.41145463566799,0.546340126748348
"YAL029C",1286.15680626668,0.00313344735316847,0.0981998591714462,0.0319088782774913,0.974544718404777,0.982295762356604
"YAL030W",728.92147207598,0.109230195659713,0.119623687411545,0.913115103064198,0.361182007882559,0.496908023370786
"YAL031C",514.691726385754,0.156721857677439,0.0854886298230148,1.83324797697537,0.066765702022809,0.132255611352412
"YAL031W-A",12.3897153887159,0.905021486786327,0.347053323658028,2.60773035465322,0.0091144721109624,0.0250790693992661
"YAL032C",609.401845449064,0.203906820341415,0.103396299078255,1.97209012468705,0.0485993190973135,0.10193173547145
"YAL033W",259.316021076662,-0.173979243180648,0.148613204656349,-1.17068495752417,0.241725433825134,0.368266970215236
"YAL034C",581.356931052925,-0.0349697042805565,0.0882173767646131,-0.396403810259114,0.691807155652008,0.78994362192995
"YAL034C-B",35.6359373556291,0.16353604239504,0.211303936816092,0.773937508496935,0.438967747161218,0.572799016988556
"YAL034W-A",135.008249040825,0.350094776432454,0.115119096919212,3.04115290861032,0.00235674111920476,0.00782414306073521
"YAL035W",4355.04908941667,-0.351812743964129,0.120522855909983,-2.91905416037346,0.00351095217939291,0.011086331989554
"YAL036C",546.408206706332,-0.599665681350018,0.164144229179162,-3.65328518918255,0.000258906395159015,0.00115595741470048
"YAL037C-A",36.8861962208886,-0.00533899045884423,0.683431652650413,-0.00781203275870983,0.99376696307155,0.995731228013002
"YAL037C-B",225.887636042024,-0.314903249616541,0.28828407922672,-1.09233659542082,0.274685180744241,0.4052035174884
"YAL037W",65.5356841118115,0.718420922915455,0.149449550223066,4.80711331578551,1.53125207358241e-06,1.18997065623916e-05
"YAL038W",20829.6581109631,-1.40965778083923,0.204189223250908,-6.90368354605593,5.06711115089553e-12,9.0006098340705e-11
"YAL039C",1932.76996830221,-0.0764589890590868,0.14141769888363,-0.540660678703333,0.588741485911087,0.705162921147594
"YAL040C",803.616410558537,-0.0988937312520604,0.162915555462059,-0.607024485608997,0.543834662638267,0.669006986519727
"YAL041W",684.865932231707,-0.0804670902317353,0.0969230197308528,-0.830216500220337,0.406416387819088,0.541395592425266
"YAL042C-A",0.158316222214644,-0.390555180326508,3.04051915555384,-0.128450162733925,0.897792735787753,NA
"YAL042W",3670.01804822526,0.055766941927062,0.123672223741875,0.450925359306688,0.652043345613712,0.759878013643866
"YAL043C",878.755726934545,-0.0207113871164828,0.121047474845114,-0.171101356248728,0.864144069466908,0.912467459988291
"YAL044C",1213.3425865064,-1.38016245674848,0.187618298735052,-7.35622519793494,1.89183752392743e-13,3.824297325976e-12
"YAL044W-A",51.5496039398213,0.238151125717041,0.174935717814307,1.36136364084227,0.173398800349013,0.284536378062748
"YAL045C",2.78162145105588,1.13194759435179,0.687870756143765,1.64558179605939,0.0998498895527343,0.184007486619832
"YAL046C",287.038247554794,-0.151828667588661,0.161789213869835,-0.938435041230947,0.348020885076738,0.483138325817506
"YAL047C",207.331265104882,0.194692807316064,0.0954270533632244,2.04022654430085,0.0413277670933596,0.0889741865877948
"YAL047W-A",1.09825118697983,2.77596210633153,1.14807058833141,2.41793678415372,0.0156087882505643,0.0395166786673909
"YAL048C",146.10256081504,-0.280538013728817,0.137123026073937,-2.045885521645,0.0407676351442873,0.0881137145296338
"YAL049C",737.403855014849,0.311747773002923,0.0795654596879315,3.91812947761061,8.92387707826375e-05,0.000450984278725139
"YAL051W",517.03099527789,0.0722923513281914,0.0720002057196613,1.0040575663029,0.315350867104131,0.447879787546599
"YAL053W",3978.52965874287,0.357330164226277,0.129213846490845,2.76541697295262,0.00568500750981706,0.0167641852334822
"YAL054C",376.623805292245,0.648836818967057,0.142619713768797,4.54941888341534,5.37942653474944e-06,3.73162324884198e-05
"YAL055W",406.809391509088,0.151989565584975,0.156608012950888,0.97050950791796,0.331792587961184,0.465611830209583
"YAL056C-A",3.97340917860526,0.476326134555123,0.634138904415327,0.751138482812837,0.45256931797475,0.585939450973203
"YAL056W",1315.97459529956,0.248011869180598,0.0588176592734976,4.21662256274704,2.47988529798854e-05,0.00014736198479481
"YAL058W",270.613630095942,-0.226606315777169,0.139310230949882,-1.6266308241115,0.10381552866498,0.189671287469426
"YAL059C-A",0,NA,NA,NA,NA,NA
"YAL059W",111.89318157139,-0.473307939318363,0.242609234462892,-1.95090652821279,0.0510681659373858,0.105929875205342
"YAL060W",1552.63070640723,-0.547371885434141,0.151254215477831,-3.6188868105588,0.000295873005190392,0.00129126033391039
"YAL061W",1496.10168840712,-2.40067357549985,0.192315082774902,-12.4830228646692,9.24104472575055e-36,4.47782976049236e-34
