,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-4.210225543885221,0.8360408653894513,-2.260819016347611,3.3789279707579594
1,21S_rRNA,-4.9293138252288635,0.18682675058929415,3.2211544175651166,56.45557423738618
2,HRA1,-5.682301269390519,-1.056205163999267,-5.770640143171049,-6.13805136109459
3,ICR1,-5.534448242896826,0.02070809024280704,-5.24440917616689,-5.099419097798126
4,LSR1,6.143464882777875,0.6113860102722637,-4.737393094613012,74.63610902240912
5,NME1,-5.825924815691097,0.1872498276782574,-5.392151424801654,-2.859346561906542
6,PWR1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
7,Q0010,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
8,Q0017,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
9,Q0032,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
10,Q0045,-6.246320012663311,0.9735428559900923,-6.200848085802857,-5.6648539694278455
11,Q0050,-6.065725799415951,-0.14931426770731018,-4.402956563552972,0.7013456280614578
12,Q0055,-5.823433746408963,0.4462961676519349,-5.766464015177419,-2.536067056719243
13,Q0060,-6.730386089037382,-1.2488498350539234,-6.13145485605395,-6.61000264997144
14,Q0065,-6.387060932307523,-1.2488499122105183,-6.145302556278697,-6.421225960010941
15,Q0070,-6.730386089037382,-1.2488498350539234,-6.283477589012106,-6.61000264997144
16,Q0075,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
17,Q0080,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
18,Q0085,-6.51981341172443,-0.663887355437391,-6.051840768268006,-6.157192009693349
19,Q0092,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
20,Q0105,-6.505628371187885,0.4881159167158922,-5.747795279371104,-5.25157059506159
21,Q0110,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
22,Q0115,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
23,Q0120,-6.677132256307711,0.3361127777711733,-6.283477589012106,-6.232449256802141
24,Q0130,-5.855432106987551,0.9735430485411541,-4.9804759890693155,-2.5194879709637057
25,Q0140,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
26,Q0142,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
27,Q0143,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
28,Q0144,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
29,Q0160,-5.946674976615687,-1.4712424773078643,-5.997339467435047,-5.704381324723401
30,Q0182,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
31,Q0250,-5.973411847079922,-1.248850066523739,-5.693293886615757,-5.704381324723401
32,Q0255,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
33,Q0275,-6.090276905116547,1.1661879899844705,-6.515114387091458,-3.893138137204201
34,Q0297,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
35,RDN18-1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
36,RDN18-2,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
37,RDN25-1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
38,RDN25-2,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
39,RDN37-1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
40,RDN37-2,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
41,RDN5-1,18.84661782511984,1.599978030504814,-3.8321627691492863,56.61126536149992
42,RDN5-2,-5.94976046891063,-0.6963091173612416,-5.8376183747619725,-5.955247270198594
43,RDN5-3,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
44,RDN5-4,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
45,RDN5-5,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
46,RDN5-6,24.912774936539968,2.8122721880218147,-5.821987196431322,64.1303463817756
47,RDN58-1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
48,RDN58-2,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
49,RNA170,-6.028259380761901,-0.06122285434494721,-5.664439648230884,-5.136119337090296
50,RPM1,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
51,RPR1,-3.3834417717691445,0.49639911617699306,-5.431927525450704,12.152275928451894
52,RUF20,-5.530544794189715,0.01558625126141358,-4.9941617093095365,-4.8561612112626955
53,RUF21,-5.056609498179355,0.30313725807464553,-4.9077363239460725,5.71088086800342
54,RUF22,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
55,RUF23,-6.054335905007587,0.36782189268251075,-5.900862231205092,-5.91142737572561
56,RUF5-1,6.547643292618008,0.45390562633563786,-3.322017714703024,16.5582623022241
57,RUF5-2,0.6175481890924701,0.39482457011109845,-4.266464253206969,11.858627205812315
58,SCR1,252.88806865165873,2.06935286199635,-4.854411255089224,751.8156325533472
59,SRG1,-3.5843022603738666,-0.2129056564237152,-4.57593490033179,-1.5220843823156482
60,TLC1,-4.72810152042868,0.036519282590187135,-4.592787105770714,13.927189890022007
61,YAL001C,-3.436888918852598,0.1598073347047308,-4.073506821917292,6.481230388193045
62,YAL002W,-4.456813854390007,-0.10583537723024333,-4.913437792598336,-2.3166825898021703
63,YAL003W,31.65066433176817,-0.1595351908333708,5.131612272902366,30.06266248304676
64,YAL004W,-7.070484885963047,-0.24884976844964585,-6.515114387091458,-6.61000264997144
65,YAL005C,181.37978259573464,0.3106636990396958,66.55542581677591,10.679921274023933
66,YAL007C,-4.248619612100049,0.07877166912795895,-3.5318385988848613,-1.6549851698728173
67,YAL008W,-0.25864824662830427,0.2848083854557786,-4.5066457994951055,-4.3712628064355625
68,YAL009W,-5.083370075712797,-0.0730570361825679,-4.598936039271388,-3.0619532467478368
69,YAL010C,-5.3059398316505595,-0.02891996173808856,-5.054492110100032,-3.9865124176696707
70,YAL011W,-5.095848924461666,-0.06217689350748877,-3.3140012380177777,-2.989994991945559
71,YAL012W,9.36301464210971,0.1427355729760554,-3.293545899933227,-4.404111673117393
72,YAL013W,-4.271874427057708,-0.07530063292185635,-4.497597818744173,-4.417691646243749
73,YAL014C,-4.656361976172753,0.05567954874690758,-3.160914844165971,-2.95948810000421
74,YAL015C,-5.0491927281937095,0.06824421633208916,-4.241495418271361,-5.044481922020612
75,YAL016C-A,-5.838381764910766,-0.07689734822159741,-5.02364773631818,-5.615951812616417
76,YAL016C-B,-5.055272151397947,0.3573309134762807,-5.510787121780388,-5.481140990057675
77,YAL016W,-4.991747545074897,-0.005537057958675261,-4.697255121069808,-3.8718908319126233
78,YAL017W,2.9232026380539518,0.22306944615988675,-3.5521566572079095,11.005861667877218
79,YAL018C,-5.643742832339538,-1.2488502208369996,-5.970255479953044,-6.19292196439369
80,YAL019W,7.0818961305640995,-0.34400405838362574,15.934989457123244,2.8062098393552026
81,YAL019W-A,-6.536883437625084,0.7511503331019908,-6.283477589012106,-6.256759919909581
82,YAL020C,-2.0759139173950367,-0.24077834564911385,-4.670851646940855,-2.421540564271047
83,YAL021C,-4.560263295664592,-0.0546182590820988,-4.4497875936509725,-4.49150444300301
84,YAL022C,-4.679816320174236,-0.05788305968209505,-4.817216056668266,-3.700621810337011
85,YAL023C,4.9747017902508315,-0.1399583074222583,-1.0038504287162673,-4.105197770407138
86,YAL024C,-4.677211803471542,-0.14431141179404863,-4.7714968677386365,-4.799697397560422
87,YAL025C,31.372465138073558,-0.5222240998256951,29.887317864603208,-4.9878821681556955
88,YAL026C,-5.029660859086054,-0.029675321386220702,-0.8064270207418793,-1.2440198150707842
89,YAL026C-A,-5.838520876104527,0.15324910368135147,-5.282672889116742,-3.806587218888153
90,YAL027W,-5.379284357714372,0.037404345920922004,-4.748477569792261,-4.9815417043754096
91,YAL028W,-5.258152211479196,0.028176415511676496,-4.841197387212843,-4.440121436562041
92,YAL029C,-4.273504181737278,-0.06628364673007704,4.198193027473648,5.012806608655632
93,YAL030W,2.326923085341749,0.29110510195828465,-2.2305128995622963,-4.898182499016673
94,YAL031C,-5.264718601519503,-0.013689962481221115,-4.1524855972451284,-3.3177087946596133
95,YAL031W-A,-6.09800551347668,0.16618791214699835,-5.813549802032659,-5.099271132552159
96,YAL032C,-4.780197264649928,-0.0797703058417519,-4.773481201940785,-1.6501919363050905
97,YAL033W,-3.99136765460302,-0.19859694629587366,-5.130947993654786,-3.5493722265538876
98,YAL034C,-5.196453213072038,-0.02461985154642229,-4.945281668917535,-4.943801476891437
99,YAL034C-B,-5.838697392522513,0.014184703874012978,-5.5396244528943805,-5.600817302962943
100,YAL034W-A,-5.368596093166256,-0.11631398832639471,-3.3094031458222446,-5.378511460943713
101,YAL035W,18.39705080310853,-0.1929838304595723,35.987777016251826,-2.238304776643399
102,YAL036C,11.12260653077138,-0.43198464968463607,2.264399275854463,-5.010771220852461
103,YAL037C-A,-5.3811892025792964,0.21802800941798847,-4.237556887605682,12.282584648690646
104,YAL037C-B,-2.079852105071635,-0.3127927488938603,-2.489686579575596,7.985164047240845
105,YAL037W,-5.52379482086207,0.16341169515218196,0.0036196414219231707,-5.481140990057675
106,YAL038W,8.33800445986743,-0.06143611937703619,-4.0103037581497505,26.43078539810412
107,YAL039C,-4.455398694387825,0.04535543025171385,-3.115679185710116,0.979667666509194
