,locus_name,BF_21,FC
0,15S_rRNA,-4.588675967468266,0.3196702843286577
1,21S_rRNA,21.045204440382783,0.5074562075200235
2,HRA1,-6.302927303285241,-0.474556121019578
3,ICR1,39.31737473138524,0.5459022612765884
4,LSR1,20.997192595953816,0.35683472433407426
5,NME1,-2.2638103506606666,0.37937066482397014
6,PWR1,-7.943597758704247,-0.07722049625536494
7,Q0010,-7.943597758704247,-0.07722049625536494
8,Q0017,-7.943597758704247,-0.07722049625536494
9,Q0032,-7.943597758704247,-0.07722049625536494
10,Q0045,-4.634190796303668,1.092704734899881
11,Q0050,-1.889776623038889,0.6894931858530615
12,Q0055,-1.3243072786985373,0.9404821338236536
13,Q0060,-7.245986575449265,0.09270451010422723
14,Q0065,-7.333143248019275,-0.07722049845307907
15,Q0070,-7.943597758704247,-0.07722049625536494
16,Q0075,-7.122649982584234,-1.0772205224353162
17,Q0080,-7.943597758704247,-0.07722049625536494
18,Q0085,-6.907748064921003,0.5508107699267262
19,Q0092,-7.943597758704247,-0.07722049625536494
20,Q0105,-4.694724503024782,1.8158644490783793
21,Q0110,-7.426047389338972,-0.4922580048469161
22,Q0115,-7.943597758704247,-0.07722049625536494
23,Q0120,-5.776555426184676,2.3822111938891024
24,Q0130,-3.0622970805655805,0.9782750340337235
25,Q0140,-7.943597758704247,-0.07722049625536494
26,Q0142,-7.943597758704247,-0.07722049625536494
27,Q0143,-7.943597758704247,-0.07722049625536494
28,Q0144,-7.943597758704247,-0.07722049625536494
29,Q0160,-6.921240970666647,0.16789203012345338
30,Q0182,-7.943597758704247,-0.07722049625536494
31,Q0250,-4.703024973997647,1.099657487987108
32,Q0255,-7.654035095836049,0.9227795117387141
33,Q0275,-6.947406677426827,0.012977315518088112
34,Q0297,-7.943597758704247,-0.07722049625536494
35,RDN18-1,-7.943597758704247,-0.07722049625536494
36,RDN18-2,-7.943597758704247,-0.07722049625536494
37,RDN25-1,-7.943597758704247,-0.07722049625536494
38,RDN25-2,-7.943597758704247,-0.07722049625536494
39,RDN37-1,-7.943597758704247,-0.07722049625536494
40,RDN37-2,-7.943597758704247,-0.07722049625536494
41,RDN5-1,6.953117088084898,0.38494841739262037
42,RDN5-2,-6.707753475810842,-0.0455116596591896
43,RDN5-3,-7.943597758704247,-0.07722049625536494
44,RDN5-4,-7.943597758704247,-0.07722049625536494
45,RDN5-5,-7.943597758704247,-0.07722049625536494
46,RDN5-6,5.689444257574713,0.5278220771357279
47,RDN58-1,-7.943597758704247,-0.07722049625536494
48,RDN58-2,-7.943597758704247,-0.07722049625536494
49,RNA170,1.5020173661133844,0.682556261905406
50,RPM1,-7.943597758704247,-0.07722049625536494
51,RPR1,29.060935972145327,-0.8362170484877667
52,RUF20,55.66467580780801,0.6644777408873713
53,RUF21,30.066328965128363,0.9002506803145585
54,RUF22,-7.390990109510201,0.24470760530744812
55,RUF23,-2.1315350850443804,0.7442792690487093
56,RUF5-1,18.89238193914749,0.26920079041878114
57,RUF5-2,10.881074008739516,0.2765410853046531
58,SCR1,66.96672855634607,0.3869517400477967
59,SRG1,140.44054053578375,-0.8653345361628422
60,TLC1,631.4617991129097,0.6252883892819443
61,YAL001C,301.8145453127416,0.7162175193118308
62,YAL002W,9.066932955550998,0.16896516351051194
63,YAL003W,2982.1684466154334,-0.5807265867855114
64,YAL004W,-7.943597758704247,-0.07722049625536494
65,YAL005C,3383.358644469705,-0.5188207470292306
66,YAL007C,381.6334529523212,0.5701595475883375
67,YAL008W,131.60400015345525,0.530454911894297
68,YAL009W,123.92701364567768,0.5844849502912699
69,YAL010C,48.88224375385339,0.3880306710827856
70,YAL011W,214.3085657850385,0.6965385325818911
71,YAL012W,1700.3996888764057,0.514869550560262
72,YAL013W,409.06192077415375,0.5474556899489579
73,YAL014C,300.7174973540023,0.4917784111218653
74,YAL015C,252.43775634673347,0.6963045377207986
75,YAL016C-A,-5.018128323681124,-0.2344254636793133
76,YAL016C-B,81.22078876127586,1.2506612507134076
77,YAL016W,120.38102468929748,0.26564872831459163
78,YAL017W,99.73433245326291,0.2872757987295116
79,YAL018C,-6.507745134705381,0.30980273234249833
80,YAL019W,16.17930321289204,-0.183018495183858
81,YAL019W-A,-7.065260526496268,0.18581392740706806
82,YAL020C,75.78963428144013,0.39831243873162675
83,YAL021C,-3.5911947618430906,-0.039691734542408666
84,YAL022C,120.99528898444865,0.3244311236503472
85,YAL023C,129.79582281319256,0.18359957504508054
86,YAL024C,93.7586513052858,0.6064831016922964
87,YAL025C,394.5782404332962,-0.7665357631015782
88,YAL026C,67.25973203886777,0.2776022316918873
89,YAL026C-A,20.932785407540837,1.0577934914598448
90,YAL027W,2.094198652320887,0.17640611546014104
91,YAL028W,66.71124626718739,0.3765841551986106
92,YAL029C,115.73174283609234,0.3009658182850456
93,YAL030W,277.35116005344395,0.5916357015704503
94,YAL031C,121.91211986717056,0.4817738681417658
95,YAL031W-A,16.89089795526123,1.5524127823351486
96,YAL032C,208.75500298072933,0.5714817733024965
97,YAL033W,-3.164392507523141,0.0999589136158242
98,YAL034C,40.74261990682545,0.27042558964219066
99,YAL034C-B,-2.5929622418733445,0.3371513707440364
100,YAL034W-A,59.82617655592475,0.6736653435546343
101,YAL035W,13.722830433908186,-0.06388526224238567
102,YAL036C,54.14506550927218,-0.32698192098447976
103,YAL037C-A,-6.304146336222142,0.017009629127727157
104,YAL037C-B,-3.8776820213310903,-0.09635001936399218
105,YAL037W,42.23804380617567,0.836721078459444
106,YAL038W,22289.353566012636,-1.0383262869484593
107,YAL039C,87.80621969152882,0.20756779908906328
108,YAL040C,39.212966680931764,0.23148085527731266
109,YAL041W,42.8467827931605,0.2569812175263265
110,YAL042C-A,-6.977485512950954,-0.9252174383029745
111,YAL042W,445.95066173941484,0.33442782049959563
112,YAL043C,60.29310496037187,0.2634589674561901
113,YAL044C,956.3636512823003,-0.8874499683437472
114,YAL044W-A,19.472128641611953,0.6727589802050924
115,YAL045C,-4.530004447660285,0.9036709603148556
116,YAL046C,16.05486894899387,0.25930372389351636
117,YAL047C,40.11350824859591,0.455119863180631
118,YAL047W-A,-5.22148009691864,1.3702386282079448
119,YAL048C,0.8810676572395624,-0.20921409658833293
120,YAL049C,276.44099656781077,0.5915351522126057
121,YAL051W,65.96623733032445,0.36641240988482615
122,YAL053W,1423.8822334416823,0.5752505790097258
123,YAL054C,241.7201735579837,0.7960528207816134
124,YAL055W,120.23845430181758,0.5314170770502223
125,YAL056C-A,-6.18036829490439,0.35799505404516624
126,YAL056W,524.8899179948537,0.6196834078478078
127,YAL058W,-0.4819211431235904,0.13604711037973238
128,YAL059C-A,-7.943597758704247,-0.07722049625536494
129,YAL059W,2.499821835710962,-0.27730692486766706
130,YAL060W,85.97599081965996,-0.23161335324976826
131,YAL061W,5293.793917043507,-2.0695453338899323
132,YAL062W,69.22091119058076,0.36387967879521316
133,YAL063C,21.594732070516176,0.27047092549653734
134,YAL063C-A,5.430147283404881,1.3663871539310446
135,YAL064C-A,-4.726800802292448,-0.17708530796624306
136,YAL064W,21.402786766350125,1.9178319988367656
137,YAL064W-B,-5.742867718997152,-0.1527111274141838
138,YAL065C,-3.935760815296514,0.24646694203116742
139,YAL066W,-5.776555426184676,2.3822111938891024
140,YAL067C,100.6089333814402,1.6748593698036642
141,YAL067W-A,-6.781057706257772,0.5077420618252871
142,YAL068C,-5.015549459973037,0.3465876825706438
143,YAL068W-A,-7.642256744082021,-0.07722049669490777
144,YAL069W,-7.943597758704247,-0.07722049625536494
145,YAR002C-A,512.4176780372414,0.5446552504068916
146,YAR002W,19.60589614316047,0.17708541695343394
147,YAR003W,104.37834164535252,0.44878357192917434
148,YAR007C,446.843119222716,0.7577227236397376
149,YAR008W,242.7853577535086,0.9553350356709188
150,YAR009C,4594.1455164304925,-2.168627954880925
151,YAR010C,42.63359092816844,-0.27427389796418056
152,YAR014C,31.726546873482057,0.18970540345035689
153,YAR015W,2137.188496713662,-1.0362884096521705
154,YAR018C,101.04999652634022,0.5480216982240577
155,YAR019C,58.00225247050032,0.430430250134367
156,YAR019W-A,-3.715538852696603,0.7730328091346937
157,YAR020C,5.105288864073434,0.4989742869387671
158,YAR023C,-0.9141327364718005,0.22330498954942926
159,YAR027W,57.004669377703834,0.25175023438551103
160,YAR028W,7.249277830390865,0.1838596403579346
161,YAR029W,-4.154655462653731,0.30490317289832447
162,YAR030C,2.904870143516548,0.5500901355202443
163,YAR031W,5.6408573304735095,0.23610078023742812
164,YAR033W,7.341490690536342,0.20873852297644127
165,YAR035C-A,2.9932885256172903,1.755670159798283
166,YAR035W,324.51734116758826,1.0143466356016921
167,YAR042W,114.19590182833102,0.2872228781182988
168,YAR047C,-6.351425192937363,0.17720093401753786
169,YAR050W,-5.749937901752936,0.01417177297084739
170,YAR053W,27.06326181735588,1.5894590780046838
171,YAR060C,-4.86211597619164,0.6839929464214073
172,YAR061W,-6.302480946471098,0.3324238911132368
173,YAR062W,-5.727860898353917,-0.2836716894217972
174,YAR064W,-6.3537817485842485,-0.005220786241001729
175,YAR066W,-2.4812518633001743,0.24665562402961638
176,YAR068W,239.61003142714185,1.1097249046214637
177,YAR069C,-5.497456675744368,-0.7877140702318524
178,YAR070C,-6.583164877942515,-0.17562428783972805
179,YAR071W,12797.481842063129,-3.9830761045611367
