,locus_name,BF,FC,BF_k1_1,BF_k1_2
0,15S_rRNA,-6.148413140938389,0.1141627883332972,-5.505402235853046,1.1327532488751113
1,21S_rRNA,2.806004796600126,0.4204271008786256,-5.427496255378021,18.61797648295475
2,HRA1,-6.46848690717768,0.2840876785396144,-6.032305175060884,-5.907991734149743
3,ICR1,-4.735244390983512,0.136513678561541,-4.452135832795789,-3.022794908261293
4,LSR1,2.623080566015707,0.30595348315132165,5.307190796955677,12.06436745183388
5,NME1,-6.03634719270435,0.12758339608778904,-5.280259883279184,-3.600404618743223
6,PWR1,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
7,Q0010,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
8,Q0017,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
9,Q0032,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
10,Q0045,-5.826701150169974,1.2840877478708188,-6.305946477798948,-6.25416732340972
11,Q0050,-5.278582000669552,0.5118940021685366,-5.672720948023317,-2.854877334784143
12,Q0055,-5.665920149797348,0.5857436098122694,-6.062027043837419,-4.407438844813099
13,Q0060,-7.216321276456407,-0.30087494708451124,-6.626577736790378,-6.25416732340972
14,Q0065,-7.130802395507122,0.8690500901129998,-6.626577736790378,-6.5619552971972075
15,Q0070,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
16,Q0075,-6.568162249074794,2.284087625147042,-6.626577736790378,-6.5619552971972075
17,Q0080,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
18,Q0085,-6.456902871608298,1.5064800731336603,-6.626577736790378,-5.946379318926504
19,Q0092,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
20,Q0105,-5.532577387268067,2.454012708626839,-6.626577736790378,-6.25416732340972
21,Q0110,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
22,Q0115,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
23,Q0120,-6.8247188919226485,-1.7159124821185536,-6.626577736790378,-6.5619552971972075
24,Q0130,-6.560098785642201,-0.20133933793377026,-6.138489269872791,-4.943474498070607
25,Q0140,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
26,Q0142,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
27,Q0143,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
28,Q0144,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
29,Q0160,-6.759929002834682,-0.300874983504643,-6.626577736790378,-5.023015121302376
30,Q0182,-7.605835354477209,0.2840875662507036,-6.626577736790378,-6.5619552971972075
