"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",17.6753187858925,-0.555630465110564,0.853747987270022,-0.650813206467718,0.515167074050645,0.629903616155466
"21S_rRNA",102.248461047047,-0.235098200574495,0.771576470900205,-0.304698509404006,0.760595784987272,0.833744597586714
"HRA1",3.0014729494699,-0.606972289186308,0.655415848056751,-0.926087294022453,0.354400616550133,0.472725503509269
"ICR1",149.466694630019,0.260150301341392,0.108633658808455,2.39474859076684,0.0166317648843244,0.0375239955677839
"LSR1",217.716886702229,-0.0696649389535537,0.427589648588923,-0.162924755506718,0.87057767917405,0.91331731217576
"NME1",27.9578672424149,0.0351676737802147,0.394859536761411,0.0890637568707487,0.929031240716757,0.954085395766484
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.16910490300117,0.263725645768186,0.804224438352694,0.32792543124949,0.742968044648427,0.821354859321559
"Q0050",9.43682093844812,-0.157935733308801,0.692363162029326,-0.228111115625923,0.819559858868193,0.877946037024462
"Q0055",6.83317376845964,0.114041655765117,1.2962667626434,0.0879769959792529,0.929894959783682,0.954513611878045
"Q0060",0.588085332437963,-0.942682462933539,1.56573176399538,-0.602071494371447,0.547126548290442,NA
"Q0065",0.343488360266498,-1.47769841301057,2.06616622487968,-0.715188543504828,0.47449254721267,NA
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.100688558738664,-1.0113373448303,3.11653965008542,-0.32450649065305,0.745554609081662,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.706735806088466,0.382530006412051,1.67980392033133,0.227723010871768,0.819861582308026,NA
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.55397294780106,-0.283019532740659,1.97625946442262,-0.143209703905629,0.886124566211045,NA
"Q0110",0.100688558738664,-1.0113373448303,3.11653965008542,-0.32450649065305,0.745554609081662,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.309674099598483,0.457900241029324,1.85092834874379,0.247389501241416,0.804606798518414,NA
"Q0130",5.29819399148115,0.77683628884588,0.553612044329779,1.40321421255627,0.160552970676717,0.25438209265494
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.50818491341817,-0.545842798065894,1.12476715425621,-0.485294041527068,0.62746778153759,0.725984851557717
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.56334273055013,-0.515706607318229,1.05644670467547,-0.488152033638694,0.625442157034935,0.724404523654387
"Q0255",0.146825749656935,-0.530443536083505,3.04903439312324,-0.173970991366926,0.861888260090057,NA
"Q0275",1.73872633071813,-1.37981150489263,1.34328165286182,-1.02719448445751,0.304328894739818,0.421910513162021
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",93.2917072765583,-0.571393407877723,0.600922971791894,-0.950859652068023,0.341675626198164,0.459942587943095
