,locus_name,BF,FC,BF_IC_WT,AOTP_WT,BF_IC_Snf2,AOTP_Snf2
580,YBR242W,-5.426605590394482,0.023696212901165,-102.27865471474297,False,-194.51131127745248,False
581,YBR243C,101.3346620349216,0.2606163598068364,-129.20968984819837,False,-165.70034669831236,False
582,YBR244W,2886.2338243335125,-2.374915413431211,63.90942257219059,True,-189.5949218761452,False
583,YBR245C,115.5911076836042,0.2408451301329014,-15.19775986853273,False,-18.137789395548587,False
584,YBR246W,24.88817068605369,0.1372615699776924,-158.3274501349838,False,-186.6243690325411,False
585,YBR247C,475.8130962510213,-0.9194848852358104,258.84833093909185,True,-135.02979013981528,False
586,YBR248C,5.8975036598556825,-0.0663328732354329,472.28315887943734,True,-127.19853749812263,False
587,YBR249C,449.559319796751,-0.2118349718982081,104.11471405151575,True,-45.832315840160916,False
588,YBR250W,11.492098416095535,0.5980372073981571,-219.73736726180672,False,-227.58136628463538,False
589,YBR251W,8.27852194749782,0.1198317388275311,-187.74191915708158,False,-197.69399385888244,False
590,YBR252W,67.32452875933205,-0.2222502757137182,-49.90102912435035,False,-90.79594583180739,False
591,YBR253W,382.1172277378644,0.6070127355471236,-164.055797831915,False,-186.68388441361898,False
592,YBR254C,-4.83346196742865,0.0488328183218521,-181.59728618292618,False,-209.0372892064184,False
593,YBR255C-A,466.7307967634113,0.815214576433269,-151.15398154371601,False,-127.18922340961736,False
594,YBR255W,132.8832451541568,0.3230070879786341,-157.434250792188,False,-172.0207726747116,False
595,YBR256C,666.0270151474344,0.4943432561683157,258.1089140250071,True,-137.198257091337,False
596,YBR257W,133.0481739772833,0.5452172749390065,-147.7137302187802,False,-166.70854549728776,False
597,YBR258C,153.85877119462532,0.6987060808424737,-192.23996862772955,False,-198.46138032876513,False
598,YBR259W,35.53997785056109,0.2956471502940127,-170.0806779483568,False,-193.55786076434376,False
599,YBR260C,55.64118895103032,0.243870574440462,-146.60223541113595,False,-162.72334005568715,False
600,YBR261C,44.85187179521832,-0.1534063704993781,-1.6561100705122074,False,-13.195948030064443,False
601,YBR262C,121.98004671892431,0.3362053111293626,-150.0694515409523,False,-137.32452360937344,False
602,YBR263W,3.716683309459072,0.0402042471831317,-94.26204131275463,False,-150.23204809010494,False
603,YBR264C,193.39341079280223,0.414943080344811,-138.52119657759846,False,-120.02199783440211,False
604,YBR265W,215.94948352958696,0.2840875413077458,-109.97296859726548,False,-117.78937630268929,False
605,YBR266C,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
606,YBR267W,435.58401233106247,-1.0347656847926954,177.00876979598112,True,-176.74238963064585,False
607,YBR268W,24.38344938912005,0.1437676354231731,-83.54854725153027,False,-61.59758503319323,False
608,YBR269C,977.2194331821552,0.8770919374648093,-80.24681034524188,False,-101.86429688730551,False
609,YBR270C,52.14951807513776,0.3487853845819474,-180.00283774442585,False,-179.15952452606686,False
610,YBR271W,89.25544045082864,-0.4446486445112021,32.281320929302076,True,-172.55824817334093,False
611,YBR272C,51.94939841706043,0.2945034545391032,-173.5919925854551,False,-187.23538369383004,False
612,YBR273C,55.91588214917543,0.1782547757071227,-150.23021291732374,False,-179.5276450180898,False
613,YBR274W,9.441453423195371,0.142060721870738,-158.45548039347182,False,-178.31155268117544,False
614,YBR275C,398.4875153470691,0.5617648449741038,-52.67329114706757,False,-38.57846654776443,False
615,YBR276C,182.51367747013404,0.2759033526097081,-129.91168523636964,False,-158.0792391301973,False
616,YBR277C,-7.231218303947779,0.2179825048732365,-257.80067401917785,False,-272.8988946374495,False
617,YBR278W,76.70758509469552,0.4539748770192282,-201.52741110735704,False,-196.88424201201184,False
618,YBR279W,214.93089345577803,0.3111721044380947,-58.6755926677022,False,-52.953066977434766,False
619,YBR280C,16.895238893925715,0.1473095891845266,-6.146781490111639,False,-182.30661393988336,False
620,YBR281C,269.58936241575896,0.4508312955290613,-78.21867305295316,False,-134.93020398516796,False
621,YBR282W,-5.747637156888499,-0.019380064265303,-157.91302635657055,False,-198.10285471034587,False
622,YBR283C,238.9615684544337,0.177782694642801,149.73938219277886,True,-59.89769791382518,False
623,YBR284W,18.255207733680574,0.275065115446312,-198.9012239209826,False,-207.0109692579502,False
624,YBR285W,-5.7906733040305305,0.0421467682227422,-159.64147406663676,False,-170.7218554705966,False
625,YBR286W,95.75951364643603,-0.0683380518542166,259.85304417301825,True,91.2710383406171,True
626,YBR287W,496.9679350153179,-0.3231402614410668,-20.929484771849527,False,-131.72662155827692,False
627,YBR288C,20.8481351848125,0.1571607834123058,-42.08243085768626,False,-119.56670875145075,False
628,YBR289W,4.062171938823482,0.0884539885039802,-167.47339101993447,False,-139.82435992828368,False
629,YBR290W,309.4899326889401,0.3692794685081598,-135.99035787048425,False,-73.60297584919344,False
630,YBR291C,-2.3872594981483863,0.073367357420263,-183.3229068540345,False,-183.69063506362198,False
631,YBR292C,-0.9874407633202796,0.4642469413124558,-223.13757103052384,False,-235.44874569379493,False
632,YBR293W,142.92699879212054,0.4025183583810369,-137.3671547511266,False,-161.13262637998136,False
633,YBR294W,24.550082958576347,0.1887010827899962,-170.31896991602983,False,-148.0208525555738,False
634,YBR295W,-0.6877607718490337,0.0660544358459077,-165.38622757195466,False,-188.18816645897144,False
635,YBR296C,6922.5175027880605,-2.817890036073228,2634.854144173677,True,-210.99727471083162,False
636,YBR296C-A,27.288838340683057,1.4312055940285604,-229.09335028276357,False,-231.6248919509525,False
637,YBR297W,225.06364305283196,0.4114866380622135,-101.17300329557231,False,-75.73095627260851,False
638,YBR298C,224.29734508144568,0.2607046148973993,117.8143608180502,True,384.55700360780475,True
639,YBR298C-A,-4.395901272997409,0.6691937998159055,-245.6582555489661,False,-257.04998466311935,False
640,YBR299W,288.2294559800632,0.8083813130919235,-181.1295562777134,False,-127.52851975295565,False
641,YBR300C,17.319789897352656,0.9285110630023022,-225.79141150941246,False,-236.68541291722158,False
642,YBR301W,-0.1678781668132085,0.455661883837505,-232.7773996333501,False,-235.47233069479154,False
643,YBR302C,586.372163870305,0.5994539409409307,18.218691666581524,True,-10.65923063895883,False
644,YCL001W,433.90973440724287,0.4798890903276743,-50.89430499263435,False,-66.12591174841458,False
645,YCL001W-A,9.99178524911696,0.8666089231341075,-228.88708723981892,False,-235.69309123435394,False
646,YCL001W-B,21.872763523136065,0.776422466191984,-215.155213528607,False,-219.34205108238484,False
647,YCL002C,16.450571386796568,0.1681052079384425,-143.45756731902435,False,-180.07389377615974,False
648,YCL004W,9.146937785948188,0.17166979728665,-159.93396215952916,False,-176.8467511057708,False
649,YCL005W,4.887104320599218,0.0924206890891733,-139.0910149628298,False,-92.85146891895093,False
650,YCL005W-A,123.06665186386708,0.4543576261556541,-195.40147272066392,False,-204.00966401340966,False
651,YCL007C,-0.1131736732948733,0.5307641272408359,-232.37871258989833,False,-240.88297830069388,False
652,YCL008C,234.67773848936272,0.3176952849112543,34.57241871460944,True,155.97981426913105,True
653,YCL009C,919.2661223800658,0.2877168019456134,1073.210887026787,True,536.0006890920333,True
654,YCL010C,-4.343093508034558,0.0336620363219565,-155.01182381470375,False,-148.14271715175414,False
655,YCL011C,333.327980050014,0.2230890642106541,-70.15867942753185,False,-71.50236521016178,False
656,YCL012C,20.103830760463392,0.2639173975938848,-184.6390265201543,False,-195.22150354809372,False
657,YCL014W,179.72843674061966,0.5029359856061846,-70.23732711485336,False,-92.65781406790273,False
658,YCL016C,236.0097956284588,0.607408366763431,-187.602407539748,False,-180.89828895937788,False
659,YCL017C,395.36039966936806,0.3957303156293814,-173.91799496325953,False,-169.3523977408639,False
660,YCL018W,-7.992987532474975,0.8618386815265875,-275.3497351689655,False,-288.58846729152083,False
661,YCL019W,1579.4248046618025,-1.122090438834015,-82.20728572866261,False,-178.1706573358767,False
662,YCL020W,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
663,YCL021W-A,174.04706062165147,-1.2064086643390028,-188.38248133102545,False,-232.59306266352417,False
664,YCL022C,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
665,YCL023C,-4.079317294005513,1.0027013716245252,-251.68133304739106,False,-259.4554375718737,False
666,YCL024W,272.5767775279722,0.8554627816084619,-144.93151935125698,False,-145.41131770260537,False
667,YCL025C,6682.029636343403,-1.527017752558339,1602.1509930190723,True,-84.66494410441008,False
668,YCL026C-A,12.223057691879918,0.525539678395002,-222.5624343245962,False,-225.13598852289135,False
669,YCL026C-B,872.750785126452,1.3504682961049068,-164.62085475860474,False,-194.72856830079576,False
670,YCL027W,542.586982005617,1.3087422766004817,-198.8815146035621,False,-189.91360424571357,False
671,YCL028W,71.40781412226974,0.1438591791080884,-54.06598073090406,False,17.41484411786799,True
672,YCL029C,87.8190110874592,0.2927259371742191,-173.4614997236142,False,-192.3640578251985,False
673,YCL030C,13668.342121494405,-1.5635769594856348,8086.113096715997,True,-104.75164297448983,False
674,YCL031C,40.81357790192581,0.156639064176571,55.59062843240382,True,-76.0367616801782,False
675,YCL032W,327.0255515066497,0.4527400851250906,-180.53996043024995,False,-134.54568182651326,False
676,YCL033C,291.3968576796318,0.4181101475662994,257.2203868212192,True,132.6208801678394,True
677,YCL034W,963.9359835122935,0.501876406467435,12.118646755140972,True,-1.1806712721612749,False
678,YCL035C,441.4018012904539,0.3800552602637786,613.4953790988359,True,59.639842366733305,True
679,YCL036W,466.8398164508933,-1.526516260174614,-32.87384235066184,False,-212.05044541613165,False
680,YCL037C,81.8338915012565,-1.167061407470611,-187.04211330765486,False,-228.95741525493798,False
681,YCL038C,114.28994513706846,0.3017618865998994,-156.20401463398534,False,-156.35661496700996,False
682,YCL039W,697.3239932813901,0.544413134862702,-165.11021868711214,False,-55.52064891396304,False
683,YCL040W,422.2722239456089,-0.0964641896525142,11812.489373549064,True,3256.8893316998156,True
684,YCL041C,13.670058748238684,0.954184853900948,-232.52782886679216,False,-233.6364778696714,False
685,YCL042W,21.17281066729523,0.88264163370802,-230.53673263174005,False,-234.35756086860616,False
686,YCL043C,8667.880865163954,0.581695480524249,934.4100905010333,True,938.5655810773825,True
687,YCL044C,556.3338294409341,0.7167409046018869,-160.87316721656643,False,-122.64426865497126,False
688,YCL045C,737.367206008587,0.3909701678896224,43.10213985247593,True,-21.37016932151986,False
689,YCL046W,-4.528556415526065,0.8777803737914006,-252.87027516150278,False,-257.2989124996761,False
690,YCL047C,40.63507820459082,0.310317928499431,-177.36478560151278,False,-195.1661766590631,False
691,YCL048W,445.1751918517329,2.235936181236097,-219.37109251788758,False,-211.95704538664998,False
692,YCL048W-A,114.51401116812792,1.917402711161705,-231.39639160194037,False,-213.37953812002152,False
693,YCL049C,1629.3331648865264,0.8198490566967169,-126.39634528589686,False,-138.2106997071455,False
694,YCL050C,-5.495680950790734,-0.002009504009501,18.660086947869594,True,-95.70051846977756,False
695,YCL051W,778.8667860932179,0.5092315358420724,-137.1670986560445,False,-3.021258964330922,False
696,YCL052C,239.00830277455404,0.350089184435694,-110.1271965299628,False,-128.2867787268642,False
697,YCL054W,694.7804802799947,-0.6475390690013866,1394.9730910922449,True,144.00707539230868,True
698,YCL055W,476.69250430705983,0.8247276117065389,-199.95654477305484,False,-192.29579079299205,False
699,YCL056C,444.2677457715101,0.9092657668699602,-137.35264835155147,False,-148.18239315136367,False
700,YCL057C-A,1220.6198173137225,0.6500125320211805,225.91385045524808,True,385.5013108797991,True
701,YCL057W,1898.4104009617097,0.6757921005291349,-6.566353456961735,False,-71.88410182506583,False
702,YCL058C,40.00195919137733,0.8211130326058337,-156.0718774705484,False,-143.4793361015275,False
703,YCL058W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
704,YCL059C,-0.112892228342868,0.0438460493981305,493.8676940334416,True,112.18559565820226,True
705,YCL061C,358.6530781315809,0.6607627154839008,-89.54861324052615,False,-75.57162903065401,False
706,YCL063W,1036.4537005651712,0.9634720732252868,-142.33504153602587,False,-144.3417769956843,False
707,YCL064C,7689.770699953602,-1.092725649289171,188.26608868555923,True,-94.89042882396336,False
708,YCL065W,19.235046305824124,0.67883215864277,-219.9252209388287,False,-225.08318482979396,False
709,YCL066W,-7.992987532474975,0.8618386815265875,-275.3497351689655,False,-288.34956580288684,False
710,YCL067C,92.5839605589868,0.6048337861273861,-157.79757515141475,False,-167.91307179588267,False
711,YCL068C,-5.205570898264169,-0.1195690108117502,-213.26585187842934,False,-224.31513290285213,False
712,YCL069W,-0.2564678197446261,0.3185336119048146,-219.15717242883468,False,-231.94984614886008,False
713,YCL073C,88.75154004972242,1.186217143171129,-219.03568110184605,False,-225.43072939394892,False
714,YCL074W,-7.711259840790034,0.8618386848161037,-273.6887461754798,False,-285.7536723556874,False
715,YCL075W,-7.825462729182827,-0.723123827243762,-272.696525150452,False,-288.29682521182554,False
716,YCL076W,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
717,YCR001W,14.1140256069067,0.5804396731174879,-215.53991738255917,False,-215.34189965216657,False
718,YCR002C,1034.3857049325122,0.6373852414101789,-35.372376223547455,False,-67.16363037500176,False
719,YCR003W,63.16149100596024,0.31772984541966,-153.71297282042423,False,-175.05498657604926,False
720,YCR004C,2197.175880932996,0.6038687790498428,302.91744049107774,True,121.370542859819,True
721,YCR005C,7473.923104009505,1.3425592620531603,336.81718558511255,True,839.9232509416855,True
722,YCR006C,119.86120027591843,1.0674410324651604,-215.42916171085514,False,-207.11055267515636,False
723,YCR007C,81.51745189845501,0.4807236771533167,21.66284854345938,True,-191.8577594838883,False
724,YCR008W,83.22980331865774,0.1810792818184634,83.93475694881732,True,-25.034908643246972,False
725,YCR009C,288.1725946549599,0.2851489288797946,221.2522877356513,True,-28.886863920847453,False
726,YCR010C,404.51654126312496,1.2093704622843209,-192.0894698405716,False,-117.23359043555398,False
727,YCR011C,263.7671430211173,0.2659698842965792,29.55319772479098,True,13.574295252763282,True
728,YCR012W,382.2963805899521,0.0650304642335835,4017.4160559522666,True,4706.4607448633515,True
729,YCR013C,681.7715573097303,0.5987323652534112,720.3034887493151,True,616.6576512349219,True
730,YCR014C,206.0541612765067,0.6694792013280123,-113.27065913841565,False,-152.63119322120914,False
731,YCR015C,35.39872744037786,0.4082602302997366,-190.29811236770195,False,-192.6200972386389,False
732,YCR016W,67.90015938574561,-0.2798763844439613,117.94812232699705,True,-100.99766366017766,False
733,YCR017C,680.7742724232888,0.33093723205075,-85.67919616881873,False,-126.33662586514517,False
734,YCR018C,690.3233145576373,-1.334863341431087,-149.1071647295986,False,-218.32013310848845,False
735,YCR018C-A,3.027639421932265,-0.2947911272489535,-198.35779137506427,False,-217.11127017244954,False
736,YCR019W,249.5607554508876,0.6750177755451756,-195.49375278078315,False,-202.83700795599268,False
737,YCR020C,8.090630820855697,0.3750184032098718,-200.04447529157488,False,-220.7401989620872,False
738,YCR020C-A,102.5915914671401,0.4790846071350786,-192.60518922473673,False,-195.95805904018314,False
739,YCR020W-B,-4.148135719128341,0.105833174905346,-169.7922173691462,False,-208.80510630785483,False
740,YCR021C,6285.979055460604,-2.312448241018867,3075.0330173613183,True,-200.0943072172655,False
741,YCR022C,21.36070386481482,0.7250040215388438,-218.5800151786401,False,-228.3879212144182,False
742,YCR023C,155.38605243746974,0.357555954944084,-135.8431285134828,False,-166.89307657346978,False
743,YCR024C,457.10547054420834,0.8298370766475626,-142.59873113322826,False,-165.0860613125685,False
744,YCR024C-A,1801.916670549236,-0.7822092201792353,838.010443604677,True,80.02561985841122,True
745,YCR024C-B,2643.787920879521,-0.6254200124184003,3686.8599609540847,True,2297.7115052327335,True
746,YCR025C,1097.4627231899428,2.813739251955296,-220.7637211726261,False,-200.24209542643703,False
747,YCR026C,951.1893558109624,0.711582614432355,-163.75191161003667,False,-156.73094237063108,False
748,YCR027C,132.79119340827816,0.508798829105929,-186.98204814743877,False,-187.28813929079828,False
749,YCR028C,10.967852058063905,0.1305070405456289,-152.27480320164793,False,-197.18570497073767,False
750,YCR028C-A,211.64841640884217,0.2738366445866036,-82.74887256621065,False,-104.77935257692239,False
751,YCR030C,154.03767388471513,0.2452738323033095,-108.47166743765212,False,-103.18984232046941,False
752,YCR031C,-1.4789113437016388,-0.0101726182895731,2810.4874170888165,True,2279.3962135909246,True
753,YCR032W,31.78741244725313,0.1809154391491701,-103.07205434365277,False,-140.8256884165362,False
754,YCR033W,270.13347594384595,0.324486277356018,41.34476978883278,True,-50.1060024856174,False
755,YCR034W,109.35737221665596,-0.1900784099369052,133.2341034846605,True,-13.12748801796415,False
756,YCR035C,13.181970047232156,0.1127687023239086,-81.58522759556824,False,-160.2396399104461,False
757,YCR036W,520.4668778480788,0.5602492430239372,-44.391057721203715,False,-73.2535136719197,False
758,YCR037C,30.38824976640617,0.1396502903855851,-170.33239531756786,False,-184.2539216554097,False
759,YCR038C,2.804775316648716,0.1266224907819005,-186.40298812205597,False,-169.11778046112443,False
760,YCR038W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
761,YCR039C,134.43735585709638,0.5810993265252065,-136.5930203982082,False,-147.0589116195858,False
762,YCR040W,-7.95139683016247,-1.1381613261550654,-273.76085560155525,False,-289.99174418428976,False
763,YCR041W,0.8383015525190631,0.473527859346072,-224.2054636236234,False,-231.11430745751196,False
764,YCR042C,455.16542034819054,0.4609496330238536,3.105383022395661,True,-39.80063274239983,False
765,YCR043C,-5.445204555089791,0.0210766108741892,-166.22282544594012,False,-192.00489054539648,False
766,YCR044C,520.7915367635418,0.526664643169354,-187.1361103775814,False,-184.65576666523634,False
767,YCR045C,-5.97388797517952,-0.0025265647168529,-178.80026911101422,False,-197.0651141842295,False
768,YCR045W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
769,YCR046C,1.7487209986070444,0.0666726450529015,-82.27248682678105,False,-93.65395834739348,False
770,YCR047C,-5.739349505270605,0.0126754532518371,181.6618301139668,True,-146.52185991955838,False
771,YCR047W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
772,YCR048W,90.7091206376632,0.2083662979396417,0.8701083989605778,True,-67.52654668723835,False
773,YCR049C,-7.102050007165653,-0.053272433805847,-248.13609343167997,False,-264.4170889643266,False
774,YCR050C,-2.615877002389124,0.6125610615093574,-239.2264230851698,False,-245.3726361083687,False
775,YCR051W,-3.9939783580521424,0.0183010650065984,352.8572348172422,True,186.30113395535116,True
776,YCR052W,-4.120058348272339,0.0230362268403711,-97.28319144600323,False,-76.97597832765778,False
777,YCR053W,-2.872650810641318,-0.0179156338854433,29.914568295258185,True,-64.52422943723779,False
778,YCR054C,-6.134547891498143,0.0149420915116432,-161.22712563769335,False,-204.00635479651987,False
779,YCR057C,1677.5128133448927,-1.092370270437932,854.7243202532328,True,-92.86717814887308,False
780,YCR059C,204.3629278363486,0.293159398675609,-7.427641723464548,False,-95.1498181146783,False
781,YCR060W,239.35417368789865,0.551712808229845,-141.86129418508852,False,-134.29204961398204,False
782,YCR061W,168.5086703081828,0.371075089547996,-49.367921235726115,False,-123.70388742555039,False
783,YCR063W,-5.353704905143514,0.1097175998631877,-213.74556708404748,False,-219.71676570126314,False
784,YCR064C,-4.344974240750788,-0.6373941597401085,-241.740854009103,False,-259.1900396626793,False
785,YCR065W,371.7753191025952,0.6838739143503029,-139.51605677068764,False,-137.54041343294236,False
786,YCR066W,66.31437336944106,0.3866871462382575,-153.3026436068222,False,-184.06641830057302,False
787,YCR067C,59.70637484491744,0.1604136342096933,-153.15121018736355,False,-142.90457407545205,False
788,YCR068W,-5.799537073759392,-0.0122298202610348,-107.54246827162353,False,-137.36045178024594,False
789,YCR069W,1326.998202475275,0.5802475161965748,-49.57830783833115,False,-150.94061182270713,False
790,YCR071C,14.12879634751884,0.1668481879377228,-164.3601073476188,False,-167.6872183142624,False
791,YCR072C,602.5200897690994,-1.3591219480094183,184.3709682710366,True,-186.38017250137983,False
792,YCR073C,127.2050747535056,0.2582966625408275,-161.04770117708304,False,-25.215055865978787,False
793,YCR073W-A,457.7214696134126,0.42105515959509,14.741784263815497,True,-98.89971527650104,False
794,YCR075C,404.50118446419,0.6729108084498048,-159.32752801386326,False,-141.7454599193735,False
795,YCR075W-A,283.9512211117291,0.6238641278042112,-116.99890739898348,False,-98.07522385572418,False
796,YCR076C,419.9774626745208,0.6304111161352354,-170.4818937220655,False,-174.0322388986247,False
797,YCR077C,26.680916054529423,-0.0850403559622852,-9.789979136736116,False,-3.5918696802236516,True
798,YCR079W,1045.2276596517484,0.7712909363833818,-122.53055806762588,False,-42.9344777623118,False
799,YCR081C-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
800,YCR081W,4.6870811654118,-0.1633237331790445,-174.7982356349976,False,-188.50968509584538,False
801,YCR082W,297.6193805876295,0.432404195546707,-123.3671196041833,False,-136.58843474422045,False
802,YCR083W,96.15795047084453,0.355540191442721,-167.04055892698258,False,-177.82468063952257,False
803,YCR084C,371.8277934808751,-0.277058409907947,95.9279107492562,True,-47.06118361430618,False
804,YCR085W,-6.277706408178301,0.1355996501056696,-231.3793749459466,False,-239.8703544089196,False
805,YCR086W,76.45237636845006,0.5276906426309248,-181.17051895232137,False,-192.49360313764046,False
806,YCR087C-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
807,YCR087W,-7.215130374629709,0.0786500756535698,-254.45361591351258,False,-267.63899812719217,False
808,YCR088W,1274.4435503580046,0.4806374879034846,196.2198487885125,True,100.9386749161823,True
809,YCR089W,386.2054297780812,0.561770126998625,-127.56875968485657,False,131.58361617651386,True
810,YCR090C,-0.92408350978243,0.0641325092820041,-183.61465264089932,False,-196.1207557745047,False
811,YCR091W,111.0628793868344,0.2986703544509832,-39.681808485556346,False,-61.9927250530337,False
812,YCR092C,-2.793909836761469,0.062519036535296,-94.5409428057128,False,-163.46033479383007,False
813,YCR093W,147.64358540548872,-0.2324446547322425,139.23565257138242,True,14.74025536734,True
814,YCR094W,212.74003721900692,0.4628753916035839,-149.24567731681375,False,-189.89124368094608,False
815,YCR095C,138.76716551453922,0.4969365292603341,-4.489598536813384,True,-68.30335368225657,False
816,YCR095W-A,-6.647930012169009,0.035939402348454,-228.43885287180416,False,-237.51974045598422,False
817,YCR096C,84.12285887137098,0.5843236983408968,-163.83526119228668,False,-166.8832669757589,False
818,YCR097W,212.67432620614156,0.6367662550273591,101.97654262653253,True,94.0020141335368,True
819,YCR097W-A,-3.5497490601007637,0.4029853512955931,-236.53792282691913,False,-243.37870163712273,False
820,YCR098C,5.822029288090293,0.258840131891557,-202.40339118168308,False,-217.68267010621597,False
821,YCR099C,62.23337963950695,0.5833247291926308,-179.57387602438507,False,-200.17754695888044,False
822,YCR100C,8.57010853565746,0.2700435764421877,-209.7409065899502,False,-204.80153687496485,False
823,YCR101C,-6.3981163358973,0.0501884062565089,-215.1734832819157,False,-221.62355741103636,False
824,YCR102C,29.74759068833991,0.3627463499856094,-204.04795066779894,False,-179.42758343527677,False
825,YCR102W-A,-0.4829702811089659,0.7765070491159718,-238.05800321947967,False,-244.4725080310024,False
826,YCR104W,8.202116509223833,0.4031643213430557,-197.2235114210001,False,-209.53585822408996,False
827,YCR105W,72.6380888764512,0.5299069602028165,-193.67048279494927,False,-202.4891282203199,False
828,YCR106W,-5.257791386966759,0.0531297452281528,-182.3838137796962,False,-185.26377292400187,False
829,YCR107W,310.0929138082192,0.6880206815270609,-184.2646565988302,False,-197.84603405191004,False
830,YCR108C,-4.288471970536592,1.5139154793828993,-263.67086312621615,False,-265.60951752073566,False
831,YDL001W,183.8153192177153,0.5740317812968486,-147.68364309370116,False,-177.04942944944392,False
832,YDL002C,243.1045862069932,0.5222292959937199,-96.063130919575,False,-92.50367394040994,False
833,YDL003W,716.4587590026377,0.9210827054156424,-136.1135937111215,False,-123.80184563753593,False
834,YDL004W,838.7343203500986,0.5609894080720004,-29.328776986216877,False,-122.1260232403594,False
835,YDL005C,180.76736614454612,0.2972632063734641,-25.395962343575953,False,161.00473910263938,True
836,YDL006W,55.41740371945001,0.2535714837096555,-177.0807195472428,False,-173.3383758592044,False
837,YDL007C-A,-7.537815394909928,0.539910592483177,-271.18941762138195,False,-281.4549116290232,False
838,YDL007W,1917.178517827648,0.4893852227844805,385.9077747747254,True,380.3659266265513,True
839,YDL008W,10.343244765410091,0.1379036160891905,-122.82988591285556,False,-138.67296476087094,False
840,YDL009C,554.0618163446316,1.3278143646260403,-156.50216486827264,False,-115.63168117562142,False
841,YDL010W,581.0420582705856,1.0552902762466951,-127.76812292258208,False,-100.35047685923627,False
842,YDL011C,-7.423442165338266,0.1419466032554127,-263.24697123330395,False,-276.5313723077685,False
843,YDL012C,51.48129354712502,0.1948067306929893,-143.46245407212413,False,-21.20052202997364,False
844,YDL013W,319.2944763716077,0.4568818130593836,-137.95577270436476,False,-175.57130311067462,False
845,YDL014W,2848.3373809327186,-0.4611942239718263,2737.0025874652983,True,353.74055645634445,True
846,YDL015C,8.505890625444849,0.0623891506030824,249.79759957752344,True,-32.08336218008832,False
847,YDL016C,33.55173377998509,0.294162763236006,-196.52978636673393,False,-181.6535750851405,False
848,YDL017W,181.1550559432584,0.5753442553298325,-186.00358417845652,False,-184.49979882659275,False
849,YDL018C,460.8012297077536,0.8245575906510828,-154.79516993442235,False,-183.54883313994068,False
850,YDL019C,7.762507741567998,0.0592010064404171,82.69817927198113,True,-45.74466210735715,False
851,YDL020C,62.04256194883024,0.1619750873424921,-31.511400119576813,False,129.37542591877548,True
852,YDL021W,417.7574936281608,0.9865568927822258,-129.41336037515126,False,-184.3281350634147,False
853,YDL022C-A,-7.108699529590534,0.3164045683495319,-258.86170809257663,False,-269.13172302365854,False
854,YDL022W,7674.7540799182,-0.9912660964130732,699.5855354517345,True,341.34785105874283,True
855,YDL023C,-6.618771350687742,-0.1926091872691951,-234.07111454200708,False,-252.21586365139854,False
856,YDL024C,258.25395942816164,1.443753351301364,-214.28732129379517,False,-212.19132288069778,False
857,YDL025C,6.050051949141001,0.0821391970420385,104.83482851088709,True,-137.0378138082158,False
858,YDL025W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
859,YDL026W,-6.870269501882823,0.4833270966260879,-258.58753390555114,False,-268.9664895536453,False
860,YDL027C,265.6297250045457,0.4916555662641257,76.2590768605605,True,-32.97624179234637,False
861,YDL028C,113.01655305734832,0.3749863969082979,-112.71853568279343,False,-121.29250098181413,False
862,YDL029W,912.9006998150712,0.3556861980964577,189.4537599377302,True,-124.29525100637608,False
863,YDL030W,77.20093644599126,0.3359986656930207,-112.69809355302421,False,-172.22027300452532,False
864,YDL031W,419.1124012433895,-0.4889311637065666,876.8284009122505,True,53.0805889649348,True
865,YDL032W,-7.546636096593106,0.6691936097956838,-271.21717397414636,False,-282.87823794389357,False
866,YDL033C,61.38820153127515,-0.431223053867288,-197.63892296266405,False,-198.6472372842446,False
867,YDL034W,-3.416394356976341,0.5132531687626917,-238.55179797765288,False,-243.59464692732928,False
868,YDL035C,1490.1803584994395,0.8296241789073417,-101.35982382386509,False,-95.54233200950401,False
869,YDL036C,51.022031738143816,0.3152427936589456,-110.78156365198369,False,-173.23976091373106,False
870,YDL037C,3233.927278831552,-3.952409661897864,237.7268503737898,True,-229.5051982614074,False
871,YDL039C,18406.55253459756,-2.843582277265096,1504.2524059187294,True,-117.42041227755965,False
872,YDL040C,279.2449507815443,0.2835238115323571,278.5061479667575,True,231.23099918298465,True
873,YDL041W,-7.406573505746848,0.0223033514962462,-262.195843938338,False,-276.10429035910687,False
874,YDL042C,-2.533385996412444,0.077872257956099,-128.33910622168835,False,-117.12099286071702,False
