locus_name,7,40,17,16,28,10,44,23,38,13,25,9
15S_rRNA,2,22,25,29,5,6,3,8,1,7,13,40
21S_rRNA,36,159,119,221,76,104,24,74,13,39,192,148
HRA1,4,5,6,0,1,4,1,0,2,1,0,0
ICR1,119,94,129,70,83,132,145,215,164,145,151,146
LSR1,194,132,206,314,80,158,136,153,57,60,199,263
NME1,28,10,22,33,19,22,28,40,18,14,28,45
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,0,1,1,2,2,1,1,3,0,3,1,4
Q0050,2,17,15,18,7,9,4,1,1,6,28,20
Q0055,3,8,7,7,5,12,3,5,3,1,15,13
Q0060,0,1,1,0,0,0,0,0,0,0,0,1
Q0065,0,1,0,0,1,2,1,0,0,0,1,0
Q0070,0,0,0,0,0,1,0,0,0,0,0,0
Q0075,0,0,0,0,0,0,0,0,0,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,0,0,2,0,0,2,0,1,0,0,0,0
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,0,2,1,1,1,0,1,0,0,1,1,2
Q0110,0,0,0,0,0,0,0,0,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,0,0,0,0,1,0,0,0,0,0,1
Q0130,5,4,9,3,1,0,3,5,1,0,6,6
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,1,2,5,2,1,4,0,0,2,0,1,0
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,0,4,2,4,0,2,0,2,0,0,4,1
Q0255,0,0,0,0,0,0,0,0,0,0,0,0
Q0275,0,0,5,4,2,0,0,2,0,0,6,3
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,37,17,15,234,23,51,58,75,36,48,84,134
RDN5-2,8,6,2,1,0,8,3,6,2,5,3,2
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,16,4,4,128,10,8,26,48,8,19,41,46
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,21,11,10,5,6,18,15,21,17,10,14,12
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,80,33,66,167,34,51,21,51,16,28,41,41
RUF20,88,108,125,53,78,134,175,153,89,61,111,195
RUF21,21,45,90,3,29,46,77,30,19,4,16,26
RUF22,0,0,0,0,0,0,1,0,0,0,0,0
RUF23,5,3,5,4,2,2,9,14,9,6,8,13
RUF5-1,297,198,277,166,260,360,375,422,225,185,303,196
RUF5-2,172,147,183,125,163,256,275,267,154,115,200,160
SCR1,234,155,378,1678,216,194,120,254,76,179,900,972
SRG1,221,228,391,117,196,283,148,172,64,58,114,97
TLC1,1191,978,1376,785,898,1435,1977,2065,1248,1318,1617,1876
YAL001C,499,292,456,232,304,482,667,825,562,411,586,738
YAL002W,503,346,552,245,321,507,445,588,367,373,396,533
YAL003W,10198,6618,8141,8073,7706,8425,5943,6689,5177,7382,6219,7678
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
YAL005C,12207,9607,12283,7471,12636,10562,8836,10076,8600,10748,9827,12446
YAL007C,948,695,965,550,677,871,1236,1428,1042,1128,1208,1434
YAL008W,317,301,369,228,374,380,461,704,391,514,492,482
YAL009W,285,224,302,155,190,359,437,486,311,323,376,373
YAL010C,250,226,326,176,222,321,354,475,316,270,338,303
YAL011W,369,222,323,203,233,398,461,599,404,372,437,609
YAL012W,5270,2768,4429,3527,3646,4162,6342,7394,6726,7709,6498,7520
YAL013W,1020,634,882,814,675,958,1289,2041,1261,1778,1596,1364
YAL014C,962,707,947,705,683,872,1315,1737,1206,1594,1472,1088
