locus_name,27,18,24,20,21,11,6,40,22,15,16,34
15S_rRNA,4,55,9,44,15,27,5,8,109,50,18,2
21S_rRNA,34,270,54,261,109,194,35,52,433,391,82,18
HRA1,7,0,1,2,4,0,1,1,5,2,3,5
ICR1,133,134,133,89,115,91,275,186,264,203,178,149
LSR1,265,411,201,465,226,65,303,227,514,439,178,108
NME1,34,44,25,32,38,9,37,34,57,52,32,25
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,0,5,0,3,1,1,0,3,5,7,0,0
Q0050,3,19,7,24,9,6,2,5,46,37,9,1
Q0055,1,24,4,20,3,3,2,2,27,32,5,1
Q0060,0,3,0,0,1,0,0,0,2,1,0,0
Q0065,0,1,1,0,0,0,0,1,1,0,0,0
Q0070,0,0,0,0,0,0,0,0,0,0,0,0
Q0075,0,1,0,0,0,0,0,0,2,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,0,3,0,1,0,3,0,2,2,3,0,0
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,0,3,0,3,1,1,1,0,3,2,0,0
Q0110,0,1,1,0,0,0,0,0,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,1,0,0,0,0,0,1,3,1,1,0
Q0130,3,5,1,11,3,0,0,10,11,18,0,7
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,1,8,1,2,0,1,0,1,5,3,0,0
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,0,4,2,2,3,2,2,0,9,5,2,1
Q0255,0,0,0,0,0,0,0,0,0,0,2,0
Q0275,1,9,2,6,2,2,1,1,1,6,3,0
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,33,249,100,254,85,87,77,50,300,215,113,53
RDN5-2,7,1,5,4,3,10,6,1,0,3,5,4
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,12,132,55,193,42,15,21,10,165,132,75,22
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,10,11,11,6,8,9,39,16,32,24,14,16
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,174,85,73,128,89,27,32,28,77,83,30,22
RUF20,110,112,127,82,119,35,273,209,298,158,150,112
RUF21,44,44,47,9,51,0,172,74,73,56,55,14
RUF22,0,0,1,0,1,0,1,0,0,0,0,0
RUF23,11,4,5,4,8,6,17,14,12,19,10,9
RUF5-1,359,293,399,211,342,128,619,491,447,399,340,198
RUF5-2,228,202,244,119,216,74,386,264,297,243,227,147
SCR1,384,1449,354,2259,570,119,207,181,2142,1743,374,98
SRG1,246,238,269,131,304,110,229,217,175,145,153,94
TLC1,1328,1239,1492,834,1379,714,3054,2099,3190,2240,1806,1432
YAL001C,482,467,580,292,505,235,1240,773,1179,712,753,616
YAL002W,467,454,564,296,473,288,904,623,860,581,565,450
YAL003W,9776,7991,12226,7148,8290,7629,7687,6827,11729,8398,5989,7137
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
YAL005C,10944,13248,12753,11638,10499,11537,11764,8748,20454,11725,8126,10762
YAL007C,926,916,1134,654,867,679,1951,1254,2437,1669,1285,1220
YAL008W,343,346,353,353,278,349,890,578,846,708,515,455
YAL009W,359,291,368,206,305,186,716,484,692,507,452,397
YAL010C,359,332,424,196,311,216,672,535,606,439,431,304
YAL011W,396,307,461,225,328,227,921,620,896,569,552,479
YAL012W,5075,4308,5593,4111,4425,3763,8985,6429,12609,8621,6363,7522
YAL013W,1133,880,1231,743,905,841,2570,1686,2160,1777,1550,1460
YAL014C,970,766,982,822,822,1055,2121,1498,1877,1693,1342,1362
YAL015C,405,404,378,302,320,274,1065,800,1006,708,746,525
YAL016C-A,22,10,16,22,24,38,25,13,13,23,16,36
YAL016C-B,36,43,43,34,35,14,169,83,161,86,88,40
YAL016W,1653,1529,1726,1103,1602,1164,2883,2030,2747,2112,1985,1609
YAL017W,1116,1145,1091,752,1106,776,2579,1491,2271,1342,1592,1092
YAL018C,2,1,4,1,3,1,5,6,11,2,4,3
YAL019W,995,685,1058,307,815,388,780,581,977,561,584,597
YAL019W-A,3,1,2,1,0,1,1,1,1,1,1,0
YAL020C,449,353,476,297,330,388,751,581,898,681,518,505
YAL021C,1192,987,1267,864,1019,1009,1775,1245,1444,1279,1142,1126
YAL022C,938,860,1120,702,871,982,1743,1246,1717,1533,1259,1402
YAL023C,4120,3336,4345,2449,3453,2499,5742,3836,6327,4760,4016,3907
YAL024C,254,222,300,143,235,139,583,385,444,344,342,250
YAL025C,1265,805,1533,431,1137,501,665,555,736,430,530,447
YAL026C,935,865,990,521,877,461,1541,998,1598,987,1054,897
