locus_name,39,10,16,33,11,31,10,23,15,31,44,17
15S_rRNA,1,6,29,0,27,1,7,8,50,7,3,11
21S_rRNA,21,104,221,10,194,29,64,74,391,45,24,58
HRA1,2,4,0,5,0,4,3,0,2,2,1,1
ICR1,142,132,70,85,91,111,191,215,203,152,145,131
LSR1,109,158,314,66,65,100,157,153,439,189,136,121
NME1,23,22,33,6,9,20,30,40,52,37,28,29
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,0,1,2,0,1,0,5,3,7,1,1,0
Q0050,1,9,18,1,6,2,4,1,37,4,4,8
Q0055,1,12,7,0,3,0,5,5,32,4,3,6
Q0060,0,0,0,0,0,0,0,0,1,0,0,0
Q0065,0,2,0,0,0,0,0,0,0,0,1,0
Q0070,0,1,0,0,0,0,0,0,0,0,0,0
Q0075,0,0,0,0,0,0,0,0,0,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,0,2,0,0,3,0,0,1,3,0,0,1
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,0,0,1,0,1,0,0,0,2,0,1,0
Q0110,0,0,0,0,0,0,0,0,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,1,0,0,0,0,0,0,1,0,0,0
Q0130,0,0,3,2,0,2,2,5,18,5,3,2
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,4,4,2,0,1,0,0,0,3,1,0,2
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,0,2,4,0,2,0,1,2,5,0,0,2
Q0255,0,0,0,0,0,0,0,0,0,0,0,0
Q0275,2,0,4,0,2,0,1,2,6,0,0,0
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,63,51,234,28,87,71,220,75,215,85,58,49
RDN5-2,4,8,1,6,10,4,8,6,3,8,3,2
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,5,8,128,8,15,15,130,48,132,33,26,20
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,19,18,5,8,9,15,25,21,24,26,15,16
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,53,51,167,39,27,71,34,51,83,37,21,37
RUF20,103,134,53,59,35,50,126,153,158,148,175,111
RUF21,11,46,3,7,0,4,22,30,56,51,77,26
RUF22,1,0,0,0,0,0,0,0,0,0,1,0
RUF23,11,2,4,4,6,16,11,14,19,14,9,6
RUF5-1,318,360,166,138,128,130,242,422,399,303,375,306
RUF5-2,222,256,125,103,74,83,168,267,243,197,275,208
SCR1,134,194,1678,101,119,294,329,254,1743,194,120,270
SRG1,207,283,117,159,110,134,113,172,145,115,148,88
TLC1,1577,1435,785,872,714,960,1837,2065,2240,1663,1977,1465
YAL001C,541,482,232,353,235,353,711,825,712,754,667,575
YAL002W,552,507,245,356,288,348,520,588,581,533,445,436
YAL003W,14315,8425,8073,9291,7629,14514,8289,6689,8398,7796,5943,5595
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
YAL005C,14993,10562,7471,10177,11537,21270,11834,10076,11725,9295,8836,6971
YAL007C,1137,871,550,753,679,898,1556,1428,1669,1374,1236,1074
YAL008W,363,380,228,297,349,384,580,704,708,557,461,467
YAL009W,362,359,155,206,186,271,416,486,507,448,437,356
YAL010C,329,321,176,215,216,234,395,475,439,391,354,270
YAL011W,526,398,203,311,227,321,518,599,569,562,461,376
YAL012W,7428,4162,3527,4421,3763,7846,8296,7394,8621,8289,6342,6038
YAL013W,1496,958,814,913,841,1688,1617,2041,1777,1488,1289,1474
YAL014C,1274,872,705,825,1055,1475,1556,1737,1693,1360,1315,1304
YAL015C,483,361,203,304,274,506,671,862,708,669,547,564
YAL016C-A,24,26,20,46,38,42,50,23,23,40,12,20
YAL016C-B,37,37,14,29,14,24,49,114,86,42,70,65
YAL016W,1966,1555,881,1139,1164,1387,2001,2254,2112,1800,1635,1584
YAL017W,1204,1122,471,837,776,1029,1348,1587,1342,1429,1025,1086
YAL018C,3,3,0,2,1,1,1,3,2,2,1,3
YAL019W,1245,879,534,718,388,686,667,506,561,731,585,405
