locus_name,25,10,40,2,26,20,30,34,27,17,7,5
15S_rRNA,4,6,22,12,13,44,16,2,29,11,4,46
21S_rRNA,31,104,159,76,61,261,76,18,170,58,33,356
HRA1,4,4,5,2,3,2,3,5,1,1,4,2
ICR1,104,132,94,123,186,89,239,149,123,131,160,127
LSR1,153,158,132,163,177,465,306,108,265,121,96,298
NME1,18,22,10,14,22,32,28,25,30,29,20,35
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,0,1,1,2,1,3,1,0,6,0,4,4
Q0050,1,9,17,1,4,24,12,1,13,8,3,26
Q0055,0,12,8,5,8,20,4,1,8,6,4,19
Q0060,0,0,1,0,0,0,1,0,0,0,0,0
Q0065,0,2,1,0,1,0,0,0,0,0,0,0
Q0070,0,1,0,0,0,0,0,0,0,0,0,0
Q0075,0,0,0,0,0,0,0,0,0,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,1,2,0,1,0,1,1,0,0,1,0,1
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,0,0,2,1,0,3,2,0,0,0,1,3
Q0110,0,0,0,0,0,0,0,0,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,1,0,0,2,0,0,0,0,0,0,1
Q0130,1,0,4,1,1,11,9,7,6,2,3,6
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,0,4,2,0,0,2,2,0,0,2,1,5
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,1,2,4,1,0,2,4,1,1,2,0,4
Q0255,0,0,0,0,0,0,1,0,0,0,0,0
Q0275,2,0,0,1,0,6,0,0,2,0,0,2
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,29,51,17,42,56,254,64,53,162,49,33,175
RDN5-2,0,8,6,1,5,4,6,4,3,2,3,3
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,13,8,4,11,12,193,24,22,104,20,18,84
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,6,18,11,10,24,6,31,16,18,16,15,17
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,54,51,33,42,62,128,37,22,40,37,30,47
RUF20,100,134,108,146,183,82,234,112,137,111,100,124
RUF21,26,46,45,50,113,9,115,14,36,26,12,15
RUF22,0,0,0,0,0,0,1,0,0,0,0,1
RUF23,9,2,3,8,10,4,16,9,7,6,7,7
RUF5-1,311,360,198,404,800,211,601,198,246,306,301,291
RUF5-2,190,256,147,304,504,119,371,147,166,208,202,186
SCR1,177,194,155,165,203,2259,311,98,632,270,167,1137
SRG1,241,283,228,278,362,131,190,94,113,88,90,117
TLC1,1326,1435,978,1510,2213,834,2915,1432,1326,1465,1476,1537
YAL001C,413,482,292,421,863,292,1131,616,568,575,549,510
YAL002W,451,507,346,451,693,296,720,450,453,436,351,395
YAL003W,11518,8425,6618,10292,10821,7148,9367,7137,5870,5595,6714,5613
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
YAL005C,10508,10562,9607,10088,23470,11638,12180,10762,7267,6971,8237,8575
YAL007C,814,871,695,895,1438,654,1814,1220,1110,1074,1002,1116
YAL008W,310,380,301,357,725,353,731,455,403,467,461,511
YAL009W,288,359,224,291,487,206,639,397,395,356,335,366
YAL010C,290,321,226,341,438,196,565,304,339,270,322,290
YAL011W,378,398,222,383,528,225,887,479,446,376,410,437
YAL012W,4735,4162,2768,3737,7454,4111,10269,7522,6046,6038,6530,5875
YAL013W,1051,958,634,962,1276,743,2245,1460,1294,1474,1706,1208
YAL014C,905,872,707,923,1323,822,1927,1362,1092,1304,1550,1112
YAL015C,299,361,295,346,542,302,888,525,543,564,607,515
YAL016C-A,24,26,28,29,37,22,20,36,23,20,30,13
YAL016C-B,28,37,24,33,69,34,146,40,50,65,64,72
YAL016W,1448,1555,1084,1551,2184,1103,2660,1609,1535,1584,1623,1548
YAL017W,803,1122,705,922,1974,752,2003,1092,1128,1086,1077,971
YAL018C,5,3,3,1,3,1,6,3,2,3,4,4
YAL019W,834,879,339,781,833,307,915,597,553,405,441,385
YAL019W-A,0,1,0,0,2,1,0,0,1,5,1,0
YAL020C,463,370,234,359,417,297,650,505,397,442,664,461
YAL021C,1200,1113,739,1125,1503,864,1556,1126,947,1118,1146,966
YAL022C,918,860,595,855,1152,702,1529,1402,1003,1194,1463,1031
