locus_name,16,33,18,41,37,23,25,26,18,4,35,13
15S_rRNA,29,0,55,12,11,74,13,6,5,5,7,7
21S_rRNA,221,10,270,107,72,352,192,60,29,44,64,39
HRA1,0,5,0,2,2,2,0,1,1,1,5,1
ICR1,70,85,134,187,113,111,151,216,157,252,286,145
LSR1,314,66,411,243,114,401,199,134,144,260,250,60
NME1,33,6,44,40,10,37,28,26,36,41,38,14
PWR1,0,0,0,0,0,0,0,0,0,0,0,0
Q0010,0,0,0,0,0,0,0,0,0,0,0,0
Q0017,0,0,0,0,0,0,0,0,0,0,0,0
Q0032,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,2,0,5,8,0,1,1,1,1,4,4,3
Q0050,18,1,19,5,6,26,28,9,1,6,5,6
Q0055,7,0,24,6,3,17,15,4,2,1,6,1
Q0060,0,0,3,0,0,1,0,1,0,0,0,0
Q0065,0,0,1,0,0,0,1,0,0,0,0,0
Q0070,0,0,0,0,0,0,0,0,0,0,0,0
Q0075,0,0,1,2,0,0,0,0,0,0,0,0
Q0080,0,0,0,0,0,0,0,0,0,0,0,0
Q0085,0,0,3,0,1,0,0,0,0,0,0,0
Q0092,0,0,0,0,0,0,0,0,0,0,0,0
Q0105,1,0,3,1,0,0,1,2,1,0,0,1
Q0110,0,0,1,0,0,0,0,1,0,0,0,0
Q0115,0,0,0,0,0,0,0,0,0,0,0,0
Q0120,0,0,1,0,0,0,0,0,0,1,0,0
Q0130,3,2,5,2,0,14,6,3,4,2,3,0
Q0140,0,0,0,0,0,0,0,0,0,0,0,0
Q0142,0,0,0,0,0,0,0,0,0,0,0,0
Q0143,0,0,0,0,0,0,0,0,0,0,0,0
Q0144,0,0,0,0,0,0,0,0,0,0,0,0
Q0160,2,0,8,0,0,2,1,0,0,1,2,0
Q0182,0,0,0,0,0,0,0,0,0,0,0,0
Q0250,4,0,4,1,2,5,4,0,0,2,1,0
Q0255,0,0,0,0,0,0,0,0,0,0,0,0
Q0275,4,0,9,1,1,5,6,2,0,1,0,0
Q0297,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-1,234,28,249,201,27,307,84,28,95,79,96,48
RDN5-2,1,6,1,9,3,4,3,2,7,10,17,5
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0,0,0,0,0,0,0
RDN5-6,128,8,132,106,24,180,41,28,44,31,49,19
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0
RNA170,5,8,11,9,10,20,14,20,18,21,44,10
RPM1,0,0,0,0,0,0,0,0,0,0,0,0
RPR1,167,39,85,97,43,118,41,29,34,31,50,28
RUF20,53,59,112,160,141,94,111,212,86,196,243,61
RUF21,3,7,44,24,55,17,16,94,13,66,41,4
RUF22,0,0,0,1,0,0,0,0,0,0,0,0
RUF23,4,4,4,3,1,9,8,8,7,11,20,6
RUF5-1,166,138,293,351,554,195,303,393,224,409,499,185
RUF5-2,125,103,202,213,381,135,200,248,121,261,345,115
SCR1,1678,101,1449,664,148,1434,900,131,219,269,344,179
SRG1,117,159,238,341,261,287,114,193,136,221,199,58
TLC1,785,872,1239,1823,1264,1188,1617,2128,1480,2159,2964,1318
YAL001C,232,353,467,647,419,512,586,740,603,1036,1235,411
YAL002W,245,356,454,622,389,515,396,555,495,771,851,373
YAL003W,8073,9291,7991,14745,7337,8616,6219,5634,7030,7278,11071,7382
YAL004W,0,0,0,0,0,0,0,0,0,0,0,0
YAL005C,7471,10177,13248,16075,14303,16005,9827,9129,8772,10714,15617,10748
YAL007C,550,753,916,1346,755,952,1208,1284,1197,1611,2338,1128
YAL008W,228,297,346,466,458,448,492,563,529,708,888,514
YAL009W,155,206,291,419,254,294,376,428,388,562,745,323
YAL010C,176,215,332,424,276,314,338,450,388,561,726,270
YAL011W,203,311,307,555,259,330,437,521,555,707,960,372
YAL012W,3527,4421,4308,7148,3639,5069,6498,5305,7300,8022,13711,7709
YAL013W,814,913,880,1509,719,1102,1596,1321,1917,1967,3037,1778
YAL014C,705,825,766,1246,669,987,1472,1246,1605,1619,2601,1594
YAL015C,203,304,404,490,341,408,556,577,768,806,1170,551
YAL016C-A,20,46,10,26,8,37,29,9,48,28,41,27
YAL016C-B,14,29,43,45,42,43,62,112,57,96,133,47
YAL016W,881,1139,1529,2188,1245,1752,1614,1740,1911,2511,3323,1541
