locus_name,23,14,20,43,38,1
15S_rRNA,74,12,44,6,1,4
21S_rRNA,352,75,261,44,13,31
HRA1,2,4,2,0,2,5
ICR1,111,156,89,195,164,205
LSR1,401,131,465,224,57,210
NME1,37,9,32,24,18,32
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,1,3,3,0,0
Q0050,26,7,24,11,1,5
Q0055,17,4,20,3,3,3
Q0060,1,0,0,0,0,0
Q0065,0,0,0,0,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,0,0,1,1,0,1
Q0092,0,0,0,0,0,0
Q0105,0,0,3,0,0,0
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,0,0,2
Q0130,14,5,11,4,1,3
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,2,0,2,3,2,0
Q0182,0,0,0,0,0,0
Q0250,5,2,2,2,0,1
Q0255,0,0,0,0,0,0
Q0275,5,1,6,2,0,1
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,307,54,254,55,36,49
RDN5-2,4,2,4,3,2,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,180,27,193,20,8,18
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,20,15,6,25,17,28
RPM1,0,0,0,0,0,0
RPR1,118,41,128,40,16,36
RUF20,94,209,82,253,89,237
RUF21,17,50,9,78,19,86
RUF22,0,1,0,0,0,0
RUF23,9,6,4,10,9,16
RUF5-1,195,514,211,541,225,472
RUF5-2,135,345,119,343,154,299
SCR1,1434,104,2259,153,76,115
SRG1,287,385,131,191,64,215
TLC1,1188,1778,834,2267,1248,2314
YAL001C,512,584,292,749,562,840
YAL002W,515,629,296,556,367,712
YAL003W,8616,10199,7148,6800,5177,7296
YAL004W,0,0,0,0,0,0
YAL005C,16005,16108,11638,7835,8600,9851
YAL007C,952,1126,654,1431,1042,1519
YAL008W,448,578,353,556,391,685
YAL009W,294,409,206,491,311,547
YAL010C,314,407,196,441,316,506
YAL011W,330,407,225,578,404,669
YAL012W,5069,5207,4111,6985,6726,7277
YAL013W,1102,1026,743,1772,1261,1798
YAL014C,987,1199,822,1493,1206,1658
YAL015C,408,474,302,714,530,878
YAL016C-A,37,29,22,16,9,32
YAL016C-B,43,60,34,104,51,85
YAL016W,1752,1950,1103,1992,1491,2447
YAL017W,1349,1380,752,1282,1092,1646
YAL018C,1,2,1,4,1,4
YAL019W,657,552,307,552,478,585
YAL019W-A,1,0,1,1,4,0
YAL020C,385,408,297,547,489,599
YAL021C,1188,1312,864,1157,908,1436
YAL022C,1109,965,702,1212,1198,1519
YAL023C,3663,3669,2449,4117,3679,4794
YAL024C,230,272,143,362,229,380
YAL025C,825,528,431,610,318,430
YAL026C,932,904,521,1062,748,1230
YAL026C-A,11,36,7,53,21,66
YAL027W,262,241,172,326,198,336
YAL028W,459,527,277,565,444,751
YAL029C,1318,1296,692,1510,1154,1606
YAL030W,720,860,522,1096,752,1147
YAL031C,489,591,274,692,482,875
YAL031W-A,5,5,3,27,16,27
YAL032C,586,579,407,807,590,924
YAL033W,292,277,180,320,173,383
YAL034C,548,702,381,704,540,802
YAL034C-B,30,36,19,57,24,55
YAL034W-A,101,141,71,204,145,208
YAL035W,5368,4175,2692,4007,3307,4632
YAL036C,552,447,338,484,404,461
YAL037C-A,12,42,4,43,7,51
YAL037C-B,246,228,85,222,119,309
YAL037W,43,37,34,115,73,109
YAL038W,31985,22687,19145,10106,12302,15217
YAL039C,1858,2206,1552,2414,1825,2775
YAL040C,640,587,381,862,696,980
YAL041W,668,694,390,768,582,963
YAL042C-A,0,0,0,0,0,0
YAL042W,3521,3567,2597,4291,3622,5075
YAL043C,744,847,570,977,811,1260
YAL044C,1561,1861,1469,772,770,876
YAL044W-A,42,57,36,89,69,90
YAL045C,1,2,1,6,6,5
YAL046C,290,325,256,357,270,395
YAL047C,200,212,110,300,191,299
YAL047W-A,0,3,1,3,0,1
YAL048C,189,191,103,138,123,188
YAL049C,680,810,550,982,775,1155
YAL051W,496,552,309,648,458,744
YAL053W,3651,4064,2465,5355,4047,6833
YAL054C,287,394,220,618,317,772
YAL055W,410,442,307,585,427,653
YAL056C-A,1,2,4,3,2,6
YAL056W,1102,1204,686,1832,1285,1901
YAL058W,297,291,183,271,238,294
YAL059C-A,0,0,0,0,0,0
YAL059W,122,94,58,118,52,85
YAL060W,2070,2396,1578,1448,1190,2012
YAL061W,2318,2871,2051,557,489,771
YAL062W,513,486,361,653,522,778
YAL063C,399,343,240,408,314,514
YAL063C-A,1,3,0,25,7,20
YAL064C-A,49,32,31,35,41,48
YAL064W,3,8,1,17,4,22
YAL064W-B,45,24,18,21,22,34
YAL065C,42,50,29,37,32,48
YAL066W,0,0,0,1,0,2
YAL067C,22,34,18,61,40,103
YAL067W-A,0,0,0,1,0,1
YAL068C,8,11,12,15,13,19
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
YAR002C-A,1424,1636,961,2079,1482,2325
YAR002W,751,789,468,896,590,927
YAR003W,529,505,298,619,501,783
YAR007C,638,763,434,1077,802,1322
YAR008W,195,226,122,464,309,443
YAR009C,2508,2101,1307,479,359,534
YAR010C,861,783,459,534,462,635
YAR014C,966,970,590,1042,849,1189
YAR015W,2472,4192,3153,1206,1263,1365
