locus_name,3,29,35,5,44,16
15S_rRNA,31,14,9,46,3,18
21S_rRNA,101,110,49,356,24,82
HRA1,2,5,6,2,1,3
ICR1,107,112,137,127,145,178
LSR1,233,264,232,298,136,178
NME1,23,44,31,35,28,32
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,2,1,4,1,0
Q0050,6,18,10,26,4,9
Q0055,4,5,1,19,3,5
Q0060,1,0,0,0,0,0
Q0065,0,0,0,0,1,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,1,0,0,1,0,0
Q0092,0,0,0,0,0,0
Q0105,0,0,0,3,1,0
Q0110,1,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,1,0,1
Q0130,1,5,0,6,3,0
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,1,2,5,0,0
Q0182,0,0,0,0,0,0
Q0250,4,2,0,4,0,2
Q0255,0,1,0,0,0,2
Q0275,2,2,0,2,0,3
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,105,68,40,175,58,113
RDN5-2,2,4,11,3,3,5
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,71,20,14,84,26,75
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,8,6,12,17,15,14
RPM1,0,0,0,0,0,0
RPR1,51,208,60,47,21,30
RUF20,148,98,141,124,175,150
RUF21,43,21,46,15,77,55
RUF22,1,0,0,1,1,0
RUF23,7,5,4,7,9,10
RUF5-1,313,364,326,291,375,340
RUF5-2,211,238,221,186,275,227
SCR1,468,582,266,1137,120,374
SRG1,301,276,339,117,148,153
TLC1,1167,1400,1564,1537,1977,1806
YAL001C,382,408,492,510,667,753
YAL002W,434,436,552,395,445,565
YAL003W,7440,13021,13542,5613,5943,5989
YAL004W,0,0,0,0,0,0
YAL005C,10932,12056,13270,8575,8836,8126
YAL007C,787,961,1095,1116,1236,1285
YAL008W,346,367,337,511,461,515
YAL009W,238,338,343,366,437,452
YAL010C,281,319,344,290,354,431
