locus_name,38,27,39,23,32,44
15S_rRNA,12,4,1,8,3,3
21S_rRNA,58,34,21,74,30,24
HRA1,2,7,2,0,2,1
ICR1,81,133,142,215,116,145
LSR1,81,265,109,153,86,136
NME1,15,34,23,40,9,28
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,0,0,3,1,1
Q0050,1,3,1,1,1,4
Q0055,0,1,1,5,1,3
Q0060,0,0,0,0,0,0
Q0065,0,0,0,0,0,1
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,0,0,0,1,0,0
Q0092,0,0,0,0,0,0
Q0105,0,0,0,0,1,1
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,0,0,0
Q0130,2,3,0,5,3,3
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,1,4,0,0,0
Q0182,0,0,0,0,0,0
Q0250,0,0,0,2,0,0
Q0255,0,0,0,0,0,0
Q0275,0,1,2,2,2,0
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,107,33,63,75,62,58
RDN5-2,5,7,4,6,6,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,42,12,5,48,27,26
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,9,10,19,21,11,15
RPM1,0,0,0,0,0,0
RPR1,45,174,53,51,27,21
RUF20,30,110,103,153,76,175
RUF21,2,44,11,30,7,77
RUF22,0,0,1,0,0,1
RUF23,8,11,11,14,8,9
RUF5-1,102,359,318,422,225,375
RUF5-2,76,228,222,267,135,275
SCR1,434,384,134,254,89,120
SRG1,95,246,207,172,79,148
TLC1,698,1328,1577,2065,1530,1977
YAL001C,289,482,541,825,570,667
YAL002W,291,467,552,588,366,445
YAL003W,8639,9776,14315,6689,7335,5943
YAL004W,0,0,0,0,0,0
YAL005C,14268,10944,14993,10076,11457,8836
YAL007C,753,926,1137,1428,1237,1236
YAL008W,271,343,363,704,469,461
YAL009W,182,359,362,486,377,437
YAL010C,212,359,329,475,290,354
YAL011W,251,396,526,599,501,461
YAL012W,5998,5075,7428,7394,9807,6342
YAL013W,1088,1133,1496,2041,1692,1289
YAL014C,1137,970,1274,1737,1484,1315
YAL015C,347,405,483,862,614,547
YAL016C-A,17,22,24,23,8,12
YAL016C-B,26,36,37,114,73,70
