locus_name,36,7,11,19,20,33
15S_rRNA,4,2,27,20,4,8
21S_rRNA,30,36,194,88,55,30
HRA1,5,4,0,5,1,1
ICR1,118,119,91,188,148,145
LSR1,149,194,65,257,125,168
NME1,22,28,9,26,14,22
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,2,0,1,3,0,3
Q0050,5,2,6,5,7,1
Q0055,2,3,3,9,2,2
Q0060,0,0,0,1,0,0
Q0065,0,0,0,0,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,0,0,3,0,1,0
Q0092,0,0,0,0,0,0
Q0105,0,0,1,0,0,2
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,0,0,1
Q0130,3,5,0,4,4,5
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,1,1,1,0,1
Q0182,0,0,0,0,0,0
Q0250,0,0,2,1,2,0
Q0255,0,0,0,0,0,0
Q0275,0,0,2,0,1,0
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,48,37,87,74,39,41
RDN5-2,3,8,10,5,2,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,9,16,15,24,20,17
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,17,21,9,31,16,17
RPM1,0,0,0,0,0,0
RPR1,38,80,27,25,23,28
RUF20,105,88,35,234,112,166
RUF21,31,21,0,71,51,83
RUF22,0,0,0,0,0,0
RUF23,7,5,6,13,9,8
RUF5-1,197,297,128,347,338,443
RUF5-2,125,172,74,211,211,275
SCR1,205,234,119,317,206,144
SRG1,267,221,110,131,115,134
TLC1,1144,1191,714,2250,1607,1801
YAL001C,445,499,235,837,504,753
YAL002W,440,503,288,644,356,564
YAL003W,8441,10198,7629,7660,5575,6035
YAL004W,0,0,0,0,0,0
YAL005C,12337,12207,11537,12452,8193,8121
YAL007C,818,948,679,1594,1102,1312
YAL008W,303,317,349,610,421,472
YAL009W,287,285,186,500,370,433
YAL010C,297,250,216,377,309,452
YAL011W,287,369,227,697,362,615
YAL012W,4121,5270,3763,8007,5312,7218
YAL013W,873,1020,841,1705,1254,1457
YAL014C,751,962,1055,1564,1161,1270
YAL015C,323,368,274,712,442,617
YAL016C-A,21,17,38,25,15,11
YAL016C-B,32,31,14,88,50,71
YAL016W,1428,1551,1164,1920,1467,1840
YAL017W,1125,1017,776,1533,886,1361
YAL018C,4,1,1,1,0,1
YAL019W,556,860,388,807,457,754
YAL019W-A,0,2,1,1,0,0
YAL020C,341,415,388,579,512,513
YAL021C,973,1134,1009,1117,1002,1040
YAL022C,814,979,982,1218,977,1084
YAL023C,3047,3802,2499,4501,3231,3948
YAL024C,206,209,139,375,222,339
YAL025C,728,1007,501,633,334,695
YAL026C,831,926,461,1166,766,1084
YAL026C-A,12,6,5,41,27,47
YAL027W,229,218,177,239,207,283
YAL028W,388,375,289,580,401,532
YAL029C,1176,1274,664,1647,1032,1458
YAL030W,513,472,694,779,762,784
YAL031C,397,418,312,597,457,589
YAL031W-A,6,7,3,16,15,16
YAL032C,424,461,446,753,559,756
YAL033W,231,235,195,233,193,215
YAL034C,465,410,447,620,468,699
YAL034C-B,24,24,11,43,33,43
YAL034W-A,129,109,72,193,118,192
YAL035W,4176,5245,3013,5365,2947,4231
YAL036C,524,766,345,611,318,524
YAL037C-A,48,22,3,93,17,67
YAL037C-B,367,289,14,296,117,266
YAL037W,31,58,27,94,59,96
YAL038W,22112,35125,23223,14959,9964,10895
YAL039C,1394,1725,1860,2026,1809,2173
YAL040C,643,794,435,964,810,936
YAL041W,575,721,399,781,600,695
YAL042C-A,0,1,0,0,0,0
YAL042W,2733,3452,2679,4771,3301,4007
YAL043C,580,845,676,1099,848,895
YAL044C,1088,1216,1400,825,677,670
YAL044W-A,38,43,44,53,48,68
YAL045C,1,2,2,4,3,4
YAL046C,209,232,276,295,288,254
YAL047C,168,177,144,234,199,283
YAL047W-A,0,1,0,1,1,0
YAL048C,142,178,118,178,107,141
YAL049C,532,516,553,947,768,882
YAL051W,426,426,288,622,446,612
YAL053W,2639,3395,2674,5399,4009,4865
YAL054C,245,262,230,506,336,468
YAL055W,241,277,375,467,370,411
YAL056C-A,2,8,3,1,4,4
YAL056W,855,1073,748,1728,1232,1629
YAL058W,224,271,158,354,230,297
YAL059C-A,0,0,0,0,0,0
YAL059W,115,149,42,148,71,125
YAL060W,1492,1363,1680,1460,1019,1181
YAL061W,1600,1915,2009,534,472,464
YAL062W,361,438,428,613,423,510
YAL063C,265,325,320,395,261,369
YAL063C-A,0,0,2,8,7,8
YAL064C-A,39,42,44,40,25,50
YAL064W,2,2,1,14,8,18
YAL064W-B,14,29,34,26,16,25
YAL065C,25,37,39,42,23,39
YAL066W,1,0,0,0,0,0
YAL067C,13,19,8,70,48,73
YAL067W-A,0,0,0,4,0,1
YAL068C,5,8,8,11,6,10
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
YAR002C-A,1321,1334,1001,2158,1561,1778
YAR002W,673,826,386,865,684,871
YAR003W,393,491,374,656,445,534
YAR007C,551,506,394,1005,669,973
YAR008W,164,187,106,438,252,384
YAR009C,1965,2108,1224,483,365,471
YAR010C,611,754,550,624,421,513
YAR014C,786,1028,632,1176,746,1114
YAR015W,1624,2365,1955,1337,1106,957
YAR018C,267,237,205,349,281,495
YAR019C,263,287,185,409,281,414
YAR019W-A,3,0,2,6,6,0
YAR020C,42,30,28,38,34,49
YAR023C,93,79,49,107,89,85
YAR027W,625,842,484,1031,980,786
YAR028W,258,429,260,387,370,320
YAR029W,10,25,9,33,24,17
YAR030C,20,20,22,39,31,23
YAR031W,141,193,117,240,174,219
YAR033W,224,233,237,274,222,293
YAR035C-A,2,1,2,5,2,9
YAR035W,172,156,228,426,297,427
YAR042W,1116,1234,767,2047,1310,1550
YAR047C,6,6,6,4,9,8
YAR050W,239,334,288,298,193,275
YAR053W,3,1,5,21,18,20
YAR060C,3,4,2,9,5,6
YAR061W,5,6,7,9,1,5
YAR062W,5,11,10,11,5,14
YAR064W,14,29,22,30,14,16
