locus_name,25,23,18,24,21,15
15S_rRNA,4,74,55,7,8,50
21S_rRNA,31,352,270,51,39,391
HRA1,4,2,0,3,0,2
ICR1,104,111,134,98,157,203
LSR1,153,401,411,102,175,439
NME1,18,37,44,11,17,52
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,0,1,5,2,3,7
Q0050,1,26,19,4,4,37
Q0055,0,17,24,2,5,32
Q0060,0,1,3,1,1,1
Q0065,0,0,1,0,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,1,0,0,0
Q0080,0,0,0,0,0,0
Q0085,1,0,3,1,0,3
Q0092,0,0,0,0,0,0
Q0105,0,0,3,2,1,2
Q0110,0,0,1,0,1,0
Q0115,0,0,0,0,0,0
Q0120,0,0,1,0,1,1
Q0130,1,14,5,2,2,18
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,2,8,1,3,3
Q0182,0,0,0,0,0,0
Q0250,1,5,4,3,2,5
Q0255,0,0,0,0,0,0
Q0275,2,5,9,0,0,6
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,29,307,249,57,42,215
RDN5-2,0,4,1,3,3,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,13,180,132,26,16,132
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,6,20,11,19,14,24
RPM1,0,0,0,0,0,0
RPR1,54,118,85,19,17,83
RUF20,100,94,112,85,190,158
RUF21,26,17,44,30,155,56
RUF22,0,0,0,1,0,0
RUF23,9,9,4,4,5,19
RUF5-1,311,195,293,246,400,399
RUF5-2,190,135,202,179,240,243
SCR1,177,1434,1449,190,150,1743
SRG1,241,287,238,87,123,145
TLC1,1326,1188,1239,1265,2003,2240
YAL001C,413,512,467,544,775,712
YAL002W,451,515,454,377,516,581
YAL003W,11518,8616,7991,5449,5350,8398
YAL004W,0,0,0,0,0,0
YAL005C,10508,16005,13248,8717,8542,11725
YAL007C,814,952,916,1110,1422,1669
YAL008W,310,448,346,345,537,708
YAL009W,288,294,291,323,443,507
YAL010C,290,314,332,273,415,439
YAL011W,378,330,307,405,517,569
YAL012W,4735,5069,4308,6731,5705,8621
YAL013W,1051,1102,880,1220,1208,1777
YAL014C,905,987,766,1113,1064,1693
YAL015C,299,408,404,458,539,708
YAL016C-A,24,37,10,10,11,23
YAL016C-B,28,43,43,51,79,86
YAL016W,1448,1752,1529,1438,1721,2112
YAL017W,803,1349,1145,970,1360,1342
YAL018C,5,1,1,2,2,2
YAL019W,834,657,685,525,588,561
YAL019W-A,0,1,1,0,1,1
YAL020C,463,385,353,496,409,681
YAL021C,1200,1188,987,889,920,1279
YAL022C,918,1109,860,969,929,1533
YAL023C,3476,3663,3336,3426,3389,4760
YAL024C,248,230,222,267,296,344
YAL025C,1224,825,805,473,433,430
YAL026C,757,932,865,747,975,987
YAL026C-A,19,11,26,30,52,29
YAL027W,205,262,212,178,218,298
YAL028W,349,459,424,346,476,602
YAL029C,1104,1318,1260,1236,1422,1453
YAL030W,528,720,538,620,804,1220
YAL031C,438,489,468,422,549,674
YAL031W-A,6,5,10,12,21,14
YAL032C,542,586,475,558,546,804
YAL033W,292,292,205,176,201,332
YAL034C,455,548,567,495,583,711
YAL034C-B,27,30,41,40,47,43
YAL034W-A,109,101,109,102,165,202
YAL035W,4483,5368,4275,3623,4188,4463
YAL036C,702,552,570,438,439,539
YAL037C-A,19,12,48,7,43,14
YAL037C-B,250,246,284,115,164,163
YAL037W,53,43,43,75,73,115
YAL038W,23040,31985,22701,11145,11227,16050
YAL039C,1658,1858,1469,1707,1469,2657
YAL040C,941,640,857,891,837,947
YAL041W,649,668,635,600,714,875
YAL042C-A,0,0,1,0,0,0
YAL042W,3031,3521,2903,3421,3350,5226
YAL043C,855,744,743,825,692,1188
YAL044C,1205,1561,1252,630,636,1114
YAL044W-A,44,42,51,48,44,99
YAL045C,0,1,1,1,2,5
YAL046C,253,290,192,231,218,405
YAL047C,196,200,178,187,255,249
YAL047W-A,0,0,1,1,2,2
YAL048C,126,189,153,116,147,175
YAL049C,565,680,512,745,789,1120
YAL051W,473,496,510,456,578,632
YAL053W,2451,3651,3068,4050,4281,5796
YAL054C,243,287,227,245,345,584
YAL055W,311,410,263,326,355,615
YAL056C-A,3,1,1,7,7,1
YAL056W,1087,1102,1032,1224,1419,1660
YAL058W,208,297,258,254,240,316
YAL059C-A,0,0,0,0,0,0
YAL059W,173,122,121,73,102,92
YAL060W,1213,2070,1408,975,1165,1829
YAL061W,1717,2318,1816,376,363,749
YAL062W,399,513,382,473,427,753
YAL063C,270,399,266,243,278,419
YAL063C-A,1,1,5,6,8,10
YAL064C-A,38,49,34,32,38,54
YAL064W,4,3,8,11,10,12
YAL064W-B,29,45,23,17,23,27
YAL065C,32,42,26,23,31,47
YAL066W,0,0,0,1,0,0
YAL067C,24,22,14,33,69,79
YAL067W-A,2,0,1,0,2,1
YAL068C,13,8,8,15,7,22
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
YAR002C-A,1426,1424,1218,1421,1609,2346
YAR002W,844,751,688,671,739,871
YAR003W,420,529,437,463,582,707
YAR007C,507,638,552,738,820,1078
YAR008W,207,195,177,269,309,378
YAR009C,1758,2508,2156,347,495,474
YAR010C,641,861,649,398,478,670
YAR014C,938,966,911,821,1034,1020
YAR015W,1935,2472,1993,954,1164,1660
YAR018C,284,358,274,269,397,425
YAR019C,262,308,311,297,367,425
YAR019W-A,4,6,6,1,3,6
YAR020C,27,42,34,47,34,60
YAR023C,89,88,81,56,118,141
YAR027W,581,776,718,762,1056,1385
YAR028W,285,308,268,307,340,523
YAR029W,35,18,14,31,24,26
YAR030C,42,16,24,28,26,35
YAR031W,157,149,172,182,189,250
YAR033W,235,291,231,247,269,377
YAR035C-A,1,2,2,1,8,3
YAR035W,174,223,159,357,231,463
YAR042W,1023,1327,1260,1352,1637,1561
YAR047C,10,5,8,4,6,10
YAR050W,275,358,247,216,253,345
YAR053W,5,5,6,14,22,23
YAR060C,4,2,6,5,5,8
YAR061W,6,5,3,5,4,6
YAR062W,9,12,11,11,6,17
YAR064W,20,18,17,11,20,24
