locus_name,34,30,39,13,15,31
15S_rRNA,49,22,1,7,50,7
21S_rRNA,274,86,21,39,391,45
HRA1,3,2,2,1,2,2
ICR1,177,95,142,145,203,152
LSR1,385,223,109,60,439,189
NME1,52,20,23,14,52,37
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,5,0,0,3,7,1
Q0050,18,15,1,6,37,4
Q0055,13,5,1,1,32,4
Q0060,1,0,0,0,1,0
Q0065,0,1,0,0,0,0
Q0070,0,0,0,0,0,0
Q0075,3,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,2,1,0,0,3,0
Q0092,0,0,0,0,0,0
Q0105,2,1,0,1,2,0
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,0,1,0
Q0130,9,2,0,0,18,5
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,3,3,4,0,3,1
Q0182,0,0,0,0,0,0
Q0250,4,0,0,0,5,0
Q0255,0,0,0,0,0,0
Q0275,5,0,2,0,6,0
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,184,53,63,48,215,85
RDN5-2,8,5,4,5,3,8
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,95,14,5,19,132,33
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,16,8,19,10,24,26
RPM1,0,0,0,0,0,0
RPR1,82,31,53,28,83,37
RUF20,168,123,103,61,158,148
RUF21,44,72,11,4,56,51
RUF22,0,0,1,0,0,0
RUF23,4,2,11,6,19,14
RUF5-1,380,357,318,185,399,303
RUF5-2,255,250,222,115,243,197
SCR1,1325,366,134,179,1743,194
SRG1,398,226,207,58,145,115
TLC1,1802,1333,1577,1318,2240,1663
YAL001C,696,432,541,411,712,754
YAL002W,756,494,552,373,581,533
YAL003W,12055,7293,14315,7382,8398,7796
YAL004W,0,0,0,0,0,0
YAL005C,21176,8859,14993,10748,11725,9295
YAL007C,1399,710,1137,1128,1669,1374
YAL008W,585,257,363,514,708,557
YAL009W,420,263,362,323,507,448
YAL010C,435,231,329,270,439,391
YAL011W,478,339,526,372,569,562
YAL012W,6788,3722,7428,7709,8621,8289
YAL013W,1368,783,1496,1778,1777,1488
YAL014C,1324,680,1274,1594,1693,1360
YAL015C,587,263,483,551,708,669
YAL016C-A,21,19,24,27,23,40
YAL016C-B,70,44,37,47,86,42
YAL016W,2359,1380,1966,1541,2112,1800
YAL017W,1926,991,1204,885,1342,1429
YAL018C,2,3,3,3,2,2
YAL019W,711,723,1245,460,561,731
YAL019W-A,1,1,2,3,1,1
YAL020C,516,260,634,664,681,453
YAL021C,1437,882,1709,1246,1279,1089
YAL022C,1338,733,1492,1558,1533,1264
YAL023C,4894,2959,5492,3960,4760,4144
YAL024C,289,250,338,194,344,392
YAL025C,771,909,1851,366,430,632
YAL026C,1207,840,1101,663,987,1145
YAL026C-A,36,26,14,7,29,17
YAL027W,317,177,290,218,298,252
YAL028W,675,353,497,486,602,516
YAL029C,1646,1175,1612,969,1453,1424
YAL030W,872,392,618,1032,1220,961
YAL031C,677,381,522,503,674,605
YAL031W-A,10,9,5,4,14,7
YAL032C,696,392,772,726,804,756
YAL033W,349,161,297,253,332,268
YAL034C,902,466,671,559,711,618
YAL034C-B,43,32,47,12,43,28
YAL034W-A,159,100,146,118,202,187
YAL035W,5757,4453,7188,3404,4463,5131
YAL036C,767,555,1167,362,539,526
YAL037C-A,75,91,15,2,14,56
YAL037C-B,483,207,150,21,163,421
YAL037W,60,57,86,86,115,78
YAL038W,35737,18707,40374,18026,16050,15138
YAL039C,2498,1073,2371,2593,2657,1951
YAL040C,831,868,1355,662,947,815
YAL041W,806,606,868,672,875,832
YAL042C-A,1,0,0,0,0,0
YAL042W,4743,2413,4778,4308,5226,3920
YAL043C,988,621,1290,1078,1188,959
YAL044C,2158,682,1898,1196,1114,888
YAL044W-A,72,33,58,57,99,72
YAL045C,0,1,1,5,5,6
YAL046C,389,132,307,440,405,365
YAL047C,270,163,223,143,249,266
YAL047W-A,0,2,1,0,2,0
YAL048C,231,154,210,129,175,121
YAL049C,895,450,730,903,1120,974
YAL051W,621,380,610,449,632,531
YAL053W,5006,2331,3688,4581,5796,4958
YAL054C,356,207,341,506,584,507
YAL055W,509,192,404,575,615,528
YAL056C-A,6,5,3,8,1,8
YAL056W,1390,925,1507,1407,1660,1606
YAL058W,336,213,359,287,316,254
YAL059C-A,0,0,0,0,0,0
YAL059W,141,161,209,36,92,109
YAL060W,2874,998,1700,1621,1829,1260
YAL061W,3438,1532,2625,698,749,534
YAL062W,670,329,575,620,753,580
YAL063C,466,276,490,403,419,387
YAL063C-A,7,4,4,6,10,4
YAL064C-A,70,31,78,62,54,39
YAL064W,4,2,4,15,12,9
YAL064W-B,37,19,44,28,27,19
YAL065C,56,34,38,46,47,40
YAL066W,0,0,1,1,0,0
YAL067C,31,11,25,49,79,70
YAL067W-A,1,1,1,0,1,1
YAL068C,7,2,9,15,22,9
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
YAR002C-A,1913,983,1622,1555,2346,2208
YAR002W,908,731,1105,575,871,907
YAR003W,579,360,615,586,707,690
YAR007C,880,432,633,719,1078,1171
YAR008W,254,181,307,277,378,419
YAR009C,3002,1929,2691,330,474,472
YAR010C,1045,570,793,593,670,496
YAR014C,1160,963,1481,903,1020,1090
YAR015W,3634,1484,2861,1656,1660,1341
YAR018C,406,251,354,317,425,437
YAR019C,389,272,349,264,425,324
YAR019W-A,2,3,5,9,6,13
YAR020C,36,27,41,36,60,50
YAR023C,142,73,108,90,141,76
YAR027W,1432,510,672,919,1385,916
YAR028W,506,241,412,384,523,305
YAR029W,18,17,36,20,26,20
YAR030C,16,18,38,32,35,37
YAR031W,277,126,195,156,250,206
YAR033W,396,179,313,276,377,308
YAR035C-A,3,5,1,0,3,3
YAR035W,284,101,253,503,463,423
YAR042W,1968,1103,1634,1232,1561,1228
YAR047C,16,10,9,7,10,4
YAR050W,365,259,475,365,345,270
YAR053W,17,4,6,21,23,15
YAR060C,7,3,2,3,8,3
YAR061W,0,6,4,4,6,3
YAR062W,14,8,16,8,17,5
YAR064W,44,18,26,20,24,22
YAR066W,81,51,77,49,62,51
YAR068W,147,108,216,375,330,232
YAR069C,2,3,7,1,4,3
YAR070C,5,7,6,3,8,4
YAR071W,3558,2395,4608,168,206,188
YAR073W,425,304,410,123,167,153
YAR075W,259,155,265,121,134,121
YBL001C,1251,530,946,1256,1842,1519
YBL002W,3300,2056,2561,1990,4083,3362
YBL003C,5302,3151,4595,4982,8329,7036
YBL004W,1340,1472,2013,717,1256,1315
YBL005W,915,672,948,269,413,371
YBL005W-A,0,0,0,0,0,0
YBL005W-B,3325,1980,2938,455,589,623
YBL006C,999,503,1073,956,994,790
YBL006W-A,0,0,0,0,0,0
YBL007C,4140,2159,3658,3460,3790,3306
YBL008W,329,237,414,271,374,383
YBL008W-A,4,2,7,4,2,2
YBL009W,332,322,459,171,321,363
YBL010C,199,117,201,229,338,264
YBL011W,1808,1249,1734,1330,1754,1871
YBL012C,16,12,8,1,7,10
YBL013W,73,32,92,39,50,42
YBL014C,225,263,344,164,289,309
YBL015W,1266,562,1050,1373,1523,1491
YBL016W,597,350,867,545,563,451
YBL017C,3648,1916,2775,2264,3332,3090
YBL018C,243,175,401,316,338,307
YBL019W,293,163,200,149,274,229
YBL020W,572,427,560,331,594,463
YBL021C,436,194,457,396,466,307
YBL022C,2512,1460,2023,1200,1695,1809
YBL023C,646,450,704,564,757,793
YBL024W,1019,962,1398,495,825,906
YBL025W,168,106,175,135,218,164
YBL026W,588,350,452,373,642,589
YBL027W,19832,11474,21542,13844,17217,16423
YBL028C,243,325,297,80,147,252
YBL029C-A,373,156,219,265,452,255
YBL029W,431,180,286,358,481,386
YBL030C,5134,2475,4086,4703,5751,5265
YBL031W,237,172,324,227,275,283
YBL032W,1734,1019,1801,1328,1700,1436
YBL033C,1645,679,1192,1761,1730,1222
YBL034C,261,216,307,196,292,313
YBL035C,254,156,246,181,275,248
YBL036C,767,449,624,454,676,793
YBL037W,777,418,660,423,531,500
YBL038W,659,364,494,476,656,639
YBL039C,999,1042,1969,425,548,616
YBL039C-A,0,0,0,0,0,0
YBL039W-B,141,64,81,111,210,163
YBL040C,1090,571,867,1145,1591,1247
YBL041W,3729,1823,3037,4044,4959,4093
YBL042C,589,408,664,580,827,545
YBL043W,124,53,96,151,132,124
YBL044W,10,8,20,185,156,123
YBL045C,2849,1326,1934,1796,2239,2174
YBL046W,998,578,963,1095,1133,1035
YBL047C,5735,3118,4590,3533,4341,4467
YBL048W,30,18,15,19,47,24
YBL049W,118,62,101,167,210,156
YBL050W,1574,816,1041,1148,1850,1628
YBL051C,1709,1271,1919,968,1108,1309
YBL052C,470,372,444,222,349,512
YBL053W,6,7,7,2,8,12
YBL054W,187,246,559,90,136,142
YBL055C,955,547,990,645,816,705
YBL056W,3973,2125,3368,2408,2961,2691
YBL057C,991,521,1123,1227,1293,996
YBL058W,3401,1722,2758,2229,3020,2698
YBL059C-A,278,121,176,181,318,220
YBL059W,208,90,180,191,246,198
YBL060W,380,248,373,280,376,416
YBL061C,900,649,956,514,589,732
YBL062W,6,2,1,0,3,3
YBL063W,355,308,343,201,320,306
YBL064C,1487,634,1047,1080,1396,1069
YBL065W,3,1,3,2,6,2
YBL066C,461,263,400,345,463,466
YBL067C,1123,635,873,539,1003,881
YBL068W,586,492,724,326,554,463
YBL068W-A,0,0,0,0,0,0
YBL069W,366,229,324,274,306,238
YBL070C,5,3,6,4,6,7
YBL071C,49,57,65,57,89,64
YBL071C-B,5,5,3,5,3,4
YBL071W-A,81,49,104,120,132,123
YBL072C,21414,13186,21869,12614,18282,17008
YBL073W,3,0,1,0,3,1
YBL074C,86,76,79,45,62,38
YBL075C,405,266,485,420,513,459
YBL076C,6372,4352,6694,2852,4036,4200
YBL077W,57,72,58,23,66,27
YBL078C,596,214,283,464,703,543
YBL079W,1017,813,1085,521,817,806
