locus_name,26,9,14,14,37,33
15S_rRNA,13,7,12,5,6,8
21S_rRNA,61,57,75,38,67,30
HRA1,3,4,4,2,0,1
ICR1,186,119,156,175,184,145
LSR1,177,211,131,137,153,168
NME1,22,26,9,34,26,22
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,0,1,0,1,3
Q0050,4,5,7,1,6,1
Q0055,8,2,4,6,3,2
Q0060,0,0,0,0,0,0
Q0065,1,0,0,0,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,0,0,0,0,1,0
Q0092,0,0,0,0,0,0
Q0105,0,0,0,1,0,2
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,2,0,0,0,0,1
Q0130,1,3,5,2,1,5
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,0,0,0,1,1
Q0182,0,0,0,0,0,0
Q0250,0,1,2,1,0,0
Q0255,0,0,0,0,0,0
Q0275,0,1,1,0,1,0
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,56,49,54,37,72,41
RDN5-2,5,3,2,3,1,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,12,23,27,15,27,17
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,24,18,15,22,38,17
RPM1,0,0,0,0,0,0
RPR1,62,145,41,31,53,28
RUF20,183,92,209,182,121,166
RUF21,113,9,50,58,19,83
RUF22,0,0,1,0,0,0
RUF23,10,9,6,16,13,8
RUF5-1,800,247,514,421,366,443
RUF5-2,504,164,345,288,227,275
SCR1,203,453,104,137,318,144
SRG1,362,226,385,175,123,134
TLC1,2213,1130,1778,1823,1678,1801
YAL001C,863,379,584,675,673,753
YAL002W,693,376,629,577,406,564
YAL003W,10821,11298,10199,8071,7442,6035
YAL004W,0,0,0,0,0,0
YAL005C,23470,12184,16108,9063,9813,8121
YAL007C,1438,811,1126,1408,1226,1312
YAL008W,725,431,578,540,658,472
YAL009W,487,298,409,478,476,433
YAL010C,438,316,407,421,400,452
YAL011W,528,309,407,577,579,615
YAL012W,7454,4895,5207,6735,8069,7218
YAL013W,1276,1338,1026,1636,2374,1457
YAL014C,1323,1279,1199,1573,2044,1270
YAL015C,542,394,474,732,850,617
YAL016C-A,37,29,29,28,20,11
YAL016C-B,69,23,60,37,72,71
YAL016W,2184,1448,1950,2082,2038,1840
YAL017W,1974,862,1380,1310,1352,1361
YAL018C,3,1,2,2,5,1
YAL019W,833,676,552,695,523,754
YAL019W-A,2,2,0,1,1,0
YAL020C,417,459,408,505,873,513
YAL021C,1503,1288,1312,1397,1512,1040
YAL022C,1152,1079,965,1389,1909,1084
YAL023C,4327,3815,3669,4287,4768,3948
YAL024C,302,206,272,386,287,339
YAL025C,790,1010,528,687,569,695
YAL026C,1185,757,904,1139,1032,1084
YAL026C-A,39,9,36,23,26,47
YAL027W,287,236,241,345,361,283
YAL028W,576,351,527,632,703,532
YAL029C,1712,1024,1296,1498,1350,1458
YAL030W,983,601,860,991,1241,784
YAL031C,617,421,591,760,789,589
YAL031W-A,17,1,5,24,15,16
YAL032C,578,493,579,865,1068,756
YAL033W,252,220,277,307,307,215
YAL034C,725,494,702,727,872,699
YAL034C-B,40,25,36,25,25,43
