locus_name,2,17,3,3,34,12
15S_rRNA,12,25,31,5,2,212
21S_rRNA,76,119,101,23,18,762
HRA1,2,6,2,3,5,1
ICR1,123,129,107,211,149,207
LSR1,163,206,233,159,108,895
NME1,14,22,23,17,25,115
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,2,1,1,0,0,13
Q0050,1,15,6,1,1,91
Q0055,5,7,4,2,1,86
Q0060,0,1,1,0,0,1
Q0065,0,0,0,0,0,2
Q0070,0,0,0,0,0,2
Q0075,0,0,0,0,0,1
Q0080,0,0,0,0,0,0
Q0085,1,2,1,0,0,7
Q0092,0,0,0,0,0,0
Q0105,1,1,0,0,0,3
Q0110,0,0,1,0,0,1
Q0115,0,0,0,0,0,0
Q0120,0,0,0,0,0,2
Q0130,1,9,1,0,7,16
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,0,5,0,2,0,14
Q0182,0,0,0,0,0,0
Q0250,1,2,4,0,1,8
Q0255,0,0,0,0,0,2
Q0275,1,5,2,0,0,20
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,42,15,105,48,53,822
RDN5-2,1,2,2,4,4,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,11,4,71,11,22,519
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,10,10,8,20,16,29
RPM1,0,0,0,0,0,0
RPR1,42,66,51,19,22,129
RUF20,146,125,148,144,112,175
RUF21,50,90,43,35,14,54
RUF22,0,0,1,0,0,0
RUF23,8,5,7,5,9,14
RUF5-1,404,277,313,267,198,382
RUF5-2,304,183,211,170,147,247
SCR1,165,378,468,147,98,3762
SRG1,278,391,301,117,94,157
TLC1,1510,1376,1167,1926,1432,2033
YAL001C,421,456,382,823,616,914
YAL002W,451,552,434,607,450,726
YAL003W,10292,8141,7440,6464,7137,7042
YAL004W,0,0,0,0,0,0
YAL005C,10088,12283,10932,12006,10762,9640
YAL007C,895,965,787,1364,1220,1432
YAL008W,357,369,346,553,455,583
YAL009W,291,302,238,439,397,522
YAL010C,341,326,281,375,304,478
YAL011W,383,323,288,602,479,629
YAL012W,3737,4429,3007,7545,7522,7560
YAL013W,962,882,717,1514,1460,1702
YAL014C,923,947,717,1345,1362,1514
YAL015C,346,432,291,636,525,829
YAL016C-A,29,21,24,12,36,21
YAL016C-B,33,9,43,88,40,92
YAL016W,1551,1445,1318,1868,1609,2255
YAL017W,922,1059,882,1520,1092,1891
YAL018C,1,3,2,0,3,5
YAL019W,781,508,387,620,597,670
YAL019W-A,0,0,0,0,0,2
YAL020C,359,285,274,586,505,573
YAL021C,1125,1160,847,1085,1126,1258
YAL022C,855,858,608,1260,1402,1288
YAL023C,3218,3206,2316,4177,3907,4599
YAL024C,255,206,172,321,250,393
YAL025C,1108,571,520,398,447,563
YAL026C,833,775,579,1009,897,1256
YAL026C-A,27,9,24,29,7,48
YAL027W,229,263,201,220,253,296
YAL028W,348,481,308,561,519,715
YAL029C,1246,1064,890,1426,1291,1781
YAL030W,560,681,540,851,955,882
YAL031C,451,547,405,637,563,719
YAL031W-A,7,5,10,12,3,21
YAL032C,515,463,370,740,713,850
YAL033W,268,218,236,231,238,307
YAL034C,463,704,442,695,578,763
YAL034C-B,42,3,30,40,25,44
YAL034W-A,116,79,103,152,144,198
YAL035W,4160,3340,2969,4423,4483,5067
YAL036C,599,316,348,493,486,580
YAL037C-A,37,16,23,23,10,30
YAL037C-B,183,20,199,161,204,231
YAL037W,69,48,32,80,82,94
YAL038W,18869,18838,14649,15447,16669,15438
YAL039C,1447,1642,1318,2095,1910,2405
YAL040C,944,769,450,844,860,989
YAL041W,636,613,423,704,760,889
YAL042C-A,0,1,0,0,0,1
YAL042W,2758,2594,2313,4410,3668,4743
YAL043C,712,698,569,1013,921,1156
YAL044C,1027,1311,1013,982,866,828
YAL044W-A,36,28,37,65,74,61
YAL045C,3,3,2,4,1,7
YAL046C,233,184,194,302,321,350
YAL047C,189,213,143,236,205,306
YAL047W-A,0,1,0,1,1,5
YAL048C,129,146,98,170,141,202
YAL049C,562,683,461,948,973,1040
YAL051W,496,468,362,596,427,736
YAL053W,2567,3742,2387,5024,4848,5873
YAL054C,256,245,243,386,403,639
YAL055W,278,299,256,456,492,525
YAL056C-A,3,1,4,4,5,13
YAL056W,1125,973,823,1554,1492,1930
YAL058W,228,262,191,312,279,300
YAL059C-A,0,0,0,0,0,0
YAL059W,163,82,102,98,55,147
YAL060W,1210,1454,1345,1620,1371,1656
YAL061W,1725,2118,1485,557,528,563
YAL062W,401,394,370,619,536,704
YAL063C,255,266,194,407,372,488
YAL063C-A,6,6,6,8,4,11
YAL064C-A,43,41,38,51,39,55
YAL064W,5,6,5,10,12,15
YAL064W-B,25,13,19,28,20,31
YAL065C,27,29,22,47,32,43
YAL066W,0,0,0,0,0,2
YAL067C,23,24,20,43,43,90
YAL067W-A,2,0,0,2,0,1
YAL068C,6,7,6,19,7,17
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
YAR002C-A,1351,1530,1227,2053,1863,2091
YAR002W,815,718,587,784,737,916
YAR003W,472,399,373,592,593,685
YAR007C,475,575,539,983,801,1126
YAR008W,226,183,163,338,282,415
YAR009C,1708,1692,1405,410,411,546
YAR010C,608,704,442,538,534,589
YAR014C,887,784,628,1084,935,1206
YAR015W,1805,3188,1652,1395,1357,1152
YAR018C,289,294,233,364,318,502
YAR019C,322,352,228,350,309,496
YAR019W-A,4,3,1,5,11,5
YAR020C,28,34,35,57,35,56
YAR023C,79,92,82,114,71,122
YAR027W,711,1002,676,997,1001,903
YAR028W,288,312,203,399,383,398
YAR029W,26,35,18,20,23,29
YAR030C,23,18,18,25,32,31
YAR031W,171,205,144,199,193,240
YAR033W,283,270,226,319,299,308
YAR035C-A,0,1,2,0,3,5
YAR035W,132,180,144,478,376,532
YAR042W,1098,1385,861,1823,1519,1753
YAR047C,17,7,11,4,4,8
YAR050W,228,253,172,308,304,340
YAR053W,7,12,2,17,14,26
YAR060C,5,3,4,6,5,10
YAR061W,3,2,0,5,4,5
YAR062W,9,5,9,10,8,12
YAR064W,17,19,10,27,22,28
YAR066W,52,67,33,59,60,81
YAR068W,91,123,90,257,297,248
YAR069C,3,0,5,3,2,2
YAR070C,7,6,4,3,3,4
YAR071W,2554,2065,1888,153,155,205
YAR073W,291,252,237,164,124,197
YAR075W,144,122,124,122,112,108
YBL001C,741,670,746,1476,1422,1585
YBL002W,2838,2889,2234,2755,2850,3336
YBL003C,4142,2086,3524,6579,6210,7511
YBL004W,1514,828,834,1043,1219,1513
YBL005W,737,724,607,344,273,465
YBL005W-A,0,0,0,0,0,0
YBL005W-B,1894,1948,1487,508,569,685
YBL006C,744,760,613,690,812,809
YBL006W-A,0,0,0,0,0,0
YBL007C,2241,2702,1928,3336,3172,3818
YBL008W,301,255,205,333,296,428
YBL008W-A,2,1,3,2,3,3
YBL009W,359,217,196,281,264,407
YBL010C,156,155,120,241,279,264
YBL011W,1301,1323,995,1721,1544,2065
YBL012C,13,8,16,6,6,12
YBL013W,54,47,39,60,45,73
YBL014C,268,187,144,251,223,310
YBL015W,619,826,599,1467,1146,1949
YBL016W,523,476,357,419,459,480
YBL017C,1878,2333,1565,3237,2908,3774
YBL018C,238,150,188,241,296,288
YBL019W,183,216,166,259,199,309
YBL020W,511,405,348,439,354,660
YBL021C,287,286,246,366,333,466
YBL022C,1466,1553,1364,1694,1547,2066
YBL023C,511,412,379,669,617,836
YBL024W,1177,721,715,735,618,952
YBL025W,131,115,114,152,153,180
YBL026W,482,501,394,439,498,565
YBL027W,14748,11523,11264,15458,15931,15600
YBL028C,378,177,202,108,143,231
YBL029C-A,245,385,234,274,368,271
YBL029W,303,356,278,405,338,453
YBL030C,2664,2246,2887,5817,4349,5648
YBL031W,236,232,178,195,211,193
YBL032W,1271,1193,1094,1391,1286,1573
YBL033C,869,1008,851,1402,1219,1525
YBL034C,246,228,178,275,251,357
YBL035C,175,163,152,274,200,227
YBL036C,518,510,417,657,569,823
YBL037W,444,505,424,505,397,662
YBL038W,449,511,462,517,483,620
YBL039C,1075,515,525,465,476,676
YBL039C-A,0,0,0,0,0,0
YBL039W-B,90,84,100,152,111,235
YBL040C,878,1011,698,1075,1292,1163
