locus_name,17,28,2,22,33,23
15S_rRNA,25,5,12,109,8,8
21S_rRNA,119,76,76,433,30,74
HRA1,6,1,2,5,1,0
ICR1,129,83,123,264,145,215
LSR1,206,80,163,514,168,153
NME1,22,19,14,57,22,40
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,2,2,5,3,3
Q0050,15,7,1,46,1,1
Q0055,7,5,5,27,2,5
Q0060,1,0,0,2,0,0
Q0065,0,1,0,1,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,2,0,0
Q0080,0,0,0,0,0,0
Q0085,2,0,1,2,0,1
Q0092,0,0,0,0,0,0
Q0105,1,1,1,3,2,0
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,3,1,0
Q0130,9,1,1,11,5,5
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,5,1,0,5,1,0
Q0182,0,0,0,0,0,0
Q0250,2,0,1,9,0,2
Q0255,0,0,0,0,0,0
Q0275,5,2,1,1,0,2
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,15,23,42,300,41,75
RDN5-2,2,0,1,0,3,6
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,4,10,11,165,17,48
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,10,6,10,32,17,21
RPM1,0,0,0,0,0,0
RPR1,66,34,42,77,28,51
RUF20,125,78,146,298,166,153
RUF21,90,29,50,73,83,30
RUF22,0,0,0,0,0,0
RUF23,5,2,8,12,8,14
RUF5-1,277,260,404,447,443,422
RUF5-2,183,163,304,297,275,267
SCR1,378,216,165,2142,144,254
SRG1,391,196,278,175,134,172
TLC1,1376,898,1510,3190,1801,2065
YAL001C,456,304,421,1179,753,825
YAL002W,552,321,451,860,564,588
YAL003W,8141,7706,10292,11729,6035,6689
YAL004W,0,0,0,0,0,0
YAL005C,12283,12636,10088,20454,8121,10076
YAL007C,965,677,895,2437,1312,1428
YAL008W,369,374,357,846,472,704
YAL009W,302,190,291,692,433,486
YAL010C,326,222,341,606,452,475
YAL011W,323,233,383,896,615,599
YAL012W,4429,3646,3737,12609,7218,7394
YAL013W,882,675,962,2160,1457,2041
YAL014C,947,683,923,1877,1270,1737
YAL015C,432,273,346,1006,617,862
YAL016C-A,21,15,29,13,11,23
YAL016C-B,9,33,33,161,71,114
YAL016W,1445,1125,1551,2747,1840,2254
YAL017W,1059,731,922,2271,1361,1587
YAL018C,3,1,1,11,1,3
YAL019W,508,305,781,977,754,506
YAL019W-A,0,0,0,1,0,2
YAL020C,285,247,359,898,513,687
YAL021C,1160,770,1125,1444,1040,1407
YAL022C,858,707,855,1717,1084,1588
YAL023C,3206,2218,3218,6327,3948,4568
YAL024C,206,125,255,444,339,357
YAL025C,571,300,1108,736,695,445
YAL026C,775,526,833,1598,1084,1136
YAL026C-A,9,15,27,33,47,45
YAL027W,263,165,229,321,283,335
YAL028W,481,323,348,794,532,705
YAL029C,1064,774,1246,2404,1458,1507
YAL030W,681,567,560,1141,784,1326
YAL031C,547,323,451,793,589,847
YAL031W-A,5,3,7,25,16,27
YAL032C,463,391,515,1121,756,987
YAL033W,218,188,268,390,215,357
YAL034C,704,376,463,748,699,917
YAL034C-B,3,14,42,68,43,48
YAL034W-A,79,78,116,223,192,220
YAL035W,3340,2817,4160,7170,4231,4219
YAL036C,316,288,599,916,524,387
YAL037C-A,16,6,37,27,67,24
YAL037C-B,20,114,183,389,266,87
YAL037W,48,25,69,138,96,100
YAL038W,18838,19321,18869,23595,10895,13726
YAL039C,1642,1332,1447,3140,2173,3034
YAL040C,769,310,944,1188,936,849
YAL041W,613,388,636,1086,695,858
YAL042C-A,1,0,0,0,0,1
YAL042W,2594,2295,2758,7149,4007,5155
YAL043C,698,494,712,1451,895,1283
YAL044C,1311,1552,1027,1419,670,977
YAL044W-A,28,44,36,88,68,87
YAL045C,3,1,3,2,4,5
YAL046C,184,235,233,464,254,405
YAL047C,213,146,189,333,283,286
YAL047W-A,1,0,0,5,0,1
YAL048C,146,88,129,222,141,136
YAL049C,683,514,562,1448,882,1152
YAL051W,468,285,496,921,612,728
YAL053W,3742,2636,2567,7112,4865,6160
YAL054C,245,218,256,611,468,725
YAL055W,299,321,278,638,411,631
YAL056C-A,1,1,3,10,4,3
YAL056W,973,751,1125,2341,1629,1943
YAL058W,262,153,228,506,297,295
YAL059C-A,0,0,0,0,0,0
YAL059W,82,56,163,175,125,103
YAL060W,1454,1613,1210,2476,1181,2005
YAL061W,2118,1935,1725,779,464,756
YAL062W,394,335,401,925,510,857
YAL063C,266,225,255,508,369,518
YAL063C-A,6,5,6,12,8,12
YAL064C-A,41,31,43,47,50,60
YAL064W,6,4,5,22,18,22
YAL064W-B,13,18,25,35,25,32
YAL065C,29,27,27,66,39,56
YAL066W,0,0,0,1,0,0
YAL067C,24,14,23,85,73,81
YAL067W-A,0,2,2,1,1,2
YAL068C,7,9,6,24,10,21
YAL068W-A,0,0,0,0,0,0
YAL069W,0,0,0,0,0,0
