locus_name,17,33,23,11,32,33
15S_rRNA,25,0,74,4,3,8
21S_rRNA,119,10,352,23,30,30
HRA1,6,5,2,2,2,1
ICR1,129,85,111,162,116,145
LSR1,206,66,401,178,86,168
NME1,22,6,37,30,9,22
PWR1,0,0,0,0,0,0
Q0010,0,0,0,0,0,0
Q0017,0,0,0,0,0,0
Q0032,0,0,0,0,0,0
Q0045,1,0,1,0,1,3
Q0050,15,1,26,2,1,1
Q0055,7,0,17,3,1,2
Q0060,1,0,1,0,0,0
Q0065,0,0,0,0,0,0
Q0070,0,0,0,0,0,0
Q0075,0,0,0,0,0,0
Q0080,0,0,0,0,0,0
Q0085,2,0,0,0,0,0
Q0092,0,0,0,0,0,0
Q0105,1,0,0,0,1,2
Q0110,0,0,0,0,0,0
Q0115,0,0,0,0,0,0
Q0120,0,0,0,1,0,1
Q0130,9,2,14,8,3,5
Q0140,0,0,0,0,0,0
Q0142,0,0,0,0,0,0
Q0143,0,0,0,0,0,0
Q0144,0,0,0,0,0,0
Q0160,5,0,2,0,0,1
Q0182,0,0,0,0,0,0
Q0250,2,0,5,1,0,0
Q0255,0,0,0,0,0,0
Q0275,5,0,5,0,2,0
Q0297,0,0,0,0,0,0
RDN18-1,0,0,0,0,0,0
RDN18-2,0,0,0,0,0,0
RDN25-1,0,0,0,0,0,0
RDN25-2,0,0,0,0,0,0
RDN37-1,0,0,0,0,0,0
RDN37-2,0,0,0,0,0,0
RDN5-1,15,28,307,63,62,41
RDN5-2,2,6,4,4,6,3
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,4,8,180,35,27,17
RDN58-1,0,0,0,0,0,0
RDN58-2,0,0,0,0,0,0
RNA170,10,8,20,14,11,17
RPM1,0,0,0,0,0,0
RPR1,66,39,118,32,27,28
RUF20,125,59,94,151,76,166
RUF21,90,7,17,39,7,83
RUF22,0,0,0,0,0,0
RUF23,5,4,9,9,8,8
RUF5-1,277,138,195,306,225,443
RUF5-2,183,103,135,197,135,275
SCR1,378,101,1434,196,89,144
SRG1,391,159,287,165,79,134
TLC1,1376,872,1188,1500,1530,1801
YAL001C,456,353,512,594,570,753
YAL002W,552,356,515,395,366,564
YAL003W,8141,9291,8616,5683,7335,6035
YAL004W,0,0,0,0,0,0
YAL005C,12283,10177,16005,7236,11457,8121
YAL007C,965,753,952,1232,1237,1312
YAL008W,369,297,448,500,469,472
YAL009W,302,206,294,394,377,433
YAL010C,326,215,314,345,290,452
YAL011W,323,311,330,462,501,615
